period,population,cases,customer_users,domestic_use,customer_use,first_d,first_e,first_both,neither,d_to_e,e_to_d,both_use,resolved,unresolved,customer_route_success,customer_only_resolution,joint_resolution,customer_user_any_resolution,customer_unresolved,material_at_review,standardized_no_material_score,mechanical_material_increment,mean_customer_merit,mean_customer_dependence,seed,scenario,axis,level,mode
late,both_reachable,27,22,0.7407407407407407,0.8148148148148148,0.4444444444444444,0.5185185185185185,0.0,0.037037037037037035,0.2962962962962963,0.2962962962962963,0.5925925925925926,0.4074074074074074,0.5925925925925926,0.3181818181818182,0.3181818181818182,0.0,0.4090909090909091,0.5909090909090909,0.0,0.2509726064051439,0.0,0.6204066573578575,0.4978478021629645,1,implementation_1_disabled,implementation,1,disabled
early,all,42,23,0.8809523809523809,0.5476190476190477,0.6428571428571429,0.35714285714285715,0.0,0.0,0.19047619047619047,0.23809523809523808,0.42857142857142855,0.40476190476190477,0.5952380952380952,0.17391304347826086,0.17391304347826086,0.0,0.34782608695652173,0.6521739130434783,0.0,0.24689103185930672,0.0,0.5831257918358266,0.5095365853917931,1,implementation_1_objective,implementation,1,objective
early,both_reachable,32,23,0.84375,0.71875,0.53125,0.46875,0.0,0.0,0.25,0.3125,0.5625,0.40625,0.59375,0.17391304347826086,0.17391304347826086,0.0,0.34782608695652173,0.6521739130434783,0.0,0.24689103185930672,0.0,0.5831257918358266,0.5095365853917931,1,implementation_1_objective,implementation,1,objective
late,all,35,22,0.8,0.6285714285714286,0.5714285714285714,0.4,0.0,0.02857142857142857,0.22857142857142856,0.22857142857142856,0.45714285714285713,0.42857142857142855,0.5714285714285714,0.3181818181818182,0.3181818181818182,0.0,0.4090909090909091,0.5909090909090909,0.0,0.2509726064051439,0.0,0.6204066573578575,0.4978478021629645,1,implementation_1_objective,implementation,1,objective
late,both_reachable,27,22,0.7407407407407407,0.8148148148148148,0.4444444444444444,0.5185185185185185,0.0,0.037037037037037035,0.2962962962962963,0.2962962962962963,0.5925925925925926,0.4074074074074074,0.5925925925925926,0.3181818181818182,0.3181818181818182,0.0,0.4090909090909091,0.5909090909090909,0.0,0.2509726064051439,0.0,0.6204066573578575,0.4978478021629645,1,implementation_1_objective,implementation,1,objective
early,all,42,24,0.8809523809523809,0.5714285714285714,0.6428571428571429,0.35714285714285715,0.0,0.0,0.21428571428571427,0.23809523809523808,0.4523809523809524,0.42857142857142855,0.5714285714285714,0.20833333333333334,0.20833333333333334,0.0,0.375,0.625,0.041666666666666664,0.2487378694188198,0.005749999999999998,0.5989285483530582,0.5049725610004684,1,implementation_1_full,implementation,1,full
early,both_reachable,32,24,0.84375,0.75,0.53125,0.46875,0.0,0.0,0.28125,0.3125,0.59375,0.4375,0.5625,0.20833333333333334,0.20833333333333334,0.0,0.375,0.625,0.041666666666666664,0.2487378694188198,0.005749999999999998,0.5989285483530582,0.5049725610004684,1,implementation_1_full,implementation,1,full
late,all,35,22,0.8,0.6285714285714286,0.5714285714285714,0.4,0.0,0.02857142857142857,0.22857142857142856,0.22857142857142856,0.45714285714285713,0.42857142857142855,0.5714285714285714,0.3181818181818182,0.3181818181818182,0.0,0.4090909090909091,0.5909090909090909,0.0,0.2509726064051439,0.0,0.6204066573578575,0.4978478021629645,1,implementation_1_full,implementation,1,full
late,both_reachable,27,22,0.7407407407407407,0.8148148148148148,0.4444444444444444,0.5185185185185185,0.0,0.037037037037037035,0.2962962962962963,0.2962962962962963,0.5925925925925926,0.4074074074074074,0.5925925925925926,0.3181818181818182,0.3181818181818182,0.0,0.4090909090909091,0.5909090909090909,0.0,0.2509726064051439,0.0,0.6204066573578575,0.4978478021629645,1,implementation_1_full,implementation,1,full
early,all,42,23,0.8571428571428571,0.5476190476190477,0.6428571428571429,0.35714285714285715,0.0,0.0,0.19047619047619047,0.21428571428571427,0.40476190476190477,0.3333333333333333,0.6666666666666666,0.17391304347826086,0.17391304347826086,0.0,0.21739130434782608,0.782608695652174,0.0,0.24689103185930672,0.0,0.5831257918358266,0.5095365853917931,1,implementation_4_disabled,implementation,4,disabled
early,both_reachable,32,23,0.8125,0.71875,0.53125,0.46875,0.0,0.0,0.25,0.28125,0.53125,0.3125,0.6875,0.17391304347826086,0.17391304347826086,0.0,0.21739130434782608,0.782608695652174,0.0,0.24689103185930672,0.0,0.5831257918358266,0.5095365853917931,1,implementation_4_disabled,implementation,4,disabled
late,all,35,20,0.8285714285714286,0.5714285714285714,0.5428571428571428,0.45714285714285713,0.0,0.0,0.11428571428571428,0.2857142857142857,0.4,0.4857142857142857,0.5142857142857142,0.2,0.2,0.0,0.35,0.65,0.0,0.24987766222440788,0.0,0.6158682210295183,0.49866826315497964,1,implementation_4_disabled,implementation,4,disabled
late,both_reachable,27,20,0.7777777777777778,0.7407407407407407,0.4074074074074074,0.5925925925925926,0.0,0.0,0.14814814814814814,0.37037037037037035,0.5185185185185185,0.4444444444444444,0.5555555555555556,0.2,0.2,0.0,0.35,0.65,0.0,0.24987766222440788,0.0,0.6158682210295183,0.49866826315497964,1,implementation_4_disabled,implementation,4,disabled
early,all,42,23,0.8571428571428571,0.5476190476190477,0.6428571428571429,0.35714285714285715,0.0,0.0,0.19047619047619047,0.21428571428571427,0.40476190476190477,0.3333333333333333,0.6666666666666666,0.17391304347826086,0.17391304347826086,0.0,0.21739130434782608,0.782608695652174,0.0,0.24689103185930672,0.0,0.5831257918358266,0.5095365853917931,1,implementation_4_objective,implementation,4,objective
early,both_reachable,32,23,0.8125,0.71875,0.53125,0.46875,0.0,0.0,0.25,0.28125,0.53125,0.3125,0.6875,0.17391304347826086,0.17391304347826086,0.0,0.21739130434782608,0.782608695652174,0.0,0.24689103185930672,0.0,0.5831257918358266,0.5095365853917931,1,implementation_4_objective,implementation,4,objective
late,all,35,20,0.8285714285714286,0.5714285714285714,0.5428571428571428,0.45714285714285713,0.0,0.0,0.11428571428571428,0.2857142857142857,0.4,0.4857142857142857,0.5142857142857142,0.2,0.2,0.0,0.35,0.65,0.0,0.24987766222440788,0.0,0.6158682210295183,0.49866826315497964,1,implementation_4_objective,implementation,4,objective
late,both_reachable,27,20,0.7777777777777778,0.7407407407407407,0.4074074074074074,0.5925925925925926,0.0,0.0,0.14814814814814814,0.37037037037037035,0.5185185185185185,0.4444444444444444,0.5555555555555556,0.2,0.2,0.0,0.35,0.65,0.0,0.24987766222440788,0.0,0.6158682210295183,0.49866826315497964,1,implementation_4_objective,implementation,4,objective
early,all,42,25,0.8571428571428571,0.5952380952380952,0.6428571428571429,0.35714285714285715,0.0,0.0,0.23809523809523808,0.21428571428571427,0.4523809523809524,0.3333333333333333,0.6666666666666666,0.16,0.16,0.0,0.24,0.76,0.04,0.24518527179784944,0.005519999999999998,0.5854791242611732,0.502271691016912,1,implementation_4_full,implementation,4,full
early,both_reachable,32,25,0.8125,0.78125,0.53125,0.46875,0.0,0.0,0.3125,0.28125,0.59375,0.3125,0.6875,0.16,0.16,0.0,0.24,0.76,0.04,0.24518527179784944,0.005519999999999998,0.5854791242611732,0.502271691016912,1,implementation_4_full,implementation,4,full
late,all,35,20,0.8285714285714286,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0,0.0,0.14285714285714285,0.2571428571428571,0.4,0.45714285714285713,0.5428571428571428,0.2,0.2,0.0,0.3,0.7,0.0,0.24987766222440788,0.0,0.6158682210295183,0.49866826315497964,1,implementation_4_full,implementation,4,full
late,both_reachable,27,20,0.7777777777777778,0.7407407407407407,0.4444444444444444,0.5555555555555556,0.0,0.0,0.18518518518518517,0.3333333333333333,0.5185185185185185,0.4074074074074074,0.5925925925925926,0.2,0.2,0.0,0.3,0.7,0.0,0.24987766222440788,0.0,0.6158682210295183,0.49866826315497964,1,implementation_4_full,implementation,4,full
early,all,42,24,0.8571428571428571,0.5714285714285714,0.6428571428571429,0.35714285714285715,0.0,0.0,0.21428571428571427,0.21428571428571427,0.42857142857142855,0.38095238095238093,0.6190476190476191,0.16666666666666666,0.16666666666666666,0.0,0.2916666666666667,0.7083333333333334,0.041666666666666664,0.24783344412332275,0.0,0.5918327963093966,0.5065330114759501,1,implementation_8_disabled,implementation,8,disabled
early,both_reachable,32,24,0.8125,0.75,0.53125,0.46875,0.0,0.0,0.28125,0.28125,0.5625,0.375,0.625,0.16666666666666666,0.16666666666666666,0.0,0.2916666666666667,0.7083333333333334,0.041666666666666664,0.24783344412332275,0.0,0.5918327963093966,0.5065330114759501,1,implementation_8_disabled,implementation,8,disabled
late,all,35,23,0.8285714285714286,0.6571428571428571,0.5142857142857142,0.45714285714285713,0.0,0.02857142857142857,0.2,0.3142857142857143,0.5142857142857142,0.42857142857142855,0.5714285714285714,0.2608695652173913,0.2608695652173913,0.0,0.34782608695652173,0.6521739130434783,0.043478260869565216,0.2503168484724527,0.0,0.6184180164082584,0.49813201779337907,1,implementation_8_disabled,implementation,8,disabled
late,both_reachable,27,23,0.7777777777777778,0.8518518518518519,0.37037037037037035,0.5925925925925926,0.0,0.037037037037037035,0.25925925925925924,0.4074074074074074,0.6666666666666666,0.37037037037037035,0.6296296296296297,0.2608695652173913,0.2608695652173913,0.0,0.34782608695652173,0.6521739130434783,0.043478260869565216,0.2503168484724527,0.0,0.6184180164082584,0.49813201779337907,1,implementation_8_disabled,implementation,8,disabled
early,all,42,24,0.8571428571428571,0.5714285714285714,0.6428571428571429,0.35714285714285715,0.0,0.0,0.21428571428571427,0.21428571428571427,0.42857142857142855,0.38095238095238093,0.6190476190476191,0.16666666666666666,0.16666666666666666,0.0,0.2916666666666667,0.7083333333333334,0.041666666666666664,0.24783344412332275,0.006054287842718944,0.5918327963093966,0.5065330114759501,1,implementation_8_objective,implementation,8,objective
early,both_reachable,32,24,0.8125,0.75,0.53125,0.46875,0.0,0.0,0.28125,0.28125,0.5625,0.375,0.625,0.16666666666666666,0.16666666666666666,0.0,0.2916666666666667,0.7083333333333334,0.041666666666666664,0.24783344412332275,0.006054287842718944,0.5918327963093966,0.5065330114759501,1,implementation_8_objective,implementation,8,objective
late,all,35,23,0.8285714285714286,0.6571428571428571,0.5142857142857142,0.45714285714285713,0.0,0.02857142857142857,0.2,0.3142857142857143,0.5142857142857142,0.42857142857142855,0.5714285714285714,0.2608695652173913,0.2608695652173913,0.0,0.34782608695652173,0.6521739130434783,0.043478260869565216,0.2503168484724527,0.007202518989106172,0.6184180164082584,0.49813201779337907,1,implementation_8_objective,implementation,8,objective
late,both_reachable,27,23,0.7777777777777778,0.8518518518518519,0.37037037037037035,0.5925925925925926,0.0,0.037037037037037035,0.25925925925925924,0.4074074074074074,0.6666666666666666,0.37037037037037035,0.6296296296296297,0.2608695652173913,0.2608695652173913,0.0,0.34782608695652173,0.6521739130434783,0.043478260869565216,0.2503168484724527,0.007202518989106172,0.6184180164082584,0.49813201779337907,1,implementation_8_objective,implementation,8,objective
early,all,42,25,0.8571428571428571,0.5952380952380952,0.6428571428571429,0.35714285714285715,0.0,0.0,0.23809523809523808,0.21428571428571427,0.4523809523809524,0.38095238095238093,0.6190476190476191,0.2,0.16,0.04,0.32,0.68,0.08,0.24796901030292645,0.01162423265802037,0.5964872483933304,0.5037697234733746,1,implementation_8_full,implementation,8,full
early,both_reachable,32,25,0.8125,0.78125,0.53125,0.46875,0.0,0.0,0.3125,0.28125,0.59375,0.375,0.625,0.2,0.16,0.04,0.32,0.68,0.08,0.24796901030292645,0.01162423265802037,0.5964872483933304,0.5037697234733746,1,implementation_8_full,implementation,8,full
late,all,35,23,0.8285714285714286,0.6571428571428571,0.4857142857142857,0.45714285714285713,0.0,0.05714285714285714,0.2,0.34285714285714286,0.5428571428571428,0.4,0.6,0.21739130434782608,0.21739130434782608,0.0,0.34782608695652173,0.6521739130434783,0.043478260869565216,0.2510741058051486,0.007202518989106172,0.6195084637602353,0.49976031394170783,1,implementation_8_full,implementation,8,full
late,both_reachable,27,23,0.7777777777777778,0.8518518518518519,0.3333333333333333,0.5925925925925926,0.0,0.07407407407407407,0.25925925925925924,0.4444444444444444,0.7037037037037037,0.3333333333333333,0.6666666666666666,0.21739130434782608,0.21739130434782608,0.0,0.34782608695652173,0.6521739130434783,0.043478260869565216,0.2510741058051486,0.007202518989106172,0.6195084637602353,0.49976031394170783,1,implementation_8_full,implementation,8,full
