time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,first_submissions,first_d_count,first_e_count,first_both_count,first_d_share,first_e_share,first_both_share,rolling_domestic_users,rolling_customer_users,scenario,seed
22,0,0,0,1,1,2,43,10,3,30,8,7,1,1,2,2,3,35,75,78,11,3,0,0,0,0,,,,15.0,6.0,network_ba,0
23,0,0,0,1,0,1,42,9,3,30,7,2,5,5,1,2,1,36,75,78,9,2,0,0,0,0,,,,15.0,6.0,network_ba,0
24,19,3,3,2,1,0,55,5,19,31,3,3,0,0,5,2,6,42,78,97,8,2,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,15.0,5.0,network_ba,0
25,0,3,3,3,2,2,55,8,16,31,5,5,0,0,0,3,0,42,81,97,4,2,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,15.0,5.0,network_ba,0
26,0,5,5,4,1,0,55,12,11,32,9,7,2,2,0,3,0,42,86,97,6,3,5,4,1,0,0.8,0.2,0.0,17.0,6.0,network_ba,0
27,0,5,5,4,2,1,53,14,6,33,10,8,2,2,2,4,2,44,91,97,9,4,5,3,2,0,0.6,0.4,0.0,15.0,7.0,network_ba,0
28,0,0,0,0,0,0,51,8,6,37,5,4,1,1,2,3,2,46,91,97,11,5,0,0,0,0,,,,14.0,6.0,network_ba,0
29,0,1,1,2,0,1,50,3,5,42,2,2,0,0,0,1,1,47,92,97,8,3,1,1,0,0,1.0,0.0,0.0,15.0,6.0,network_ba,0
30,14,3,3,4,3,4,63,9,16,38,6,6,0,0,0,3,1,48,95,111,6,2,3,3,0,0,1.0,0.0,0.0,17.0,8.0,network_ba,0
31,0,2,2,2,0,0,63,10,14,39,7,6,1,1,0,3,0,48,97,111,6,3,2,2,0,0,1.0,0.0,0.0,16.0,6.0,network_ba,0
32,0,6,6,5,1,0,62,11,8,43,8,7,1,1,1,3,1,49,103,111,8,3,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,17.0,6.0,network_ba,0
33,0,3,3,1,4,2,60,13,5,42,8,6,2,2,1,5,2,51,106,111,11,4,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,14.0,8.0,network_ba,0
34,0,0,0,0,0,0,58,6,5,47,2,1,1,1,2,4,2,53,106,111,8,5,0,0,0,0,,,,14.0,8.0,network_ba,0
35,0,0,0,1,4,5,57,5,5,47,1,1,0,0,1,4,1,54,106,111,6,5,0,0,0,0,,,,13.0,12.0,network_ba,0
36,20,5,5,4,2,1,77,11,20,46,5,5,0,0,0,6,0,54,111,131,2,8,5,3,2,0,0.6,0.4,0.0,13.0,11.0,network_ba,0
37,0,3,3,2,1,0,77,11,17,49,6,6,0,0,0,5,0,54,114,131,5,6,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,13.0,12.0,network_ba,0
38,0,3,3,1,2,0,77,8,14,55,5,3,2,2,0,3,0,54,117,131,7,7,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,9.0,13.0,network_ba,0
39,0,8,8,7,4,3,75,14,6,55,8,8,0,0,2,6,2,56,125,131,7,5,8,5,3,0,0.625,0.375,0.0,15.0,13.0,network_ba,0
40,0,1,1,1,0,0,75,13,5,57,9,8,1,1,0,4,0,56,126,131,10,7,1,1,0,0,1.0,0.0,0.0,16.0,13.0,network_ba,0
41,0,0,0,0,0,0,74,7,5,62,5,2,3,3,1,2,1,57,126,131,9,6,0,0,0,0,,,,15.0,9.0,network_ba,0
42,23,7,7,4,6,3,93,10,21,62,5,4,1,1,3,5,4,61,133,154,8,4,7,3,4,0,0.42857142857142855,0.5714285714285714,0.0,15.0,13.0,network_ba,0
43,0,7,7,5,2,0,92,16,14,62,9,9,0,0,1,7,1,62,140,154,6,6,7,5,2,0,0.7142857142857143,0.2857142857142857,0.0,18.0,14.0,network_ba,0
44,0,5,5,2,3,0,92,19,9,64,10,7,3,3,0,9,0,62,145,154,9,8,5,2,3,0,0.4,0.6,0.0,19.0,15.0,network_ba,0
45,0,4,4,3,2,1,86,12,5,69,6,5,1,1,3,6,6,68,149,154,11,11,4,3,1,0,0.75,0.25,0.0,15.0,13.0,network_ba,0
46,0,0,0,1,2,3,84,11,5,68,6,4,2,2,1,5,2,70,149,154,10,7,0,0,0,0,,,,15.0,15.0,network_ba,0
47,0,0,0,1,0,1,82,7,5,70,4,2,2,2,1,3,2,72,149,154,6,7,0,0,0,0,,,,16.0,15.0,network_ba,0
48,0,1,1,2,0,1,79,4,4,71,3,3,0,0,2,1,3,75,150,154,5,4,1,1,0,0,1.0,0.0,0.0,14.0,9.0,network_ba,0
49,0,0,0,0,0,0,78,2,4,72,2,2,0,0,0,0,1,76,150,154,4,2,0,0,0,0,,,,9.0,7.0,network_ba,0
50,0,0,0,0,0,0,78,2,4,72,2,0,2,2,0,0,0,76,150,154,3,0,0,0,0,0,,,,7.0,4.0,network_ba,0
51,0,0,0,0,0,0,76,0,4,72,0,0,0,0,2,0,2,78,150,154,2,0,0,0,0,0,,,,4.0,2.0,network_ba,0
52,0,0,0,1,0,1,76,1,4,71,1,1,0,0,0,0,0,78,150,154,0,0,0,0,0,0,,,,4.0,0.0,network_ba,0
53,0,0,0,1,0,1,76,2,4,70,2,2,0,0,0,0,0,78,150,154,1,0,0,0,0,0,,,,4.0,0.0,network_ba,0
54,0,0,0,0,0,0,76,1,4,71,1,1,0,0,0,0,0,78,150,154,2,0,0,0,0,0,,,,2.0,0.0,network_ba,0
55,0,0,0,0,0,0,76,1,4,71,1,0,1,1,0,0,0,78,150,154,2,0,0,0,0,0,,,,2.0,0.0,network_ba,0
56,0,0,0,0,0,0,75,0,4,71,0,0,0,0,1,0,1,79,150,154,1,0,0,0,0,0,,,,2.0,0.0,network_ba,0
57,0,0,0,0,0,0,75,0,4,71,0,0,0,0,0,0,0,79,150,154,0,0,0,0,0,0,,,,2.0,0.0,network_ba,0
58,0,0,0,2,0,2,75,2,4,69,2,2,0,0,0,0,0,79,150,154,0,0,0,0,0,0,,,,3.0,0.0,network_ba,0
59,0,0,0,0,0,0,75,2,4,69,2,2,0,0,0,0,0,79,150,154,2,0,0,0,0,0,,,,2.0,0.0,network_ba,0
60,0,1,1,1,0,0,75,2,3,70,2,1,1,1,0,0,0,79,151,154,2,0,1,1,0,0,1.0,0.0,0.0,3.0,0.0,network_ba,0
61,0,0,0,0,0,0,74,1,3,70,1,1,0,0,1,0,1,80,151,154,3,0,0,0,0,0,,,,3.0,0.0,network_ba,0
62,0,1,1,1,0,0,74,1,2,71,1,1,0,0,0,0,0,80,152,154,1,0,1,1,0,0,1.0,0.0,0.0,4.0,0.0,network_ba,0
63,0,0,0,0,0,0,74,1,2,71,1,1,0,0,0,0,0,80,152,154,2,0,0,0,0,0,,,,4.0,0.0,network_ba,0
64,0,0,0,0,0,0,74,1,2,71,1,0,1,1,0,0,0,80,152,154,1,0,0,0,0,0,,,,2.0,0.0,network_ba,0
65,0,0,0,0,0,0,73,0,2,71,0,0,0,0,1,0,1,81,152,154,1,0,0,0,0,0,,,,2.0,0.0,network_ba,0
0,24,6,6,3,3,0,24,6,18,0,3,3,0,0,0,3,0,0,6,24,0,0,6,3,3,0,0.5,0.5,0.0,3.0,3.0,domestic_tight,0
1,0,8,8,5,3,0,24,14,10,0,8,8,0,0,0,6,0,0,14,24,3,3,8,5,3,0,0.625,0.375,0.0,8.0,6.0,domestic_tight,0
2,0,6,6,5,1,0,24,19,4,1,13,12,1,1,0,6,0,0,20,24,8,6,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,13.0,7.0,domestic_tight,0
3,0,4,4,4,1,1,22,19,0,3,15,15,0,0,1,4,2,2,24,24,13,7,4,3,1,0,0.75,0.25,0.0,17.0,8.0,domestic_tight,0
4,0,0,0,0,0,0,22,16,0,6,14,14,0,0,0,2,0,2,24,24,15,5,0,0,0,0,,,,17.0,8.0,domestic_tight,0
5,0,0,0,1,0,1,21,14,0,7,14,14,0,0,0,0,1,3,24,24,14,2,0,0,0,0,,,,18.0,8.0,domestic_tight,0
6,17,2,2,0,4,2,38,17,15,6,14,13,1,1,0,4,0,3,26,41,14,1,2,0,2,0,0.0,1.0,0.0,15.0,9.0,domestic_tight,0
7,0,7,7,5,3,1,38,23,8,7,17,17,0,0,0,7,0,3,33,41,14,4,7,5,2,0,0.7142857142857143,0.2857142857142857,0.0,15.0,9.0,domestic_tight,0
8,0,4,4,4,1,1,38,26,4,8,21,20,1,1,0,6,0,3,37,41,17,7,4,4,0,0,1.0,0.0,0.0,14.0,9.0,domestic_tight,0
9,0,3,3,2,3,2,35,27,1,7,21,20,1,1,1,6,3,6,40,41,21,8,3,0,3,0,0.0,1.0,0.0,12.0,11.0,domestic_tight,0
10,0,0,0,0,1,1,33,23,1,9,19,19,0,0,1,5,2,8,40,41,21,7,0,0,0,0,,,,12.0,12.0,domestic_tight,0
11,0,0,0,0,0,0,33,19,1,13,19,18,1,1,0,1,0,8,40,41,19,5,0,0,0,0,,,,11.0,12.0,domestic_tight,0
12,19,3,3,3,1,1,51,21,17,13,20,20,0,0,1,1,1,9,43,60,19,4,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,14.0,9.0,domestic_tight,0
13,0,6,6,5,2,1,51,28,11,12,25,24,1,1,0,3,0,9,49,60,20,2,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,14.0,8.0,domestic_tight,0
14,0,4,4,3,1,0,50,29,7,14,26,26,0,0,1,3,1,10,53,60,25,3,4,3,1,0,0.75,0.25,0.0,13.0,8.0,domestic_tight,0
15,0,4,4,5,2,3,50,32,3,15,30,30,0,0,0,3,0,10,57,60,26,4,4,3,1,0,0.75,0.25,0.0,16.0,7.0,domestic_tight,0
16,0,0,0,0,0,0,50,32,3,15,30,29,1,1,0,3,0,10,57,60,30,5,0,0,0,0,,,,16.0,6.0,domestic_tight,0
17,0,0,0,0,0,0,48,29,3,16,28,28,0,0,1,1,2,12,57,60,30,3,0,0,0,0,,,,16.0,6.0,domestic_tight,0
18,18,2,2,4,0,2,65,30,19,16,30,30,0,0,0,0,1,13,59,78,28,2,2,2,0,0,1.0,0.0,0.0,17.0,5.0,domestic_tight,0
19,0,6,6,3,5,2,65,36,13,16,33,32,1,1,0,5,0,13,65,78,31,0,6,3,3,0,0.5,0.5,0.0,15.0,8.0,domestic_tight,0
20,0,0,0,0,0,0,64,34,13,17,31,31,0,0,1,5,1,14,65,78,34,5,0,0,0,0,,,,12.0,7.0,domestic_tight,0
21,0,7,7,6,3,2,64,39,6,19,36,36,0,0,0,5,0,14,72,78,32,5,7,6,1,0,0.8571428571428571,0.14285714285714285,0.0,13.0,8.0,domestic_tight,0
22,0,0,0,2,1,3,64,40,6,18,38,37,1,1,0,4,0,14,72,78,36,8,0,0,0,0,,,,15.0,9.0,domestic_tight,0
23,0,0,0,1,1,2,63,40,6,17,38,37,1,1,1,5,1,15,72,78,38,4,0,0,0,0,,,,16.0,10.0,domestic_tight,0
24,19,4,4,5,1,2,80,41,21,18,40,40,0,0,0,3,2,17,76,97,38,5,4,3,1,0,0.75,0.25,0.0,17.0,11.0,domestic_tight,0
25,0,1,1,1,2,2,79,41,20,18,39,39,0,0,0,4,1,18,77,97,40,3,1,1,0,0,1.0,0.0,0.0,15.0,8.0,domestic_tight,0
26,0,6,6,5,2,1,79,45,14,20,43,43,0,0,0,4,0,18,83,97,39,4,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,20.0,10.0,domestic_tight,0
27,0,5,5,3,4,2,79,50,9,20,45,45,0,0,0,8,0,18,88,97,43,5,5,2,3,0,0.4,0.6,0.0,17.0,11.0,domestic_tight,0
28,0,0,0,0,0,0,78,48,9,21,44,44,0,0,0,6,1,19,88,97,45,8,0,0,0,0,,,,15.0,10.0,domestic_tight,0
29,0,1,1,0,3,2,77,46,8,23,43,43,0,0,0,4,1,20,89,97,44,6,1,0,1,0,0.0,1.0,0.0,14.0,12.0,domestic_tight,0
30,14,5,5,5,2,2,90,52,17,21,47,47,0,0,0,5,1,21,94,111,43,7,5,4,1,0,0.8,0.2,0.0,14.0,13.0,domestic_tight,0
31,0,2,2,1,3,2,90,52,15,23,48,47,1,1,0,6,0,21,96,111,47,5,2,1,1,0,0.5,0.5,0.0,14.0,14.0,domestic_tight,0
32,0,5,5,2,5,2,88,53,10,25,48,48,0,0,1,9,2,23,101,111,48,8,5,2,3,0,0.4,0.6,0.0,11.0,17.0,domestic_tight,0
33,0,1,1,0,2,1,87,52,9,26,48,47,1,1,0,7,1,24,102,111,48,10,1,0,1,0,0.0,1.0,0.0,8.0,15.0,domestic_tight,0
34,0,0,0,1,1,2,86,50,9,27,47,47,0,0,1,5,1,25,102,111,48,10,0,0,0,0,,,,9.0,16.0,domestic_tight,0
35,0,0,0,1,0,1,85,48,9,28,48,47,1,1,0,1,1,26,102,111,47,8,0,0,0,0,,,,10.0,13.0,domestic_tight,0
36,20,5,5,4,3,2,105,54,24,27,51,50,1,1,0,3,0,26,107,131,48,3,5,2,3,0,0.4,0.6,0.0,9.0,14.0,domestic_tight,0
37,0,3,3,2,1,0,104,55,21,28,51,51,0,0,1,4,1,27,110,131,51,4,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,10.0,12.0,domestic_tight,0
38,0,4,4,2,3,1,104,56,17,31,53,52,1,1,0,4,0,27,114,131,51,4,4,2,2,0,0.5,0.5,0.0,10.0,10.0,domestic_tight,0
39,0,9,9,9,3,3,103,65,8,30,61,60,1,1,1,6,1,28,123,131,53,7,9,7,2,0,0.7777777777777778,0.2222222222222222,0.0,19.0,11.0,domestic_tight,0
40,0,0,0,1,0,1,102,63,8,31,61,60,1,1,1,3,1,29,123,131,61,7,0,0,0,0,,,,19.0,10.0,domestic_tight,0
41,0,0,0,1,0,1,101,61,8,32,60,60,0,0,1,1,1,30,123,131,61,6,0,0,0,0,,,,19.0,10.0,domestic_tight,0
42,23,5,5,4,2,1,124,65,26,33,63,63,0,0,0,2,0,30,128,154,60,3,5,3,2,0,0.6,0.4,0.0,19.0,9.0,domestic_tight,0
43,0,9,9,7,3,1,124,74,17,33,70,69,1,1,0,5,0,30,137,154,63,2,9,7,2,0,0.7777777777777778,0.2222222222222222,0.0,24.0,11.0,domestic_tight,0
44,0,5,5,4,3,2,124,77,12,35,72,72,0,0,0,7,0,30,142,154,70,5,5,3,2,0,0.6,0.4,0.0,26.0,11.0,domestic_tight,0
45,0,5,5,5,4,4,124,83,7,34,77,76,1,1,0,10,0,30,147,154,72,8,5,4,1,0,0.8,0.2,0.0,22.0,12.0,domestic_tight,0
46,0,1,1,2,0,1,122,80,6,36,77,77,0,0,1,5,2,32,148,154,77,10,1,1,0,0,1.0,0.0,0.0,23.0,12.0,domestic_tight,0
47,0,3,3,1,4,2,121,81,3,37,78,77,1,1,0,4,1,33,151,154,77,7,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,23.0,16.0,domestic_tight,0
48,0,0,0,1,0,1,120,81,3,36,78,77,1,1,1,4,1,34,151,154,78,8,0,0,0,0,,,,20.0,14.0,domestic_tight,0
49,0,0,0,0,1,1,119,77,3,39,76,76,0,0,1,3,1,35,151,154,78,4,0,0,0,0,,,,13.0,12.0,domestic_tight,0
50,0,0,0,0,1,1,117,75,3,39,75,75,0,1,0,2,2,37,151,154,76,5,0,0,0,0,,,,9.0,10.0,domestic_tight,0
51,0,0,0,1,1,2,117,76,3,38,76,75,1,1,0,2,0,37,151,154,75,2,0,0,0,0,,,,5.0,7.0,domestic_tight,0
52,0,0,0,0,1,1,116,74,3,39,74,74,0,0,1,2,1,38,151,154,76,3,0,0,0,0,,,,3.0,8.0,domestic_tight,0
53,0,0,0,3,1,4,116,76,3,37,76,76,0,0,0,2,0,38,151,154,74,3,0,0,0,0,,,,5.0,5.0,domestic_tight,0
54,0,0,0,0,2,2,116,76,3,37,76,75,1,1,0,3,0,38,151,154,76,3,0,0,0,0,,,,4.0,7.0,domestic_tight,0
55,0,0,0,0,0,0,115,75,3,37,75,74,1,1,1,3,1,39,151,154,76,4,0,0,0,0,,,,4.0,6.0,domestic_tight,0
56,0,0,0,0,2,2,113,72,3,38,72,72,0,0,1,2,2,41,151,154,75,3,0,0,0,0,,,,4.0,7.0,domestic_tight,0
57,0,0,0,0,2,2,113,71,3,39,71,71,0,0,0,4,0,41,151,154,72,4,0,0,0,0,,,,3.0,8.0,domestic_tight,0
58,0,0,0,0,1,1,113,71,3,39,71,70,1,1,0,4,0,41,151,154,71,4,0,0,0,0,,,,3.0,8.0,domestic_tight,0
59,0,0,0,0,0,0,111,68,3,40,68,68,0,0,1,2,2,43,151,154,71,5,0,0,0,0,,,,0.0,7.0,domestic_tight,0
60,0,0,0,0,1,1,111,68,3,40,68,67,1,1,0,2,0,43,151,154,68,3,0,0,0,0,,,,0.0,6.0,domestic_tight,0
61,0,0,0,0,1,1,109,65,3,41,65,65,0,0,1,2,2,45,151,154,68,2,0,0,0,0,,,,0.0,7.0,domestic_tight,0
62,0,0,0,0,0,0,109,64,3,42,64,64,0,0,0,2,0,45,151,154,65,2,0,0,0,0,,,,0.0,5.0,domestic_tight,0
63,0,0,0,0,0,0,109,63,3,43,63,63,0,0,0,1,0,45,151,154,64,2,0,0,0,0,,,,0.0,3.0,domestic_tight,0
64,0,0,0,0,0,0,108,62,3,43,62,61,1,1,0,0,1,46,151,154,63,1,0,0,0,0,,,,0.0,2.0,domestic_tight,0
65,0,0,0,0,0,0,107,60,3,44,60,60,0,0,1,0,1,47,151,154,62,0,0,0,0,0,,,,0.0,2.0,domestic_tight,0
0,24,6,6,3,3,0,24,6,18,0,3,3,0,0,0,3,0,0,6,24,0,0,6,3,3,0,0.5,0.5,0.0,3.0,3.0,customer_tight,0
1,0,8,8,5,3,0,24,14,10,0,8,8,0,0,0,6,0,0,14,24,3,3,8,5,3,0,0.625,0.375,0.0,8.0,6.0,customer_tight,0
2,0,6,6,5,1,0,24,19,4,1,13,10,3,3,0,6,0,0,20,24,8,6,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,13.0,7.0,customer_tight,0
3,0,4,4,4,1,1,20,15,0,5,11,9,2,2,3,4,4,4,24,24,13,7,4,3,1,0,0.75,0.25,0.0,17.0,8.0,customer_tight,0
4,0,0,0,1,2,3,19,10,0,9,6,5,1,1,1,4,1,5,24,24,14,5,0,0,0,0,,,,18.0,10.0,customer_tight,0
5,0,0,0,1,2,3,17,8,0,9,4,2,2,2,1,4,2,7,24,24,10,4,0,0,0,0,,,,19.0,12.0,customer_tight,0
6,17,2,2,0,3,1,32,6,15,11,1,1,0,0,2,5,2,9,26,41,6,5,2,0,2,0,0.0,1.0,0.0,16.0,12.0,customer_tight,0
7,0,6,6,5,2,1,32,10,9,13,5,5,0,0,0,5,0,9,32,41,2,7,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,16.0,11.0,customer_tight,0
8,0,3,3,2,1,0,31,10,6,15,7,7,0,0,0,3,1,10,35,41,6,7,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,13.0,11.0,customer_tight,0
9,0,4,4,1,4,1,31,11,2,18,5,3,2,2,0,6,0,10,39,41,7,6,4,0,4,0,0.0,1.0,0.0,10.0,14.0,customer_tight,0
10,0,0,0,0,2,2,29,9,2,18,2,1,1,1,2,7,2,12,39,41,8,7,0,0,0,0,,,,9.0,14.0,customer_tight,0
11,0,0,0,0,0,0,28,2,2,24,0,0,0,0,1,2,1,13,39,41,3,7,0,0,0,0,,,,8.0,12.0,customer_tight,0
12,19,3,3,5,1,3,47,7,18,22,5,5,0,0,0,2,0,13,42,60,1,6,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,13.0,10.0,customer_tight,0
13,0,6,6,4,2,0,46,12,12,22,9,9,0,0,0,3,1,14,48,60,5,3,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,12.0,10.0,customer_tight,0
14,0,4,4,2,2,0,46,13,8,25,9,6,3,3,0,4,0,14,52,60,9,3,4,2,2,0,0.5,0.5,0.0,12.0,11.0,customer_tight,0
15,0,5,5,5,0,0,43,12,3,28,9,7,2,2,3,3,3,17,57,60,11,5,5,5,0,0,1.0,0.0,0.0,16.0,7.0,customer_tight,0
16,0,0,0,1,0,1,41,9,3,29,8,6,2,2,2,1,2,19,57,60,11,4,0,0,0,0,,,,17.0,5.0,customer_tight,0
17,0,1,1,3,0,2,38,8,2,28,8,4,4,4,2,0,3,22,58,60,8,2,1,1,0,0,1.0,0.0,0.0,20.0,5.0,customer_tight,0
18,18,1,1,2,1,2,52,7,19,26,6,5,1,1,4,1,4,26,59,78,9,0,1,1,0,0,1.0,0.0,0.0,17.0,5.0,customer_tight,0
19,0,5,5,4,1,0,51,8,14,29,6,6,0,0,1,2,1,27,64,78,6,1,5,4,1,0,0.8,0.2,0.0,17.0,4.0,customer_tight,0
20,0,1,1,2,0,1,51,9,13,29,7,6,1,1,0,2,0,27,65,78,9,2,1,1,0,0,1.0,0.0,0.0,17.0,2.0,customer_tight,0
21,0,7,7,6,2,1,50,12,6,32,10,8,2,2,1,2,1,28,72,78,8,2,7,6,1,0,0.8571428571428571,0.14285714285714285,0.0,18.0,4.0,customer_tight,0
22,0,0,0,0,1,1,48,10,6,32,7,6,1,1,2,3,2,30,72,78,12,3,0,0,0,0,,,,17.0,5.0,customer_tight,0
23,0,1,1,1,0,0,47,8,5,34,6,1,5,5,1,2,1,31,73,78,8,3,1,1,0,0,1.0,0.0,0.0,15.0,5.0,customer_tight,0
24,19,5,5,5,1,1,60,8,19,33,6,6,0,0,5,2,6,37,78,97,7,3,5,4,1,0,0.8,0.2,0.0,18.0,5.0,customer_tight,0
25,0,4,4,3,1,0,60,10,15,35,8,8,0,0,0,2,0,37,82,97,6,2,4,3,1,0,0.75,0.25,0.0,17.0,5.0,customer_tight,0
26,0,8,8,6,3,0,60,16,7,37,13,9,4,4,0,4,0,37,90,97,9,2,8,5,2,1,0.625,0.25,0.125,21.0,8.0,customer_tight,0
27,0,5,5,1,4,0,57,16,2,39,9,7,2,2,3,8,3,40,95,97,14,5,5,1,4,0,0.2,0.8,0.0,16.0,10.0,customer_tight,0
28,0,0,0,2,0,2,55,9,2,44,4,3,1,1,2,5,2,42,95,97,10,8,0,0,0,0,,,,18.0,9.0,customer_tight,0
29,0,0,0,0,0,0,54,4,2,48,2,2,0,0,0,2,1,43,95,97,9,7,0,0,0,0,,,,17.0,9.0,customer_tight,0
30,14,4,4,6,0,2,66,8,12,46,8,6,2,2,0,0,2,45,99,111,3,4,4,4,0,0,1.0,0.0,0.0,18.0,8.0,customer_tight,0
31,0,2,2,2,1,1,64,9,10,45,8,8,0,0,2,1,2,47,101,111,8,0,2,2,0,0,1.0,0.0,0.0,17.0,8.0,customer_tight,0
32,0,5,5,2,3,0,64,9,5,50,5,4,1,1,0,4,0,47,106,111,8,1,5,2,3,0,0.4,0.6,0.0,13.0,8.0,customer_tight,0
33,0,2,2,1,4,3,63,13,3,47,5,3,2,2,1,8,1,48,108,111,10,4,2,0,2,0,0.0,1.0,0.0,13.0,8.0,customer_tight,0
34,0,0,0,0,1,1,61,7,3,51,1,1,0,0,2,6,2,50,108,111,5,8,0,0,0,0,,,,11.0,9.0,customer_tight,0
35,0,0,0,4,0,4,60,5,3,52,4,4,0,0,0,1,1,51,108,111,3,8,0,0,0,0,,,,15.0,9.0,customer_tight,0
36,20,5,5,2,4,1,80,10,18,52,6,6,0,0,0,4,0,51,113,131,5,5,5,2,3,0,0.4,0.6,0.0,11.0,13.0,customer_tight,0
37,0,3,3,2,1,0,80,11,15,54,6,4,2,2,0,5,0,51,116,131,6,5,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,11.0,13.0,customer_tight,0
38,0,3,3,0,3,0,78,6,12,60,2,2,0,0,2,4,2,53,119,131,8,5,3,0,3,0,0.0,1.0,0.0,9.0,13.0,customer_tight,0
39,0,8,8,6,5,2,78,13,4,61,6,6,0,0,0,8,0,53,127,131,4,8,8,4,3,1,0.5,0.375,0.125,14.0,14.0,customer_tight,0
40,0,0,0,0,1,1,78,12,4,62,6,6,0,0,0,7,0,53,127,131,8,9,0,0,0,0,,,,14.0,14.0,customer_tight,0
41,0,0,0,1,0,1,78,7,4,67,4,1,3,3,0,3,0,53,127,131,6,9,0,0,0,0,,,,11.0,14.0,customer_tight,0
42,23,6,6,6,4,4,97,12,21,64,7,7,0,0,3,5,4,57,133,154,7,6,6,3,3,0,0.5,0.5,0.0,15.0,14.0,customer_tight,0
43,0,5,5,4,1,0,96,16,16,64,11,10,1,1,0,5,1,58,138,154,7,5,5,4,1,0,0.8,0.2,0.0,17.0,14.0,customer_tight,0
44,0,7,7,4,3,0,95,19,9,67,12,8,4,4,1,7,1,59,145,154,11,5,7,4,3,0,0.5714285714285714,0.42857142857142855,0.0,21.0,14.0,customer_tight,0
45,0,6,6,5,3,2,89,16,3,70,9,9,0,0,4,7,6,65,151,154,14,8,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,20.0,12.0,customer_tight,0
46,0,0,0,1,0,1,88,15,3,70,10,6,4,4,0,5,1,66,151,154,13,7,0,0,0,0,,,,21.0,11.0,customer_tight,0
47,0,0,0,0,2,2,84,6,3,75,2,1,1,1,3,4,4,70,151,154,10,6,0,0,0,0,,,,20.0,13.0,customer_tight,0
48,0,0,0,2,0,2,81,5,3,73,3,2,1,1,1,2,3,73,151,154,6,5,0,0,0,0,,,,16.0,9.0,customer_tight,0
49,0,0,0,1,0,1,80,5,3,72,3,3,0,0,1,2,1,74,151,154,3,2,0,0,0,0,,,,13.0,8.0,customer_tight,0
50,0,0,0,0,0,0,78,2,3,73,2,1,1,1,0,0,2,76,151,154,3,2,0,0,0,0,,,,9.0,5.0,customer_tight,0
51,0,0,0,0,0,0,78,0,3,75,0,0,0,0,0,0,0,76,151,154,3,0,0,0,0,0,,,,4.0,2.0,customer_tight,0
52,0,0,0,0,0,0,78,0,3,75,0,0,0,0,0,0,0,76,151,154,1,0,0,0,0,0,,,,3.0,2.0,customer_tight,0
53,0,0,0,0,0,0,78,0,3,75,0,0,0,0,0,0,0,76,151,154,0,0,0,0,0,0,,,,3.0,0.0,customer_tight,0
54,0,0,0,0,0,0,78,0,3,75,0,0,0,0,0,0,0,76,151,154,0,0,0,0,0,0,,,,1.0,0.0,customer_tight,0
55,0,0,0,0,0,0,78,0,3,75,0,0,0,0,0,0,0,76,151,154,0,0,0,0,0,0,,,,0.0,0.0,customer_tight,0
56,0,0,0,1,0,1,78,1,3,74,1,1,0,0,0,0,0,76,151,154,0,0,0,0,0,0,,,,1.0,0.0,customer_tight,0
57,0,0,0,0,1,1,78,2,3,73,1,1,0,0,0,1,0,76,151,154,1,0,0,0,0,0,,,,1.0,1.0,customer_tight,0
58,0,0,0,1,0,1,78,3,3,72,2,1,1,1,0,1,0,76,151,154,1,1,0,0,0,0,,,,2.0,1.0,customer_tight,0
59,0,0,0,0,0,0,77,1,3,73,1,1,0,0,1,0,1,77,151,154,2,1,0,0,0,0,,,,2.0,1.0,customer_tight,0
60,0,0,0,1,2,3,77,4,3,70,2,1,1,1,0,2,0,77,151,154,1,1,0,0,0,0,,,,3.0,3.0,customer_tight,0
61,0,0,0,0,0,0,76,3,3,70,1,1,0,0,1,2,1,78,151,154,2,2,0,0,0,0,,,,3.0,3.0,customer_tight,0
62,0,0,0,0,0,0,76,2,3,71,0,0,0,0,0,2,0,78,151,154,1,2,0,0,0,0,,,,2.0,3.0,customer_tight,0
