,domestic_use,domestic_use,customer_use,customer_use,both_use,both_use,resolved_share,resolved_share,unresolved_fraction,unresolved_fraction,first_d_all,first_d_all,first_e_all,first_e_all,first_both_all,first_both_all,never_submitted,never_submitted,d_to_e_all,d_to_e_all,e_to_d_all,e_to_d_all,d_to_e_conditional,d_to_e_conditional,e_to_d_conditional,e_to_d_conditional
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
scenario,,,,,,,,,,,,,,,,,,,,,,,,,,
both,0.9642857142857143,0.05050762722761051,0.5178571428571428,0.378807204207079,0.48214285714285715,0.3282995769794685,0.29910714285714285,0.018940360210353963,0.7008928571428572,0.018940360210354,0.8616071428571428,0.10732870785867245,0.07142857142857142,0.10101525445522107,0.06696428571428571,0.006313453403451314,0.0,0.0,0.3794642857142857,0.27147849634840665,0.03571428571428571,0.050507627227610534,0.4636363636363636,0.3728381209892705,0.5,
customer_only,0.0,0.0,0.6116071428571428,0.24622468273460132,0.0,0.0,0.10267857142857142,0.056821080631061845,0.8973214285714286,0.056821080631061845,0.0,0.0,0.6116071428571428,0.24622468273460132,0.0,0.0,0.38839285714285715,0.2462246827346014,0.0,0.0,0.0,0.0,,,0.0,0.0
domestic_only,1.0,0.0,0.0,0.0,0.0,0.0,0.26339285714285715,0.06944798743796449,0.7366071428571428,0.06944798743796443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
