variant,dependence_mean,group,period,metric,n,mean,low,high
main,0.1,low_tail,late,both_use,20,0.3740555890188243,0.3108428581222699,0.4361132813265166
main,0.1,low_tail,late,d_to_e,20,0.22531833362715714,0.17261096011831306,0.2776271853146853
main,0.1,low_tail,late,firm_equal_resolved,20,0.28197420634920634,0.23540302579365077,0.3319769345238095
main,0.3,all,early,domestic_use,20,0.7956278470246748,0.7755583143789243,0.8174723292218293
main,0.3,all,early,customer_use,20,0.6359960069127206,0.6070896370109973,0.662361236382464
main,0.3,all,early,resolved,20,0.40190629253296695,0.3747374877823337,0.4301110164954446
main,0.3,all,early,customer_success,20,0.20158343085282274,0.16542354719068653,0.23774304962093162
main,0.3,all,early,first_customer,20,0.4049287976536641,0.37773500709039365,0.4344891359922293
main,0.3,all,early,both_use,20,0.455389448246233,0.42399443204921533,0.4855091697930722
main,0.3,all,early,d_to_e,20,0.2143445384852744,0.18586219104221582,0.24285539500142786
main,0.3,all,early,firm_equal_resolved,20,0.40191137566137564,0.373663277116402,0.43127992724867714
main,0.3,all,late,domestic_use,20,0.7939087513717984,0.7721061177624389,0.8149954560129515
main,0.3,all,late,customer_use,20,0.6026633803718878,0.571990741454298,0.637791723952203
main,0.3,all,late,resolved,20,0.3558102059008483,0.31293606068984825,0.40059962913803177
main,0.3,all,late,customer_success,20,0.18403530246501174,0.15150107862326448,0.2187624210530842
main,0.3,all,late,first_customer,20,0.3383175913934079,0.30487766638451297,0.37222972722678516
main,0.3,all,late,both_use,20,0.43769401156302407,0.4051055137801481,0.47180802079800893
main,0.3,all,late,d_to_e,20,0.24325883975199583,0.21448114212813568,0.27615359386683025
main,0.3,all,late,firm_equal_resolved,20,0.35654431216931215,0.3112889384920634,0.4039604001322751
main,0.3,high,early,domestic_use,20,0.8189650592224964,0.7877620574307145,0.8473185571698516
main,0.3,high,early,customer_use,20,0.6666328845004474,0.6316532069943468,0.699914949232848
main,0.3,high,early,resolved,20,0.37339819410185543,0.32575411364792084,0.41758985614563415
main,0.3,high,early,customer_success,20,0.19757815713698063,0.15460688820982937,0.24034596653346643
main,0.3,high,early,first_customer,20,0.39835238829947067,0.35386269496617034,0.4435338557919007
main,0.3,high,early,both_use,20,0.504978165109744,0.4644710560265123,0.5463233924732781
main,0.3,high,early,d_to_e,20,0.2507869269682771,0.20333539289181443,0.2991458791494546
main,0.3,high,early,firm_equal_resolved,20,0.3733994708994709,0.32423925264550263,0.4183893849206348
main,0.3,high,late,domestic_use,20,0.764009963755976,0.7293862211802757,0.8014993578428702
main,0.3,high,late,customer_use,20,0.6197516636326537,0.5758405023180481,0.6659250261573146
main,0.3,high,late,resolved,20,0.34961347230453094,0.29764936029149536,0.40197341142311227
main,0.3,high,late,customer_success,20,0.17578059195706253,0.13019269762100644,0.22078901919159266
main,0.3,high,late,first_customer,20,0.3706791097619271,0.3273296554120227,0.4162989104333917
main,0.3,high,late,both_use,20,0.4180365072663834,0.3762880853185529,0.4620925257844973
main,0.3,high,late,d_to_e,20,0.21903752906058055,0.18035287409118003,0.2582686527639625
main,0.3,high,late,firm_equal_resolved,20,0.35083994708994704,0.2980739087301587,0.4037921626984127
main,0.3,high_tail,early,domestic_use,20,0.8402903142609025,0.7930433031021268,0.8823946253909489
main,0.3,high_tail,early,customer_use,20,0.6824813258636787,0.6359391768362355,0.7282916866630101
main,0.3,high_tail,early,resolved,20,0.3706368957839546,0.30556515951368884,0.4379447717315364
main,0.3,high_tail,early,customer_success,20,0.1845256132756133,0.12652119408369408,0.24287702922077925
main,0.3,high_tail,early,first_customer,20,0.40245682422153006,0.33163504877475464,0.47246002649311464
main,0.3,high_tail,early,both_use,20,0.5442218565747977,0.4873505244755245,0.5942186849098612
main,0.3,high_tail,early,d_to_e,20,0.26149580811345513,0.19986771969860204,0.32374979105861434
main,0.3,high_tail,early,firm_equal_resolved,20,0.3715178571428572,0.30401388888888886,0.44104389880952377
main,0.3,high_tail,late,domestic_use,20,0.7571539449112977,0.7051376779878616,0.8127299107142858
main,0.3,high_tail,late,customer_use,20,0.6189846836170366,0.5489940476190476,0.6892442518674137
main,0.3,high_tail,late,resolved,20,0.3640702883717589,0.30623090277777776,0.4234947478991597
main,0.3,high_tail,late,customer_success,20,0.2059190809190809,0.14676370157620156,0.26329838217338214
main,0.3,high_tail,late,first_customer,20,0.3685651888960712,0.296187996031746,0.4486425844376211
main,0.3,high_tail,late,both_use,20,0.41371274150685916,0.35464285714285715,0.47291752406090637
main,0.3,high_tail,late,d_to_e,20,0.2288352456367162,0.16921825509049768,0.2886904324229691
main,0.3,high_tail,late,firm_equal_resolved,20,0.3665277777777777,0.3081741071428572,0.4248350694444444
main,0.3,low,early,domestic_use,20,0.7704064876938918,0.7347143018027368,0.8099004778788985
main,0.3,low,early,customer_use,20,0.6088198550171057,0.5632876075331317,0.6519660915996833
main,0.3,low,early,resolved,20,0.4219463566058835,0.3756437110417289,0.4678784576330532
main,0.3,low,early,customer_success,20,0.20376484626484626,0.15163728632478632,0.2635314685314685
main,0.3,low,early,first_customer,20,0.4130181865236214,0.3629517896585512,0.4642423220029118
main,0.3,low,early,both_use,20,0.40726335099257094,0.36053379578115835,0.45444174614015564
main,0.3,low,early,d_to_e,20,0.18094490760731166,0.1521944121522126,0.21010727710056348
main,0.3,low,early,firm_equal_resolved,20,0.4304232804232804,0.38335267857142863,0.4761269841269841
main,0.3,low,late,domestic_use,20,0.822102507999247,0.7915507118937825,0.8510341360028859
main,0.3,low,late,customer_use,20,0.5884737122780601,0.5445703561233451,0.6366258587427065
main,0.3,low,late,resolved,20,0.35971634042286216,0.2971763951628082,0.42661478135391173
main,0.3,low,late,customer_success,20,0.19254662004662004,0.1469429945054945,0.24506277056277048
main,0.3,low,late,first_customer,20,0.3127666023589937,0.2710219793039086,0.3535960350790513
main,0.3,low,late,both_use,20,0.45813754783863486,0.40619658247851187,0.5172436554990903
main,0.3,low,late,d_to_e,20,0.26396017629713275,0.2061582949055775,0.32302831204121957
main,0.3,low,late,firm_equal_resolved,20,0.36224867724867715,0.2953460648148148,0.4320839947089946
main,0.3,low_tail,early,domestic_use,20,0.7856365121806299,0.7261390613063409,0.8467548197309227
main,0.3,low_tail,early,customer_use,20,0.5701962906374671,0.5069637923351158,0.6289590760546642
main,0.3,low_tail,early,resolved,20,0.41104797979797975,0.35981240981240975,0.46379948380867486
main,0.3,low_tail,early,customer_success,20,0.16644841269841268,0.11694394841269841,0.22291815476190474
main,0.3,low_tail,early,first_customer,20,0.4014748323571853,0.33032491405653164,0.4720623514557338
main,0.3,low_tail,early,both_use,20,0.38292966428995834,0.3223781074929971,0.443792445197776
main,0.3,low_tail,early,d_to_e,20,0.15761034716917066,0.1175502557083439,0.20122177658942353
main,0.3,low_tail,early,firm_equal_resolved,20,0.41902777777777767,0.3649055059523809,0.47149379960317456
main,0.3,low_tail,late,domestic_use,20,0.8126302741376271,0.7794702050400582,0.8442448537981627
main,0.3,low_tail,late,customer_use,20,0.6244536958139899,0.5707688160491469,0.6793722974329591
main,0.3,low_tail,late,resolved,20,0.34129611809758864,0.2782574848558304,0.4090914685804391
main,0.3,low_tail,late,customer_success,20,0.19536435786435785,0.14496753246753247,0.24860736832611827
main,0.3,low_tail,late,first_customer,20,0.3342862529627236,0.28775501092045214,0.37849114978159093
main,0.3,low_tail,late,both_use,20,0.4836090625061213,0.4122052457346575,0.5577163675785
main,0.3,low_tail,late,d_to_e,20,0.281834109517933,0.21653655566247473,0.3472302072927072
main,0.3,low_tail,late,firm_equal_resolved,20,0.3387698412698413,0.27445312499999996,0.40762251984126985
main,0.5,all,early,domestic_use,20,0.7635612059082157,0.7417593389837559,0.7852611716783673
main,0.5,all,early,customer_use,20,0.6953055415059717,0.6616782424741747,0.7306385692420566
main,0.5,all,early,resolved,20,0.42341779718477063,0.3910641811786791,0.454265091015936
main,0.5,all,early,customer_success,20,0.2339157637704688,0.19190440832601624,0.27753018375691774
main,0.5,all,early,first_customer,20,0.46614165275235786,0.4335323790972387,0.4998377881832959
main,0.5,all,early,both_use,20,0.4804643087938817,0.4521759475172874,0.5157458492714772
main,0.5,all,early,d_to_e,20,0.2149079594732186,0.18755597013505024,0.24647698917590508
main,0.5,all,early,firm_equal_resolved,20,0.423339947089947,0.38957977843915337,0.45614806547619047
main,0.5,all,late,domestic_use,20,0.7639818473531473,0.7311293750873769,0.7971422935242667
main,0.5,all,late,customer_use,20,0.6990988714898692,0.6674173672056458,0.727067131208071
main,0.5,all,late,resolved,20,0.40690424029627914,0.37466219257385625,0.44117644726499533
main,0.5,all,late,customer_success,20,0.23897155546544982,0.21091693537405995,0.2684033828739751
main,0.5,all,late,first_customer,20,0.4177231075783371,0.37696351682345575,0.46058133768921167
main,0.5,all,late,both_use,20,0.48004769566464456,0.4487304369237312,0.5106559041073562
main,0.5,all,late,d_to_e,20,0.2606413537803195,0.223596538860806,0.29565746521766967
main,0.5,all,late,firm_equal_resolved,20,0.40232473544973535,0.3707962136243386,0.43680315806878306
main,0.5,high,early,domestic_use,20,0.7909257477521209,0.7580945632361535,0.8176937342945636
main,0.5,high,early,customer_use,20,0.7229463749129081,0.6822753076284256,0.764029129146978
main,0.5,high,early,resolved,20,0.39266752396472077,0.345883166001301,0.43734332238286755
main,0.5,high,early,customer_success,20,0.22309222640104984,0.1733281399972576,0.27351067070184704
main,0.5,high,early,first_customer,20,0.4651577436674691,0.4206822241807582,0.5101658121031333
main,0.5,high,early,both_use,20,0.5360995662740515,0.4970547504713695,0.5800866698614123
main,0.5,high,early,d_to_e,20,0.24325964573819264,0.19332836486390545,0.2965124257655007
main,0.5,high,early,firm_equal_resolved,20,0.39249999999999996,0.34231200396825395,0.4407380952380951
main,0.5,high,late,domestic_use,20,0.7288069921471119,0.6774770621236498,0.7790397876411852
main,0.5,high,late,customer_use,20,0.7207618781511635,0.6751696363744166,0.7629899047685089
main,0.5,high,late,resolved,20,0.4465077899788998,0.39129315244014184,0.4994640177009019
main,0.5,high,late,customer_success,20,0.28070283474695235,0.22985890702434814,0.33820688543482663
main,0.5,high,late,first_customer,20,0.4585988842524042,0.4085759554081669,0.5124220196746613
main,0.5,high,late,both_use,20,0.4599143529889592,0.4193129010003211,0.5019941060182134
main,0.5,high,late,d_to_e,20,0.2399182781947117,0.19595267045345283,0.28714935437934613
main,0.5,high,late,firm_equal_resolved,20,0.445244708994709,0.3918136574074075,0.4960537367724867
main,0.5,high_tail,early,domestic_use,20,0.8020430549842315,0.7428404442779444,0.8534448292720351
main,0.5,high_tail,early,customer_use,20,0.729891644303409,0.6768783614261554,0.7873164266289265
main,0.5,high_tail,early,resolved,20,0.3962837815778991,0.3360973401598401,0.4555348499539675
main,0.5,high_tail,early,customer_success,20,0.21758658008658008,0.1574781746031746,0.2830084776334775
main,0.5,high_tail,early,first_customer,20,0.48011467290879056,0.4140693730289318,0.549577371566342
main,0.5,high_tail,early,both_use,20,0.5573351321880733,0.48478925853558197,0.6235949614111378
main,0.5,high_tail,early,d_to_e,20,0.24620554282318982,0.1905947818521348,0.3098816946941946
main,0.5,high_tail,early,firm_equal_resolved,20,0.39644841269841263,0.33037276785714276,0.46065674603174606
main,0.5,high_tail,late,domestic_use,20,0.7187619406737054,0.6485104234001293,0.7836669584500466
main,0.5,high_tail,late,customer_use,20,0.7226470139337787,0.6505523313492064,0.7868140902194212
main,0.5,high_tail,late,resolved,20,0.4786094501903325,0.41971244747899156,0.5377449981595201
main,0.5,high_tail,late,customer_success,20,0.3285812798312798,0.2642755855255855,0.40216728063603063
main,0.5,high_tail,late,first_customer,20,0.45126216512245926,0.37095126768656184,0.5342651850804423
main,0.5,high_tail,late,both_use,20,0.4483137165122459,0.3941438256392301,0.5013648773612008
main,0.5,high_tail,late,d_to_e,20,0.25182440925087984,0.19695010504201677,0.3082542443259355
main,0.5,high_tail,late,firm_equal_resolved,20,0.47856150793650787,0.42037152777777775,0.5355109126984126
main,0.5,low,early,domestic_use,20,0.7357188458387307,0.6959483631644356,0.7755011703050785
main,0.5,low,early,customer_use,20,0.6708082145901839,0.6266207225479123,0.7166476065228463
main,0.5,low,early,resolved,20,0.44710489531781084,0.3955177433127401,0.4979392302869764
main,0.5,low,early,customer_success,20,0.24301470588235294,0.18008058669271904,0.3143569175922116
main,0.5,low,early,first_customer,20,0.4680248917748918,0.41184549170458695,0.52312319359562
main,0.5,low,early,both_use,20,0.42580881660964787,0.3764144815782044,0.48144392586580076
main,0.5,low,early,d_to_e,20,0.19019928920184673,0.160803901501312,0.21950027817451084
main,0.5,low,early,firm_equal_resolved,20,0.4541798941798942,0.40709457671957666,0.5023455687830688
main,0.5,low,late,domestic_use,20,0.799116396888136,0.7537998286435786,0.8441382399303596
main,0.5,low,late,customer_use,20,0.6769529142355231,0.6372700138026226,0.7156570989397076
main,0.5,low,late,resolved,20,0.361891939582157,0.3275317234848485,0.3980713903397327
main,0.5,low,late,customer_success,20,0.18592800581771168,0.1433137086565395,0.22878476823421667
main,0.5,low,late,first_customer,20,0.37914635485287657,0.33013919278185583,0.4263796701486919
main,0.5,low,late,both_use,20,0.49945314950749725,0.4592271746972834,0.5381968579427817
main,0.5,low,late,d_to_e,20,0.27711803594955764,0.22461757324800802,0.32621593065750676
main,0.5,low,late,firm_equal_resolved,20,0.3594047619047619,0.3257905092592593,0.39505324074074066
main,0.5,low_tail,early,domestic_use,20,0.7489801905610729,0.6833864020987183,0.8149215275125199
main,0.5,low_tail,early,customer_use,20,0.6414562643239113,0.5855491840675665,0.6967085375816993
main,0.5,low_tail,early,resolved,20,0.44361233129615474,0.39103089720736767,0.4934250395233851
main,0.5,low_tail,early,customer_success,20,0.21880050505050502,0.1454809704184704,0.2966616161616161
main,0.5,low_tail,early,first_customer,20,0.448961622527799,0.38314345264620997,0.5144779066929803
main,0.5,low_tail,early,both_use,20,0.4097952211187505,0.3446478386809269,0.48419677340633216
main,0.5,low_tail,early,d_to_e,20,0.18138353068500127,0.14681469102792624,0.2215804420252949
main,0.5,low_tail,early,firm_equal_resolved,20,0.4502480158730158,0.3964652777777778,0.49857316468253965
main,0.5,low_tail,late,domestic_use,20,0.7900312065385594,0.7343605074459855,0.843738217970755
main,0.5,low_tail,late,customer_use,20,0.6987906701141996,0.6533363303363303,0.7446145680300091
main,0.5,low_tail,late,resolved,20,0.3111821634248105,0.2657878359385712,0.3581869380619381
main,0.5,low_tail,late,customer_success,20,0.13524891774891773,0.09890584415584415,0.1753317099567099
main,0.5,low_tail,late,first_customer,20,0.3895104650251709,0.3274380380648763,0.45050780408317165
main,0.5,low_tail,late,both_use,20,0.5198924237527178,0.46575922361951777,0.5754922672303185
main,0.5,low_tail,late,d_to_e,20,0.2881423845762081,0.22796628126775184,0.3462204808059587
main,0.5,low_tail,late,firm_equal_resolved,20,0.3021527777777778,0.2585602678571428,0.3461934523809524
main,0.7,all,early,domestic_use,20,0.7260135841060935,0.699043499697372,0.7513546672410393
main,0.7,all,early,customer_use,20,0.7695770340873992,0.7453077182129374,0.794802002790771
main,0.7,all,early,resolved,20,0.475863941370889,0.44415610991135257,0.5063787191343704
main,0.7,all,early,customer_success,20,0.2995566610808546,0.26057428876007505,0.3392061659107022
main,0.7,all,early,first_customer,20,0.5403321410779724,0.5068106341182459,0.5768165036650389
main,0.7,all,early,both_use,20,0.5027450967951833,0.4732455490159502,0.5377576722520038
main,0.7,all,early,d_to_e,20,0.2184889475051853,0.1888932521144002,0.24803293067338333
main,0.7,all,early,firm_equal_resolved,20,0.4707936507936507,0.4387599206349206,0.5020438161375661
main,0.7,all,late,domestic_use,20,0.7357952685010984,0.7091008109220523,0.7615958236084902
main,0.7,all,late,customer_use,20,0.754247638486059,0.7260711607089361,0.7827168307162966
main,0.7,all,late,resolved,20,0.44673606555660356,0.4085784281432629,0.4881725307918315
main,0.7,all,late,customer_success,20,0.29349016789148596,0.26170451662240546,0.3277122319816873
main,0.7,all,late,first_customer,20,0.48826964049780647,0.4506203453544656,0.522770957687063
main,0.7,all,late,both_use,20,0.5045970931111111,0.47463767318687045,0.5348936694002766
main,0.7,all,late,d_to_e,20,0.2447490548171299,0.2135336927749819,0.28238282463079944
main,0.7,all,late,firm_equal_resolved,20,0.44674603174603167,0.40936813822751317,0.48677852182539677
main,0.7,high,early,domestic_use,20,0.7482328639451066,0.7161894742207958,0.7769878107447473
main,0.7,high,early,customer_use,20,0.781351455879488,0.7442697233242856,0.8155035892390727
main,0.7,high,early,resolved,20,0.45216610366495946,0.408364840997421,0.49410032837982637
main,0.7,high,early,customer_success,20,0.29943473880780375,0.24784628851540616,0.34773884466067123
main,0.7,high,early,first_customer,20,0.5264862687846098,0.4812218811294541,0.5769894737977188
main,0.7,high,early,both_use,20,0.5409236055388803,0.5011550284947383,0.5854564541500326
main,0.7,high,early,d_to_e,20,0.23702529751585813,0.1905168033720665,0.2847539818233825
main,0.7,high,early,firm_equal_resolved,20,0.44835978835978835,0.40057638888888886,0.4943670634920634
main,0.7,high,late,domestic_use,20,0.6884836000137521,0.643658351823671,0.7349842320613496
main,0.7,high,late,customer_use,20,0.7836567790038143,0.7403616376232035,0.8251794887100532
main,0.7,high,late,resolved,20,0.4679274775231499,0.40689028268109817,0.5324044198499036
main,0.7,high,late,customer_success,20,0.3107688231101544,0.24985571029417775,0.3751427248899191
main,0.7,high,late,first_customer,20,0.5383421867464134,0.4874582973141409,0.5859682559713435
main,0.7,high,late,both_use,20,0.4823668140892027,0.4476833893445736,0.5174061043723536
main,0.7,high,late,d_to_e,20,0.22412352169562086,0.18810536389508992,0.26428551118760724
main,0.7,high,late,firm_equal_resolved,20,0.46724867724867725,0.4084320436507936,0.5317734788359787
main,0.7,high_tail,early,domestic_use,20,0.757786527198292,0.7032084480062422,0.8081336318909849
main,0.7,high_tail,early,customer_use,20,0.802067197508374,0.7581132654110596,0.8441330960705961
main,0.7,high_tail,early,resolved,20,0.45251986575515984,0.39098213591963593,0.5117704236123354
main,0.7,high_tail,early,customer_success,20,0.28483488733488727,0.22422916666666665,0.34545646367521365
main,0.7,high_tail,early,first_customer,20,0.5404936403465814,0.4851796953046953,0.6006641997708174
main,0.7,high_tail,early,both_use,20,0.5729706078235489,0.5114070512820512,0.62904080233492
main,0.7,high_tail,early,d_to_e,20,0.24939406998230526,0.19831455227778758,0.30182687084157667
main,0.7,high_tail,early,firm_equal_resolved,20,0.4489980158730159,0.3832681051587301,0.5134159226190476
main,0.7,high_tail,late,domestic_use,20,0.6897995223730518,0.626733572595705,0.7528786248473748
main,0.7,high_tail,late,customer_use,20,0.7817585559864972,0.7243579811732384,0.8396615155677655
main,0.7,high_tail,late,resolved,20,0.4853157993966817,0.4150374649859945,0.561060136554622
main,0.7,high_tail,late,customer_success,20,0.3348952436452436,0.25381092518592513,0.4291052246364746
main,0.7,high_tail,late,first_customer,20,0.5117859387344681,0.4380757469654528,0.5901376252424045
main,0.7,high_tail,late,both_use,20,0.47929617359764415,0.43333270599906637,0.5246636568088773
main,0.7,high_tail,late,d_to_e,20,0.24092499820441,0.18648342894850248,0.29498618742368726
main,0.7,high_tail,late,firm_equal_resolved,20,0.48305555555555557,0.4149342757936508,0.5569861111111112
main,0.7,low,early,domestic_use,20,0.7022651293719069,0.661029592370545,0.7425928438569104
main,0.7,low,early,customer_use,20,0.7601791388492155,0.7157753208002569,0.8041315440207703
main,0.7,low,early,resolved,20,0.49128771963330786,0.43638572252023333,0.5447364081996434
main,0.7,low,early,customer_success,20,0.2965897501191619,0.24645033397974572,0.3522052077824136
main,0.7,low,early,first_customer,20,0.5558670187442567,0.5022815188328296,0.604803355531936
main,0.7,low,early,both_use,20,0.46538544469171067,0.4123711387717143,0.5227755093638244
main,0.7,low,early,d_to_e,20,0.20181212010495897,0.16895207371486143,0.23594336795983212
main,0.7,low,early,firm_equal_resolved,20,0.4932275132275132,0.4394659391534391,0.5453179563492064
main,0.7,low,late,domestic_use,20,0.7813799877658574,0.7421533885046112,0.8204066656471548
main,0.7,low,late,customer_use,20,0.72475257230692,0.6767352455063054,0.7709096359558315
main,0.7,low,late,resolved,20,0.42718712748604054,0.37833271280350084,0.48307484785745647
main,0.7,low,late,customer_success,20,0.26867214892950186,0.21534266560645232,0.3219160297423165
main,0.7,low,late,first_customer,20,0.4322957055022272,0.3763816346696781,0.48187791149068315
main,0.7,low,late,both_use,20,0.5259539886442061,0.4784475519951063,0.5724589822918628
main,0.7,low,late,d_to_e,20,0.2703397719430328,0.22476742287000437,0.3203333519590313
main,0.7,low,late,firm_equal_resolved,20,0.4262433862433862,0.37809523809523804,0.4812174272486773
main,0.7,low_tail,early,domestic_use,20,0.707302383074442,0.6448459343964859,0.7692431961420931
main,0.7,low_tail,early,customer_use,20,0.7425209553518377,0.6949367771729904,0.7925594309693574
main,0.7,low_tail,early,resolved,20,0.4986364166878873,0.44073515485739756,0.5543836991235888
main,0.7,low_tail,early,customer_success,20,0.30530219780219775,0.24524007936507938,0.3694962988400488
main,0.7,low_tail,early,first_customer,20,0.527681436210848,0.46199957028265853,0.591387419361684
main,0.7,low_tail,early,both_use,20,0.44982333842627964,0.38011249575587813,0.5193145212630508
main,0.7,low_tail,early,d_to_e,20,0.2148395191409897,0.16508940508021386,0.267471141297428
main,0.7,low_tail,early,firm_equal_resolved,20,0.4984523809523811,0.438984623015873,0.5548253968253967
main,0.7,low_tail,late,domestic_use,20,0.7630559391588803,0.7142251492380169,0.8101247667773402
main,0.7,low_tail,late,customer_use,20,0.7356768109341639,0.6838600168214137,0.7878069981489098
main,0.7,low_tail,late,resolved,20,0.43429910775499014,0.3742525256606139,0.5020731162220133
main,0.7,low_tail,late,customer_success,20,0.2688224275724275,0.19827187395937393,0.34610483960483956
main,0.7,low_tail,late,first_customer,20,0.4549805219290513,0.3903047914095708,0.5201200316227889
main,0.7,low_tail,late,both_use,20,0.523662820023114,0.4626073286394978,0.5829829239388061
main,0.7,low_tail,late,d_to_e,20,0.2628918018256253,0.20907305653904915,0.32084686483859276
main,0.7,low_tail,late,firm_equal_resolved,20,0.42587301587301585,0.36915401785714275,0.49045411706349185
main,0.9,all,early,domestic_use,20,0.6607696281270815,0.630862446294995,0.6898773157090907
main,0.9,all,early,customer_use,20,0.829499769884342,0.8073419761799758,0.8508783643196036
main,0.9,all,early,resolved,20,0.5352837730587703,0.5027019378646591,0.5656122739287173
main,0.9,all,early,customer_success,20,0.3704090946663208,0.34232010555156467,0.3973402330143234
main,0.9,all,early,first_customer,20,0.61937958017382,0.5923635008800451,0.6494652863767306
main,0.9,all,early,both_use,20,0.49612266507158703,0.46333035674196776,0.5321491769928881
main,0.9,all,early,d_to_e,20,0.20481767059221348,0.17776946303387145,0.23130920811311945
main,0.9,all,early,firm_equal_resolved,20,0.5299140211640212,0.4995137235449736,0.5584860284391536
main,0.9,all,late,domestic_use,20,0.6782851009816858,0.6558509138183259,0.6979774840028052
main,0.9,all,late,customer_use,20,0.8191608169505444,0.7911524637864664,0.8453049215464955
main,0.9,all,late,resolved,20,0.5182887578153851,0.48163249535722513,0.5562210031433028
main,0.9,all,late,customer_success,20,0.38204041587627513,0.3533498817346321,0.4122700308020803
main,0.9,all,late,first_customer,20,0.5571900610029397,0.5304169711301673,0.5852828127207098
main,0.9,all,late,both_use,20,0.503181848668161,0.470653570377124,0.534618745107232
main,0.9,all,late,d_to_e,20,0.24214558261775174,0.21188651465083494,0.2699874102829805
main,0.9,all,late,firm_equal_resolved,20,0.5193551587301587,0.48412640542328045,0.5556225198412699
main,0.9,high,early,domestic_use,20,0.6712887146225246,0.6314771579805905,0.7107169524395639
main,0.9,high,early,customer_use,20,0.8539644875528744,0.8108475829725827,0.893413018506411
main,0.9,high,early,resolved,20,0.5128908445355813,0.46732359379591926,0.5588625274380781
main,0.9,high,early,customer_success,20,0.3645200836744954,0.31059930847338935,0.4154391137865402
main,0.9,high,early,first_customer,20,0.6265308652064945,0.5864059946060804,0.6643068251471069
main,0.9,high,early,both_use,20,0.5348365355087323,0.4854444495007281,0.5884007414369256
main,0.9,high,early,d_to_e,20,0.2204542173120548,0.18960988496232345,0.2523597042775746
main,0.9,high,early,firm_equal_resolved,20,0.5072883597883597,0.45818320105820115,0.5564239417989418
main,0.9,high,late,domestic_use,20,0.6429768007508113,0.6102761065333838,0.672656304304972
main,0.9,high,late,customer_use,20,0.8505920272033647,0.806921240163252,0.8912026936255573
main,0.9,high,late,resolved,20,0.5366230778595329,0.4852700746358455,0.5946686981818939
main,0.9,high,late,customer_success,20,0.4107076922905096,0.3595398083276372,0.4659760913965636
main,0.9,high,late,first_customer,20,0.5983719814290045,0.5535869051910516,0.6405324927471161
main,0.9,high,late,both_use,20,0.4965100044247642,0.45599477945692524,0.5367937752522823
main,0.9,high,late,d_to_e,20,0.23700049781024674,0.2036348294518556,0.27051552734938356
main,0.9,high,late,firm_equal_resolved,20,0.5381084656084656,0.4901775793650794,0.5940362103174601
main,0.9,high_tail,early,domestic_use,20,0.6433305256834669,0.5764030475243711,0.7058397146154501
main,0.9,high_tail,early,customer_use,20,0.8607185461597228,0.814997371501048,0.9036059271610741
main,0.9,high_tail,early,resolved,20,0.5201874269521328,0.4600961220152397,0.5814310150633679
main,0.9,high_tail,early,customer_success,20,0.36780497280497276,0.2960068542568542,0.4448376623376623
main,0.9,high_tail,early,first_customer,20,0.6445795544324955,0.5978785707756296,0.6922433734566088
main,0.9,high_tail,early,both_use,20,0.5181399809340985,0.443375771287536,0.5942975598747657
main,0.9,high_tail,early,d_to_e,20,0.21613899172722703,0.1827847467075408,0.2519710807982866
main,0.9,high_tail,early,firm_equal_resolved,20,0.5095138888888889,0.445204613095238,0.5736805555555555
main,0.9,high_tail,late,domestic_use,20,0.6744972347913525,0.6099346405228758,0.7374778379300437
main,0.9,high_tail,late,customer_use,20,0.8581661190117073,0.7979764384920635,0.9128818928212311
main,0.9,high_tail,late,resolved,20,0.5278344735330031,0.4631001984126984,0.5921836484593836
main,0.9,high_tail,late,customer_success,20,0.4122079309579309,0.3443229305416805,0.4874084145021645
main,0.9,high_tail,late,first_customer,20,0.5844868203691733,0.5037133520074696,0.6629653361344537
main,0.9,high_tail,late,both_use,20,0.5326633538030596,0.47561869747899155,0.5875781081663435
main,0.9,high_tail,late,d_to_e,20,0.2611792986425339,0.20723087359943979,0.32030419427386325
main,0.9,high_tail,late,firm_equal_resolved,20,0.5330357142857143,0.4671706349206349,0.598142361111111
main,0.9,low,early,domestic_use,20,0.6495987505674207,0.6012645318502895,0.6932247508193001
main,0.9,low,early,customer_use,20,0.8081163572148228,0.7777654532168599,0.8380208478648377
main,0.9,low,early,resolved,20,0.548353407568561,0.48734321960009297,0.6083404772976383
main,0.9,low,early,customer_success,20,0.37667175810945164,0.33576673537161156,0.41794576290367697
main,0.9,low,early,first_customer,20,0.6131739850090233,0.557537826889649,0.6632176660189766
main,0.9,low,early,both_use,20,0.46065628425283156,0.41053260385181733,0.5068348639851198
main,0.9,low,early,d_to_e,20,0.1924423722057993,0.1615561497326203,0.2257998409838243
main,0.9,low,early,firm_equal_resolved,20,0.5525396825396826,0.49746362433862445,0.6073030753968254
main,0.9,low,late,domestic_use,20,0.7121617573248008,0.6757822832360875,0.7487324134199134
main,0.9,low,late,customer_use,20,0.7879010602923647,0.7429618957431459,0.8316048430735931
main,0.9,low,late,resolved,20,0.5003356938954765,0.4468406042176422,0.555343234362256
main,0.9,low,late,customer_success,20,0.34762116216257083,0.30827014652014656,0.38785151368239607
main,0.9,low,late,first_customer,20,0.5108019637367464,0.4679513408541941,0.5544059117965366
main,0.9,low,late,both_use,20,0.5088128176171655,0.4541655540262877,0.5595061523621306
main,0.9,low,late,d_to_e,20,0.25195581592320726,0.20109166686272664,0.3020761624396135
