variant,dependence_mean,grouping,period,metric,n,mean,low,high
main,0.7,tails,late,first_customer,20,0.05680541680541681,-0.054192904623970826,0.16145202775166007
main,0.7,tails,late,both_use,20,-0.04436664642546996,-0.11088466160065424,0.020989103727155164
main,0.7,tails,late,d_to_e,20,-0.021966803621215374,-0.09208884803921569,0.05217458746319043
main,0.7,tails,late,firm_equal_resolved,20,0.0571825396825397,-0.04668377976190475,0.16055381944444444
main,0.9,halves,early,domestic_use,20,0.021689964055104042,-0.04047150080648028,0.0855904784296875
main,0.9,halves,early,customer_use,20,0.04584813033805158,-0.010682593389619924,0.10589578330465389
main,0.9,halves,early,resolved,20,-0.03546256303297965,-0.11922532776372459,0.049189056971169244
main,0.9,halves,early,customer_success,20,-0.01215167443495617,-0.08926499075507396,0.06401522116943938
main,0.9,halves,early,first_customer,20,0.013356880197471133,-0.05538459109330229,0.08895384549310671
main,0.9,halves,early,both_use,20,0.07418025125590075,0.00535546391602893,0.14448567243146118
main,0.9,halves,early,d_to_e,20,0.02801184510625552,-0.005206657836926475,0.060782639883149706
main,0.9,halves,early,firm_equal_resolved,20,-0.04525132275132278,-0.12910763888888893,0.040303736772486755
main,0.9,halves,late,domestic_use,20,-0.0691849565739894,-0.1240948375774795,-0.018149935712357894
main,0.9,halves,late,customer_use,20,0.06269096691099989,-0.007769105286175231,0.12953152945830923
main,0.9,halves,late,resolved,20,0.03628738396405644,-0.04046009187297764,0.1181230088166774
main,0.9,halves,late,customer_success,20,0.06308653012793879,-0.01072197472182961,0.1416159325441929
main,0.9,halves,late,first_customer,20,0.08757001769225825,0.020641787247195533,0.1566640154501575
main,0.9,halves,late,both_use,20,-0.012302813192401304,-0.07869119144823522,0.055017968960779616
main,0.9,halves,late,d_to_e,20,-0.01495531811296048,-0.0757130417865607,0.04801366674322108
main,0.9,halves,late,firm_equal_resolved,20,0.03750661375661374,-0.03820882936507941,0.12141319444444441
main,0.9,tails,early,domestic_use,20,-0.002060464045758148,-0.11353790306915308,0.11099491195079424
main,0.9,tails,early,customer_use,20,0.0591633407442231,0.0027048376460141136,0.11718029264444703
main,0.9,tails,early,resolved,20,-0.04512679722238545,-0.1491373158091908,0.05878154464000055
main,0.9,tails,early,customer_success,20,-0.03167637917637916,-0.1402085137085137,0.07982015900765892
main,0.9,tails,early,first_customer,20,0.051365693130399,-0.0354132381099293,0.14528178194354663
main,0.9,tails,early,both_use,20,0.07119378578937405,-0.03460793577337694,0.17935115548258934
main,0.9,tails,early,d_to_e,20,0.011964314280490749,-0.04549730008553539,0.06565373168498169
main,0.9,tails,early,firm_equal_resolved,20,-0.05776785714285715,-0.16822792658730162,0.04897098214285713
main,0.9,tails,late,domestic_use,20,-0.004753085966321272,-0.09850617264679766,0.0938123503334899
main,0.9,tails,late,customer_use,20,0.05864803905245079,-0.027050206635684592,0.1493488316218095
main,0.9,tails,late,resolved,20,0.0301037361331479,-0.05726681396626251,0.12250592881383324
main,0.9,tails,late,customer_success,20,0.07353687978687978,-0.02863650932400933,0.17959002802752794
main,0.9,tails,late,first_customer,20,0.04555873864697394,-0.06555575674325674,0.16053147342853222
main,0.9,tails,late,both_use,20,0.046202645393821865,-0.026271092265577563,0.12132613373146456
main,0.9,tails,late,d_to_e,20,0.019227120918297376,-0.052847003486709364,0.09697608090438962
main,0.9,tails,late,firm_equal_resolved,20,0.04241071428571429,-0.04953794642857144,0.1345436507936508
narrow,0.1,halves,early,domestic_use,20,0.021287488853110065,-0.03211245303240568,0.0713125724997023
narrow,0.1,halves,early,customer_use,20,0.054467607686580634,0.0015051628601652075,0.11059223018917712
narrow,0.1,halves,early,resolved,20,-0.036243128431595925,-0.1022494627835185,0.03236491763380685
narrow,0.1,halves,early,customer_success,20,0.03489246864246865,-0.023167433261183246,0.0851155337717837
narrow,0.1,halves,early,first_customer,20,0.0023256268043588034,-0.05752994993720739,0.07033706193887994
narrow,0.1,halves,early,both_use,20,0.07031998141812719,0.015585284451829402,0.1284737131855204
narrow,0.1,halves,early,d_to_e,20,0.05191847481312752,0.0011298643725051168,0.098905127571797
narrow,0.1,halves,early,firm_equal_resolved,20,-0.05205026455026457,-0.12043171296296296,0.021212301587301526
narrow,0.1,halves,late,domestic_use,20,-0.04979202746558717,-0.1085132991671809,0.013530001292174833
narrow,0.1,halves,late,customer_use,20,0.05816011015390139,-0.0033734515571362893,0.12689524117149803
narrow,0.1,halves,late,resolved,20,-0.03063179229461706,-0.09589064321901011,0.034348933929025445
narrow,0.1,halves,late,customer_success,20,-0.00549353424353424,-0.05411264430014428,0.04388311688311682
narrow,0.1,halves,late,first_customer,20,0.06663191973967311,0.01665658610325411,0.12138956929895942
narrow,0.1,halves,late,both_use,20,-0.01917166127944835,-0.07787657139341421,0.05106480291868827
narrow,0.1,halves,late,d_to_e,20,-0.010645722629250036,-0.05354173478992181,0.034311982963128373
narrow,0.1,halves,late,firm_equal_resolved,20,-0.03367724867724868,-0.10170072751322752,0.030197089947089754
narrow,0.1,tails,early,domestic_use,20,0.02946209835915718,-0.04985009883906944,0.10136496387599322
narrow,0.1,tails,early,customer_use,20,0.09724925809484633,0.020120815561072886,0.1769379566511919
narrow,0.1,tails,early,resolved,20,-0.036266507185624824,-0.11140734224925403,0.04213445327140182
narrow,0.1,tails,early,customer_success,20,0.04284271284271284,-0.02839402958152958,0.11054536435786425
narrow,0.1,tails,early,first_customer,20,-0.003380430843666135,-0.09312829011266513,0.08972176771349566
narrow,0.1,tails,early,both_use,20,0.13287265430647785,0.059613720735963396,0.20436678782818488
narrow,0.1,tails,early,d_to_e,20,0.09223808054690409,0.028627926607706036,0.15784151836725366
narrow,0.1,tails,early,firm_equal_resolved,20,-0.048234126984126956,-0.12809821428571422,0.03800595238095238
narrow,0.1,tails,late,domestic_use,20,-0.07014483474042302,-0.15700140882401914,0.01364276083393724
narrow,0.1,tails,late,customer_use,20,0.027859375102022167,-0.0578638249005896,0.11414469721455013
narrow,0.1,tails,late,resolved,20,0.0011278100983983324,-0.07054078244059862,0.0820980651293151
narrow,0.1,tails,late,customer_success,20,0.022126623376623376,-0.04855726911976912,0.09830934343434339
narrow,0.1,tails,late,first_customer,20,0.06843177655677654,-0.007639095891853269,0.15328470579665426
narrow,0.1,tails,late,both_use,20,-0.06371174168968287,-0.1511040598494643,0.027950750842294928
narrow,0.1,tails,late,d_to_e,20,-0.04081049669284964,-0.08918701386440359,0.011542814415976172
narrow,0.1,tails,late,firm_equal_resolved,20,0.013025793650793654,-0.057413938492063506,0.09175644841269841
narrow,0.3,halves,early,domestic_use,20,0.04725987022990322,-0.008891653914270096,0.09978168863109006
narrow,0.3,halves,early,customer_use,20,0.047529861573642695,-0.006950676013592467,0.1026167375256565
narrow,0.3,halves,early,resolved,20,-0.05424991688999294,-0.12072273503439579,0.01563625252255743
narrow,0.3,halves,early,customer_success,20,-0.020042000483176968,-0.08134091521223877,0.038622620435120415
narrow,0.3,halves,early,first_customer,20,-0.028450366694073796,-0.09906584396986035,0.05112872140656411
narrow,0.3,halves,early,both_use,20,0.08569176843818452,0.01832938475820258,0.14773630697078083
narrow,0.3,halves,early,d_to_e,20,0.07334341992118948,0.01516009370428708,0.12739426162428075
narrow,0.3,halves,early,firm_equal_resolved,20,-0.062109788359788365,-0.1325846560846561,0.008959821428571412
narrow,0.3,halves,late,domestic_use,20,-0.05509177816470186,-0.10061296271854557,-0.001846845322710612
narrow,0.3,halves,late,customer_use,20,0.03156473757244386,-0.03613573795919795,0.10445569787446214
narrow,0.3,halves,late,resolved,20,0.003774463550762508,-0.07338296726143134,0.07673438303967309
narrow,0.3,halves,late,customer_success,20,-0.005417557159043211,-0.06818571830646133,0.048677595076492074
narrow,0.3,halves,late,first_customer,20,0.06359742333241458,0.02033877621934979,0.10471496830043989
narrow,0.3,halves,late,both_use,20,-0.03883898391545789,-0.10871766262586445,0.038183523211656176
narrow,0.3,halves,late,d_to_e,20,-0.04970750133490746,-0.11592974926951576,0.020377285610173573
narrow,0.3,halves,late,firm_equal_resolved,20,0.004060846560846566,-0.07967361111111114,0.0795980489417989
narrow,0.3,tails,early,domestic_use,20,0.05798713541360602,-0.03703666309181012,0.14348880939322115
narrow,0.3,tails,early,customer_use,20,0.08772984776661248,0.01186536298668651,0.16671366766403528
narrow,0.3,tails,early,resolved,20,-0.049812793415734594,-0.1304207061321032,0.03446736678354322
narrow,0.3,tails,early,customer_success,20,-0.0025317737817737635,-0.06693229686979683,0.06307257326007326
narrow,0.3,tails,early,first_customer,20,-0.02670305185011068,-0.14012827511540749,0.09178769208732428
narrow,0.3,tails,early,both_use,20,0.14364176673000204,0.0667758365001012,0.2211927010897599
narrow,0.3,tails,early,d_to_e,20,0.1070153171991407,0.03134945599743393,0.1840878170032582
narrow,0.3,tails,early,firm_equal_resolved,20,-0.05652777777777775,-0.14272073412698413,0.03418973214285708
narrow,0.3,tails,late,domestic_use,20,-0.059093545343545384,-0.10775208747543312,-0.005553477670205678
narrow,0.3,tails,late,customer_use,20,-0.020884430112371278,-0.12175197525105612,0.08449977626540128
narrow,0.3,tails,late,resolved,20,0.03938110500610501,-0.039127352529006926,0.11915608625443187
narrow,0.3,tails,late,customer_success,20,0.019340936840936834,-0.057458801615051625,0.09835574494949495
narrow,0.3,tails,late,first_customer,20,0.04793278208719386,-0.036171971921052815,0.1287290592373313
narrow,0.3,tails,late,both_use,20,-0.09190514550808668,-0.1970982265283736,0.012882316621287186
narrow,0.3,tails,late,d_to_e,20,-0.08004431842667137,-0.16814792315527613,0.005823806401931381
narrow,0.3,tails,late,firm_equal_resolved,20,0.0447123015873016,-0.03709573412698411,0.12509151785714284
narrow,0.5,halves,early,domestic_use,20,0.06437796032357883,0.0069315302285882004,0.1175493245084248
narrow,0.5,halves,early,customer_use,20,0.020741028416775487,-0.03638481956994712,0.07932966253513052
narrow,0.5,halves,early,resolved,20,-0.0558003803247948,-0.12543370032422857,0.01293014794807388
narrow,0.5,halves,early,customer_success,20,-0.03652534965034966,-0.10930730768414591,0.03762632455371416
narrow,0.5,halves,early,first_customer,20,-0.03459430237319255,-0.10948725019227236,0.05135883002002889
narrow,0.5,halves,early,both_use,20,0.092738589212122,0.031744197969129404,0.1483499182017131
narrow,0.5,halves,early,d_to_e,20,0.050612601118389236,-0.005030450248281146,0.10339745997559967
narrow,0.5,halves,early,firm_equal_resolved,20,-0.05999338624338624,-0.12914285714285717,0.0069528769841269615
narrow,0.5,halves,late,domestic_use,20,-0.08728201990871934,-0.15358164595496332,-0.023567150827982542
narrow,0.5,halves,late,customer_use,20,0.019845716700104904,-0.05327284725779226,0.09440734499194585
narrow,0.5,halves,late,resolved,20,0.04034346357640204,-0.021723397874942933,0.10852764745555664
narrow,0.5,halves,late,customer_success,20,0.037788310330879996,-0.03058062405967786,0.10441506368910584
narrow,0.5,halves,late,first_customer,20,0.09094659748650862,0.04306753745461846,0.140179302513773
narrow,0.5,halves,late,both_use,20,-0.07598963004174004,-0.14152923006323742,-0.008179290225122031
narrow,0.5,halves,late,d_to_e,20,-0.06368491439984914,-0.12714683781598074,-0.00114613844636398
narrow,0.5,halves,late,firm_equal_resolved,20,0.03622354497354498,-0.029563822751322757,0.10455125661375664
narrow,0.5,tails,early,domestic_use,20,0.06711515200485792,-0.040831802286765514,0.17071826131384957
narrow,0.5,tails,early,customer_use,20,0.04403770249358485,-0.03676738886113885,0.12837867973529735
narrow,0.5,tails,early,resolved,20,-0.05080570981306275,-0.13618818548689873,0.031845264314933425
narrow,0.5,tails,early,customer_success,20,-0.021641414141414135,-0.12210646645021642,0.07189596861471856
narrow,0.5,tails,early,first_customer,20,-0.012473682363388259,-0.1167021606865357,0.09498781355490911
narrow,0.5,tails,early,both_use,20,0.1237071262071262,0.03553308129778718,0.21402812261268145
narrow,0.5,tails,early,d_to_e,20,0.058495511841100065,-0.01290953001247118,0.1338040108380181
narrow,0.5,tails,early,firm_equal_resolved,20,-0.05543650793650794,-0.1448196924603175,0.03189955357142854
narrow,0.5,tails,late,domestic_use,20,-0.07524409006026656,-0.15682116576234223,0.007104749825338028
narrow,0.5,tails,late,customer_use,20,-0.03034494100670574,-0.12906072675282237,0.07014456540191831
narrow,0.5,tails,late,resolved,20,0.10712749668632023,0.030043644672321144,0.19202251700505374
narrow,0.5,tails,late,customer_success,20,0.09888056388056388,0.0230871212121212,0.17201433982683978
narrow,0.5,tails,late,first_customer,20,0.0589578966784849,-0.035365085588431176,0.14694980326046492
narrow,0.5,tails,late,both_use,20,-0.11708436171671469,-0.2045191025273746,-0.022349481094885527
narrow,0.5,tails,late,d_to_e,20,-0.07682047935724404,-0.14911311880521438,-0.002676477525742238
narrow,0.5,tails,late,firm_equal_resolved,20,0.11261904761904765,0.03963120039682541,0.19348462301587302
narrow,0.7,halves,early,domestic_use,20,0.06110842721389227,0.009282298483848154,0.11024536138479382
narrow,0.7,halves,early,customer_use,20,0.008053725095890935,-0.048983650685848174,0.06880562801883808
narrow,0.7,halves,early,resolved,20,-0.04952063723693485,-0.12265123947176124,0.022693234493367416
narrow,0.7,halves,early,customer_success,20,-0.020048713541360612,-0.0896058766601046,0.04847987459844074
narrow,0.7,halves,early,first_customer,20,-0.04541716452547319,-0.11389313192425572,0.03174943754458988
narrow,0.7,halves,early,both_use,20,0.0775602615534807,0.006064279447650373,0.1487714455321342
narrow,0.7,halves,early,d_to_e,20,0.040511952423296485,-0.01545241145397205,0.0941713198953217
narrow,0.7,halves,early,firm_equal_resolved,20,-0.058617724867724895,-0.13600297619047627,0.011795469576719522
narrow,0.7,halves,late,domestic_use,20,-0.08643715254287003,-0.1446348044921457,-0.025637212029774196
narrow,0.7,halves,late,customer_use,20,0.057856821270218094,-0.01087407031150302,0.1247198308398146
narrow,0.7,halves,late,resolved,20,0.02518779729491128,-0.05798617818729675,0.10935441616968189
narrow,0.7,halves,late,customer_success,20,0.050234559472175574,-0.03715749131973974,0.13639249022820996
narrow,0.7,halves,late,first_customer,20,0.07742144987458957,0.02181701866049099,0.1326564190334444
narrow,0.7,halves,late,both_use,20,-0.04055627715339656,-0.09724079996744554,0.0160080110653581
narrow,0.7,halves,late,d_to_e,20,-0.021199931865818953,-0.08366067434228738,0.04195583888589759
narrow,0.7,halves,late,firm_equal_resolved,20,0.01996031746031745,-0.06596726190476192,0.10450462962962953
narrow,0.7,tails,early,domestic_use,20,0.06919626533597122,-0.03376972129178012,0.16432503321841554
narrow,0.7,tails,early,customer_use,20,0.046707136817430946,-0.018572239137496477,0.11735370807705367
narrow,0.7,tails,early,resolved,20,-0.06179762639321462,-0.1654412380919734,0.03515424414229559
narrow,0.7,tails,early,customer_success,20,-0.04963730713730716,-0.15519876651126652,0.04917045107670065
narrow,0.7,tails,early,first_customer,20,-0.004788805965276558,-0.100073530227942,0.0925702087944734
narrow,0.7,tails,early,both_use,20,0.12902028527028525,0.031519706600588955,0.22952944563606334
narrow,0.7,tails,early,d_to_e,20,0.04316260944937417,-0.03233060271019829,0.11632292074755309
narrow,0.7,tails,early,firm_equal_resolved,20,-0.06928571428571428,-0.1777792658730159,0.0328970734126984
narrow,0.7,tails,late,domestic_use,20,-0.05965361027861029,-0.1385635074688384,0.02156441373169311
narrow,0.7,tails,late,customer_use,20,0.03755246795687971,-0.0550392552708729,0.13091333574513717
narrow,0.7,tails,late,resolved,20,0.03726632436191259,-0.059826375830052306,0.13392059962096722
narrow,0.7,tails,late,customer_success,20,0.08225080475080475,-0.019507447413697424,0.19061012251637244
narrow,0.7,tails,late,first_customer,20,0.02133047508047508,-0.0798994808296279,0.1196205767271943
narrow,0.7,tails,late,both_use,20,-0.04345978368037192,-0.1054950349895203,0.019643149130281472
narrow,0.7,tails,late,d_to_e,20,0.005700014854426625,-0.06251081904206904,0.08173346016728367
narrow,0.7,tails,late,firm_equal_resolved,20,0.04029761904761906,-0.05438715277777777,0.13340674603174602
narrow,0.9,halves,early,domestic_use,20,0.03962045604595072,-0.02540261608899507,0.10355421790448369
narrow,0.9,halves,early,customer_use,20,0.02827868589360713,-0.03642273114172513,0.09214646987574239
narrow,0.9,halves,early,resolved,20,-0.05079294679871808,-0.13419564892951497,0.035374348847176995
narrow,0.9,halves,early,customer_success,20,-0.03061482892752243,-0.10322205193649658,0.0421547396370829
narrow,0.9,halves,early,first_customer,20,-0.011219143194341741,-0.0873611045464403,0.06856509738802949
narrow,0.9,halves,early,both_use,20,0.07454129880230298,0.007757772224242303,0.14685265698662095
narrow,0.9,halves,early,d_to_e,20,0.032518424053623936,-0.0051469084157829085,0.06901691919009821
narrow,0.9,halves,early,firm_equal_resolved,20,-0.057791005291005317,-0.14308167989417991,0.029000826719576687
narrow,0.9,halves,late,domestic_use,20,-0.06407180884280764,-0.1279554428143909,-0.0024493751010043175
narrow,0.9,halves,late,customer_use,20,0.05073319657937372,-0.02000632535926446,0.1130826896313965
narrow,0.9,halves,late,resolved,20,0.009451951174339779,-0.055369725813579754,0.08331617973016107
narrow,0.9,halves,late,customer_success,20,0.03135451493810625,-0.04433653838099465,0.10668489818789731
narrow,0.9,halves,late,first_customer,20,0.07381111656922665,0.008668761464349244,0.13895145320323882
narrow,0.9,halves,late,both_use,20,-0.019147435792845675,-0.09116683387608562,0.05032611395574107
narrow,0.9,halves,late,d_to_e,20,-0.013404813887971134,-0.06970497335089647,0.04512877036996398
narrow,0.9,halves,late,firm_equal_resolved,20,0.005826719576719572,-0.05782936507936507,0.07647536375661369
narrow,0.9,tails,early,domestic_use,20,0.02042616697028462,-0.0817511773357362,0.12939426280418928
narrow,0.9,tails,early,customer_use,20,0.03414169572257809,-0.028917613942430132,0.09745983163078756
narrow,0.9,tails,early,resolved,20,-0.0602674898630781,-0.16014977434738464,0.04398793292083721
narrow,0.9,tails,early,customer_success,20,-0.04816350316350315,-0.1480603354978355,0.05526265401265402
narrow,0.9,tails,early,first_customer,20,0.019142915907621783,-0.07250191760853525,0.11897537776765714
narrow,0.9,tails,early,both_use,20,0.0686587717837718,-0.030953319046149917,0.17505385709062177
narrow,0.9,tails,early,d_to_e,20,0.019165446481622935,-0.04312987380266793,0.07502993707681202
narrow,0.9,tails,early,firm_equal_resolved,20,-0.06998015873015873,-0.17611433531746037,0.03685863095238095
narrow,0.9,tails,late,domestic_use,20,-0.01307268303591835,-0.11443242705007413,0.08951138506101729
narrow,0.9,tails,late,customer_use,20,0.03824349261849262,-0.049474727478403945,0.12696605192193428
narrow,0.9,tails,late,resolved,20,0.0010439968528203809,-0.07370685503222268,0.0800870461238108
narrow,0.9,tails,late,customer_success,20,0.042359515484515484,-0.051786531177156196,0.13860713765401259
narrow,0.9,tails,late,first_customer,20,0.029355505605505604,-0.08832555985680986,0.14082829445880898
narrow,0.9,tails,late,both_use,20,0.01363234804411273,-0.0738760314440462,0.09669388546502514
narrow,0.9,tails,late,d_to_e,20,0.017525807525807516,-0.057348364564357206,0.09798093940373351
narrow,0.9,tails,late,firm_equal_resolved,20,0.006835317460317456,-0.07034250992063493,0.08555555555555558
no_objective,0.1,halves,early,domestic_use,20,0.028202097581977094,-0.025141323978103838,0.0787169387639252
no_objective,0.1,halves,early,customer_use,20,0.06528998047801052,0.01854534845151223,0.11467717861666193
no_objective,0.1,halves,early,resolved,20,-0.042433093287935805,-0.12633218035194455,0.040317384139357045
no_objective,0.1,halves,early,customer_success,20,0.0074368686868686905,-0.07307896270396268,0.08810042735042733
no_objective,0.1,halves,early,first_customer,20,0.01852417678117637,-0.04968845127937453,0.09323339787470006
no_objective,0.1,halves,early,both_use,20,0.08910177044952923,0.03242483685624585,0.1443030024904351
no_objective,0.1,halves,early,d_to_e,20,0.046542297627739815,-0.011052836021552374,0.10012143481621205
no_objective,0.1,halves,early,firm_equal_resolved,20,-0.04863095238095237,-0.13454646164021164,0.03381746031746019
no_objective,0.1,halves,late,domestic_use,20,-0.05592078397477847,-0.10930303904681975,-0.0025766207131212803
no_objective,0.1,halves,late,customer_use,20,0.09878435869181594,0.027712051049356697,0.17413706116677996
no_objective,0.1,halves,late,resolved,20,-0.002747381682719571,-0.06356833286024001,0.06343972962382023
no_objective,0.1,halves,late,customer_success,20,0.006231684981684965,-0.07538581210456212,0.09699540390165376
no_objective,0.1,halves,late,first_customer,20,0.10479930790706131,0.053439096413823835,0.16134784690087808
no_objective,0.1,halves,late,both_use,20,0.022010856454085678,-0.03300565759900799,0.08210952372940021
no_objective,0.1,halves,late,d_to_e,20,-0.011284556694184522,-0.059136192508780105,0.038584911300523196
no_objective,0.1,halves,late,firm_equal_resolved,20,0.006183862433862432,-0.05369907407407408,0.06859044312169307
no_objective,0.1,tails,early,domestic_use,20,0.029936089237559825,-0.059365756894249534,0.11409563108460165
no_objective,0.1,tails,early,customer_use,20,0.12100360831978478,0.05798831978887127,0.1847893989180752
no_objective,0.1,tails,early,resolved,20,-0.038749959191135656,-0.1357797186473657,0.058695549140402
no_objective,0.1,tails,early,customer_success,20,0.030936147186147185,-0.07019881854256853,0.13203697691197686
no_objective,0.1,tails,early,first_customer,20,0.018591465723818656,-0.08017364620673444,0.12527708219068498
no_objective,0.1,tails,early,both_use,20,0.15383816755140284,0.08386521576870841,0.22618015205790942
no_objective,0.1,tails,early,d_to_e,20,0.09402053420435773,0.0199043908501629,0.16787955712588057
no_objective,0.1,tails,early,firm_equal_resolved,20,-0.044434523809523806,-0.14514930555555555,0.05922767857142858
no_objective,0.1,tails,late,domestic_use,20,-0.07437789334848159,-0.14180089334684925,-0.007456553352693076
no_objective,0.1,tails,late,customer_use,20,0.06721252195516905,-0.0365692047943886,0.1754082951362363
no_objective,0.1,tails,late,resolved,20,0.037145138358373644,-0.020612598900282726,0.09970503067194239
no_objective,0.1,tails,late,customer_success,20,0.044945887445887456,-0.06359226190476187,0.17299044011544007
no_objective,0.1,tails,late,first_customer,20,0.0962392876731112,0.0210849827256077,0.1794136216112319
no_objective,0.1,tails,late,both_use,20,-0.029292570174923115,-0.11163161287242172,0.051036967015827175
no_objective,0.1,tails,late,d_to_e,20,-0.03116962286079934,-0.10829846042437956,0.044698344649631364
no_objective,0.1,tails,late,firm_equal_resolved,20,0.05596230158730161,-0.00594742063492062,0.11798660714285719
no_objective,0.3,halves,early,domestic_use,20,0.061366429520286016,0.0033484394056665623,0.114390103610961
no_objective,0.3,halves,early,customer_use,20,0.05219536212654398,-0.0010156351884419207,0.10291566018699964
no_objective,0.3,halves,early,resolved,20,-0.06266385818941682,-0.13951030705214268,0.019326820193527067
no_objective,0.3,halves,early,customer_success,20,-0.04313374125874127,-0.13321804237429238,0.04402905427905426
no_objective,0.3,halves,early,first_customer,20,-0.01716579822415063,-0.08939722945944553,0.06548387926264744
no_objective,0.3,halves,early,both_use,20,0.10740500475205687,0.04736651688837589,0.16074666445525582
no_objective,0.3,halves,early,d_to_e,20,0.06672435200416761,0.009722630026977834,0.12103306283247642
no_objective,0.3,halves,early,firm_equal_resolved,20,-0.06659391534391536,-0.14535085978835977,0.012895833333333299
no_objective,0.3,halves,late,domestic_use,20,-0.07619454100550142,-0.11613016120609886,-0.03513134395461259
no_objective,0.3,halves,late,customer_use,20,0.02289515057115003,-0.040956510239575354,0.10095498530266399
no_objective,0.3,halves,late,resolved,20,0.03225612056763623,-0.03157158588679909,0.09736479482317158
no_objective,0.3,halves,late,customer_success,20,-0.000117078913518541,-0.07879753493840183,0.07665375915579088
no_objective,0.3,halves,late,first_customer,20,0.04133282253335424,-0.016506419531788857,0.09677620412937035
no_objective,0.3,halves,late,both_use,20,-0.05516401345920798,-0.11438410837603194,0.010396783811471964
no_objective,0.3,halves,late,d_to_e,20,-0.04091278084286902,-0.10606204352016796,0.027741882813384685
no_objective,0.3,halves,late,firm_equal_resolved,20,0.03553571428571428,-0.03224900793650794,0.10095998677248676
no_objective,0.3,tails,early,domestic_use,20,0.06744797277885514,-0.035805404664779654,0.16042522601989492
no_objective,0.3,tails,early,customer_use,20,0.09838986177221472,0.030406086968586963,0.16927487381899142
no_objective,0.3,tails,early,resolved,20,-0.059135594797359504,-0.15098894712313826,0.03404160198461656
no_objective,0.3,tails,early,customer_success,20,-0.018528138528138526,-0.10968898809523808,0.07219845779220772
no_objective,0.3,tails,early,first_customer,20,0.0009819918643448084,-0.11511073689382519,0.11954033242084695
no_objective,0.3,tails,early,both_use,20,0.16019118952942485,0.08226072763021294,0.23518763160858744
no_objective,0.3,tails,early,d_to_e,20,0.08999028749028748,0.010284422889202307,0.17505518215444682
no_objective,0.3,tails,early,firm_equal_resolved,20,-0.06304563492063492,-0.15627628968253968,0.03567509920634921
no_objective,0.3,tails,late,domestic_use,20,-0.09189012376512377,-0.14238028576815345,-0.039109848484848476
no_objective,0.3,tails,late,customer_use,20,-0.0028929771209183024,-0.08979763465700966,0.08993561126373627
no_objective,0.3,tails,late,resolved,20,0.06148942560707267,-0.017304540231010794,0.14252564429035014
no_objective,0.3,tails,late,customer_success,20,0.028856421356421347,-0.06340228174603173,0.12082841810966799
no_objective,0.3,tails,late,first_customer,20,0.04682817182817184,-0.040320646265499194,0.13073990592740595
no_objective,0.3,tails,late,both_use,20,-0.10059915982710102,-0.18402574335386834,-0.013744025990349625
no_objective,0.3,tails,late,d_to_e,20,-0.07094825517619638,-0.14947923767409063,0.01259239902254604
no_objective,0.3,tails,late,firm_equal_resolved,20,0.0708829365079365,-0.010294146825396795,0.15309895833333334
no_objective,0.5,halves,early,domestic_use,20,0.0651439728516051,0.005600896774700439,0.11918253049260752
no_objective,0.5,halves,early,customer_use,20,0.0527631603227242,8.601553399599714e-05,0.10496394997826462
no_objective,0.5,halves,early,resolved,20,-0.06937444229130527,-0.1405167376525189,-0.0009434247018967008
no_objective,0.5,halves,early,customer_success,20,-0.03972496865879221,-0.11680002197557346,0.03668199355791264
no_objective,0.5,halves,early,first_customer,20,-0.002867148107422721,-0.07177307231400987,0.0753265961449242
no_objective,0.5,halves,early,both_use,20,0.12085282060261868,0.04955737862503368,0.18721453240690558
no_objective,0.5,halves,early,d_to_e,20,0.05368535653634591,-0.00874899295279096,0.10808563727177642
no_objective,0.5,halves,early,firm_equal_resolved,20,-0.07619047619047621,-0.15030869708994712,-0.0054165013227513974
no_objective,0.5,halves,late,domestic_use,20,-0.05998806243598611,-0.12110345091724019,0.0021893143985282503
no_objective,0.5,halves,late,customer_use,20,0.05975081796465899,-7.78035860693414e-05,0.12418864870206107
no_objective,0.5,halves,late,resolved,20,0.049129198330049716,-0.008388367955097596,0.106094217994562
no_objective,0.5,halves,late,customer_success,20,0.02287119334913454,-0.03799543583459023,0.08144043466745672
no_objective,0.5,halves,late,first_customer,20,0.08013699129537398,0.026880380225732883,0.1428696611835913
no_objective,0.5,halves,late,both_use,20,-0.019574301463182904,-0.06830545538590242,0.028799304456284237
no_objective,0.5,halves,late,d_to_e,20,-0.021269056422929773,-0.08101582608287748,0.03844658822373685
no_objective,0.5,halves,late,firm_equal_resolved,20,0.04703703703703703,-0.007568783068783084,0.10067724867724864
no_objective,0.5,tails,early,domestic_use,20,0.07245425734396324,-0.04087239037514772,0.17693638469373765
no_objective,0.5,tails,early,customer_use,20,0.08926871331283097,0.019150141933230162,0.16182361592655706
no_objective,0.5,tails,early,resolved,20,-0.07029137121048887,-0.150694805704916,0.008515698455955786
no_objective,0.5,tails,early,customer_success,20,-0.0324476911976912,-0.12828607503607503,0.05883491161616155
no_objective,0.5,tails,early,first_customer,20,0.03115305038099157,-0.06893486762420586,0.13253436616488082
no_objective,0.5,tails,early,both_use,20,0.16776463732346086,0.06056324333346392,0.2676045906707669
no_objective,0.5,tails,early,d_to_e,20,0.06565534547152194,-0.004904025202738448,0.1405341447767918
no_objective,0.5,tails,early,firm_equal_resolved,20,-0.07556547619047618,-0.16009449404761905,0.0082157738095238
