variant,grouping,metric,contrast,n,mean,low,high
narrow,tails,customer_use,middle_minus_high,20,-0.06858843362519837,-0.1374257366408102,0.002187400528393065
narrow,tails,customer_use,middle_minus_endpoint_average,20,-0.06339637486696312,-0.12287964435482823,0.002480252794590946
narrow,tails,resolved,middle_minus_low,20,0.10599968658792189,0.024180650844253773,0.1934720738820001
narrow,tails,resolved,middle_minus_high,20,0.10608349983349982,0.017990991239152987,0.19670209386202037
narrow,tails,resolved,middle_minus_endpoint_average,20,0.10604159321071087,0.03794770945965799,0.18695699153787385
narrow,tails,customer_success,middle_minus_low,20,0.0767539405039405,-0.016388843795093807,0.17658806818181808
narrow,tails,customer_success,middle_minus_high,20,0.05652104839604839,-0.03770287351537351,0.15340255577755577
narrow,tails,customer_success,middle_minus_endpoint_average,20,0.06663749444999445,-0.008461182047119549,0.14583644046925295
narrow,tails,first_customer,middle_minus_low,20,-0.009473879878291654,-0.09830990016927517,0.07345872662876339
narrow,tails,first_customer,middle_minus_high,20,0.029602391072979305,-0.04999002998635352,0.10634389966650994
narrow,tails,first_customer,middle_minus_endpoint_average,20,0.010064255597343832,-0.06016932209946917,0.07682265436769112
narrow,tails,both_use,middle_minus_low,20,-0.0533726200270318,-0.13329407020675405,0.02273432755969518
narrow,tails,both_use,middle_minus_high,20,-0.1307167097608274,-0.2122490365027129,-0.041640189467395367
narrow,tails,both_use,middle_minus_endpoint_average,20,-0.09204466489392962,-0.14843284335150145,-0.03800923907587513
narrow,tails,d_to_e,middle_minus_low,20,-0.03600998266439441,-0.1094190953042056,0.03766782482223656
narrow,tails,d_to_e,middle_minus_high,20,-0.09434628688305158,-0.17917164973506883,-0.015704909367593275
narrow,tails,d_to_e,middle_minus_endpoint_average,20,-0.06517813477372299,-0.12230040313036634,-0.011752031669311094
narrow,tails,firm_equal_resolved,middle_minus_low,20,0.09959325396825398,0.020743799603174604,0.18413789682539686
narrow,tails,firm_equal_resolved,middle_minus_high,20,0.10578373015873017,0.02134275793650797,0.19585168650793652
narrow,tails,firm_equal_resolved,middle_minus_endpoint_average,20,0.10268849206349209,0.036379092261904784,0.1786116071428571
no_objective,halves,domestic_use,middle_minus_low,20,-0.004067278461207663,-0.05574401919945567,0.04784969843243785
no_objective,halves,domestic_use,middle_minus_high,20,0.002858479949777565,-0.024322532962720467,0.030634283810258022
no_objective,halves,domestic_use,middle_minus_endpoint_average,20,-0.000604399255715049,-0.03408518787256254,0.03487756710495722
no_objective,halves,customer_use,middle_minus_low,20,-0.03903354072715696,-0.0950387814377016,0.020325002398851495
no_objective,halves,customer_use,middle_minus_high,20,0.023062409156853227,-0.010234329514691966,0.05572279611952262
no_objective,halves,customer_use,middle_minus_endpoint_average,20,-0.007985565785151867,-0.04418780158486146,0.03176642782312282
no_objective,halves,resolved,middle_minus_low,20,0.05187658001276927,-0.0009936942497684015,0.10671612225909362
no_objective,halves,resolved,middle_minus_high,20,0.008286353477664557,-0.03454936021501384,0.047261455918092915
no_objective,halves,resolved,middle_minus_endpoint_average,20,0.03008146674521691,-0.005257891473323596,0.0651487413535121
no_objective,halves,customer_success,middle_minus_low,20,0.016639508367449568,-0.05805220443363823,0.08890426536290501
no_objective,halves,customer_success,middle_minus_high,20,0.011744719204084535,-0.04233511099968143,0.05685851480283559
no_objective,halves,customer_success,middle_minus_endpoint_average,20,0.014192113785767046,-0.04055199761860946,0.06293528836896675
no_objective,halves,first_customer,middle_minus_low,20,-0.024662316611687322,-0.09309456265040167,0.04528813645500152
