variant,dependence_mean,seed,period,grouping,domestic_use,customer_use,resolved,customer_success,first_customer,both_use,d_to_e,firm_equal_resolved
no_objective,0.1,10,early,halves,0.1071428571428571,-0.038690476190476164,-0.02380952380952389,-0.1717171717171717,0.13095238095238088,0.005952380952380876,-0.1696428571428572,-0.008333333333333304
no_objective,0.1,10,early,tails,0.10256410256410264,-0.05128205128205121,-0.03846153846153849,-0.25,0.1282051282051282,-0.032051282051282104,-0.17948717948717952,-0.012500000000000011
no_objective,0.1,10,late,halves,-0.07738095238095233,0.29166666666666663,-0.1488095238095239,0.03174603174603169,0.2202380952380952,0.1785714285714285,0.0714285714285714,-0.1686507936507937
no_objective,0.1,10,late,tails,-0.03137254901960784,0.2549019607843137,0.015686274509803907,-0.04285714285714279,0.16470588235294123,0.1725490196078432,0.0901960784313725,0.020833333333333398
no_objective,0.1,11,early,halves,-0.1166666666666667,-0.04166666666666663,0.09999999999999998,0.19999999999999998,0.041666666666666685,-0.22499999999999998,-0.14583333333333331,0.11111111111111127
no_objective,0.1,11,early,tails,-0.09090909090909094,0.0,0.18181818181818182,0.1666666666666666,0.09090909090909088,-0.18181818181818182,-0.18181818181818182,0.21666666666666667
no_objective,0.1,11,late,halves,-0.16666666666666663,0.2222222222222222,-0.2222222222222222,-0.08333333333333331,0.22222222222222227,0.0,0.0,-0.1599206349206349
no_objective,0.1,11,late,tails,-0.2333333333333334,0.41666666666666663,-0.1166666666666667,0.01428571428571429,0.5333333333333333,0.09999999999999998,-0.1166666666666667,-0.05238095238095236
no_objective,0.1,12,early,halves,-0.07857142857142863,0.22142857142857153,-0.1285714285714285,0.2307692307692307,0.18571428571428583,0.19285714285714295,0.1071428571428572,-0.16031746031746036
no_objective,0.1,12,early,tails,-0.1428571428571429,0.3412698412698413,-0.047619047619047616,0.1818181818181818,0.2777777777777778,0.19841269841269848,0.1746031746031746,-0.1071428571428571
no_objective,0.1,12,late,halves,-0.16315789473684217,0.07894736842105265,-0.1394736842105264,-0.009090909090909108,0.3236842105263157,-0.08157894736842108,-0.2447368421052632,-0.08730158730158732
no_objective,0.1,12,late,tails,-0.0757575757575758,0.11363636363636365,-0.11363636363636359,-0.03174603174603169,0.31060606060606066,0.037878787878787956,-0.196969696969697,-0.0357142857142857
no_objective,0.1,13,early,halves,-0.19696969696969702,0.20202020202020204,-0.15656565656565652,-0.08080808080808083,0.07070707070707072,0.11616161616161619,0.13131313131313133,-0.11124338624338631
no_objective,0.1,13,early,tails,-0.2990196078431372,0.3137254901960784,-0.1715686274509804,0.0,0.1225490196078432,0.09803921568627452,0.1911764705882353,-0.13353174603174606
no_objective,0.1,13,late,halves,0.02608695652173909,0.06521739130434778,0.13478260869565212,0.0076923076923077205,0.060869565217391286,0.041304347826086996,0.004347826086956497,0.10052910052910047
no_objective,0.1,13,late,tails,0.0357142857142857,-0.011904761904761973,0.09523809523809518,-0.1785714285714285,0.1071428571428571,-0.05952380952380959,-0.11904761904761912,0.05357142857142849
no_objective,0.1,14,early,halves,0.09411764705882353,0.019607843137254832,-0.38823529411764707,-0.26363636363636356,-0.003921568627450911,0.05490196078431375,0.015686274509803907,-0.4095238095238095
no_objective,0.1,14,early,tails,0.2525252525252525,-0.101010101010101,-0.3232323232323232,-0.3333333333333333,-0.23232323232323226,0.06060606060606061,0.020202020202020207,-0.3642857142857143
no_objective,0.1,14,late,halves,-0.09523809523809523,0.22619047619047628,0.03571428571428581,0.0714285714285714,0.0773809523809525,0.17261904761904762,0.1488095238095239,0.0041005291005291045
no_objective,0.1,14,late,tails,-0.08556149732620333,0.2834224598930482,0.11229946524064169,0.0909090909090909,0.0802139037433155,0.25668449197860965,0.2032085561497326,0.10138888888888892
no_objective,0.1,15,early,halves,-0.03749999999999998,0.2375,-0.1375,-0.040404040404040414,0.4125,0.15000000000000002,-0.175,-0.12142857142857139
no_objective,0.1,15,early,tails,-0.11666666666666659,0.38333333333333336,-0.2833333333333334,-0.15000000000000002,0.5333333333333333,0.26666666666666666,-0.15,-0.22380952380952385
no_objective,0.1,15,late,halves,0.09999999999999998,0.14999999999999997,0.0,-0.2777777777777778,0.15000000000000002,0.14999999999999997,0.0,0.032142857142857195
no_objective,0.1,15,late,tails,0.027472527472527486,0.10989010989010989,0.1263736263736264,-0.08333333333333331,0.1978021978021978,-0.016483516483516508,-0.0879120879120879,0.1791666666666667
no_objective,0.1,16,early,halves,-0.12857142857142856,-0.03809523809523807,-0.033333333333333326,0.0,0.18571428571428583,-0.09999999999999998,-0.08095238095238089,-0.020634920634920617
no_objective,0.1,16,early,tails,-0.18888888888888888,0.16666666666666669,0.15555555555555556,0.4,0.3888888888888889,0.07777777777777778,-0.1111111111111111,0.16904761904761906
no_objective,0.1,16,late,halves,-0.07272727272727275,0.08181818181818179,0.19545454545454544,0.08333333333333331,0.05454545454545445,0.09999999999999998,0.0272727272727272,0.17023809523809524
no_objective,0.1,16,late,tails,-0.09047619047619038,-0.023809523809523725,0.02380952380952378,-0.07777777777777778,0.033333333333333326,0.02857142857142847,-0.05714285714285722,0.017857142857142794
no_objective,0.1,17,early,halves,0.12560386473429952,0.17632850241545905,0.053140096618357446,0.0727272727272727,-0.01449275362318836,0.21497584541062809,0.19082125603864739,0.011507936507936412
no_objective,0.1,17,early,tails,0.36057692307692324,0.05288461538461542,-0.03846153846153849,0.02777777777777779,-0.2692307692307693,0.35096153846153844,0.3221153846153846,-0.11130952380952386
no_objective,0.1,17,late,halves,0.19485294117647056,-0.029411764705882415,0.2830882352941176,-0.25,-0.0735294117647059,0.09926470588235292,-0.014705882352941207,0.2817460317460318
no_objective,0.1,17,late,tails,0.23076923076923095,-0.07692307692307693,0.3076923076923077,-0.26190476190476186,-0.0769230769230769,0.0,-0.07692307692307701,0.2976190476190477
no_objective,0.1,18,early,halves,0.17391304347826086,0.13043478260869568,-0.13043478260869562,-0.1057692307692307,0.04347826086956513,0.2608695652173913,0.08695652173913049,-0.07870370370370378
no_objective,0.1,18,early,tails,0.23529411764705865,0.23529411764705893,-0.2941176470588236,-0.25,0.05882352941176466,0.41176470588235303,0.1764705882352941,-0.2847222222222222
no_objective,0.1,18,late,halves,-0.13571428571428568,0.17142857142857137,-0.1071428571428572,-0.0416666666666667,0.1333333333333333,-0.016666666666666663,0.03809523809523799,-0.11111111111111119
no_objective,0.1,18,late,tails,-0.10000000000000009,0.1833333333333333,-0.2666666666666667,-0.2,0.016666666666666607,0.06666666666666671,0.1666666666666667,-0.2708333333333333
no_objective,0.1,19,early,halves,0.20294117647058818,0.07941176470588246,0.21470588235294122,0.1818181818181818,-0.2029411764705882,0.3235294117647059,0.28235294117647064,0.2301587301587302
no_objective,0.1,19,early,tails,0.03896103896103886,0.045454545454545525,0.38961038961038963,0.2857142857142857,-0.1298701298701299,0.2272727272727273,0.1753246753246753,0.4285714285714286
no_objective,0.1,19,late,halves,-0.09090909090909094,0.045454545454545525,0.0,0.1454545454545454,0.09090909090909091,-0.045454545454545414,-0.0454545454545455,0.0630952380952381
no_objective,0.1,19,late,tails,-0.10416666666666663,0.08333333333333337,0.08333333333333337,0.3214285714285714,0.0625,-0.020833333333333315,0.020833333333333315,0.2113095238095239
