period,group,cases,customer_users,domestic_use,customer_use,resolved,customer_success,first_customer,both_use,d_to_e,firm_equal_resolved,firms_observed,variant,dependence_mean,seed
late,low_tail,10,6,0.9,0.6,0.7,0.16666666666666666,0.6,0.5,0.0,0.7,2,no_objective,0.3,2
late,high_tail,14,5,0.9285714285714286,0.35714285714285715,0.6428571428571429,0.4,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.6428571428571428,2,no_objective,0.3,2
early,all,42,28,0.7142857142857143,0.6666666666666666,0.4523809523809524,0.35714285714285715,0.47619047619047616,0.38095238095238093,0.19047619047619047,0.4325396825396825,6,no_objective,0.5,2
early,low,22,13,0.6818181818181818,0.5909090909090909,0.5909090909090909,0.46153846153846156,0.5,0.2727272727272727,0.09090909090909091,0.5873015873015873,3,no_objective,0.5,2
early,high,20,15,0.75,0.75,0.3,0.26666666666666666,0.45,0.5,0.3,0.27777777777777773,3,no_objective,0.5,2
early,low_tail,15,7,0.7333333333333333,0.4666666666666667,0.6666666666666666,0.5714285714285714,0.4,0.2,0.06666666666666667,0.6666666666666666,2,no_objective,0.5,2
early,high_tail,12,10,0.9166666666666666,0.8333333333333334,0.16666666666666666,0.2,0.3333333333333333,0.75,0.5,0.16666666666666666,2,no_objective,0.5,2
late,all,35,16,0.8857142857142857,0.45714285714285713,0.5142857142857142,0.1875,0.2857142857142857,0.37142857142857144,0.11428571428571428,0.511904761904762,6,no_objective,0.5,2
late,low,14,6,0.8571428571428571,0.42857142857142855,0.5,0.16666666666666666,0.35714285714285715,0.35714285714285715,0.0,0.5,3,no_objective,0.5,2
late,high,21,10,0.9047619047619048,0.47619047619047616,0.5238095238095238,0.2,0.23809523809523808,0.38095238095238093,0.19047619047619047,0.5238095238095238,3,no_objective,0.5,2
late,low_tail,10,5,0.9,0.5,0.5,0.2,0.5,0.4,0.0,0.5,2,no_objective,0.5,2
late,high_tail,14,4,1.0,0.2857142857142857,0.5714285714285714,0.25,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.5714285714285714,2,no_objective,0.5,2
early,all,42,30,0.7380952380952381,0.7142857142857143,0.5,0.36666666666666664,0.5,0.4523809523809524,0.19047619047619047,0.4748677248677248,6,no_objective,0.7,2
early,low,22,15,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.5333333333333333,0.5454545454545454,0.36363636363636365,0.13636363636363635,0.671957671957672,3,no_objective,0.7,2
early,high,20,15,0.8,0.75,0.3,0.2,0.45,0.55,0.25,0.27777777777777773,3,no_objective,0.7,2
early,low_tail,15,9,0.7333333333333333,0.6,0.7333333333333333,0.5555555555555556,0.4666666666666667,0.3333333333333333,0.13333333333333333,0.7222222222222222,2,no_objective,0.7,2
early,high_tail,12,10,1.0,0.8333333333333334,0.16666666666666666,0.1,0.3333333333333333,0.8333333333333334,0.4166666666666667,0.16666666666666666,2,no_objective,0.7,2
late,all,35,19,0.8285714285714286,0.5428571428571428,0.45714285714285713,0.10526315789473684,0.37142857142857144,0.42857142857142855,0.17142857142857143,0.46428571428571436,6,no_objective,0.7,2
late,low,14,5,0.7142857142857143,0.35714285714285715,0.5,0.2,0.35714285714285715,0.21428571428571427,0.0,0.5,3,no_objective,0.7,2
late,high,21,14,0.9047619047619048,0.6666666666666666,0.42857142857142855,0.07142857142857142,0.38095238095238093,0.5714285714285714,0.2857142857142857,0.42857142857142855,3,no_objective,0.7,2
late,low_tail,10,5,0.7,0.5,0.5,0.2,0.5,0.3,0.0,0.5,2,no_objective,0.7,2
late,high_tail,14,7,1.0,0.5,0.42857142857142855,0.0,0.14285714285714285,0.5,0.35714285714285715,0.42857142857142855,2,no_objective,0.7,2
early,all,42,34,0.7142857142857143,0.8095238095238095,0.5476190476190477,0.35294117647058826,0.6190476190476191,0.5238095238095238,0.19047619047619047,0.5304232804232804,6,no_objective,0.9,2
early,low,22,16,0.6818181818181818,0.7272727272727273,0.6818181818181818,0.5,0.5454545454545454,0.4090909090909091,0.18181818181818182,0.671957671957672,3,no_objective,0.9,2
early,high,20,18,0.75,0.9,0.4,0.2222222222222222,0.7,0.65,0.2,0.38888888888888884,3,no_objective,0.9,2
early,low_tail,15,10,0.7333333333333333,0.6666666666666666,0.7333333333333333,0.5,0.4666666666666667,0.4,0.2,0.7222222222222222,2,no_objective,0.9,2
early,high_tail,12,12,0.9166666666666666,1.0,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.9166666666666666,0.3333333333333333,0.3333333333333333,2,no_objective,0.9,2
late,all,35,23,0.7428571428571429,0.6571428571428571,0.42857142857142855,0.17391304347826086,0.5142857142857142,0.4,0.11428571428571428,0.4309523809523809,6,no_objective,0.9,2
late,low,14,9,0.6428571428571429,0.6428571428571429,0.42857142857142855,0.1111111111111111,0.5714285714285714,0.2857142857142857,0.0,0.43333333333333335,3,no_objective,0.9,2
late,high,21,14,0.8095238095238095,0.6666666666666666,0.42857142857142855,0.21428571428571427,0.47619047619047616,0.47619047619047616,0.19047619047619047,0.42857142857142855,3,no_objective,0.9,2
late,low_tail,10,7,0.6,0.7,0.4,0.14285714285714285,0.7,0.3,0.0,0.4,2,no_objective,0.9,2
late,high_tail,14,8,0.9285714285714286,0.5714285714285714,0.5714285714285714,0.25,0.2857142857142857,0.5,0.2857142857142857,0.5714285714285714,2,no_objective,0.9,2
early,all,42,25,0.7380952380952381,0.5952380952380952,0.47619047619047616,0.36,0.38095238095238093,0.3333333333333333,0.19047619047619047,0.4603174603174603,6,narrow,0.1,2
early,low,22,12,0.7727272727272727,0.5454545454545454,0.5909090909090909,0.4166666666666667,0.36363636363636365,0.3181818181818182,0.13636363636363635,0.5873015873015873,3,narrow,0.1,2
early,high,20,13,0.7,0.65,0.35,0.3076923076923077,0.4,0.35,0.25,0.3333333333333333,3,narrow,0.1,2
early,low_tail,15,6,0.8,0.4,0.6666666666666666,0.5,0.3333333333333333,0.2,0.06666666666666667,0.6666666666666666,2,narrow,0.1,2
early,high_tail,12,8,0.9166666666666666,0.6666666666666666,0.25,0.25,0.25,0.5833333333333334,0.4166666666666667,0.25,2,narrow,0.1,2
late,all,35,15,0.8857142857142857,0.42857142857142855,0.4,0.13333333333333333,0.2857142857142857,0.37142857142857144,0.14285714285714285,0.3976190476190476,6,narrow,0.1,2
late,low,14,5,0.8571428571428571,0.35714285714285715,0.35714285714285715,0.0,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.3666666666666667,3,narrow,0.1,2
late,high,21,10,0.9047619047619048,0.47619047619047616,0.42857142857142855,0.2,0.2857142857142857,0.38095238095238093,0.19047619047619047,0.42857142857142855,3,narrow,0.1,2
late,low_tail,10,5,0.9,0.5,0.3,0.0,0.4,0.5,0.1,0.3,2,narrow,0.1,2
late,high_tail,14,5,0.9285714285714286,0.35714285714285715,0.5,0.2,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.5,2,narrow,0.1,2
early,all,42,27,0.6904761904761905,0.6428571428571429,0.5,0.4074074074074074,0.40476190476190477,0.3333333333333333,0.21428571428571427,0.48412698412698413,6,narrow,0.3,2
early,low,22,13,0.6818181818181818,0.5909090909090909,0.6363636363636364,0.5384615384615384,0.4090909090909091,0.2727272727272727,0.13636363636363635,0.6349206349206349,3,narrow,0.3,2
early,high,20,14,0.7,0.7,0.35,0.2857142857142857,0.4,0.4,0.3,0.3333333333333333,3,narrow,0.3,2
early,low_tail,15,7,0.7333333333333333,0.4666666666666667,0.6666666666666666,0.5714285714285714,0.4,0.2,0.06666666666666667,0.6666666666666666,2,narrow,0.3,2
early,high_tail,12,9,0.9166666666666666,0.75,0.25,0.2222222222222222,0.25,0.6666666666666666,0.5,0.25,2,narrow,0.3,2
late,all,35,16,0.8857142857142857,0.45714285714285713,0.5142857142857142,0.1875,0.2571428571428571,0.37142857142857144,0.14285714285714285,0.5119047619047619,6,narrow,0.3,2
late,low,14,6,0.8571428571428571,0.42857142857142855,0.5,0.16666666666666666,0.35714285714285715,0.35714285714285715,0.0,0.5,3,narrow,0.3,2
late,high,21,10,0.9047619047619048,0.47619047619047616,0.5238095238095238,0.2,0.19047619047619047,0.38095238095238093,0.23809523809523808,0.5238095238095238,3,narrow,0.3,2
late,low_tail,10,5,0.9,0.5,0.5,0.2,0.5,0.4,0.0,0.5,2,narrow,0.3,2
late,high_tail,14,4,0.9285714285714286,0.2857142857142857,0.5714285714285714,0.25,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.5714285714285714,2,narrow,0.3,2
early,all,42,28,0.7142857142857143,0.6666666666666666,0.4523809523809524,0.35714285714285715,0.47619047619047616,0.38095238095238093,0.19047619047619047,0.4325396825396825,6,narrow,0.5,2
early,low,22,13,0.6818181818181818,0.5909090909090909,0.5909090909090909,0.46153846153846156,0.5,0.2727272727272727,0.09090909090909091,0.5873015873015873,3,narrow,0.5,2
early,high,20,15,0.75,0.75,0.3,0.26666666666666666,0.45,0.5,0.3,0.27777777777777773,3,narrow,0.5,2
early,low_tail,15,7,0.7333333333333333,0.4666666666666667,0.6666666666666666,0.5714285714285714,0.4,0.2,0.06666666666666667,0.6666666666666666,2,narrow,0.5,2
early,high_tail,12,10,0.9166666666666666,0.8333333333333334,0.16666666666666666,0.2,0.3333333333333333,0.75,0.5,0.16666666666666666,2,narrow,0.5,2
late,all,35,16,0.8857142857142857,0.45714285714285713,0.5142857142857142,0.1875,0.2857142857142857,0.37142857142857144,0.11428571428571428,0.511904761904762,6,narrow,0.5,2
late,low,14,6,0.8571428571428571,0.42857142857142855,0.5,0.16666666666666666,0.35714285714285715,0.35714285714285715,0.0,0.5,3,narrow,0.5,2
late,high,21,10,0.9047619047619048,0.47619047619047616,0.5238095238095238,0.2,0.23809523809523808,0.38095238095238093,0.19047619047619047,0.5238095238095238,3,narrow,0.5,2
late,low_tail,10,5,0.9,0.5,0.5,0.2,0.5,0.4,0.0,0.5,2,narrow,0.5,2
late,high_tail,14,4,1.0,0.2857142857142857,0.5714285714285714,0.25,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.5714285714285714,2,narrow,0.5,2
early,all,42,30,0.7142857142857143,0.7142857142857143,0.5,0.4,0.5,0.42857142857142855,0.19047619047619047,0.4748677248677248,6,narrow,0.7,2
early,low,22,15,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.5333333333333333,0.5454545454545454,0.36363636363636365,0.13636363636363635,0.671957671957672,3,narrow,0.7,2
early,high,20,15,0.75,0.75,0.3,0.26666666666666666,0.45,0.5,0.25,0.27777777777777773,3,narrow,0.7,2
early,low_tail,15,9,0.7333333333333333,0.6,0.7333333333333333,0.5555555555555556,0.4666666666666667,0.3333333333333333,0.13333333333333333,0.7222222222222222,2,narrow,0.7,2
early,high_tail,12,10,0.9166666666666666,0.8333333333333334,0.16666666666666666,0.2,0.3333333333333333,0.75,0.4166666666666667,0.16666666666666666,2,narrow,0.7,2
late,all,35,25,0.7714285714285715,0.7142857142857143,0.4857142857142857,0.24,0.4857142857142857,0.5142857142857142,0.22857142857142856,0.5071428571428572,6,narrow,0.7,2
late,low,14,10,0.6428571428571429,0.7142857142857143,0.6428571428571429,0.4,0.5,0.42857142857142855,0.21428571428571427,0.6333333333333333,3,narrow,0.7,2
late,high,21,15,0.8571428571428571,0.7142857142857143,0.38095238095238093,0.13333333333333333,0.47619047619047616,0.5714285714285714,0.23809523809523808,0.38095238095238093,3,narrow,0.7,2
late,low_tail,10,7,0.6,0.7,0.7,0.5714285714285714,0.5,0.4,0.2,0.7,2,narrow,0.7,2
late,high_tail,14,8,0.9285714285714286,0.5714285714285714,0.42857142857142855,0.125,0.2857142857142857,0.5,0.2857142857142857,0.42857142857142855,2,narrow,0.7,2
early,all,42,34,0.7142857142857143,0.8095238095238095,0.5714285714285714,0.4117647058823529,0.6190476190476191,0.5238095238095238,0.19047619047619047,0.5582010582010581,6,narrow,0.9,2
early,low,22,16,0.6818181818181818,0.7272727272727273,0.6818181818181818,0.5,0.5454545454545454,0.4090909090909091,0.18181818181818182,0.671957671957672,3,narrow,0.9,2
early,high,20,18,0.75,0.9,0.45,0.3333333333333333,0.7,0.65,0.2,0.4444444444444444,3,narrow,0.9,2
early,low_tail,15,10,0.7333333333333333,0.6666666666666666,0.7333333333333333,0.5,0.4666666666666667,0.4,0.2,0.7222222222222222,2,narrow,0.9,2
early,high_tail,12,12,0.8333333333333334,1.0,0.4166666666666667,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.41666666666666663,2,narrow,0.9,2
late,all,35,25,0.6285714285714286,0.7142857142857143,0.6285714285714286,0.4,0.5714285714285714,0.34285714285714286,0.14285714285714285,0.6345238095238095,6,narrow,0.9,2
late,low,14,10,0.5,0.7142857142857143,0.6428571428571429,0.4,0.6428571428571429,0.21428571428571427,0.07142857142857142,0.65,3,narrow,0.9,2
late,high,21,15,0.7142857142857143,0.7142857142857143,0.6190476190476191,0.4,0.5238095238095238,0.42857142857142855,0.19047619047619047,0.619047619047619,3,narrow,0.9,2
late,low_tail,10,7,0.5,0.7,0.6,0.42857142857142855,0.6,0.2,0.1,0.6,2,narrow,0.9,2
late,high_tail,14,8,0.8571428571428571,0.5714285714285714,0.6428571428571429,0.375,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.6428571428571428,2,narrow,0.9,2
early,all,42,17,0.8095238095238095,0.40476190476190477,0.38095238095238093,0.23529411764705882,0.2619047619047619,0.2619047619047619,0.14285714285714285,0.3624338624338625,6,limited_access,0.1,2
early,low,22,7,0.8181818181818182,0.3181818181818182,0.45454545454545453,0.14285714285714285,0.22727272727272727,0.22727272727272727,0.09090909090909091,0.44708994708994715,3,limited_access,0.1,2
early,high,20,10,0.8,0.5,0.3,0.3,0.3,0.3,0.2,0.27777777777777773,3,limited_access,0.1,2
early,low_tail,15,7,0.8,0.4666666666666667,0.5333333333333333,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.5277777777777778,2,limited_access,0.1,2
early,high_tail,12,5,1.0,0.4166666666666667,0.16666666666666666,0.2,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.16666666666666666,2,limited_access,0.1,2
late,all,35,15,0.8857142857142857,0.42857142857142855,0.37142857142857144,0.06666666666666667,0.2571428571428571,0.37142857142857144,0.17142857142857143,0.3738095238095238,6,limited_access,0.1,2
late,low,14,4,0.9285714285714286,0.2857142857142857,0.35714285714285715,0.0,0.2857142857142857,0.2857142857142857,0.0,0.3666666666666667,3,limited_access,0.1,2
late,high,21,11,0.8571428571428571,0.5238095238095238,0.38095238095238093,0.09090909090909091,0.23809523809523808,0.42857142857142855,0.2857142857142857,0.38095238095238093,3,limited_access,0.1,2
late,low_tail,10,4,1.0,0.4,0.3,0.0,0.4,0.4,0.0,0.3,2,limited_access,0.1,2
late,high_tail,14,7,1.0,0.5,0.5,0.14285714285714285,0.14285714285714285,0.5,0.35714285714285715,0.5,2,limited_access,0.1,2
early,all,42,18,0.7142857142857143,0.42857142857142855,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.23809523809523808,0.14285714285714285,0.3693783068783068,6,limited_access,0.3,2
early,low,22,7,0.7727272727272727,0.3181818181818182,0.5,0.42857142857142855,0.2727272727272727,0.18181818181818182,0.045454545454545456,0.5026455026455027,3,limited_access,0.3,2
early,high,20,11,0.65,0.55,0.25,0.2727272727272727,0.3,0.3,0.25,0.23611111111111108,3,limited_access,0.3,2
early,low_tail,15,7,0.7333333333333333,0.4666666666666667,0.6,0.42857142857142855,0.4,0.26666666666666666,0.06666666666666667,0.6111111111111112,2,limited_access,0.3,2
early,high_tail,12,6,1.0,0.5,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5,0.4166666666666667,0.16666666666666666,2,limited_access,0.3,2
late,all,35,15,0.9142857142857143,0.42857142857142855,0.5142857142857142,0.13333333333333333,0.2571428571428571,0.37142857142857144,0.17142857142857143,0.511904761904762,6,limited_access,0.3,2
late,low,14,5,0.8571428571428571,0.35714285714285715,0.5,0.2,0.35714285714285715,0.2857142857142857,0.0,0.5,3,limited_access,0.3,2
late,high,21,10,0.9523809523809523,0.47619047619047616,0.5238095238095238,0.1,0.19047619047619047,0.42857142857142855,0.2857142857142857,0.5238095238095238,3,limited_access,0.3,2
late,low_tail,10,5,0.9,0.5,0.5,0.2,0.5,0.4,0.0,0.5,2,limited_access,0.3,2
late,high_tail,14,6,1.0,0.42857142857142855,0.5714285714285714,0.16666666666666666,0.07142857142857142,0.42857142857142855,0.35714285714285715,0.5714285714285714,2,limited_access,0.3,2
early,all,42,21,0.6904761904761905,0.5,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.3416005291005291,6,limited_access,0.5,2
early,low,22,8,0.6818181818181818,0.36363636363636365,0.5,0.5,0.3181818181818182,0.18181818181818182,0.045454545454545456,0.5026455026455027,3,limited_access,0.5,2
early,high,20,13,0.7,0.65,0.2,0.23076923076923078,0.4,0.4,0.25,0.18055555555555555,3,limited_access,0.5,2
early,low_tail,15,8,0.6666666666666666,0.5333333333333333,0.6,0.5,0.4666666666666667,0.26666666666666666,0.06666666666666667,0.6111111111111112,2,limited_access,0.5,2
early,high_tail,12,7,1.0,0.5833333333333334,0.08333333333333333,0.14285714285714285,0.16666666666666666,0.5833333333333334,0.4166666666666667,0.08333333333333333,2,limited_access,0.5,2
late,all,35,16,0.9142857142857143,0.45714285714285713,0.4857142857142857,0.125,0.34285714285714286,0.4,0.11428571428571428,0.4976190476190476,6,limited_access,0.5,2
late,low,14,5,0.8571428571428571,0.35714285714285715,0.5714285714285714,0.2,0.35714285714285715,0.2857142857142857,0.0,0.5666666666666668,3,limited_access,0.5,2
late,high,21,11,0.9523809523809523,0.5238095238095238,0.42857142857142855,0.09090909090909091,0.3333333333333333,0.47619047619047616,0.19047619047619047,0.42857142857142855,3,limited_access,0.5,2
late,low_tail,10,5,0.9,0.5,0.6,0.2,0.5,0.4,0.0,0.6000000000000001,2,limited_access,0.5,2
late,high_tail,14,7,1.0,0.5,0.5,0.14285714285714285,0.21428571428571427,0.5,0.2857142857142857,0.5,2,limited_access,0.5,2
early,all,42,24,0.6666666666666666,0.5714285714285714,0.40476190476190477,0.375,0.40476190476190477,0.3333333333333333,0.14285714285714285,0.38789682539682535,6,limited_access,0.7,2
early,low,22,10,0.6818181818181818,0.45454545454545453,0.5454545454545454,0.5,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.5396825396825397,3,limited_access,0.7,2
early,high,20,14,0.65,0.7,0.25,0.2857142857142857,0.45,0.4,0.2,0.23611111111111108,3,limited_access,0.7,2
early,low_tail,15,10,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5333333333333333,0.4,0.13333333333333333,0.6666666666666666,2,limited_access,0.7,2
early,high_tail,12,8,0.9166666666666666,0.6666666666666666,0.16666666666666666,0.25,0.25,0.5833333333333334,0.3333333333333333,0.16666666666666666,2,limited_access,0.7,2
late,all,35,21,0.8,0.6,0.5428571428571428,0.23809523809523808,0.42857142857142855,0.42857142857142855,0.17142857142857143,0.5547619047619048,6,limited_access,0.7,2
late,low,14,8,0.7142857142857143,0.5714285714285714,0.6428571428571429,0.375,0.5,0.35714285714285715,0.07142857142857142,0.6333333333333333,3,limited_access,0.7,2
late,high,21,13,0.8571428571428571,0.6190476190476191,0.47619047619047616,0.15384615384615385,0.38095238095238093,0.47619047619047616,0.23809523809523808,0.4761904761904762,3,limited_access,0.7,2
late,low_tail,10,8,0.7,0.8,0.7,0.375,0.7,0.5,0.1,0.7,2,limited_access,0.7,2
late,high_tail,14,8,0.8571428571428571,0.5714285714285714,0.5,0.25,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.5,2,limited_access,0.7,2
early,all,42,27,0.6904761904761905,0.6428571428571429,0.4523809523809524,0.37037037037037035,0.47619047619047616,0.38095238095238093,0.16666666666666666,0.44345238095238093,6,limited_access,0.9,2
early,low,22,11,0.6818181818181818,0.5,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.13636363636363635,0.5396825396825397,3,limited_access,0.9,2
early,high,20,16,0.7,0.8,0.35,0.3125,0.6,0.5,0.2,0.34722222222222215,3,limited_access,0.9,2
early,low_tail,15,11,0.6666666666666666,0.7333333333333333,0.6666666666666666,0.45454545454545453,0.5333333333333333,0.4,0.2,0.6666666666666666,2,limited_access,0.9,2
early,high_tail,12,9,0.9166666666666666,0.75,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,2,limited_access,0.9,2
late,all,35,20,0.6857142857142857,0.5714285714285714,0.6,0.35,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.6285714285714286,6,limited_access,0.9,2
late,low,14,7,0.7142857142857143,0.5,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.7333333333333334,3,limited_access,0.9,2
late,high,21,13,0.6666666666666666,0.6190476190476191,0.5238095238095238,0.3076923076923077,0.42857142857142855,0.3333333333333333,0.19047619047619047,0.5238095238095238,3,limited_access,0.9,2
late,low_tail,10,7,0.6,0.7,0.6,0.42857142857142855,0.6,0.3,0.1,0.6,2,limited_access,0.9,2
late,high_tail,14,8,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.25,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.5714285714285714,2,limited_access,0.9,2
early,all,32,18,0.75,0.5625,0.4375,0.2222222222222222,0.40625,0.40625,0.125,0.45740740740740743,6,main,0.1,3
early,low,14,7,0.7857142857142857,0.5,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.07142857142857142,0.4666666666666666,3,main,0.1,3
early,high,18,11,0.7222222222222222,0.6111111111111112,0.4444444444444444,0.2727272727272727,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.4481481481481482,3,main,0.1,3
early,low_tail,8,5,1.0,0.625,0.5,0.0,0.625,0.625,0.0,0.5333333333333333,2,main,0.1,3
early,high_tail,9,6,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.16666666666666666,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.45,2,main,0.1,3
late,all,32,16,0.78125,0.5,0.21875,0.0625,0.375,0.28125,0.09375,0.21626984126984125,6,main,0.1,3
late,low,21,8,0.8571428571428571,0.38095238095238093,0.23809523809523808,0.125,0.2857142857142857,0.23809523809523808,0.09523809523809523,0.23809523809523805,3,main,0.1,3
late,high,11,8,0.6363636363636364,0.7272727272727273,0.18181818181818182,0.0,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.19444444444444442,3,main,0.1,3
late,low_tail,14,6,0.7857142857142857,0.42857142857142855,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.2857142857142857,2,main,0.1,3
late,high_tail,7,6,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.0,0.7142857142857143,0.42857142857142855,0.0,0.16666666666666666,2,main,0.1,3
early,all,32,23,0.75,0.71875,0.46875,0.2608695652173913,0.5625,0.5,0.125,0.48148148148148157,6,main,0.3,3
early,low,14,10,0.7857142857142857,0.7142857142857143,0.35714285714285715,0.1,0.6428571428571429,0.5714285714285714,0.07142857142857142,0.41111111111111115,3,main,0.3,3
early,high,18,13,0.7222222222222222,0.7222222222222222,0.5555555555555556,0.38461538461538464,0.5,0.4444444444444444,0.16666666666666666,0.5518518518518519,3,main,0.3,3
early,low_tail,8,6,1.0,0.75,0.5,0.0,0.625,0.75,0.125,0.5333333333333333,2,main,0.3,3
early,high_tail,9,8,0.6666666666666666,0.8888888888888888,0.5555555555555556,0.25,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.55,2,main,0.3,3
late,all,32,18,0.78125,0.5625,0.25,0.1111111111111111,0.4375,0.34375,0.125,0.2718253968253968,6,main,0.3,3
late,low,21,10,0.8571428571428571,0.47619047619047616,0.23809523809523808,0.1,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.23809523809523805,3,main,0.3,3
late,high,11,8,0.6363636363636364,0.7272727272727273,0.2727272727272727,0.125,0.6363636363636364,0.36363636363636365,0.09090909090909091,0.3055555555555555,3,main,0.3,3
late,low_tail,14,8,0.7857142857142857,0.5714285714285714,0.2857142857142857,0.125,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.2857142857142857,2,main,0.3,3
late,high_tail,7,6,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.16666666666666666,0.8571428571428571,0.42857142857142855,0.0,0.3333333333333333,2,main,0.3,3
early,all,32,28,0.6875,0.875,0.46875,0.25,0.625,0.5625,0.25,0.48148148148148157,6,main,0.5,3
early,low,14,13,0.7857142857142857,0.9285714285714286,0.35714285714285715,0.07692307692307693,0.7142857142857143,0.7142857142857143,0.21428571428571427,0.41111111111111115,3,main,0.5,3
early,high,18,15,0.6111111111111112,0.8333333333333334,0.5555555555555556,0.4,0.5555555555555556,0.4444444444444444,0.2777777777777778,0.5518518518518519,3,main,0.5,3
early,low_tail,8,7,1.0,0.875,0.5,0.0,0.625,0.875,0.25,0.5333333333333333,2,main,0.5,3
early,high_tail,9,9,0.4444444444444444,1.0,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.4444444444444444,0.2222222222222222,0.55,2,main,0.5,3
late,all,32,20,0.78125,0.625,0.3125,0.15,0.4375,0.40625,0.15625,0.3194444444444444,6,main,0.5,3
late,low,21,12,0.8571428571428571,0.5714285714285714,0.3333333333333333,0.16666666666666666,0.38095238095238093,0.42857142857142855,0.19047619047619047,0.3333333333333333,3,main,0.5,3
late,high,11,8,0.6363636363636364,0.7272727272727273,0.2727272727272727,0.125,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.3055555555555555,3,main,0.5,3
late,low_tail,14,9,0.7857142857142857,0.6428571428571429,0.35714285714285715,0.1111111111111111,0.42857142857142855,0.42857142857142855,0.21428571428571427,0.3571428571428571,2,main,0.5,3
late,high_tail,7,6,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.16666666666666666,0.7142857142857143,0.42857142857142855,0.0,0.3333333333333333,2,main,0.5,3
early,all,32,28,0.65625,0.875,0.40625,0.21428571428571427,0.65625,0.53125,0.21875,0.40740740740740744,6,main,0.7,3
early,low,14,13,0.7142857142857143,0.9285714285714286,0.2857142857142857,0.07692307692307693,0.7142857142857143,0.6428571428571429,0.21428571428571427,0.3,3,main,0.7,3
early,high,18,15,0.6111111111111112,0.8333333333333334,0.5,0.3333333333333333,0.6111111111111112,0.4444444444444444,0.2222222222222222,0.5148148148148148,3,main,0.7,3
early,low_tail,8,7,0.875,0.875,0.375,0.0,0.625,0.75,0.25,0.3666666666666667,2,main,0.7,3
early,high_tail,9,9,0.4444444444444444,1.0,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.4444444444444444,0.2222222222222222,0.55,2,main,0.7,3
late,all,32,22,0.78125,0.6875,0.34375,0.18181818181818182,0.4375,0.46875,0.21875,0.3611111111111111,6,main,0.7,3
late,low,21,13,0.8571428571428571,0.6190476190476191,0.3333333333333333,0.15384615384615385,0.38095238095238093,0.47619047619047616,0.23809523809523808,0.3333333333333333,3,main,0.7,3
late,high,11,9,0.6363636363636364,0.8181818181818182,0.36363636363636365,0.2222222222222222,0.5454545454545454,0.45454545454545453,0.18181818181818182,0.38888888888888884,3,main,0.7,3
late,low_tail,14,9,0.7857142857142857,0.6428571428571429,0.35714285714285715,0.1111111111111111,0.42857142857142855,0.42857142857142855,0.21428571428571427,0.3571428571428571,2,main,0.7,3
late,high_tail,7,6,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.16666666666666666,0.7142857142857143,0.42857142857142855,0.0,0.3333333333333333,2,main,0.7,3
early,all,32,30,0.59375,0.9375,0.40625,0.3,0.6875,0.53125,0.25,0.4444444444444445,6,main,0.9,3
