variant,grouping,metric,contrast,n,mean,low,high
narrow,tails,domestic_use,middle_minus_low,2,0.09722222222222227,1.1102230246251565e-16,0.19444444444444442
narrow,tails,domestic_use,middle_minus_high,2,0.05833333333333335,-0.08333333333333337,0.20000000000000007
narrow,tails,domestic_use,middle_minus_endpoint_average,2,0.0777777777777778,0.055555555555555525,0.10000000000000009
narrow,tails,customer_use,middle_minus_low,2,-0.09722222222222224,-0.19444444444444442,-5.551115123125783e-17
narrow,tails,customer_use,middle_minus_high,2,-0.3000000000000001,-0.33333333333333337,-0.26666666666666683
narrow,tails,customer_use,middle_minus_endpoint_average,2,-0.19861111111111118,-0.2638888888888889,-0.13333333333333344
narrow,tails,resolved,middle_minus_low,2,0.2083333333333333,0.08333333333333331,0.33333333333333326
narrow,tails,resolved,middle_minus_high,2,0.05833333333333329,-0.08333333333333337,0.19999999999999996
narrow,tails,resolved,middle_minus_endpoint_average,2,0.1333333333333333,-2.7755575615628914e-17,0.2666666666666666
narrow,tails,customer_success,middle_minus_low,2,0.3176406926406926,0.15909090909090912,0.47619047619047616
narrow,tails,customer_success,middle_minus_high,2,-0.003138528138528107,-0.13961038961038957,0.13333333333333336
narrow,tails,customer_success,middle_minus_endpoint_average,2,0.15725108225108228,0.009740259740259771,0.3047619047619048
narrow,tails,first_customer,middle_minus_low,2,-0.10555555555555557,-0.2777777777777778,0.06666666666666665
narrow,tails,first_customer,middle_minus_high,2,0.07222222222222219,-0.1333333333333333,0.2777777777777777
narrow,tails,first_customer,middle_minus_endpoint_average,2,-0.01666666666666669,-0.033333333333333326,-5.551115123125783e-17
narrow,tails,both_use,middle_minus_low,2,0.07500000000000001,0.06666666666666671,0.08333333333333331
narrow,tails,both_use,middle_minus_high,2,-0.2833333333333333,-0.49999999999999994,-0.06666666666666665
narrow,tails,both_use,middle_minus_endpoint_average,2,-0.10416666666666666,-0.20833333333333331,0.0
narrow,tails,d_to_e,middle_minus_low,2,0.041666666666666685,0.0,0.08333333333333337
narrow,tails,d_to_e,middle_minus_high,2,-0.37222222222222223,-0.6111111111111112,-0.1333333333333333
narrow,tails,d_to_e,middle_minus_endpoint_average,2,-0.16527777777777775,-0.26388888888888884,-0.06666666666666665
narrow,tails,firm_equal_resolved,middle_minus_low,2,0.25337301587301597,0.1,0.4067460317460319
narrow,tails,firm_equal_resolved,middle_minus_high,2,0.0814484126984128,-0.08214285714285713,0.24503968253968272
narrow,tails,firm_equal_resolved,middle_minus_endpoint_average,2,0.16741071428571438,0.008928571428571438,0.3258928571428573
no_objective,halves,domestic_use,middle_minus_low,2,0.008823529411764619,-0.10000000000000009,0.11764705882352933
no_objective,halves,domestic_use,middle_minus_high,2,0.021739130434782594,0.0,0.04347826086956519
no_objective,halves,domestic_use,middle_minus_endpoint_average,2,0.015281329923273607,-0.02826086956521745,0.05882352941176466
no_objective,halves,customer_use,middle_minus_low,2,-0.04202898550724635,-0.16666666666666663,0.08260869565217394
no_objective,halves,customer_use,middle_minus_high,2,0.049516908212560384,0.04347826086956519,0.05555555555555558
no_objective,halves,customer_use,middle_minus_endpoint_average,2,0.0037439613526570187,-0.055555555555555525,0.06304347826086956
no_objective,halves,resolved,middle_minus_low,2,0.22483660130718952,0.09999999999999998,0.34967320261437906
no_objective,halves,resolved,middle_minus_high,2,-0.04232736572890031,-0.14347826086956528,0.05882352941176466
no_objective,halves,resolved,middle_minus_endpoint_average,2,0.09125461778914461,-0.02173913043478265,0.20424836601307186
no_objective,halves,customer_success,middle_minus_low,2,0.11453823953823956,0.09523809523809532,0.1338383838383838
no_objective,halves,customer_success,middle_minus_high,2,0.002521008403361308,-0.1401960784313726,0.14523809523809522
no_objective,halves,customer_success,middle_minus_endpoint_average,2,0.05852962397080043,-0.003178847296494397,0.12023809523809526
