variant,dependence_mean,grouping,period,metric,n,mean,low,high
limited_access,0.7,halves,late,customer_success,2,0.13601398601398598,-0.0076923076923077205,0.2797202797202797
limited_access,0.7,halves,late,first_customer,2,0.022314578005115132,0.015217391304347905,0.02941176470588236
limited_access,0.7,halves,late,both_use,2,-0.0825802784882069,-0.19130434782608696,0.026143790849673165
limited_access,0.7,halves,late,d_to_e,2,0.04361324239840864,-0.0369565217391304,0.12418300653594769
limited_access,0.7,halves,late,firm_equal_resolved,2,0.10019841269841268,0.06587301587301592,0.13452380952380943
limited_access,0.7,tails,early,domestic_use,2,0.07820512820512826,-0.05238095238095242,0.20879120879120894
limited_access,0.7,tails,early,customer_use,2,-0.07564102564102565,-0.24175824175824168,0.09047619047619038
limited_access,0.7,tails,early,resolved,2,0.004945054945054983,-0.09999999999999998,0.10989010989010994
limited_access,0.7,tails,early,customer_success,2,-0.07196969696969696,-0.08333333333333331,-0.06060606060606061
limited_access,0.7,tails,early,first_customer,2,-0.06923076923076923,-0.1813186813186814,0.04285714285714293
limited_access,0.7,tails,early,both_use,2,0.0025641025641026105,-0.03296703296703296,0.03809523809523818
limited_access,0.7,tails,early,d_to_e,2,-0.0064102564102563875,-0.06043956043956039,0.047619047619047616
limited_access,0.7,tails,early,firm_equal_resolved,2,-0.014880952380952384,-0.12797619047619047,0.0982142857142857
limited_access,0.7,tails,late,domestic_use,2,-0.10000000000000003,-0.20000000000000007,0.0
limited_access,0.7,tails,late,customer_use,2,-0.15833333333333333,-0.25,-0.06666666666666665
limited_access,0.7,tails,late,resolved,2,0.09722222222222221,0.0,0.19444444444444442
limited_access,0.7,tails,late,customer_success,2,0.2692099567099567,0.05357142857142849,0.48484848484848486
limited_access,0.7,tails,late,first_customer,2,-0.11944444444444444,-0.3055555555555556,0.06666666666666671
limited_access,0.7,tails,late,both_use,2,-0.26666666666666666,-0.3333333333333333,-0.2
limited_access,0.7,tails,late,d_to_e,2,-0.00555555555555555,-0.06666666666666671,0.05555555555555561
limited_access,0.7,tails,late,firm_equal_resolved,2,0.10446428571428575,0.0267857142857143,0.1821428571428572
limited_access,0.9,halves,early,domestic_use,2,0.11493506493506489,0.022727272727272707,0.20714285714285707
limited_access,0.9,halves,early,customer_use,2,-0.024458874458874458,-0.2761904761904762,0.2272727272727273
limited_access,0.9,halves,early,resolved,2,-0.10735930735930738,-0.12380952380952387,-0.09090909090909088
limited_access,0.9,halves,early,customer_success,2,-0.17613636363636365,-0.25,-0.10227272727272729
limited_access,0.9,halves,early,first_customer,2,-0.05844155844155852,-0.22142857142857153,0.1045454545454545
limited_access,0.9,halves,early,both_use,2,0.09047619047619043,-0.06904761904761914,0.25
limited_access,0.9,halves,early,d_to_e,2,0.03398268398268396,-0.05476190476190479,0.12272727272727271
limited_access,0.9,halves,early,firm_equal_resolved,2,-0.1190476190476191,-0.1428571428571429,-0.09523809523809529
limited_access,0.9,halves,late,domestic_use,2,-0.06481244671781755,-0.12745098039215685,-0.0021739130434782483
limited_access,0.9,halves,late,customer_use,2,0.07897129866439323,0.004347826086956497,0.15359477124182996
limited_access,0.9,halves,late,resolved,2,0.0634981528843421,-0.0816993464052288,0.208695652173913
limited_access,0.9,halves,late,customer_success,2,0.03727522477522474,0.02097902097902099,0.05357142857142849
limited_access,0.9,halves,late,first_customer,2,-0.042902813299232706,-0.11521739130434777,0.02941176470588236
limited_access,0.9,halves,late,both_use,2,0.011381074168797967,-0.029411764705882415,0.05217391304347835
limited_access,0.9,halves,late,d_to_e,2,0.12187411196362605,0.11956521739130441,0.12418300653594769
limited_access,0.9,halves,late,firm_equal_resolved,2,0.0856481481481482,-0.06825396825396823,0.23955026455026462
limited_access,0.9,tails,early,domestic_use,2,0.2210622710622711,0.09047619047619038,0.35164835164835184
limited_access,0.9,tails,early,customer_use,2,-0.1470695970695971,-0.3131868131868132,0.01904761904761898
limited_access,0.9,tails,early,resolved,2,-0.06648351648351647,-0.17142857142857137,0.038461538461538436
limited_access,0.9,tails,early,customer_success,2,-0.18094405594405594,-0.2272727272727273,-0.13461538461538458
limited_access,0.9,tails,early,first_customer,2,-0.17637362637362639,-0.2527472527472528,-0.09999999999999998
limited_access,0.9,tails,early,both_use,2,0.07399267399267401,0.038461538461538436,0.10952380952380958
limited_access,0.9,tails,early,d_to_e,2,0.029304029304029366,-0.06043956043956039,0.11904761904761912
limited_access,0.9,tails,early,firm_equal_resolved,2,-0.08779761904761901,-0.19047619047619047,0.014880952380952439
limited_access,0.9,tails,late,domestic_use,2,-0.041666666666666685,-0.08333333333333337,0.0
limited_access,0.9,tails,late,customer_use,2,-0.15833333333333333,-0.25,-0.06666666666666665
limited_access,0.9,tails,late,resolved,2,0.09444444444444444,0.05555555555555558,0.1333333333333333
limited_access,0.9,tails,late,customer_success,2,0.16969696969696973,0.03636363636363643,0.30303030303030304
limited_access,0.9,tails,late,first_customer,2,-0.18611111111111112,-0.3055555555555556,-0.06666666666666665
limited_access,0.9,tails,late,both_use,2,-0.20833333333333334,-0.4166666666666667,0.0
limited_access,0.9,tails,late,d_to_e,2,0.027777777777777804,0.0,0.05555555555555561
limited_access,0.9,tails,late,firm_equal_resolved,2,0.10555555555555562,0.06428571428571433,0.14682539682539691
main,0.1,halves,early,domestic_use,2,0.03084415584415584,0.0071428571428571175,0.054545454545454564
main,0.1,halves,early,customer_use,2,0.15952380952380954,0.15000000000000002,0.16904761904761906
