period,group,cases,customer_users,domestic_use,customer_use,resolved,customer_success,first_customer,both_use,d_to_e,firm_equal_resolved,firms_observed,variant,dependence_mean,seed
late,all,43,22,0.7674418604651163,0.5116279069767442,0.3953488372093023,0.13636363636363635,0.32558139534883723,0.3023255813953488,0.18604651162790697,0.3897486772486772,6,narrow,0.3,0
late,low,23,12,0.8260869565217391,0.5217391304347826,0.34782608695652173,0.16666666666666666,0.2608695652173913,0.34782608695652173,0.2608695652173913,0.34259259259259256,3,narrow,0.3,0
late,high,20,10,0.7,0.5,0.45,0.1,0.4,0.25,0.1,0.4369047619047619,3,narrow,0.3,0
late,low_tail,15,9,0.7333333333333333,0.6,0.4,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.38888888888888884,2,narrow,0.3,0
late,high_tail,15,7,0.6666666666666666,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.4,0.2,0.06666666666666667,0.45535714285714285,2,narrow,0.3,0
early,all,41,26,0.8292682926829268,0.6341463414634146,0.4146341463414634,0.19230769230769232,0.4634146341463415,0.4634146341463415,0.17073170731707318,0.4325396825396825,6,narrow,0.5,0
early,low,20,13,0.8,0.65,0.4,0.15384615384615385,0.45,0.45,0.2,0.4305555555555555,3,narrow,0.5,0
early,high,21,13,0.8571428571428571,0.6190476190476191,0.42857142857142855,0.23076923076923078,0.47619047619047616,0.47619047619047616,0.14285714285714285,0.43452380952380953,3,narrow,0.5,0
early,low_tail,14,11,0.7142857142857143,0.7857142857142857,0.2857142857142857,0.18181818181818182,0.5714285714285714,0.5,0.21428571428571427,0.3125,2,narrow,0.5,0
early,high_tail,13,10,0.9230769230769231,0.7692307692307693,0.46153846153846156,0.2,0.5384615384615384,0.6923076923076923,0.23076923076923078,0.4642857142857143,2,narrow,0.5,0
late,all,43,32,0.7441860465116279,0.7441860465116279,0.6046511627906976,0.34375,0.4418604651162791,0.4883720930232558,0.27906976744186046,0.5871031746031746,6,narrow,0.5,0
late,low,23,18,0.8260869565217391,0.782608695652174,0.5217391304347826,0.2777777777777778,0.391304347826087,0.6086956521739131,0.34782608695652173,0.4861111111111111,3,narrow,0.5,0
late,high,20,14,0.65,0.7,0.7,0.42857142857142855,0.5,0.35,0.2,0.6880952380952382,3,narrow,0.5,0
late,low_tail,15,12,0.7333333333333333,0.8,0.4666666666666667,0.16666666666666666,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.41666666666666663,2,narrow,0.5,0
late,high_tail,15,10,0.6,0.6666666666666666,0.7333333333333333,0.5,0.5333333333333333,0.26666666666666666,0.13333333333333333,0.7321428571428572,2,narrow,0.5,0
early,all,41,31,0.8048780487804879,0.7560975609756098,0.43902439024390244,0.25806451612903225,0.5609756097560976,0.5609756097560976,0.1951219512195122,0.4464285714285714,6,narrow,0.7,0
early,low,20,16,0.8,0.8,0.45,0.25,0.6,0.6,0.2,0.45833333333333326,3,narrow,0.7,0
early,high,21,15,0.8095238095238095,0.7142857142857143,0.42857142857142855,0.26666666666666666,0.5238095238095238,0.5238095238095238,0.19047619047619047,0.43452380952380953,3,narrow,0.7,0
early,low_tail,14,12,0.7142857142857143,0.8571428571428571,0.35714285714285715,0.3333333333333333,0.6428571428571429,0.5714285714285714,0.21428571428571427,0.35416666666666663,2,narrow,0.7,0
early,high_tail,13,11,0.8461538461538461,0.8461538461538461,0.46153846153846156,0.2727272727272727,0.6153846153846154,0.6923076923076923,0.23076923076923078,0.4642857142857143,2,narrow,0.7,0
late,all,43,28,0.7906976744186046,0.6511627906976745,0.6744186046511628,0.35714285714285715,0.46511627906976744,0.4418604651162791,0.16279069767441862,0.6644179894179895,6,narrow,0.7,0
late,low,23,13,0.9130434782608695,0.5652173913043478,0.6086956521739131,0.3076923076923077,0.34782608695652173,0.4782608695652174,0.17391304347826086,0.5740740740740741,3,narrow,0.7,0
late,high,20,15,0.65,0.75,0.75,0.4,0.6,0.4,0.15,0.7547619047619047,3,narrow,0.7,0
late,low_tail,15,8,0.8666666666666667,0.5333333333333333,0.6666666666666666,0.25,0.4,0.4,0.13333333333333333,0.611111111111111,2,narrow,0.7,0
late,high_tail,15,11,0.5333333333333333,0.7333333333333333,0.7333333333333333,0.5454545454545454,0.6,0.26666666666666666,0.13333333333333333,0.7321428571428572,2,narrow,0.7,0
early,all,41,34,0.6829268292682927,0.8292682926829268,0.4878048780487805,0.3235294117647059,0.6585365853658537,0.5121951219512195,0.17073170731707318,0.501984126984127,6,narrow,0.9,0
early,low,20,18,0.6,0.9,0.5,0.3333333333333333,0.8,0.5,0.1,0.513888888888889,3,narrow,0.9,0
early,high,21,16,0.7619047619047619,0.7619047619047619,0.47619047619047616,0.3125,0.5238095238095238,0.5238095238095238,0.23809523809523808,0.49007936507936506,3,narrow,0.9,0
early,low_tail,14,14,0.5,1.0,0.35714285714285715,0.35714285714285715,0.8571428571428571,0.5,0.14285714285714285,0.35416666666666663,2,narrow,0.9,0
early,high_tail,13,11,0.7692307692307693,0.8461538461538461,0.5384615384615384,0.36363636363636365,0.6153846153846154,0.6153846153846154,0.23076923076923078,0.5476190476190476,2,narrow,0.9,0
late,all,43,34,0.6744186046511628,0.7906976744186046,0.6046511627906976,0.4117647058823529,0.5581395348837209,0.46511627906976744,0.18604651162790697,0.6128306878306878,6,narrow,0.9,0
late,low,23,17,0.782608695652174,0.7391304347826086,0.5652173913043478,0.4117647058823529,0.4782608695652174,0.5217391304347826,0.17391304347826086,0.5601851851851852,3,narrow,0.9,0
late,high,20,17,0.55,0.85,0.65,0.4117647058823529,0.65,0.4,0.2,0.6654761904761904,3,narrow,0.9,0
late,low_tail,15,10,0.8,0.6666666666666666,0.5333333333333333,0.3,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.5277777777777778,2,narrow,0.9,0
late,high_tail,15,12,0.4666666666666667,0.8,0.6,0.5,0.6666666666666666,0.26666666666666666,0.13333333333333333,0.5982142857142857,2,narrow,0.9,0
early,all,41,20,0.8780487804878049,0.4878048780487805,0.43902439024390244,0.2,0.34146341463414637,0.36585365853658536,0.14634146341463414,0.4464285714285714,6,limited_access,0.1,0
early,low,20,9,0.85,0.45,0.4,0.1111111111111111,0.3,0.3,0.15,0.4166666666666667,3,limited_access,0.1,0
early,high,21,11,0.9047619047619048,0.5238095238095238,0.47619047619047616,0.2727272727272727,0.38095238095238093,0.42857142857142855,0.14285714285714285,0.4761904761904762,3,limited_access,0.1,0
early,low_tail,14,8,0.7857142857142857,0.5714285714285714,0.2857142857142857,0.125,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.29166666666666663,2,limited_access,0.1,0
early,high_tail,13,8,1.0,0.6153846153846154,0.46153846153846156,0.125,0.38461538461538464,0.6153846153846154,0.23076923076923078,0.4642857142857143,2,limited_access,0.1,0
late,all,43,19,0.8837209302325582,0.4418604651162791,0.4883720930232558,0.10526315789473684,0.2558139534883721,0.3488372093023256,0.16279069767441862,0.48597883597883595,6,limited_access,0.1,0
late,low,23,9,0.8695652173913043,0.391304347826087,0.43478260869565216,0.1111111111111111,0.17391304347826086,0.30434782608695654,0.17391304347826086,0.4398148148148148,3,limited_access,0.1,0
late,high,20,10,0.9,0.5,0.55,0.1,0.35,0.4,0.15,0.5321428571428571,3,limited_access,0.1,0
late,low_tail,15,6,0.8,0.4,0.4666666666666667,0.16666666666666666,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.4722222222222222,2,limited_access,0.1,0
late,high_tail,15,7,0.8666666666666667,0.4666666666666667,0.6,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.5982142857142857,2,limited_access,0.1,0
early,all,41,21,0.8780487804878049,0.5121951219512195,0.4146341463414634,0.14285714285714285,0.36585365853658536,0.3902439024390244,0.14634146341463414,0.4255952380952381,6,limited_access,0.3,0
early,low,20,10,0.85,0.5,0.4,0.1,0.35,0.35,0.15,0.4166666666666667,3,limited_access,0.3,0
early,high,21,11,0.9047619047619048,0.5238095238095238,0.42857142857142855,0.18181818181818182,0.38095238095238093,0.42857142857142855,0.14285714285714285,0.43452380952380953,3,limited_access,0.3,0
early,low_tail,14,9,0.7857142857142857,0.6428571428571429,0.2857142857142857,0.1111111111111111,0.42857142857142855,0.42857142857142855,0.21428571428571427,0.29166666666666663,2,limited_access,0.3,0
early,high_tail,13,8,1.0,0.6153846153846154,0.46153846153846156,0.125,0.38461538461538464,0.6153846153846154,0.23076923076923078,0.4642857142857143,2,limited_access,0.3,0
late,all,43,22,0.7674418604651163,0.5116279069767442,0.37209302325581395,0.13636363636363635,0.32558139534883723,0.3488372093023256,0.18604651162790697,0.36891534391534386,6,limited_access,0.3,0
late,low,23,12,0.782608695652174,0.5217391304347826,0.30434782608695654,0.16666666666666666,0.2608695652173913,0.391304347826087,0.2608695652173913,0.3009259259259259,3,limited_access,0.3,0
late,high,20,10,0.75,0.5,0.45,0.1,0.4,0.3,0.1,0.4369047619047619,3,limited_access,0.3,0
late,low_tail,15,8,0.6666666666666666,0.5333333333333333,0.4,0.25,0.3333333333333333,0.3333333333333333,0.2,0.38888888888888884,2,limited_access,0.3,0
late,high_tail,15,7,0.7333333333333333,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.4,0.26666666666666666,0.06666666666666667,0.45535714285714285,2,limited_access,0.3,0
early,all,41,24,0.8536585365853658,0.5853658536585366,0.4146341463414634,0.16666666666666666,0.4146341463414634,0.43902439024390244,0.17073170731707318,0.4325396825396825,6,limited_access,0.5,0
early,low,20,13,0.8,0.65,0.4,0.15384615384615385,0.45,0.45,0.2,0.4305555555555555,3,limited_access,0.5,0
early,high,21,11,0.9047619047619048,0.5238095238095238,0.42857142857142855,0.18181818181818182,0.38095238095238093,0.42857142857142855,0.14285714285714285,0.43452380952380953,3,limited_access,0.5,0
early,low_tail,14,11,0.7142857142857143,0.7857142857142857,0.2857142857142857,0.18181818181818182,0.5714285714285714,0.5,0.21428571428571427,0.3125,2,limited_access,0.5,0
early,high_tail,13,8,1.0,0.6153846153846154,0.46153846153846156,0.125,0.38461538461538464,0.6153846153846154,0.23076923076923078,0.4642857142857143,2,limited_access,0.5,0
late,all,43,25,0.7441860465116279,0.5813953488372093,0.5116279069767442,0.32,0.4186046511627907,0.3488372093023256,0.13953488372093023,0.5100529100529101,6,limited_access,0.5,0
late,low,23,15,0.8260869565217391,0.6521739130434783,0.43478260869565216,0.26666666666666666,0.43478260869565216,0.4782608695652174,0.17391304347826086,0.4212962962962963,3,limited_access,0.5,0
late,high,20,10,0.65,0.5,0.6,0.4,0.4,0.2,0.1,0.5988095238095238,3,limited_access,0.5,0
late,low_tail,15,10,0.7333333333333333,0.6666666666666666,0.4666666666666667,0.3,0.4666666666666667,0.4,0.2,0.4444444444444444,2,limited_access,0.5,0
late,high_tail,15,7,0.6,0.4666666666666667,0.6,0.42857142857142855,0.4,0.13333333333333333,0.06666666666666667,0.5982142857142857,2,limited_access,0.5,0
early,all,41,26,0.8292682926829268,0.6341463414634146,0.4878048780487805,0.2692307692307692,0.4878048780487805,0.4634146341463415,0.14634146341463414,0.498015873015873,6,limited_access,0.7,0
early,low,20,15,0.8,0.75,0.5,0.26666666666666666,0.55,0.55,0.2,0.5138888888888888,3,limited_access,0.7,0
early,high,21,11,0.8571428571428571,0.5238095238095238,0.47619047619047616,0.2727272727272727,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.48214285714285715,3,limited_access,0.7,0
early,low_tail,14,12,0.7142857142857143,0.8571428571428571,0.42857142857142855,0.3333333333333333,0.6428571428571429,0.5714285714285714,0.21428571428571427,0.4375,2,limited_access,0.7,0
early,high_tail,13,8,0.9230769230769231,0.6153846153846154,0.5384615384615384,0.25,0.46153846153846156,0.5384615384615384,0.15384615384615385,0.5357142857142857,2,limited_access,0.7,0
late,all,43,23,0.7441860465116279,0.5348837209302325,0.4883720930232558,0.30434782608695654,0.4418604651162791,0.3023255813953488,0.06976744186046512,0.4839285714285715,6,limited_access,0.7,0
late,low,23,13,0.8260869565217391,0.5652173913043478,0.43478260869565216,0.3076923076923077,0.43478260869565216,0.391304347826087,0.08695652173913043,0.4166666666666667,3,limited_access,0.7,0
late,high,20,10,0.65,0.5,0.55,0.3,0.45,0.2,0.05,0.5511904761904761,3,limited_access,0.7,0
late,low_tail,15,8,0.8,0.5333333333333333,0.5333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.5,2,limited_access,0.7,0
late,high_tail,15,7,0.6,0.4666666666666667,0.5333333333333333,0.42857142857142855,0.4,0.13333333333333333,0.06666666666666667,0.5267857142857143,2,limited_access,0.7,0
early,all,41,27,0.7560975609756098,0.6585365853658537,0.5365853658536586,0.3333333333333333,0.5365853658536586,0.4146341463414634,0.12195121951219512,0.5535714285714285,6,limited_access,0.9,0
early,low,20,16,0.65,0.8,0.6,0.375,0.65,0.45,0.15,0.625,3,limited_access,0.9,0
early,high,21,11,0.8571428571428571,0.5238095238095238,0.47619047619047616,0.2727272727272727,0.42857142857142855,0.38095238095238093,0.09523809523809523,0.48214285714285715,3,limited_access,0.9,0
early,low_tail,14,13,0.5714285714285714,0.9285714285714286,0.5,0.38461538461538464,0.7142857142857143,0.5,0.21428571428571427,0.5208333333333333,2,limited_access,0.9,0
early,high_tail,13,8,0.9230769230769231,0.6153846153846154,0.5384615384615384,0.25,0.46153846153846156,0.5384615384615384,0.15384615384615385,0.5357142857142857,2,limited_access,0.9,0
late,all,43,30,0.6511627906976745,0.6976744186046512,0.4883720930232558,0.4,0.5116279069767442,0.37209302325581395,0.18604651162790697,0.5040343915343916,6,limited_access,0.9,0
late,low,23,16,0.6521739130434783,0.6956521739130435,0.391304347826087,0.375,0.5652173913043478,0.34782608695652173,0.13043478260869565,0.38425925925925924,3,limited_access,0.9,0
late,high,20,14,0.65,0.7,0.6,0.42857142857142855,0.45,0.4,0.25,0.6238095238095238,3,limited_access,0.9,0
late,low_tail,15,11,0.6,0.7333333333333333,0.4,0.36363636363636365,0.5333333333333333,0.3333333333333333,0.2,0.38888888888888884,2,limited_access,0.9,0
late,high_tail,15,10,0.6,0.6666666666666666,0.5333333333333333,0.4,0.4666666666666667,0.3333333333333333,0.2,0.5357142857142857,2,limited_access,0.9,0
early,all,42,18,0.9285714285714286,0.42857142857142855,0.35714285714285715,0.1111111111111111,0.23809523809523808,0.35714285714285715,0.14285714285714285,0.369047619047619,6,main,0.1,1
early,low,20,7,0.9,0.35,0.4,0.14285714285714285,0.25,0.25,0.05,0.4166666666666667,3,main,0.1,1
early,high,22,11,0.9545454545454546,0.5,0.3181818181818182,0.09090909090909091,0.22727272727272727,0.45454545454545453,0.22727272727272727,0.3214285714285714,3,main,0.1,1
early,low_tail,14,3,0.9285714285714286,0.21428571428571427,0.2857142857142857,0.0,0.21428571428571427,0.14285714285714285,0.0,0.29166666666666663,2,main,0.1,1
early,high_tail,15,8,0.9333333333333333,0.5333333333333333,0.2,0.0,0.3333333333333333,0.4666666666666667,0.2,0.19642857142857142,2,main,0.1,1
late,all,35,22,0.8,0.6285714285714286,0.2571428571428571,0.0,0.37142857142857144,0.5142857142857142,0.2571428571428571,0.2726190476190476,6,main,0.1,1
late,low,18,11,0.8333333333333334,0.6111111111111112,0.3888888888888889,0.0,0.3333333333333333,0.5555555555555556,0.2777777777777778,0.3952380952380952,3,main,0.1,1
late,high,17,11,0.7647058823529411,0.6470588235294118,0.11764705882352941,0.0,0.4117647058823529,0.47058823529411764,0.23529411764705882,0.15,3,main,0.1,1
late,low_tail,12,8,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.34285714285714286,2,main,0.1,1
late,high_tail,9,5,0.8888888888888888,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.225,2,main,0.1,1
early,all,42,27,0.9047619047619048,0.6428571428571429,0.40476190476190477,0.1111111111111111,0.3333333333333333,0.5476190476190477,0.2857142857142857,0.41765873015873006,6,main,0.3,1
early,low,20,12,0.85,0.6,0.5,0.16666666666666666,0.4,0.45,0.2,0.5138888888888888,3,main,0.3,1
early,high,22,15,0.9545454545454546,0.6818181818181818,0.3181818181818182,0.06666666666666667,0.2727272727272727,0.6363636363636364,0.36363636363636365,0.3214285714285714,3,main,0.3,1
early,low_tail,14,8,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.125,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.4375,2,main,0.3,1
early,high_tail,15,10,0.9333333333333333,0.6666666666666666,0.2,0.0,0.3333333333333333,0.6,0.3333333333333333,0.19642857142857142,2,main,0.3,1
late,all,35,25,0.8,0.7142857142857143,0.3142857142857143,0.08,0.4857142857142857,0.6,0.2,0.3198412698412698,6,main,0.3,1
late,low,18,13,0.8888888888888888,0.7222222222222222,0.5555555555555556,0.15384615384615385,0.4444444444444444,0.7222222222222222,0.2222222222222222,0.5730158730158731,3,main,0.3,1
late,high,17,12,0.7058823529411765,0.7058823529411765,0.058823529411764705,0.0,0.5294117647058824,0.47058823529411764,0.17647058823529413,0.06666666666666667,3,main,0.3,1
late,low_tail,12,10,0.8333333333333334,0.8333333333333334,0.4166666666666667,0.2,0.5833333333333334,0.8333333333333334,0.25,0.44285714285714284,2,main,0.3,1
late,high_tail,9,5,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.1,2,main,0.3,1
early,all,42,28,0.8333333333333334,0.6666666666666666,0.38095238095238093,0.14285714285714285,0.40476190476190477,0.5,0.2619047619047619,0.3908730158730158,6,main,0.5,1
early,low,20,12,0.8,0.6,0.5,0.16666666666666666,0.4,0.4,0.2,0.5138888888888888,3,main,0.5,1
early,high,22,16,0.8636363636363636,0.7272727272727273,0.2727272727272727,0.125,0.4090909090909091,0.5909090909090909,0.3181818181818182,0.26785714285714285,3,main,0.5,1
early,low_tail,14,8,0.7857142857142857,0.5714285714285714,0.42857142857142855,0.125,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.4375,2,main,0.5,1
early,high_tail,15,11,0.8,0.7333333333333333,0.2,0.09090909090909091,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.1875,2,main,0.5,1
late,all,35,25,0.8285714285714286,0.7142857142857143,0.42857142857142855,0.24,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.41845238095238096,6,main,0.5,1
late,low,18,14,0.8333333333333334,0.7777777777777778,0.3333333333333333,0.07142857142857142,0.5,0.6666666666666666,0.2777777777777778,0.32857142857142857,3,main,0.5,1
late,high,17,11,0.8235294117647058,0.6470588235294118,0.5294117647058824,0.45454545454545453,0.35294117647058826,0.47058823529411764,0.29411764705882354,0.5083333333333333,3,main,0.5,1
late,low_tail,12,11,0.8333333333333334,0.9166666666666666,0.25,0.09090909090909091,0.5833333333333334,0.8333333333333334,0.3333333333333333,0.24285714285714285,2,main,0.5,1
late,high_tail,9,5,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.6,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.45,2,main,0.5,1
early,all,42,32,0.7857142857142857,0.7619047619047619,0.5,0.3125,0.40476190476190477,0.5476190476190477,0.35714285714285715,0.503968253968254,6,main,0.7,1
early,low,20,14,0.8,0.7,0.5,0.14285714285714285,0.4,0.5,0.3,0.5138888888888888,3,main,0.7,1
early,high,22,18,0.7727272727272727,0.8181818181818182,0.5,0.4444444444444444,0.4090909090909091,0.5909090909090909,0.4090909090909091,0.49404761904761907,3,main,0.7,1
early,low_tail,14,10,0.7857142857142857,0.7142857142857143,0.42857142857142855,0.1,0.35714285714285715,0.5,0.35714285714285715,0.4375,2,main,0.7,1
early,high_tail,15,13,0.6666666666666666,0.8666666666666667,0.4,0.38461538461538464,0.4666666666666667,0.5333333333333333,0.4,0.3839285714285714,2,main,0.7,1
late,all,35,28,0.8,0.8,0.45714285714285713,0.35714285714285715,0.5142857142857142,0.6,0.2857142857142857,0.46428571428571425,6,main,0.7,1
late,low,18,15,0.7777777777777778,0.8333333333333334,0.3333333333333333,0.2,0.6666666666666666,0.6111111111111112,0.16666666666666666,0.32857142857142857,3,main,0.7,1
late,high,17,13,0.8235294117647058,0.7647058823529411,0.5882352941176471,0.5384615384615384,0.35294117647058826,0.5882352941176471,0.4117647058823529,0.6,3,main,0.7,1
late,low_tail,12,11,0.8333333333333334,0.9166666666666666,0.25,0.18181818181818182,0.75,0.75,0.16666666666666666,0.24285714285714285,2,main,0.7,1
late,high_tail,9,7,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7142857142857143,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.65,2,main,0.7,1
early,all,42,34,0.7619047619047619,0.8095238095238095,0.5238095238095238,0.35294117647058826,0.5,0.5714285714285714,0.30952380952380953,0.5218253968253967,6,main,0.9,1
early,low,20,16,0.75,0.8,0.65,0.375,0.5,0.55,0.3,0.6388888888888888,3,main,0.9,1
early,high,22,18,0.7727272727272727,0.8181818181818182,0.4090909090909091,0.3333333333333333,0.5,0.5909090909090909,0.3181818181818182,0.4047619047619047,3,main,0.9,1
early,low_tail,14,11,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.45454545454545453,0.5,0.5,0.2857142857142857,0.625,2,main,0.9,1
early,high_tail,15,13,0.6666666666666666,0.8666666666666667,0.3333333333333333,0.3076923076923077,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.3214285714285714,2,main,0.9,1
late,all,35,28,0.6857142857142857,0.8,0.45714285714285713,0.32142857142857145,0.5142857142857142,0.4857142857142857,0.2857142857142857,0.4507936507936508,6,main,0.9,1
late,low,18,15,0.7222222222222222,0.8333333333333334,0.3888888888888889,0.2,0.6666666666666666,0.5555555555555556,0.16666666666666666,0.3682539682539683,3,main,0.9,1
late,high,17,13,0.6470588235294118,0.7647058823529411,0.5294117647058824,0.46153846153846156,0.35294117647058826,0.4117647058823529,0.4117647058823529,0.5333333333333333,3,main,0.9,1
late,low_tail,12,11,0.6666666666666666,0.9166666666666666,0.4166666666666667,0.2727272727272727,0.75,0.5833333333333334,0.16666666666666666,0.3857142857142857,2,main,0.9,1
late,high_tail,9,7,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.5714285714285714,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.55,2,main,0.9,1
early,all,42,29,0.8809523809523809,0.6904761904761905,0.42857142857142855,0.1724137931034483,0.38095238095238093,0.5714285714285714,0.30952380952380953,0.4424603174603174,6,no_perceived,0.1,1
early,low,20,14,0.85,0.7,0.55,0.21428571428571427,0.4,0.55,0.3,0.5694444444444443,3,no_perceived,0.1,1
early,high,22,15,0.9090909090909091,0.6818181818181818,0.3181818181818182,0.13333333333333333,0.36363636363636365,0.5909090909090909,0.3181818181818182,0.31547619047619047,3,no_perceived,0.1,1
early,low_tail,14,10,0.8571428571428571,0.7142857142857143,0.5,0.2,0.35714285714285715,0.5714285714285714,0.35714285714285715,0.5208333333333333,2,no_perceived,0.1,1
early,high_tail,15,10,0.8666666666666667,0.6666666666666666,0.26666666666666666,0.1,0.4,0.5333333333333333,0.26666666666666666,0.2589285714285714,2,no_perceived,0.1,1
late,all,35,25,0.7142857142857143,0.7142857142857143,0.22857142857142856,0.08,0.4857142857142857,0.4857142857142857,0.22857142857142856,0.2238095238095238,6,no_perceived,0.1,1
late,low,18,13,0.7222222222222222,0.7222222222222222,0.2222222222222222,0.0,0.5,0.5,0.2222222222222222,0.21428571428571427,3,no_perceived,0.1,1
late,high,17,12,0.7058823529411765,0.7058823529411765,0.23529411764705882,0.16666666666666666,0.47058823529411764,0.47058823529411764,0.23529411764705882,0.2333333333333333,3,no_perceived,0.1,1
late,low_tail,12,10,0.6666666666666666,0.8333333333333334,0.08333333333333333,0.0,0.5833333333333334,0.5833333333333334,0.25,0.07142857142857142,2,no_perceived,0.1,1
late,high_tail,9,5,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.2,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.225,2,no_perceived,0.1,1
early,all,42,29,0.8809523809523809,0.6904761904761905,0.42857142857142855,0.1724137931034483,0.38095238095238093,0.5714285714285714,0.30952380952380953,0.4424603174603174,6,no_perceived,0.3,1
early,low,20,14,0.85,0.7,0.55,0.21428571428571427,0.4,0.55,0.3,0.5694444444444443,3,no_perceived,0.3,1
early,high,22,15,0.9090909090909091,0.6818181818181818,0.3181818181818182,0.13333333333333333,0.36363636363636365,0.5909090909090909,0.3181818181818182,0.31547619047619047,3,no_perceived,0.3,1
early,low_tail,14,10,0.8571428571428571,0.7142857142857143,0.5,0.2,0.35714285714285715,0.5714285714285714,0.35714285714285715,0.5208333333333333,2,no_perceived,0.3,1
early,high_tail,15,10,0.8666666666666667,0.6666666666666666,0.26666666666666666,0.1,0.4,0.5333333333333333,0.26666666666666666,0.2589285714285714,2,no_perceived,0.3,1
late,all,35,26,0.7428571428571429,0.7428571428571429,0.3142857142857143,0.11538461538461539,0.5142857142857142,0.5142857142857142,0.22857142857142856,0.30178571428571427,6,no_perceived,0.3,1
late,low,18,14,0.7222222222222222,0.7777777777777778,0.3333333333333333,0.07142857142857142,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.32857142857142857,3,no_perceived,0.3,1
late,high,17,12,0.7647058823529411,0.7058823529411765,0.29411764705882354,0.16666666666666666,0.47058823529411764,0.47058823529411764,0.23529411764705882,0.27499999999999997,3,no_perceived,0.3,1
late,low_tail,12,11,0.6666666666666666,0.9166666666666666,0.25,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.25,0.24285714285714285,2,no_perceived,0.3,1
late,high_tail,9,5,0.8888888888888888,0.5555555555555556,0.2222222222222222,0.2,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.225,2,no_perceived,0.3,1
early,all,42,29,0.8809523809523809,0.6904761904761905,0.42857142857142855,0.1724137931034483,0.38095238095238093,0.5714285714285714,0.30952380952380953,0.4424603174603174,6,no_perceived,0.5,1
early,low,20,14,0.85,0.7,0.55,0.21428571428571427,0.4,0.55,0.3,0.5694444444444443,3,no_perceived,0.5,1
early,high,22,15,0.9090909090909091,0.6818181818181818,0.3181818181818182,0.13333333333333333,0.36363636363636365,0.5909090909090909,0.3181818181818182,0.31547619047619047,3,no_perceived,0.5,1
early,low_tail,14,10,0.8571428571428571,0.7142857142857143,0.5,0.2,0.35714285714285715,0.5714285714285714,0.35714285714285715,0.5208333333333333,2,no_perceived,0.5,1
early,high_tail,15,10,0.8666666666666667,0.6666666666666666,0.26666666666666666,0.1,0.4,0.5333333333333333,0.26666666666666666,0.2589285714285714,2,no_perceived,0.5,1
late,all,35,25,0.8285714285714286,0.7142857142857143,0.37142857142857144,0.16,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.34742063492063496,6,no_perceived,0.5,1
late,low,18,14,0.8333333333333334,0.7777777777777778,0.3333333333333333,0.07142857142857142,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.3365079365079365,3,no_perceived,0.5,1
late,high,17,11,0.8235294117647058,0.6470588235294118,0.4117647058823529,0.2727272727272727,0.4117647058823529,0.47058823529411764,0.23529411764705882,0.35833333333333334,3,no_perceived,0.5,1
late,low_tail,12,11,0.75,0.9166666666666666,0.16666666666666666,0.09090909090909091,0.5,0.75,0.4166666666666667,0.17142857142857143,2,no_perceived,0.5,1
late,high_tail,9,5,0.8888888888888888,0.5555555555555556,0.2222222222222222,0.2,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.225,2,no_perceived,0.5,1
early,all,42,28,0.8333333333333334,0.6666666666666666,0.47619047619047616,0.2857142857142857,0.38095238095238093,0.5,0.2857142857142857,0.4871031746031746,6,no_perceived,0.7,1
early,low,20,14,0.85,0.7,0.55,0.21428571428571427,0.4,0.55,0.3,0.5694444444444443,3,no_perceived,0.7,1
