time,mean_belief_d,mean_belief_e,arriving_belief_d,arriving_belief_e,scenario,seed
2,0.49485971167336057,0.5123248184452109,,,customer_tight,4
3,0.49485971167336057,0.5123248184452109,,,customer_tight,4
4,0.48111040930285515,0.49943775818457536,,,customer_tight,4
5,0.45402578905627994,0.49943775818457536,,,customer_tight,4
6,0.4338689154603887,0.49263229861915364,0.4041639837759271,0.4988441576326948,customer_tight,4
7,0.4257289492336259,0.4872905254278399,,,customer_tight,4
8,0.4257289492336259,0.48422085555684374,,,customer_tight,4
9,0.42188529026993477,0.4634571183488913,,,customer_tight,4
10,0.4097641153385692,0.45401132679144085,,,customer_tight,4
11,0.43040987070795456,0.4399951511912549,,,customer_tight,4
12,0.4256891375006867,0.4294233883982323,0.43840627482098604,0.38532359097027946,customer_tight,4
13,0.43388722071029234,0.4294233883982323,,,customer_tight,4
14,0.43388722071029234,0.4294233883982323,,,customer_tight,4
15,0.4196043311143579,0.4313560091960505,,,customer_tight,4
16,0.4054726196240248,0.4228892090319552,,,customer_tight,4
17,0.40902323721087297,0.41726924188085024,,,customer_tight,4
18,0.40645488298935795,0.41356968638018415,0.44080343522972787,0.39309544585477674,customer_tight,4
19,0.41326914624160405,0.417731265227446,,,customer_tight,4
20,0.40942796102994355,0.417731265227446,,,customer_tight,4
21,0.3952847705175159,0.417731265227446,,,customer_tight,4
22,0.41284225500481764,0.42168739347998735,,,customer_tight,4
23,0.43943827091507826,0.4231932373477028,,,customer_tight,4
24,0.472541807884982,0.42638117938278625,0.452281640546992,0.4118381442406895,customer_tight,4
25,0.4908480860420367,0.4315417137164535,,,customer_tight,4
26,0.4733525217053783,0.42905369883488914,,,customer_tight,4
27,0.4748373754278326,0.4454177107711714,,,customer_tight,4
28,0.47364434193777677,0.44906756499895956,,,customer_tight,4
29,0.4644110969243099,0.47184947115755577,,,customer_tight,4
30,0.46164532207917736,0.4814498593631614,0.49467644276372386,0.44585744184407233,customer_tight,4
31,0.4577506722654379,0.48126196511765224,,,customer_tight,4
