scenario,seed,population,period,cases,domestic_use,customer_use,first_d,first_e,first_both,no_submission,d_to_e,e_to_d,resolved,customer_minus_domestic
cost_high,18,all,late,41,0.6829268292682927,0.5609756097560975,0.5609756097560976,0.3170731707317072,0.0,0.12195121951219508,0.2439024390243902,0.12195121951219508,0.21951219512195122,-0.12195121951219512
cost_high,18,both_reachable,early,42,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.5238095238095238,0.0,0.04761904761904759,0.14285714285714282,0.23809523809523808,0.47619047619047616,4.7580986769649563e-17
cost_high,18,both_reachable,late,37,0.6756756756756757,0.6216216216216216,0.5405405405405406,0.35135135135135137,0.0,0.10810810810810811,0.2702702702702703,0.13513513513513514,0.24324324324324326,-0.0540540540540541
cost_high,19,all,early,37,0.6756756756756757,0.5675675675675675,0.5675675675675675,0.32432432432432434,0.0,0.10810810810810811,0.24324324324324326,0.10810810810810811,0.2972972972972973,-0.1081081081081081
cost_high,19,all,late,44,0.8181818181818182,0.5227272727272727,0.6818181818181818,0.29545454545454547,0.0,0.02272727272727272,0.22727272727272724,0.1363636363636363,0.3636363636363636,-0.2954545454545454
cost_high,19,both_reachable,early,36,0.6944444444444444,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.0,0.08333333333333333,0.25,0.1111111111111111,0.3055555555555556,-0.1111111111111111
cost_high,19,both_reachable,late,42,0.8095238095238095,0.5476190476190477,0.6666666666666666,0.30952380952380953,0.0,0.0238095238095238,0.23809523809523805,0.1428571428571428,0.33333333333333326,-0.2619047619047619
cost_low,0,all,early,41,0.8780487804878049,0.6341463414634146,0.5365853658536586,0.4634146341463415,0.0,0.0,0.17073170731707313,0.34146341463414637,0.4634146341463415,-0.24390243902439024
cost_low,0,all,late,43,0.8372093023255814,0.627906976744186,0.5581395348837209,0.3953488372093023,0.046511627906976744,0.0,0.18604651162790695,0.2325581395348837,0.5348837209302325,-0.20930232558139536
cost_low,0,both_reachable,early,34,0.8529411764705882,0.7647058823529411,0.4411764705882353,0.5588235294117647,0.0,0.0,0.2058823529411764,0.4117647058823529,0.4705882352941176,-0.08823529411764702
cost_low,0,both_reachable,late,36,0.8055555555555556,0.75,0.4722222222222221,0.4722222222222222,0.05555555555555553,0.0,0.2222222222222222,0.2777777777777778,0.5555555555555556,-0.05555555555555553
cost_low,1,all,early,42,0.9523809523809523,0.5714285714285714,0.6428571428571429,0.3095238095238095,0.047619047619047596,0.0,0.21428571428571425,0.2619047619047619,0.40476190476190477,-0.38095238095238093
cost_low,1,all,late,35,0.8857142857142857,0.6571428571428571,0.5714285714285714,0.42857142857142855,0.0,0.0,0.22857142857142856,0.3142857142857143,0.5428571428571428,-0.2285714285714285
cost_low,1,both_reachable,early,32,0.9375,0.75,0.53125,0.40625,0.0625,0.0,0.28124999999999994,0.34374999999999994,0.40625,-0.18750000000000003
cost_low,1,both_reachable,late,27,0.8518518518518519,0.8518518518518519,0.4444444444444444,0.5555555555555556,0.0,0.0,0.2962962962962963,0.4074074074074074,0.5185185185185185,9.046261682130905e-17
cost_low,2,all,early,42,0.7619047619047619,0.5952380952380952,0.5714285714285714,0.3333333333333333,0.0476190476190476,0.0476190476190476,0.2142857142857142,0.14285714285714282,0.47619047619047616,-0.1666666666666666
cost_low,2,all,late,35,0.9428571428571428,0.5428571428571428,0.6,0.3428571428571428,0.02857142857142857,0.02857142857142857,0.17142857142857137,0.3142857142857143,0.4857142857142857,-0.3999999999999999
cost_low,2,both_reachable,early,32,0.75,0.78125,0.5,0.4375,0.0625,0.0,0.28125,0.18749999999999997,0.53125,0.031249999999999986
cost_low,2,both_reachable,late,29,0.9655172413793104,0.6551724137931034,0.5517241379310345,0.41379310344827586,0.03448275862068964,0.0,0.2068965517241379,0.3793103448275862,0.4482758620689655,-0.3103448275862069
cost_low,3,all,early,32,0.75,0.71875,0.40625,0.53125,0.03125,0.03125,0.15625,0.3125,0.375,-0.03125
cost_low,3,all,late,32,0.8125,0.65625,0.5625,0.40625,0.0,0.031249999999999965,0.24999999999999994,0.24999999999999994,0.21875,-0.15625000000000003
cost_low,3,both_reachable,early,25,0.72,0.92,0.28,0.68,0.03999999999999998,0.0,0.19999999999999993,0.4,0.44,0.19999999999999993
cost_low,3,both_reachable,late,27,0.8148148148148148,0.7777777777777778,0.5185185185185185,0.48148148148148145,0.0,0.0,0.2962962962962963,0.2962962962962963,0.18518518518518517,-0.037037037037037035
cost_low,4,all,early,36,0.8611111111111112,0.5277777777777778,0.5833333333333334,0.33333333333333326,0.0,0.08333333333333331,0.1944444444444444,0.2777777777777778,0.2222222222222222,-0.3333333333333333
cost_low,4,all,late,43,0.8604651162790697,0.4186046511627907,0.6744186046511628,0.2558139534883721,0.023255813953488337,0.046511627906976695,0.1395348837209302,0.16279069767441856,0.4418604651162791,-0.44186046511627897
cost_low,4,both_reachable,early,22,0.8181818181818182,0.8636363636363636,0.36363636363636365,0.5454545454545454,0.0,0.09090909090909088,0.3181818181818181,0.45454545454545453,0.18181818181818182,0.045454545454545435
cost_low,4,both_reachable,late,23,0.8260869565217391,0.782608695652174,0.4782608695652174,0.4782608695652174,0.043478260869565195,0.0,0.2608695652173913,0.30434782608695654,0.4782608695652174,-0.04347826086956515
cost_low,5,all,early,41,0.9024390243902439,0.5853658536585366,0.5121951219512195,0.3902439024390244,0.09756097560975606,0.0,0.09756097560975607,0.2926829268292683,0.5365853658536586,-0.3170731707317073
cost_low,5,all,late,36,0.8611111111111112,0.5555555555555556,0.6944444444444444,0.25,0.05555555555555555,0.0,0.25,0.1111111111111111,0.5,-0.3055555555555555
cost_low,5,both_reachable,early,30,0.8666666666666667,0.8,0.3333333333333333,0.5333333333333333,0.1333333333333333,0.0,0.1333333333333333,0.4,0.6333333333333333,-0.06666666666666665
cost_low,5,both_reachable,late,26,0.8076923076923077,0.7692307692307693,0.5769230769230769,0.34615384615384615,0.07692307692307689,0.0,0.34615384615384615,0.15384615384615377,0.5,-0.03846153846153851
cost_low,6,all,early,30,0.9,0.6666666666666666,0.6,0.36666666666666664,0.0,0.03333333333333332,0.3,0.29999999999999993,0.4666666666666667,-0.2333333333333333
cost_low,6,all,late,40,0.825,0.6,0.575,0.375,0.05,0.0,0.175,0.2,0.575,-0.22499999999999992
cost_low,6,both_reachable,early,23,0.9130434782608695,0.8695652173913043,0.5217391304347826,0.4782608695652174,0.0,0.0,0.391304347826087,0.391304347826087,0.43478260869565216,-0.043478260869565195
cost_low,6,both_reachable,late,31,0.7741935483870968,0.7741935483870968,0.45161290322580644,0.4838709677419355,0.06451612903225805,0.0,0.22580645161290322,0.25806451612903225,0.6129032258064516,7.162729191130042e-17
cost_low,7,all,early,41,0.9024390243902439,0.4634146341463415,0.6829268292682927,0.2926829268292683,0.0,0.024390243902438994,0.17073170731707313,0.21951219512195114,0.39024390243902435,-0.43902439024390244
cost_low,7,all,late,43,0.9069767441860465,0.4883720930232558,0.6744186046511628,0.2093023255813953,0.0697674418604651,0.04651162790697673,0.2093023255813953,0.16279069767441856,0.37209302325581395,-0.4186046511627907
cost_low,7,both_reachable,early,26,0.8846153846153846,0.7307692307692307,0.5384615384615384,0.46153846153846156,0.0,0.0,0.2692307692307692,0.34615384615384615,0.34615384615384615,-0.15384615384615385
cost_low,7,both_reachable,late,25,0.92,0.84,0.52,0.36,0.11999999999999997,0.0,0.36,0.27999999999999997,0.32,-0.07999999999999996
cost_low,8,all,early,39,0.7948717948717948,0.46153846153846156,0.5897435897435898,0.358974358974359,0.025641025641025633,0.025641025641025633,0.07692307692307689,0.17948717948717943,0.46153846153846156,-0.3333333333333333
cost_low,8,all,late,43,0.9069767441860465,0.4186046511627907,0.6511627906976745,0.2093023255813953,0.11627906976744184,0.023255813953488372,0.09302325581395346,0.1395348837209302,0.3023255813953488,-0.4883720930232558
cost_low,8,both_reachable,early,23,0.6956521739130435,0.782608695652174,0.34782608695652173,0.6086956521739131,0.043478260869565195,0.0,0.13043478260869565,0.30434782608695654,0.6086956521739131,0.08695652173913042
cost_low,8,both_reachable,late,22,0.8636363636363636,0.8181818181818182,0.36363636363636365,0.4090909090909091,0.22727272727272724,0.0,0.18181818181818177,0.2727272727272727,0.45454545454545453,-0.04545454545454548
cost_low,9,all,early,38,0.868421052631579,0.5263157894736842,0.5789473684210527,0.26315789473684204,0.13157894736842102,0.02631578947368418,0.13157894736842102,0.15789473684210523,0.3157894736842105,-0.34210526315789475
cost_low,9,all,late,35,0.9714285714285714,0.5428571428571428,0.7714285714285715,0.17142857142857137,0.05714285714285714,0.0,0.3142857142857143,0.1428571428571428,0.4857142857142857,-0.42857142857142855
cost_low,9,both_reachable,early,26,0.8461538461538461,0.7692307692307693,0.4230769230769231,0.38461538461538464,0.19230769230769224,0.0,0.19230769230769224,0.23076923076923078,0.3076923076923077,-0.0769230769230769
cost_low,9,both_reachable,late,24,0.9583333333333334,0.7916666666666666,0.6666666666666666,0.24999999999999997,0.0833333333333333,0.0,0.4583333333333333,0.2083333333333333,0.5,-0.16666666666666657
cost_low,10,all,early,37,0.8648648648648649,0.4594594594594595,0.7567567567567568,0.18918918918918914,0.05405405405405406,0.0,0.21621621621621623,0.05405405405405404,0.5405405405405406,-0.4054054054054054
cost_low,10,all,late,45,0.9111111111111111,0.4222222222222222,0.6666666666666666,0.28888888888888886,0.0,0.04444444444444441,0.1333333333333333,0.2444444444444444,0.37777777777777777,-0.4888888888888889
cost_low,10,both_reachable,early,22,0.7727272727272727,0.7727272727272727,0.5909090909090909,0.3181818181818182,0.09090909090909091,0.0,0.36363636363636365,0.09090909090909088,0.5454545454545454,0.0
cost_low,10,both_reachable,late,30,0.9333333333333333,0.6333333333333333,0.5666666666666667,0.43333333333333335,0.0,0.0,0.19999999999999998,0.36666666666666664,0.5,-0.3
cost_low,11,all,early,31,0.8709677419354839,0.5161290322580645,0.7096774193548387,0.2580645161290322,0.03225806451612902,0.0,0.2258064516129032,0.12903225806451607,0.48387096774193544,-0.3548387096774194
cost_low,11,all,late,36,0.7777777777777778,0.4722222222222222,0.6666666666666666,0.25,0.027777777777777776,0.05555555555555555,0.19444444444444445,0.08333333333333333,0.3888888888888889,-0.3055555555555556
cost_low,11,both_reachable,early,18,0.7777777777777778,0.8888888888888888,0.5,0.4444444444444444,0.05555555555555555,0.0,0.38888888888888884,0.2222222222222222,0.6111111111111112,0.11111111111111101
cost_low,11,both_reachable,late,20,0.7,0.85,0.5,0.45,0.049999999999999975,0.0,0.35,0.14999999999999997,0.4,0.14999999999999997
cost_low,12,all,early,34,0.8529411764705882,0.47058823529411764,0.6764705882352942,0.2647058823529412,0.02941176470588232,0.029411764705882353,0.17647058823529413,0.14705882352941171,0.35294117647058826,-0.38235294117647056
cost_low,12,all,late,39,0.8205128205128205,0.5897435897435898,0.5128205128205128,0.3076923076923077,0.12820512820512817,0.05128205128205128,0.15384615384615377,0.17948717948717943,0.46153846153846156,-0.23076923076923067
cost_low,12,both_reachable,early,24,0.8333333333333334,0.6666666666666666,0.5833333333333334,0.375,0.04166666666666665,0.0,0.24999999999999997,0.20833333333333326,0.4166666666666667,-0.16666666666666663
cost_low,12,both_reachable,late,30,0.8,0.7666666666666667,0.4,0.4,0.1666666666666666,0.03333333333333332,0.19999999999999993,0.23333333333333328,0.4666666666666667,-0.03333333333333336
cost_low,13,all,early,40,0.825,0.575,0.575,0.4,0.02499999999999997,0.0,0.15,0.225,0.425,-0.25
cost_low,13,all,late,43,0.7906976744186046,0.5813953488372093,0.6976744186046512,0.2790697674418604,0.0,0.023255813953488344,0.3023255813953488,0.09302325581395347,0.3023255813953488,-0.2093023255813953
cost_low,13,both_reachable,early,29,0.7586206896551724,0.7931034482758621,0.41379310344827586,0.5517241379310345,0.034482758620689655,0.0,0.20689655172413793,0.3103448275862069,0.4827586206896552,0.034482758620689724
cost_low,13,both_reachable,late,30,0.7333333333333333,0.8333333333333334,0.6,0.4,0.0,0.0,0.43333333333333335,0.1333333333333333,0.43333333333333335,0.1
cost_low,14,all,early,32,0.84375,0.6875,0.53125,0.4375,0.031249999999999965,0.0,0.21874999999999997,0.28124999999999994,0.4375,-0.15624999999999994
cost_low,14,all,late,38,0.8421052631578947,0.6842105263157895,0.6052631578947368,0.3684210526315789,0.02631578947368421,0.0,0.2894736842105263,0.21052631578947367,0.3157894736842105,-0.15789473684210528
cost_low,14,both_reachable,early,26,0.8076923076923077,0.8461538461538461,0.4230769230769231,0.5384615384615384,0.03846153846153844,0.0,0.26923076923076916,0.34615384615384615,0.38461538461538464,0.03846153846153851
cost_low,14,both_reachable,late,32,0.8125,0.8125,0.53125,0.4375,0.031249999999999997,0.0,0.34375,0.24999999999999994,0.31249999999999994,0.0
cost_low,15,all,early,36,0.8611111111111112,0.5555555555555556,0.5833333333333334,0.3333333333333333,0.08333333333333331,0.0,0.13888888888888884,0.1944444444444444,0.4722222222222222,-0.3055555555555555
cost_low,15,all,late,40,0.675,0.6,0.525,0.4,0.02499999999999996,0.04999999999999996,0.175,0.12499999999999997,0.3,-0.075
cost_low,15,both_reachable,early,27,0.8148148148148148,0.7407407407407407,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0,0.18518518518518512,0.25925925925925924,0.5555555555555556,-0.07407407407407414
cost_low,15,both_reachable,late,32,0.625,0.75,0.4375,0.5,0.031249999999999965,0.031249999999999965,0.21874999999999994,0.15624999999999994,0.375,0.12499999999999994
cost_low,16,all,early,29,0.8620689655172413,0.41379310344827586,0.6551724137931034,0.2068965517241379,0.06896551724137928,0.06896551724137931,0.1379310344827586,0.1379310344827586,0.4827586206896552,-0.4482758620689655
cost_low,16,all,late,42,0.8809523809523809,0.35714285714285704,0.6666666666666666,0.26190476190476186,0.0238095238095238,0.047619047619047596,0.07142857142857141,0.19047619047619038,0.3333333333333333,-0.5238095238095238
cost_low,16,both_reachable,early,16,0.8125,0.75,0.4375,0.375,0.125,0.0625,0.25,0.25,0.5625,-0.0625
cost_low,16,both_reachable,late,26,0.8846153846153846,0.5769230769230769,0.5384615384615384,0.4230769230769231,0.03846153846153842,0.0,0.11538461538461536,0.3076923076923076,0.4230769230769231,-0.3076923076923077
cost_low,17,all,early,41,0.926829268292683,0.43902439024390233,0.7804878048780488,0.17073170731707307,0.024390243902439015,0.024390243902438994,0.2439024390243902,0.12195121951219508,0.4146341463414634,-0.4878048780487805
cost_low,17,all,late,33,0.9090909090909091,0.42424242424242425,0.7575757575757576,0.18181818181818182,0.030303030303030304,0.0303030303030303,0.21212121212121213,0.12121212121212122,0.3333333333333333,-0.48484848484848486
cost_low,17,both_reachable,early,26,0.9230769230769231,0.6923076923076923,0.6923076923076923,0.26923076923076916,0.03846153846153844,0.0,0.38461538461538464,0.19230769230769226,0.38461538461538464,-0.23076923076923078
cost_low,17,both_reachable,late,20,0.9,0.7,0.65,0.3,0.05,0.0,0.35,0.2,0.45,-0.2
cost_low,18,all,early,46,0.782608695652174,0.6956521739130435,0.4782608695652174,0.43478260869565216,0.0652173913043478,0.0217391304347826,0.19565217391304343,0.23913043478260865,0.49999999999999994,-0.08695652173913043
cost_low,18,all,late,41,0.926829268292683,0.6585365853658537,0.6585365853658537,0.3170731707317073,0.024390243902438994,0.0,0.3170731707317073,0.2439024390243902,0.3170731707317072,-0.2682926829268293
cost_low,18,both_reachable,early,42,0.7857142857142857,0.7619047619047619,0.4523809523809524,0.47619047619047616,0.0714285714285714,0.0,0.21428571428571425,0.2619047619047619,0.5238095238095238,-0.023809523809523808
cost_low,18,both_reachable,late,37,0.918918918918919,0.7297297297297297,0.6216216216216216,0.35135135135135137,0.02702702702702703,0.0,0.35135135135135137,0.2702702702702703,0.35135135135135137,-0.18918918918918914
cost_low,19,all,early,37,0.8918918918918919,0.7027027027027027,0.5675675675675675,0.32432432432432434,0.08108108108108109,0.02702702702702703,0.2972972972972973,0.24324324324324326,0.43243243243243246,-0.18918918918918914
cost_low,19,all,late,44,0.9090909090909091,0.6590909090909091,0.6818181818181818,0.2727272727272727,0.04545454545454544,0.0,0.34090909090909083,0.18181818181818174,0.5227272727272727,-0.25
cost_low,19,both_reachable,early,36,0.8888888888888888,0.7222222222222222,0.5555555555555556,0.3333333333333333,0.08333333333333333,0.027777777777777776,0.3055555555555556,0.25,0.4166666666666667,-0.16666666666666666
cost_low,19,both_reachable,late,42,0.9047619047619048,0.6904761904761905,0.6666666666666666,0.2857142857142857,0.0476190476190476,0.0,0.35714285714285704,0.19047619047619038,0.5,-0.21428571428571427
customer_tight,0,all,early,41,0.8536585365853658,0.5853658536585366,0.5853658536585366,0.4146341463414634,0.0,0.0,0.17073170731707316,0.26829268292682923,0.4146341463414634,-0.26829268292682923
customer_tight,0,all,late,43,0.7441860465116279,0.5813953488372093,0.5348837209302325,0.4186046511627907,0.023255813953488372,0.023255813953488372,0.1395348837209302,0.18604651162790695,0.5116279069767442,-0.1627906976744186
customer_tight,0,both_reachable,early,34,0.8235294117647058,0.7058823529411765,0.5,0.5,0.0,0.0,0.20588235294117646,0.32352941176470584,0.41176470588235287,-0.11764705882352941
customer_tight,0,both_reachable,late,36,0.7222222222222222,0.6944444444444444,0.4722222222222222,0.5,0.027777777777777766,0.0,0.16666666666666663,0.2222222222222222,0.5555555555555556,-0.027777777777777776
customer_tight,1,all,early,42,0.8809523809523809,0.5476190476190477,0.6428571428571429,0.35714285714285715,0.0,0.0,0.19047619047619047,0.23809523809523808,0.40476190476190477,-0.3333333333333333
customer_tight,1,all,late,35,0.7714285714285715,0.6285714285714286,0.5714285714285714,0.4,0.0,0.02857142857142854,0.22857142857142856,0.2,0.37142857142857144,-0.1428571428571428
customer_tight,1,both_reachable,early,32,0.84375,0.71875,0.53125,0.46875,0.0,0.0,0.24999999999999997,0.31249999999999994,0.40625,-0.125
customer_tight,1,both_reachable,late,27,0.7037037037037037,0.8148148148148148,0.4444444444444444,0.5185185185185185,0.0,0.03703703703703702,0.2962962962962963,0.25925925925925924,0.3333333333333333,0.11111111111111106
customer_tight,2,all,early,42,0.6904761904761905,0.5,0.5476190476190477,0.3571428571428571,0.0,0.0952380952380952,0.1428571428571428,0.1428571428571428,0.35714285714285704,-0.19047619047619044
customer_tight,2,all,late,35,0.9142857142857143,0.45714285714285713,0.6285714285714286,0.3428571428571428,0.0,0.02857142857142857,0.11428571428571425,0.2857142857142857,0.4857142857142857,-0.4571428571428571
customer_tight,2,both_reachable,early,32,0.65625,0.65625,0.46875,0.46875,0.0,0.06249999999999995,0.18749999999999992,0.18749999999999992,0.40625,4.163336342344337e-17
customer_tight,2,both_reachable,late,29,0.9310344827586207,0.5517241379310345,0.5862068965517241,0.41379310344827586,0.0,0.0,0.1379310344827586,0.3448275862068966,0.4482758620689655,-0.3793103448275862
customer_tight,3,all,early,32,0.65625,0.6875,0.40625,0.53125,0.0,0.0625,0.15625,0.25,0.375,0.03125
customer_tight,3,all,late,32,0.71875,0.625,0.53125,0.40625,0.0,0.06249999999999996,0.21874999999999994,0.18749999999999997,0.28125,-0.09375000000000006
customer_tight,3,both_reachable,early,25,0.64,0.88,0.32,0.68,0.0,0.0,0.19999999999999993,0.31999999999999995,0.44,0.23999999999999996
customer_tight,3,both_reachable,late,27,0.7037037037037037,0.7407407407407407,0.48148148148148145,0.48148148148148145,0.0,0.037037037037037035,0.25925925925925924,0.2222222222222222,0.25925925925925924,0.03703703703703704
customer_tight,4,all,early,36,0.8333333333333334,0.4722222222222222,0.6666666666666666,0.25,0.0,0.08333333333333331,0.22222222222222218,0.1666666666666666,0.22222222222222218,-0.36111111111111105
customer_tight,4,all,late,43,0.7906976744186046,0.37209302325581395,0.6511627906976745,0.3023255813953488,0.0,0.046511627906976695,0.06976744186046506,0.13953488372093018,0.4883720930232558,-0.4186046511627907
customer_tight,4,both_reachable,early,22,0.8181818181818182,0.7727272727272727,0.5454545454545454,0.4090909090909091,0.0,0.045454545454545435,0.36363636363636354,0.2727272727272727,0.2727272727272727,-0.045454545454545435
customer_tight,4,both_reachable,late,23,0.6956521739130435,0.6956521739130435,0.43478260869565216,0.5652173913043478,0.0,0.0,0.13043478260869562,0.2608695652173913,0.5217391304347826,-1.4481169886415085e-17
customer_tight,5,all,early,41,0.8048780487804879,0.5121951219512195,0.5853658536585366,0.36585365853658536,0.0,0.04878048780487804,0.1463414634146341,0.21951219512195116,0.3170731707317073,-0.2926829268292683
customer_tight,5,all,late,36,0.7777777777777778,0.5277777777777778,0.5277777777777778,0.4444444444444444,0.0,0.027777777777777776,0.08333333333333333,0.25,0.4722222222222222,-0.2499999999999999
customer_tight,5,both_reachable,early,30,0.7666666666666667,0.7,0.4666666666666667,0.5,0.0,0.0333333333333333,0.2,0.3,0.4,-0.06666666666666664
customer_tight,5,both_reachable,late,26,0.7307692307692307,0.7307692307692307,0.38461538461538464,0.6153846153846154,0.0,0.0,0.11538461538461534,0.34615384615384615,0.5,-4.2700885562506023e-17
customer_tight,6,all,early,30,0.7666666666666667,0.5666666666666667,0.5333333333333333,0.36666666666666664,0.0,0.09999999999999995,0.19999999999999993,0.2333333333333333,0.36666666666666664,-0.20000000000000004
customer_tight,6,all,late,40,0.775,0.5,0.6,0.4,0.0,0.0,0.1,0.175,0.625,-0.27499999999999997
customer_tight,6,both_reachable,early,23,0.782608695652174,0.7391304347826086,0.4782608695652174,0.4782608695652174,0.0,0.04347826086956521,0.2608695652173913,0.30434782608695654,0.3478260869565217,-0.04347826086956521
customer_tight,6,both_reachable,late,31,0.7096774193548387,0.6451612903225806,0.4838709677419355,0.5161290322580645,0.0,0.0,0.1290322580645161,0.22580645161290316,0.7096774193548387,-0.06451612903225803
customer_tight,7,all,early,41,0.8536585365853658,0.3658536585365853,0.6829268292682927,0.26829268292682923,0.0,0.04878048780487801,0.09756097560975606,0.1707317073170731,0.3902439024390244,-0.4878048780487805
customer_tight,7,all,late,43,0.8372093023255814,0.3720930232558139,0.7674418604651163,0.2093023255813953,0.0,0.023255813953488365,0.16279069767441856,0.0697674418604651,0.3488372093023256,-0.46511627906976744
customer_tight,7,both_reachable,early,26,0.8461538461538461,0.5769230769230769,0.5769230769230769,0.4230769230769231,0.0,0.0,0.1538461538461538,0.2692307692307692,0.34615384615384615,-0.26923076923076916
customer_tight,7,both_reachable,late,25,0.76,0.64,0.64,0.36,0.0,0.0,0.27999999999999997,0.11999999999999994,0.28,-0.11999999999999997
customer_tight,8,all,early,39,0.7435897435897436,0.4102564102564102,0.6153846153846154,0.358974358974359,0.0,0.025641025641025633,0.051282051282051246,0.12820512820512817,0.38461538461538464,-0.3333333333333333
customer_tight,8,all,late,43,0.8837209302325582,0.3488372093023256,0.7209302325581395,0.2325581395348837,0.023255813953488372,0.023255813953488372,0.09302325581395347,0.1395348837209302,0.3255813953488372,-0.5348837209302325
customer_tight,8,both_reachable,early,23,0.6086956521739131,0.6956521739130435,0.391304347826087,0.6086956521739131,0.0,0.0,0.08695652173913042,0.21739130434782608,0.5652173913043478,0.08695652173913042
customer_tight,8,both_reachable,late,22,0.8181818181818182,0.6818181818181818,0.5,0.45454545454545453,0.045454545454545456,0.0,0.18181818181818177,0.2727272727272727,0.36363636363636365,-0.13636363636363635
customer_tight,9,all,early,38,0.8157894736842105,0.47368421052631576,0.631578947368421,0.2631578947368421,0.05263157894736839,0.05263157894736839,0.15789473684210525,0.13157894736842105,0.3157894736842105,-0.34210526315789475
customer_tight,9,all,late,35,0.8,0.5428571428571428,0.6571428571428571,0.22857142857142856,0.05714285714285714,0.057142857142857106,0.2571428571428571,0.08571428571428567,0.4,-0.2571428571428571
customer_tight,9,both_reachable,early,26,0.7692307692307693,0.6923076923076923,0.5,0.38461538461538464,0.0769230769230769,0.03846153846153845,0.23076923076923073,0.19230769230769232,0.3076923076923077,-0.0769230769230769
customer_tight,9,both_reachable,late,24,0.7916666666666666,0.7916666666666666,0.5833333333333334,0.3333333333333333,0.0833333333333333,0.0,0.375,0.12499999999999999,0.4583333333333333,0.0
customer_tight,10,all,early,37,0.8648648648648649,0.35135135135135137,0.7567567567567568,0.2432432432432432,0.0,0.0,0.10810810810810807,0.1081081081081081,0.4864864864864865,-0.5135135135135135
customer_tight,10,all,late,45,0.7555555555555555,0.4,0.6,0.3111111111111111,0.0,0.08888888888888886,0.08888888888888886,0.1555555555555555,0.3111111111111111,-0.35555555555555546
customer_tight,10,both_reachable,early,22,0.7727272727272727,0.5909090909090909,0.5909090909090909,0.4090909090909091,0.0,0.0,0.18181818181818177,0.1818181818181818,0.5454545454545454,-0.18181818181818182
customer_tight,10,both_reachable,late,30,0.7666666666666667,0.6,0.5333333333333333,0.4666666666666667,0.0,0.0,0.1333333333333333,0.23333333333333334,0.36666666666666664,-0.1666666666666666
customer_tight,11,all,early,31,0.8387096774193549,0.4516129032258064,0.7096774193548387,0.2580645161290322,0.0,0.03225806451612902,0.1935483870967741,0.12903225806451607,0.4516129032258064,-0.3870967741935483
customer_tight,11,all,late,36,0.7222222222222222,0.4166666666666667,0.6666666666666666,0.2777777777777778,0.0,0.05555555555555555,0.1388888888888889,0.05555555555555555,0.3055555555555556,-0.3055555555555555
customer_tight,11,both_reachable,early,18,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.4444444444444444,0.0,0.0,0.3333333333333333,0.2222222222222222,0.5555555555555556,-1.850371707708594e-17
customer_tight,11,both_reachable,late,20,0.55,0.75,0.45,0.5,0.0,0.05,0.25,0.09999999999999995,0.35,0.2
customer_tight,12,all,early,34,0.7941176470588235,0.4411764705882353,0.6470588235294118,0.2647058823529412,0.02941176470588232,0.058823529411764705,0.14705882352941177,0.11764705882352941,0.3235294117647059,-0.35294117647058826
customer_tight,12,all,late,39,0.7948717948717948,0.5384615384615384,0.5897435897435898,0.3333333333333333,0.025641025641025633,0.051282051282051246,0.17948717948717943,0.17948717948717943,0.41025641025641024,-0.25641025641025633
customer_tight,12,both_reachable,early,24,0.75,0.625,0.5416666666666666,0.375,0.04166666666666665,0.041666666666666664,0.2083333333333333,0.16666666666666663,0.375,-0.12499999999999999
customer_tight,12,both_reachable,late,30,0.8,0.7,0.5333333333333333,0.43333333333333335,0.03333333333333333,0.0,0.23333333333333328,0.23333333333333328,0.43333333333333335,-0.1
customer_tight,13,all,early,40,0.775,0.55,0.575,0.4,0.0,0.02499999999999997,0.14999999999999994,0.2,0.475,-0.22499999999999992
customer_tight,13,all,late,43,0.8372093023255814,0.5348837209302325,0.7209302325581395,0.2325581395348837,0.023255813953488344,0.023255813953488344,0.2790697674418604,0.09302325581395345,0.32558139534883723,-0.3023255813953488
customer_tight,13,both_reachable,early,29,0.6896551724137931,0.7586206896551724,0.41379310344827586,0.5517241379310345,0.0,0.034482758620689655,0.20689655172413793,0.27586206896551724,0.5517241379310345,0.06896551724137925
customer_tight,13,both_reachable,late,30,0.8,0.7666666666666667,0.6333333333333333,0.3333333333333333,0.0333333333333333,0.0,0.4,0.1333333333333333,0.43333333333333335,-0.033333333333333354
customer_tight,14,all,early,32,0.75,0.625,0.5625,0.4375,0.0,0.0,0.18749999999999997,0.1875,0.375,-0.12500000000000006
customer_tight,14,all,late,38,0.8157894736842105,0.6052631578947368,0.6578947368421053,0.34210526315789475,0.0,0.0,0.26315789473684204,0.15789473684210523,0.28947368421052627,-0.21052631578947364
customer_tight,14,both_reachable,early,26,0.6923076923076923,0.7692307692307693,0.46153846153846156,0.5384615384615384,0.0,0.0,0.23076923076923073,0.2307692307692307,0.3076923076923076,0.07692307692307684
customer_tight,14,both_reachable,late,32,0.78125,0.71875,0.59375,0.40625,0.0,0.0,0.3125,0.1875,0.28125,-0.062499999999999965
customer_tight,15,all,early,36,0.7777777777777778,0.4722222222222222,0.5833333333333334,0.33333333333333326,0.027777777777777776,0.055555555555555546,0.11111111111111109,0.16666666666666663,0.3888888888888889,-0.3055555555555556
