block,arm,seed,time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,unique_submitted_cases,unique_domestic_cases,unique_customer_cases,multi_cases,customer_share_all_cases,customer_share_submitted,domestic_share_submitted,first_domestic_share,first_customer_share,first_both_share,no_submission_share,domestic_then_customer_share,mean_escalation_time,external_path_trigger_rate,external_user_case_resolution_rate,customer_intervention_rate,material_at_customer_review_share,external_user_mean_merit,external_user_mean_dependence,unresolved_fraction,submitted_unresolved_fraction,external_user_unresolved_fraction,mean_processing_time,median_processing_time,unresolved_case_rounds,pending_case_rounds,domestic_use,customer_use,first_d_all,first_e_all,first_both_all,never_submitted,d_to_e_count,e_to_d_count,d_to_e_all,e_to_d_all,d_to_e_conditional,e_to_d_conditional,both_use,resolved_share
base,domestic_only,0,44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,69,69,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.5652173913043478,0.5652173913043478,,5.3,5.0,1914,337,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.43478260869565216
base,customer_only,0,44,0,0,0,0,0,0,57,0,15,42,0,0,0,0,0,0,0,12,54,69,0,0,54,0,54,0,0.782608695652174,1.0,0.0,0.0,1.0,0.0,0.21739130434782608,,,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.5921700366960387,0.498969014777984,0.8260869565217391,0.7777777777777778,0.7777777777777778,3.5833333333333335,3.0,2608,226,0.0,0.782608695652174,0.0,0.782608695652174,0.0,0.21739130434782608,0,0,0.0,0.0,,0.0,0.0,0.17391304347826086
base,both,0,44,0,0,0,0,0,0,33,0,0,33,0,0,0,0,0,0,0,36,69,69,0,0,69,69,37,37,0.5362318840579711,0.5362318840579711,1.0,0.8115942028985508,0.08695652173913043,0.10144927536231885,0.0,0.42857142857142855,4.833333333333333,0.24324324324324326,0.3783783783783784,0.5428571428571428,0.0,0.5517011759445715,0.4877425641858253,0.4782608695652174,0.4782608695652174,0.6216216216216216,5.638888888888889,6.0,1688,380,1.0,0.5362318840579711,0.8115942028985508,0.08695652173913043,0.10144927536231885,0.0,24,6,0.34782608695652173,0.08695652173913043,0.42857142857142855,1.0,0.5362318840579711,0.5217391304347826
base,domestic_only,1,44,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,30,81,81,0,0,81,81,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.6296296296296297,0.6296296296296297,,5.833333333333333,6.0,2470,431,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.37037037037037035
base,customer_only,1,44,0,0,0,0,0,0,69,0,22,47,0,0,0,0,0,0,0,12,59,81,0,0,59,0,59,0,0.7283950617283951,1.0,0.0,0.0,1.0,0.0,0.2716049382716049,,,0.2033898305084746,0.2033898305084746,0.3898305084745763,0.0,0.5220420782292962,0.5012402233684919,0.8518518518518519,0.7966101694915254,0.7966101694915254,4.333333333333333,4.5,3161,249,0.0,0.7283950617283951,0.0,0.7283950617283951,0.0,0.2716049382716049,0,0,0.0,0.0,,0.0,0.0,0.14814814814814814
base,both,1,44,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,38,81,81,0,0,81,80,46,45,0.5679012345679012,0.5679012345679012,0.9876543209876543,0.7901234567901234,0.037037037037037035,0.1728395061728395,0.0,0.453125,5.793103448275862,0.21739130434782608,0.41304347826086957,0.3333333333333333,0.0,0.5140233236629493,0.4976785497791543,0.5308641975308642,0.5308641975308642,0.5869565217391305,6.105263157894737,6.0,2167,483,0.9876543209876543,0.5679012345679012,0.7901234567901234,0.037037037037037035,0.1728395061728395,0.0,29,2,0.35802469135802467,0.024691358024691357,0.453125,0.6666666666666666,0.5555555555555556,0.4691358024691358
base,domestic_only,2,44,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,32,75,75,0,0,75,75,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.5733333333333334,0.5733333333333334,,5.4375,5.0,2109,388,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.4266666666666667
base,customer_only,2,44,0,0,0,0,0,0,66,0,28,38,0,0,0,0,0,0,0,9,47,75,0,0,47,0,47,0,0.6266666666666667,1.0,0.0,0.0,1.0,0.0,0.37333333333333335,,,0.19148936170212766,0.19148936170212766,0.46808510638297873,0.0,0.594924844510955,0.5153276188673266,0.88,0.8085106382978723,0.8085106382978723,4.888888888888889,5.0,3014,184,0.0,0.6266666666666667,0.0,0.6266666666666667,0.0,0.37333333333333335,0,0,0.0,0.0,,0.0,0.0,0.12
base,both,2,44,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,43,75,75,0,0,75,75,34,34,0.4533333333333333,0.4533333333333333,1.0,0.8133333333333334,0.05333333333333334,0.13333333333333333,0.0,0.32786885245901637,6.3,0.2647058823529412,0.4117647058823529,0.4117647058823529,0.0,0.5860731019981987,0.5101471284731961,0.4266666666666667,0.4266666666666667,0.5882352941176471,6.27906976744186,6.0,1710,430,1.0,0.4533333333333333,0.8133333333333334,0.05333333333333334,0.13333333333333333,0.0,20,4,0.26666666666666666,0.05333333333333334,0.32786885245901637,1.0,0.4533333333333333,0.5733333333333334
base,domestic_only,3,44,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,84,84,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.7261904761904762,0.7261904761904762,,6.173913043478261,6.0,2887,451,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.27380952380952384
base,customer_only,3,44,0,0,0,0,0,0,72,0,28,44,0,0,0,0,0,0,0,12,56,84,0,0,56,0,56,0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,,,0.21428571428571427,0.21428571428571427,0.39285714285714285,0.0,0.5871028658581411,0.49034429592992035,0.8571428571428571,0.7857142857142857,0.7857142857142857,4.666666666666667,5.0,3298,229,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0,0,0.0,0.0,,0.0,0.0,0.14285714285714285
base,both,3,44,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,36,84,84,0,0,84,80,41,37,0.4880952380952381,0.4880952380952381,0.9523809523809523,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.0,0.4027777777777778,5.793103448275862,0.21951219512195122,0.34146341463414637,0.38461538461538464,0.0,0.5436672946779793,0.4865717995096368,0.5714285714285714,0.5714285714285714,0.6585365853658537,5.722222222222222,6.0,2366,482,0.9523809523809523,0.4880952380952381,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.0,29,2,0.34523809523809523,0.023809523809523808,0.4027777777777778,0.3333333333333333,0.44047619047619047,0.42857142857142855
base,domestic_only,4,44,0,0,0,0,0,0,52,0,0,52,0,0,0,0,0,0,0,30,82,82,0,0,82,82,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.6341463414634146,0.6341463414634146,,5.9,6.0,2517,443,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.36585365853658536
base,customer_only,4,44,0,0,0,0,0,0,75,0,45,30,0,0,0,0,0,0,0,7,37,82,0,0,37,0,37,0,0.45121951219512196,1.0,0.0,0.0,1.0,0.0,0.5487804878048781,,,0.1891891891891892,0.1891891891891892,0.3783783783783784,0.0,0.6011219814029054,0.5037244825859163,0.9146341463414634,0.8108108108108109,0.8108108108108109,4.0,4.0,3403,128,0.0,0.45121951219512196,0.0,0.45121951219512196,0.0,0.5487804878048781,0,0,0.0,0.0,,0.0,0.0,0.08536585365853659
base,both,4,44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,43,82,82,0,0,82,80,30,28,0.36585365853658536,0.36585365853658536,0.975609756097561,0.8658536585365854,0.07317073170731707,0.06097560975609756,0.0,0.2676056338028169,5.684210526315789,0.3333333333333333,0.5,0.5172413793103449,0.0,0.6089515547188384,0.4999761119140152,0.47560975609756095,0.47560975609756095,0.5,5.8604651162790695,6.0,2007,458,0.975609756097561,0.36585365853658536,0.8658536585365854,0.07317073170731707,0.06097560975609756,0.0,19,4,0.23170731707317074,0.04878048780487805,0.2676056338028169,0.6666666666666666,0.34146341463414637,0.524390243902439
base,domestic_only,5,44,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,25,85,85,0,0,85,85,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.7058823529411765,0.7058823529411765,,6.44,7.0,2861,462,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.29411764705882354
base,customer_only,5,44,0,0,0,0,0,0,73,0,32,41,0,0,0,0,0,0,0,12,53,85,0,0,53,0,53,0,0.6235294117647059,1.0,0.0,0.0,1.0,0.0,0.3764705882352941,,,0.22641509433962265,0.22641509433962265,0.32075471698113206,0.0,0.5801088026390481,0.48625665777520755,0.8588235294117647,0.7735849056603774,0.7735849056603774,4.833333333333333,5.0,3344,212,0.0,0.6235294117647059,0.0,0.6235294117647059,0.0,0.3764705882352941,0,0,0.0,0.0,,0.0,0.0,0.1411764705882353
base,both,5,44,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,36,85,85,0,0,85,84,39,38,0.4588235294117647,0.4588235294117647,0.9882352941176471,0.8352941176470589,0.09411764705882353,0.07058823529411765,0.0,0.352112676056338,5.84,0.2564102564102564,0.358974358974359,0.4358974358974359,0.0,0.553358151137989,0.4791363213726523,0.5764705882352941,0.5764705882352941,0.6410256410256411,6.25,6.0,2430,494,0.9882352941176471,0.4588235294117647,0.8352941176470589,0.09411764705882353,0.07058823529411765,0.0,25,7,0.29411764705882354,0.08235294117647059,0.352112676056338,0.875,0.4470588235294118,0.4235294117647059
base,domestic_only,6,44,0,0,0,0,0,0,57,0,0,57,0,0,0,0,0,0,0,29,86,86,0,0,86,86,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.6627906976744186,0.6627906976744186,,6.275862068965517,7.0,2747,474,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.3372093023255814
base,customer_only,6,44,0,0,0,0,0,0,68,0,27,41,0,0,0,0,0,0,0,18,59,86,0,0,59,0,59,0,0.686046511627907,1.0,0.0,0.0,1.0,0.0,0.313953488372093,,,0.3050847457627119,0.3050847457627119,0.4915254237288136,0.0,0.6078206841712297,0.4993811224553977,0.7906976744186046,0.6949152542372882,0.6949152542372882,4.0,4.0,3136,240,0.0,0.686046511627907,0.0,0.686046511627907,0.0,0.313953488372093,0,0,0.0,0.0,,0.0,0.0,0.20930232558139536
base,both,6,44,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,37,86,86,0,0,86,85,38,37,0.4418604651162791,0.4418604651162791,0.9883720930232558,0.8604651162790697,0.08139534883720931,0.05813953488372093,0.0,0.35135135135135137,6.076923076923077,0.13157894736842105,0.3684210526315789,0.3333333333333333,0.0,0.569484881167625,0.5021133591254386,0.5697674418604651,0.5697674418604651,0.631578947368421,6.297297297297297,7.0,2438,497,0.9883720930232558,0.4418604651162791,0.8604651162790697,0.08139534883720931,0.05813953488372093,0.0,26,6,0.3023255813953488,0.06976744186046512,0.35135135135135137,0.8571428571428571,0.43023255813953487,0.43023255813953487
base,domestic_only,7,44,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,34,84,84,0,0,84,84,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.5952380952380952,0.5952380952380952,,5.794117647058823,5.5,2447,460,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.40476190476190477
base,customer_only,7,44,0,0,0,0,0,0,75,0,35,40,0,0,0,0,0,0,0,9,49,84,0,0,49,0,49,0,0.5833333333333334,1.0,0.0,0.0,1.0,0.0,0.4166666666666667,,,0.1836734693877551,0.1836734693877551,0.4489795918367347,0.0,0.5927308770566536,0.49208679381232184,0.8928571428571429,0.8163265306122449,0.8163265306122449,4.777777777777778,5.0,3419,193,0.0,0.5833333333333334,0.0,0.5833333333333334,0.0,0.4166666666666667,0,0,0.0,0.0,,0.0,0.0,0.10714285714285714
base,both,7,44,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,35,84,84,0,0,84,84,33,33,0.39285714285714285,0.39285714285714285,1.0,0.8333333333333334,0.047619047619047616,0.11904761904761904,0.0,0.2714285714285714,5.842105263157895,0.15151515151515152,0.3333333333333333,0.36363636363636365,0.0,0.5460140513157385,0.4900468045810159,0.5833333333333334,0.5833333333333334,0.6666666666666666,5.742857142857143,6.0,2406,487,1.0,0.39285714285714285,0.8333333333333334,0.047619047619047616,0.11904761904761904,0.0,19,4,0.2261904761904762,0.047619047619047616,0.2714285714285714,1.0,0.39285714285714285,0.4166666666666667
base,domestic_only,8,44,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,71,71,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.5915492957746479,0.5915492957746479,,5.379310344827586,5.0,2046,356,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.4084507042253521
base,customer_only,8,44,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,39,0,39,0,0.5492957746478874,1.0,0.0,0.0,1.0,0.0,0.4507042253521127,,,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.0,0.5914710962902022,0.5203133087165581,0.9154929577464789,0.8461538461538461,0.8461538461538461,4.5,4.5,2953,135,0.0,0.5492957746478874,0.0,0.5492957746478874,0.0,0.4507042253521127,0,0,0.0,0.0,,0.0,0.0,0.08450704225352113
base,both,8,44,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,71,71,26,26,0.36619718309859156,0.36619718309859156,1.0,0.8591549295774648,0.014084507042253521,0.1267605633802817,0.0,0.26229508196721313,5.75,0.23076923076923078,0.5,0.42857142857142855,0.0,0.5931595096931989,0.5225635663799783,0.4788732394366197,0.4788732394366197,0.5,5.54054054054054,6.0,1735,374,1.0,0.36619718309859156,0.8591549295774648,0.014084507042253521,0.1267605633802817,0.0,16,1,0.22535211267605634,0.014084507042253521,0.26229508196721313,1.0,0.36619718309859156,0.5211267605633803
base,domestic_only,9,44,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,64,64,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.640625,0.640625,,5.043478260869565,5.0,1961,296,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.359375
base,customer_only,9,44,0,0,0,0,0,0,53,0,20,33,0,0,0,0,0,0,0,11,44,64,0,0,44,0,44,0,0.6875,1.0,0.0,0.0,1.0,0.0,0.3125,,,0.25,0.25,0.5,0.0,0.5639274612444457,0.47238588741332904,0.828125,0.75,0.75,4.545454545454546,4.0,2435,169,0.0,0.6875,0.0,0.6875,0.0,0.3125,0,0,0.0,0.0,,0.0,0.0,0.171875
base,both,9,44,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,33,64,64,0,0,64,63,35,34,0.546875,0.546875,0.984375,0.875,0.0625,0.0625,0.0,0.48214285714285715,5.111111111111111,0.37142857142857144,0.5142857142857142,0.6176470588235294,0.0,0.5649746762770518,0.47658549489749863,0.484375,0.484375,0.4857142857142857,5.545454545454546,5.0,1578,341,0.984375,0.546875,0.875,0.0625,0.0625,0.0,27,3,0.421875,0.046875,0.48214285714285715,0.75,0.53125,0.515625
base,domestic_only,10,44,0,0,0,0,0,0,46,0,0,46,0,0,0,0,0,0,0,31,77,77,0,0,77,77,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.5974025974025974,0.5974025974025974,,5.32258064516129,5.0,2235,399,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.4025974025974026
base,customer_only,10,44,0,0,0,0,0,0,70,0,43,27,0,0,0,0,0,0,0,7,34,77,0,0,34,0,34,0,0.44155844155844154,1.0,0.0,0.0,1.0,0.0,0.5584415584415584,,,0.20588235294117646,0.20588235294117646,0.5,0.0,0.6430963058077004,0.4724347871888209,0.9090909090909091,0.7941176470588235,0.7941176470588235,4.142857142857143,4.0,3180,115,0.0,0.44155844155844154,0.0,0.44155844155844154,0.0,0.5584415584415584,0,0,0.0,0.0,,0.0,0.0,0.09090909090909091
base,both,10,44,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,29,77,77,0,0,77,77,22,22,0.2857142857142857,0.2857142857142857,1.0,0.8831168831168831,0.025974025974025976,0.09090909090909091,0.0,0.19117647058823528,6.538461538461538,0.09090909090909091,0.18181818181818182,0.3181818181818182,0.0,0.5837538393366769,0.4763734011934085,0.6233766233766234,0.6233766233766234,0.8181818181818182,5.241379310344827,5.0,2312,418,1.0,0.2857142857142857,0.8831168831168831,0.025974025974025976,0.09090909090909091,0.0,13,2,0.16883116883116883,0.025974025974025976,0.19117647058823528,1.0,0.2857142857142857,0.37662337662337664
base,domestic_only,11,44,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,75,75,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.64,0.64,,5.2592592592592595,5.0,2302,380,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.36
base,customer_only,11,44,0,0,0,0,0,0,67,0,38,29,0,0,0,0,0,0,0,8,37,75,0,0,37,0,37,0,0.49333333333333335,1.0,0.0,0.0,1.0,0.0,0.5066666666666667,,,0.21621621621621623,0.21621621621621623,0.4864864864864865,0.0,0.6310695019171617,0.5309443794304358,0.8933333333333333,0.7837837837837838,0.7837837837837838,4.125,4.0,3048,131,0.0,0.49333333333333335,0.0,0.49333333333333335,0.0,0.5066666666666667,0,0,0.0,0.0,,0.0,0.0,0.10666666666666667
base,both,11,44,0,0,0,0,0,0,46,0,0,46,0,0,0,0,0,0,0,29,75,75,0,0,75,75,31,31,0.41333333333333333,0.41333333333333333,1.0,0.84,0.08,0.08,0.0,0.30158730158730157,5.0,0.0967741935483871,0.25806451612903225,0.43333333333333335,0.0,0.6304872472852096,0.5290387117870423,0.6133333333333333,0.6133333333333333,0.7419354838709677,5.413793103448276,5.0,2227,401,1.0,0.41333333333333333,0.84,0.08,0.08,0.0,19,6,0.25333333333333335,0.08,0.30158730158730157,1.0,0.41333333333333333,0.38666666666666666
base,domestic_only,12,44,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,30,77,77,0,0,77,77,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.6103896103896104,0.6103896103896104,,5.9,6.5,2292,398,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.38961038961038963
base,customer_only,12,44,0,0,0,0,0,0,65,0,24,41,0,0,0,0,0,0,0,12,53,77,0,0,53,0,53,0,0.6883116883116883,1.0,0.0,0.0,1.0,0.0,0.3116883116883117,,,0.22641509433962265,0.22641509433962265,0.39622641509433965,0.0,0.5836865784582234,0.49296230894399223,0.8441558441558441,0.7735849056603774,0.7735849056603774,4.333333333333333,4.0,2977,210,0.0,0.6883116883116883,0.0,0.6883116883116883,0.0,0.3116883116883117,0,0,0.0,0.0,,0.0,0.0,0.15584415584415584
base,both,12,44,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,34,77,77,0,0,77,76,35,34,0.45454545454545453,0.45454545454545453,0.987012987012987,0.8311688311688312,0.09090909090909091,0.07792207792207792,0.0,0.34375,5.454545454545454,0.2,0.37142857142857144,0.45454545454545453,0.0,0.5888610979901301,0.48849885588955066,0.5584415584415584,0.5584415584415584,0.6285714285714286,6.088235294117647,6.5,2142,426,0.987012987012987,0.45454545454545453,0.8311688311688312,0.09090909090909091,0.07792207792207792,0.0,22,6,0.2857142857142857,0.07792207792207792,0.34375,0.8571428571428571,0.44155844155844154,0.44155844155844154
base,domestic_only,13,44,0,0,0,0,0,0,52,0,0,52,0,0,0,0,0,0,0,36,88,88,0,0,88,88,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.5909090909090909,0.5909090909090909,,5.888888888888889,6.0,2552,498,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.4090909090909091
base,customer_only,13,44,0,0,0,0,0,0,72,0,25,47,0,0,0,0,0,0,0,16,63,88,0,0,63,0,63,0,0.7159090909090909,1.0,0.0,0.0,1.0,0.0,0.2840909090909091,,,0.25396825396825395,0.25396825396825395,0.47619047619047616,0.0,0.5919895885613086,0.5161909667372687,0.8181818181818182,0.746031746031746,0.746031746031746,5.375,6.0,3326,288,0.0,0.7159090909090909,0.0,0.7159090909090909,0.0,0.2840909090909091,0,0,0.0,0.0,,0.0,0.0,0.18181818181818182
base,both,13,44,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,51,88,88,0,0,88,82,49,43,0.5568181818181818,0.5568181818181818,0.9318181818181818,0.8181818181818182,0.13636363636363635,0.045454545454545456,0.0,0.4583333333333333,6.03030303030303,0.30612244897959184,0.5102040816326531,0.5555555555555556,0.0,0.5742273336580567,0.5204353283690338,0.42045454545454547,0.42045454545454547,0.4897959183673469,6.176470588235294,6.0,1980,526,0.9318181818181818,0.5568181818181818,0.8181818181818182,0.13636363636363635,0.045454545454545456,0.0,33,6,0.375,0.06818181818181818,0.4583333333333333,0.5,0.48863636363636365,0.5795454545454546
base,domestic_only,14,44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,69,69,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.5652173913043478,0.5652173913043478,,6.0,6.0,1935,336,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.43478260869565216
base,customer_only,14,44,0,0,0,0,0,0,57,0,23,34,0,0,0,0,0,0,0,12,46,69,0,0,46,0,46,0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,,,0.2608695652173913,0.2608695652173913,0.391304347826087,0.0,0.5944103256871562,0.49544877642579666,0.8260869565217391,0.7391304347826086,0.7391304347826086,4.583333333333333,5.0,2621,167,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0,0,0.0,0.0,,0.0,0.0,0.17391304347826086
base,both,14,44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,69,67,29,27,0.42028985507246375,0.42028985507246375,0.9710144927536232,0.855072463768116,0.08695652173913043,0.057971014492753624,0.0,0.3220338983050847,4.7894736842105265,0.10344827586206896,0.20689655172413793,0.35714285714285715,0.0,0.5313272601052555,0.5114363958485536,0.5652173913043478,0.5652173913043478,0.7931034482758621,5.466666666666667,6.0,1919,362,0.9710144927536232,0.42028985507246375,0.855072463768116,0.08695652173913043,0.057971014492753624,0.0,19,4,0.2753623188405797,0.057971014492753624,0.3220338983050847,0.6666666666666666,0.391304347826087,0.43478260869565216
base,domestic_only,15,44,0,0,0,0,0,0,44,0,0,44,0,0,0,0,0,0,0,34,78,78,0,0,78,78,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.5641025641025641,0.5641025641025641,,5.9411764705882355,6.0,2182,409,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.4358974358974359
base,customer_only,15,44,0,0,0,0,0,0,65,0,18,47,0,0,0,0,0,0,0,13,60,78,0,0,60,0,60,0,0.7692307692307693,1.0,0.0,0.0,1.0,0.0,0.23076923076923078,,,0.21666666666666667,0.21666666666666667,0.43333333333333335,0.0,0.5968809765862719,0.506545539308278,0.8333333333333334,0.7833333333333333,0.7833333333333333,4.461538461538462,4.0,2983,255,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.23076923076923078,0,0,0.0,0.0,,0.0,0.0,0.16666666666666666
base,both,15,44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,39,78,78,0,0,78,76,46,44,0.5897435897435898,0.5897435897435898,0.9743589743589743,0.8205128205128205,0.07692307692307693,0.10256410256410256,0.0,0.5,5.75,0.34782608695652173,0.45652173913043476,0.45454545454545453,0.0,0.5891383993470601,0.5055162205648494,0.5,0.5,0.5434782608695652,6.230769230769231,7.0,1998,446,0.9743589743589743,0.5897435897435898,0.8205128205128205,0.07692307692307693,0.10256410256410256,0.0,32,4,0.41025641025641024,0.05128205128205128,0.5,0.6666666666666666,0.5641025641025641,0.5
base,domestic_only,16,44,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,81,81,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.6172839506172839,0.6172839506172839,,6.193548387096774,6.0,2442,430,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.38271604938271603
base,customer_only,16,44,0,0,0,0,0,0,71,0,43,28,0,0,0,0,0,0,0,10,38,81,0,0,38,0,38,0,0.4691358024691358,1.0,0.0,0.0,1.0,0.0,0.5308641975308642,,,0.2631578947368421,0.2631578947368421,0.3684210526315789,0.0,0.6410070075941551,0.4835188628242226,0.8765432098765432,0.7368421052631579,0.7368421052631579,3.9,4.0,3234,128,0.0,0.4691358024691358,0.0,0.4691358024691358,0.0,0.5308641975308642,0,0,0.0,0.0,,0.0,0.0,0.12345679012345678
base,both,16,44,0,0,0,0,0,0,45,0,0,45,0,0,0,0,0,0,0,36,81,81,0,0,81,80,29,28,0.35802469135802467,0.35802469135802467,0.9876543209876543,0.9259259259259259,0.07407407407407407,0.0,0.0,0.30666666666666664,5.304347826086956,0.20689655172413793,0.4482758620689655,0.4444444444444444,0.0,0.6071546478264741,0.4867830769144787,0.5555555555555556,0.5555555555555556,0.5517241379310345,6.222222222222222,6.0,2249,463,0.9876543209876543,0.35802469135802467,0.9259259259259259,0.07407407407407407,0.0,0.0,23,5,0.2839506172839506,0.06172839506172839,0.30666666666666664,0.8333333333333334,0.345679012345679,0.4444444444444444
base,domestic_only,17,44,0,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,32,85,85,0,0,85,85,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.6235294117647059,0.6235294117647059,,6.125,6.0,2581,468,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.3764705882352941
base,customer_only,17,44,0,0,0,0,0,0,75,0,37,38,0,0,0,0,0,0,0,10,48,85,0,0,48,0,48,0,0.5647058823529412,1.0,0.0,0.0,1.0,0.0,0.43529411764705883,,,0.20833333333333334,0.20833333333333334,0.5208333333333334,0.0,0.5856549256836886,0.4974766945070698,0.8823529411764706,0.7916666666666666,0.7916666666666666,5.0,5.0,3425,188,0.0,0.5647058823529412,0.0,0.5647058823529412,0.0,0.43529411764705883,0,0,0.0,0.0,,0.0,0.0,0.11764705882352941
