block,comparison,metric,n,mean_difference,sd_difference,se_difference,ci_low,ci_high
symmetric,both - domestic_only,d_to_e_all,20,0.23926047091137542,0.03709593034324442,0.008294902193609162,0.22313244328603196,0.2550313565735557
symmetric,both - domestic_only,e_to_d_all,20,0.23423496793183712,0.05629831722808989,0.012588686434085651,0.2112316167210625,0.25880253190481317
symmetric,both - domestic_only,both_use,20,0.5995936108113313,0.05865122716934642,0.013114813091444116,0.5742387681223795,0.6251488658696346
symmetric,both - customer_only,domestic_use,20,0.8068970935097065,0.03846394257737701,0.008600799028566345,0.7902530347402781,0.8233476361846531
symmetric,both - customer_only,customer_use,20,-0.16713495796135217,0.049668201104049424,0.011106147398878462,-0.18807963338359548,-0.14631777586913847
symmetric,both - customer_only,resolved_share,20,0.23128609666249544,0.06276947622161055,0.014035681574357785,0.20578988521680228,0.25915522589559
symmetric,both - customer_only,d_to_e_all,20,0.23926047091137542,0.03709593034324442,0.008294902193609162,0.22313244328603196,0.2550313565735557
symmetric,both - customer_only,e_to_d_all,20,0.23423496793183712,0.05629831722808989,0.012588686434085651,0.2112316167210625,0.25880253190481317
symmetric,both - customer_only,both_use,20,0.5995936108113313,0.05865122716934642,0.013114813091444116,0.5742387681223795,0.6251488658696346
mechanisms,no_escalation - base,domestic_use,20,-0.05884084898673163,0.02560081902223637,0.005724517161339022,-0.07020920776311844,-0.048659752575328924
mechanisms,no_escalation - base,customer_use,20,-0.30377583153726617,0.0714090622712367,0.015967551744800076,-0.33577125223968457,-0.27338388201161573
mechanisms,no_escalation - base,resolved_share,20,-0.08582696257618938,0.04192915849501619,0.009375644863421897,-0.10485255806059254,-0.06870602633674791
mechanisms,no_escalation - base,d_to_e_all,20,-0.30377583153726617,0.0714090622712367,0.015967551744800076,-0.33577125223968457,-0.2733838820116158
mechanisms,no_escalation - base,e_to_d_all,20,-0.058840848986731656,0.025600819022236352,0.005724517161339018,-0.07020920776311848,-0.048659752575328924
mechanisms,no_escalation - base,both_use,20,-0.36261668052399776,0.07776995228513194,0.01738988999164701,-0.3959784957275379,-0.3295362389440001
mechanisms,no_social - base,domestic_use,20,-0.0013910060975609762,0.004317428968946558,0.0009654064662591332,-0.0033917682926829285,0.0
mechanisms,no_social - base,customer_use,20,-0.026871438380715446,0.021539787559936564,0.004816442920492248,-0.03596372499433238,-0.017499853015537033
mechanisms,no_social - base,resolved_share,20,-0.00245325181913654,0.015620724547873431,0.0034929001946844658,-0.008991116493323214,0.004224402181486314
mechanisms,no_social - base,d_to_e_all,20,-0.026871438380715467,0.021539787559936564,0.004816442920492248,-0.035963724994332404,-0.01749985301553705
mechanisms,no_social - base,e_to_d_all,20,-0.0013910060975609758,0.004317428968946557,0.000965406466259133,-0.0033917682926829272,0.0
mechanisms,no_social - base,both_use,20,-0.028262444478276437,0.02241146944437998,0.005011356915329308,-0.037720839274973494,-0.018426346278853874
mechanisms,neither - base,domestic_use,20,-0.05884084898673163,0.02560081902223637,0.005724517161339022,-0.07020920776311844,-0.048659752575328924
mechanisms,neither - base,customer_use,20,-0.30377583153726617,0.0714090622712367,0.015967551744800076,-0.33577125223968457,-0.27338388201161573
