block,arm,seed,time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,unique_submitted_cases,unique_domestic_cases,unique_customer_cases,multi_cases,customer_share_all_cases,customer_share_submitted,domestic_share_submitted,first_domestic_share,first_customer_share,first_both_share,no_submission_share,domestic_then_customer_share,mean_escalation_time,external_path_trigger_rate,external_user_case_resolution_rate,customer_intervention_rate,material_at_customer_review_share,external_user_mean_merit,external_user_mean_dependence,unresolved_fraction,submitted_unresolved_fraction,external_user_unresolved_fraction,mean_processing_time,median_processing_time,unresolved_case_rounds,pending_case_rounds,t0_first_e,t0_first_both,t0_first_count,pre_first_e,pre_first_both,pre_first_count,post_first_e,post_first_both,post_first_count,pre_domestic_cohort_count,pre_domestic_later_e,post_customer_submissions,post_mean_belief_d,final_belief_d,final_informed
main,unchanged,10,49,4,3,3,3,0,0,74,4,2,68,4,3,1,1,0,0,0,52,96,126,2,0,124,116,52,44,0.4126984126984127,0.41935483870967744,0.9354838709677419,0.8064516129032258,0.14516129032258066,0.04838709677419355,0.015873015873015872,0.28,4.107142857142857,0.40384615384615385,0.4423076923076923,0.6153846153846154,0.38461538461538464,0.602274347370218,0.4705014270073643,0.5873015873015873,0.5806451612903226,0.5576923076923077,3.8653846153846154,3.0,2732,416,0.1388888888888889,0.05555555555555555,36,0.12727272727272726,0.03636363636363636,55,0.15942028985507245,0.057971014492753624,69,46,0.043478260869565216,32,0.42684633210320166,0.4316970990102423,0.0
main,unchanged,11,49,0,0,0,1,1,2,81,3,3,75,1,1,0,0,1,2,1,51,101,132,5,2,129,121,66,58,0.5,0.5116279069767442,0.937984496124031,0.7131782945736435,0.17054263565891473,0.11627906976744186,0.022727272727272728,0.31521739130434784,3.4482758620689653,0.2878787878787879,0.4090909090909091,0.6290322580645161,0.20967741935483872,0.6340158784894944,0.5349970119222272,0.6136363636363636,0.6046511627906976,0.5909090909090909,3.7254901960784315,3.0,3050,444,0.16666666666666666,0.047619047619047616,42,0.15384615384615385,0.09230769230769231,65,0.1875,0.140625,64,49,0.0,35,0.40967409933559445,0.4058551545144295,0.0
main,unchanged,12,49,1,1,1,0,1,0,73,3,1,69,1,1,0,0,0,2,0,47,93,120,4,2,119,112,75,68,0.625,0.6302521008403361,0.9411764705882353,0.7058823529411765,0.226890756302521,0.06722689075630252,0.008333333333333333,0.47619047619047616,4.0,0.28,0.4,0.625,0.3611111111111111,0.6064646182768679,0.48326997177838915,0.6083333333333333,0.6050420168067226,0.6,4.425531914893617,3.0,2304,435,0.1724137931034483,0.13793103448275862,29,0.19047619047619047,0.09523809523809523,42,0.24675324675324675,0.05194805194805195,77,30,0.13333333333333333,52,0.4158841151755744,0.4179882691688684,0.0
main,unchanged,13,49,1,1,1,1,1,1,75,6,1,68,3,3,0,0,0,3,1,63,98,138,8,4,137,120,90,73,0.6521739130434783,0.656934306569343,0.8759124087591241,0.6642335766423357,0.291970802919708,0.043795620437956206,0.007246376811594203,0.4835164835164835,4.068181818181818,0.3888888888888889,0.5111111111111111,0.6941176470588235,0.3058823529411765,0.5959355665072162,0.5100093948499543,0.5434782608695652,0.5401459854014599,0.4888888888888889,4.73015873015873,3.0,2526,503,0.3888888888888889,0.0,36,0.3584905660377358,0.03773584905660377,53,0.25,0.047619047619047616,84,32,0.09375,57,0.4070284693599237,0.4075487297187529,0.0
main,unchanged,14,49,1,1,1,1,0,0,70,3,0,67,1,1,0,0,0,2,0,49,96,119,4,4,119,110,72,63,0.6050420168067226,0.6050420168067226,0.9243697478991597,0.6890756302521008,0.19327731092436976,0.11764705882352941,0.0,0.4268292682926829,3.9714285714285715,0.3055555555555556,0.4166666666666667,0.5223880597014925,0.26865671641791045,0.6001859835331871,0.5133790049149707,0.5882352941176471,0.5882352941176471,0.5833333333333334,4.142857142857143,3.0,2595,415,0.29411764705882354,0.11764705882352941,34,0.24074074074074073,0.07407407407407407,54,0.15384615384615385,0.15384615384615385,65,37,0.05405405405405406,40,0.4003273723988658,0.4064029206027829,0.0
main,unchanged,15,49,0,0,0,1,0,1,77,4,1,72,4,3,1,1,0,0,0,54,103,131,4,0,130,114,88,72,0.6717557251908397,0.676923076923077,0.8769230769230769,0.6307692307692307,0.27692307692307694,0.09230769230769231,0.007633587786259542,0.4878048780487805,3.3,0.3409090909090909,0.5,0.5476190476190477,0.2976190476190476,0.641506874045028,0.5090008912016472,0.5877862595419847,0.5846153846153846,0.5,4.537037037037037,4.0,2674,454,0.2727272727272727,0.06060606060606061,33,0.2857142857142857,0.08928571428571429,56,0.2702702702702703,0.0945945945945946,74,35,0.08571428571428572,55,0.41372334378231346,0.41732877791019035,0.0
main,unchanged,16,49,1,1,1,1,2,1,92,8,0,84,4,3,1,1,0,5,0,52,110,144,5,4,144,135,79,70,0.5486111111111112,0.5486111111111112,0.9375,0.7708333333333334,0.1736111111111111,0.05555555555555555,0.0,0.4144144144144144,3.608695652173913,0.26582278481012656,0.35443037974683544,0.5507246376811594,0.36231884057971014,0.6524522547412187,0.47709461059689146,0.6388888888888888,0.6388888888888888,0.6455696202531646,4.115384615384615,3.0,3212,509,0.19047619047619047,0.07142857142857142,42,0.14754098360655737,0.06557377049180328,61,0.1927710843373494,0.04819277108433735,83,48,0.0625,50,0.409233088877785,0.41319012632648816,0.0
main,unchanged,17,49,2,2,2,2,0,0,86,3,2,81,2,2,0,0,0,1,0,47,103,133,1,1,131,118,72,59,0.5413533834586466,0.549618320610687,0.9007633587786259,0.7251908396946565,0.2366412213740458,0.03816793893129771,0.015037593984962405,0.37894736842105264,3.388888888888889,0.2777777777777778,0.4583333333333333,0.5757575757575758,0.25757575757575757,0.5928742525336894,0.5173364677127378,0.6466165413533834,0.6412213740458015,0.5416666666666666,6.48936170212766,4.0,3247,459,0.28888888888888886,0.044444444444444446,45,0.2878787878787879,0.030303030303030304,66,0.18461538461538463,0.046153846153846156,65,45,0.022222222222222223,33,0.39497460306112536,0.4037620401374112,0.0
main,unchanged,18,49,0,0,0,0,0,0,65,3,0,62,1,1,0,0,0,2,0,53,94,118,2,2,118,109,87,78,0.7372881355932204,0.7372881355932204,0.923728813559322,0.6271186440677966,0.3135593220338983,0.059322033898305086,0.0,0.581081081081081,3.3255813953488373,0.25287356321839083,0.4482758620689655,0.5432098765432098,0.30864197530864196,0.6080064817243551,0.5072993965635754,0.5508474576271186,0.5508474576271186,0.5517241379310345,4.622641509433962,3.0,2418,462,0.3333333333333333,0.030303030303030304,33,0.3333333333333333,0.020833333333333332,48,0.3,0.08571428571428572,70,31,0.03225806451612903,51,0.4304589800055006,0.4284562967587394,0.0
main,unchanged,19,49,3,3,3,3,0,0,72,3,0,69,3,3,0,0,0,0,0,42,97,114,1,0,114,103,87,76,0.7631578947368421,0.7631578947368421,0.9035087719298246,0.5964912280701754,0.2807017543859649,0.12280701754385964,0.0,0.6029411764705882,4.048780487804878,0.22988505747126436,0.3563218390804598,0.47058823529411764,0.27058823529411763,0.6050799773346134,0.5106958606408822,0.631578947368421,0.631578947368421,0.6436781609195402,4.214285714285714,3.0,2520,418,0.3448275862068966,0.13793103448275862,29,0.3541666666666667,0.10416666666666667,48,0.22727272727272727,0.13636363636363635,66,26,0.038461538461538464,52,0.402329638959279,0.41040673820030577,0.0
