block,treatment,control,metric,mean_difference,sd_difference,n,se_difference
network_ws,immediate,no_notice,unresolved_fraction,-0.010972902281804382,0.02437630511987657,20,0.005450707528832017
network_ws,immediate,no_notice,post_customer_submissions,-10.75,6.103277807866851,20,1.364734406395618
network_ws,network_notice,no_notice,post_mean_belief_d,0.2520947967642119,0.0034405685598322753,20,0.000769334518103352
network_ws,network_notice,no_notice,post_first_e,-0.1676753284666756,0.05119997565778828,20,0.011448662601714909
network_ws,network_notice,no_notice,post_first_both,-0.033485270284728405,0.05600474720104029,20,0.012523042180421716
network_ws,network_notice,no_notice,pre_domestic_later_e,-0.0013637506284565107,0.010898871795251428,20,0.002437061821223736
network_ws,network_notice,no_notice,customer_share_all_cases,-0.08070800971270539,0.03829786294791267,20,0.00856366249445032
network_ws,network_notice,no_notice,unresolved_fraction,-0.01063060272055034,0.022896224037090913,20,0.005119751337499995
network_ws,network_notice,no_notice,post_customer_submissions,-10.15,6.037383539249431,20,1.3499999999999996
network_ws,immediate,network_notice,post_mean_belief_d,0.020161192352337303,0.0032590678743957546,20,0.0007287497310434653
network_ws,immediate,network_notice,post_first_e,-0.015978951108346327,0.017369164028441107,20,0.0038838631479938403
network_ws,immediate,network_notice,post_first_both,-0.00091196261842473,0.012629644611914598,20,0.002824074388390499
network_ws,immediate,network_notice,pre_domestic_later_e,-0.0045217855815681916,0.00931601911068488,20,0.0020831252011178527
network_ws,immediate,network_notice,customer_share_all_cases,-0.006155597692083561,0.011609477324934005,20,0.002595958048179485
network_ws,immediate,network_notice,unresolved_fraction,-0.00034229956125404195,0.007985492988480638,20,0.001785610515609065
network_ws,immediate,network_notice,post_customer_submissions,-0.6,1.7888543819998317,20,0.39999999999999997
network_ba,no_notice,unchanged,post_mean_belief_d,0.0063787011827645766,0.0019057625014554987,20,0.00042614145022245366
network_ba,no_notice,unchanged,post_first_e,-0.015880993075628968,0.022595884647056665,20,0.0050525934082562545
network_ba,no_notice,unchanged,post_first_both,-0.007718578952071608,0.015290306290395054,20,0.0034190164262115977
network_ba,no_notice,unchanged,pre_domestic_later_e,-0.014439891365294588,0.023650389750646747,20,0.0052883879176810426
network_ba,no_notice,unchanged,customer_share_all_cases,-0.0601418504054025,0.020168167606716022,20,0.004509739375022626
network_ba,no_notice,unchanged,unresolved_fraction,-0.13033777848577255,0.0289046953928506,20,0.006463286376733893
network_ba,no_notice,unchanged,post_customer_submissions,-3.4,2.500526260399472,20,0.5591346697776559
network_ba,immediate,no_notice,post_mean_belief_d,0.27283265422673125,0.0013032699065090125,20,0.00029142001039839474
network_ba,immediate,no_notice,post_first_e,-0.18118433594387356,0.06275209171075098,20,0.014031794279554026
network_ba,immediate,no_notice,post_first_both,-0.04117411245160981,0.06014603645732162,20,0.013449062609575176
network_ba,immediate,no_notice,pre_domestic_later_e,-0.008994970314061435,0.016985831532561762,20,0.003798147396116753
network_ba,immediate,no_notice,customer_share_all_cases,-0.08830588722666365,0.03708870154448986,20,0.008293285785068076
network_ba,immediate,no_notice,unresolved_fraction,-0.012391508527003808,0.02893299202522553,20,0.0064696136960863595
network_ba,immediate,no_notice,post_customer_submissions,-11.25,5.369259480451755,20,1.2006029187125327
network_ba,network_notice,no_notice,post_mean_belief_d,0.25391682858700276,0.0029177030479023407,20,0.0006524182353267959
network_ba,network_notice,no_notice,post_first_e,-0.16809188570034417,0.05436919239511868,20,0.012157321007724996
network_ba,network_notice,no_notice,post_first_both,-0.04019986350006754,0.05445840651391749,20,0.012177269891143686
network_ba,network_notice,no_notice,pre_domestic_later_e,-0.00549283265373691,0.011412287124225326,20,0.0025518649788513416
network_ba,network_notice,no_notice,customer_share_all_cases,-0.08324594954973379,0.035376447683679355,20,0.0079104141823172
network_ba,network_notice,no_notice,unresolved_fraction,-0.01300182037501241,0.0249866371569512,20,0.005587181921206497
network_ba,network_notice,no_notice,post_customer_submissions,-10.65,5.234249556627257,20,1.1704137819816682
network_ba,immediate,network_notice,post_mean_belief_d,0.018915825639728524,0.0025805173227646627,20,0.0005770212150817551
network_ba,immediate,network_notice,post_first_e,-0.013092450243529391,0.016081439177271954,20,0.0035959191176408375
network_ba,immediate,network_notice,post_first_both,-0.0009742489515422763,0.014639482873323516,20,0.0032734878860195323
network_ba,immediate,network_notice,pre_domestic_later_e,-0.0035021376603245244,0.008615909838705816,20,0.0019265760087355452
network_ba,immediate,network_notice,customer_share_all_cases,-0.005059937676929849,0.009557741732182413,20,0.0021371760224546464
network_ba,immediate,network_notice,unresolved_fraction,0.0006103118480086017,0.01142837741441029,20,0.0025554628771144693
network_ba,immediate,network_notice,post_customer_submissions,-0.6,1.3138933706635727,20,0.29379548919900766
