scenario,population,metric,contrast,n,mean,low,high
grid_r0.7_c0.5,all,first_d,change,2,0.008976852226994042,-0.05238095238095236,0.07033465683494045
grid_r0.7_c0.5,all,first_d,late_minus_base,2,-0.07408637873754148,-0.17142857142857137,0.023255813953488413
grid_r0.7_c0.5,all,first_e,late,2,0.4833887043189369,0.3953488372093023,0.5714285714285714
grid_r0.7_c0.5,all,first_e,change,2,0.001391027199308531,-0.09245604083947817,0.09523809523809523
grid_r0.7_c0.5,all,first_e,late_minus_base,2,0.07408637873754148,-0.023255813953488413,0.17142857142857137
grid_r0.7_c0.5,all,first_both,late,2,0.037541528239202655,0.028571428571428567,0.046511627906976744
grid_r0.7_c0.5,all,first_both,change,2,0.0018272425249169638,-0.042857142857142816,0.046511627906976744
grid_r0.7_c0.5,all,first_both,late_minus_base,2,0.02591362126245847,0.023255813953488372,0.028571428571428567
grid_r0.7_c0.5,all,domestic_only,late,2,0.36910299003322256,0.34285714285714286,0.3953488372093023
grid_r0.7_c0.5,all,domestic_only,change,2,0.018638413958890432,-0.043675553034600134,0.080952380952381
grid_r0.7_c0.5,all,domestic_only,late_minus_base,2,0.0,0.0,0.0
grid_r0.7_c0.5,all,customer_only,late,2,0.19667774086378736,0.11428571428571428,0.27906976744186046
grid_r0.7_c0.5,all,customer_only,change,2,0.027688193825459888,-0.02857142857142854,0.08394781622234831
grid_r0.7_c0.5,all,customer_only,late_minus_base,2,-0.005315614617940161,-0.05714285714285709,0.04651162790697677
grid_r0.7_c0.5,all,both_use,late,2,0.43421926910299,0.3255813953488372,0.5428571428571428
grid_r0.7_c0.5,all,both_use,change,2,-0.034131485833130804,-0.05238095238095242,-0.01588201928530919
grid_r0.7_c0.5,all,both_use,late_minus_base,2,0.031229235880398637,-0.023255813953488413,0.08571428571428569
grid_r0.7_c0.5,all,no_submission,late,2,0.0,0.0,0.0
grid_r0.7_c0.5,all,no_submission,change,2,-0.012195121951219494,-0.024390243902438987,0.0
grid_r0.7_c0.5,all,no_submission,late_minus_base,2,-0.025913621262458456,-0.02857142857142854,-0.023255813953488372
grid_r0.7_c0.5,all,d_to_e,late,2,0.10996677740863786,0.057142857142857106,0.16279069767441862
grid_r0.7_c0.5,all,d_to_e,change,2,-0.009661561731896376,-0.13333333333333333,0.11401020986954058
grid_r0.7_c0.5,all,d_to_e,late_minus_base,2,-0.07408637873754152,-0.17142857142857146,0.023255813953488413
grid_r0.7_c0.5,all,e_to_d,late,2,0.28671096345514946,0.11627906976744182,0.45714285714285713
grid_r0.7_c0.5,all,e_to_d,change,2,-0.026297166626151322,-0.17640385706182646,0.12380952380952381
grid_r0.7_c0.5,all,e_to_d,late_minus_base,2,0.07940199335548172,-0.06976744186046513,0.22857142857142856
grid_r0.7_c0.5,all,resolved,late,2,0.44950166112956813,0.4418604651162791,0.45714285714285713
grid_r0.7_c0.5,all,resolved,change,2,-0.008396132134078832,-0.02155416903006241,0.004761904761904745
grid_r0.7_c0.5,all,resolved,late_minus_base,2,-0.020598006644518274,-0.06976744186046513,0.02857142857142858
grid_r0.7_c0.5,both_reachable,domestic_use,late,2,0.7285714285714285,0.6,0.8571428571428571
grid_r0.7_c0.5,both_reachable,domestic_use,change,2,-0.026673326673326725,-0.09230769230769231,0.03896103896103886
grid_r0.7_c0.5,both_reachable,domestic_use,late_minus_base,2,-0.0029100529100529182,-0.12222222222222223,0.1164021164021164
grid_r0.7_c0.5,both_reachable,customer_use,late,2,0.844047619047619,0.8214285714285714,0.8666666666666667
grid_r0.7_c0.5,both_reachable,customer_use,change,2,-0.04872627372627375,-0.11796536796536805,0.02051282051282055
grid_r0.7_c0.5,both_reachable,customer_use,late_minus_base,2,0.08941798941798945,0.006613756613756627,0.17222222222222228
grid_r0.7_c0.5,both_reachable,customer_minus_domestic,late,2,0.11547619047619045,-0.0357142857142857,0.2666666666666666
grid_r0.7_c0.5,both_reachable,customer_minus_domestic,change,2,-0.02205294705294701,-0.1569264069264068,0.11282051282051278
grid_r0.7_c0.5,both_reachable,customer_minus_domestic,late_minus_base,2,0.09232804232804233,-0.10978835978835974,0.2944444444444444
grid_r0.7_c0.5,both_reachable,first_d,late,2,0.30833333333333324,0.24999999999999994,0.3666666666666666
grid_r0.7_c0.5,both_reachable,first_d,change,2,0.041433566433566396,-0.053030303030303094,0.1358974358974359
grid_r0.7_c0.5,both_reachable,first_d,late_minus_base,2,-0.15000000000000005,-0.19444444444444448,-0.10555555555555562
grid_r0.7_c0.5,both_reachable,first_e,late,2,0.6404761904761904,0.5666666666666667,0.7142857142857143
grid_r0.7_c0.5,both_reachable,first_e,change,2,-0.0471694971694972,-0.20256410256410262,0.10822510822510822
grid_r0.7_c0.5,both_reachable,first_e,late_minus_base,2,0.13121693121693123,0.06666666666666665,0.1957671957671958
grid_r0.7_c0.5,both_reachable,first_both,late,2,0.05119047619047618,0.0357142857142857,0.06666666666666667
grid_r0.7_c0.5,both_reachable,first_both,change,2,0.005735930735930754,-0.05519480519480516,0.06666666666666667
grid_r0.7_c0.5,both_reachable,first_both,late_minus_base,2,0.0373015873015873,0.0357142857142857,0.0388888888888889
grid_r0.7_c0.5,both_reachable,domestic_only,late,2,0.1559523809523809,0.1333333333333333,0.17857142857142852
grid_r0.7_c0.5,both_reachable,domestic_only,change,2,0.04872627372627372,-0.020512820512820468,0.11796536796536791
grid_r0.7_c0.5,both_reachable,domestic_only,late_minus_base,2,-0.07089947089947093,-0.17222222222222228,0.030423280423280408
grid_r0.7_c0.5,both_reachable,customer_only,late,2,0.2714285714285714,0.1428571428571428,0.4
grid_r0.7_c0.5,both_reachable,customer_only,change,2,0.02667332667332667,-0.038961038961038974,0.09230769230769231
grid_r0.7_c0.5,both_reachable,customer_only,late_minus_base,2,0.021428571428571436,-0.07936507936507936,0.12222222222222223
grid_r0.7_c0.5,both_reachable,both_use,late,2,0.5726190476190476,0.4666666666666667,0.6785714285714286
grid_r0.7_c0.5,both_reachable,both_use,change,2,-0.07539960039960036,-0.07900432900432897,-0.07179487179487176
grid_r0.7_c0.5,both_reachable,both_use,late_minus_base,2,0.06798941798941807,0.0500000000000001,0.08597883597883604
grid_r0.7_c0.5,both_reachable,no_submission,late,2,0.0,0.0,0.0
grid_r0.7_c0.5,both_reachable,no_submission,change,2,0.0,0.0,0.0
grid_r0.7_c0.5,both_reachable,no_submission,late_minus_base,2,-0.01851851851851851,-0.03703703703703702,0.0
grid_r0.7_c0.5,both_reachable,d_to_e,late,2,0.15238095238095234,0.0714285714285714,0.2333333333333333
grid_r0.7_c0.5,both_reachable,d_to_e,change,2,-0.007292707292707298,-0.170995670995671,0.1564102564102564
grid_r0.7_c0.5,both_reachable,d_to_e,late_minus_base,2,-0.0791005291005291,-0.22486772486772488,0.06666666666666668
grid_r0.7_c0.5,both_reachable,e_to_d,late,2,0.369047619047619,0.16666666666666663,0.5714285714285714
grid_r0.7_c0.5,both_reachable,e_to_d,change,2,-0.0738428238428239,-0.29487179487179493,0.14718614718614714
grid_r0.7_c0.5,both_reachable,e_to_d,late_minus_base,2,0.1097883597883598,-0.05555555555555558,0.2751322751322752
grid_r0.7_c0.5,both_reachable,resolved,late,2,0.5011904761904762,0.4666666666666667,0.5357142857142857
grid_r0.7_c0.5,both_reachable,resolved,change,2,0.027997002997002973,0.00512820512820511,0.050865800865800836
grid_r0.7_c0.5,both_reachable,resolved,late_minus_base,2,0.019708994708994704,-0.0888888888888889,0.1283068783068783
grid_r0.7_c1.0,all,domestic_use,late,2,0.8096345514950166,0.7906976744186046,0.8285714285714286
grid_r0.7_c1.0,all,domestic_use,change,2,-0.03357102341787532,-0.038570618264322176,-0.02857142857142847
grid_r0.7_c1.0,all,domestic_use,late_minus_base,2,0.03754152823920265,0.02857142857142858,0.046511627906976716
grid_r0.7_c1.0,all,customer_use,late,2,0.5325581395348837,0.46511627906976744,0.6
grid_r0.7_c1.0,all,customer_use,change,2,0.014846176700969632,-0.02268859897901304,0.052380952380952306
grid_r0.7_c1.0,all,customer_use,late_minus_base,2,-0.07242524916943524,-0.1162790697674419,-0.02857142857142858
grid_r0.7_c1.0,all,customer_minus_domestic,late,2,-0.27707641196013283,-0.3255813953488372,-0.22857142857142848
grid_r0.7_c1.0,all,customer_minus_domestic,change,2,0.048417200118845094,0.015882019285309135,0.08095238095238105
grid_r0.7_c1.0,all,customer_minus_domestic,late_minus_base,2,-0.10996677740863785,-0.1627906976744186,-0.057142857142857106
grid_r0.7_c1.0,all,first_d,late,2,0.6282392026578073,0.627906976744186,0.6285714285714286
grid_r0.7_c1.0,all,first_d,change,2,-0.010552899548929073,-0.030629608621667637,0.00952380952380949
grid_r0.7_c1.0,all,first_d,late_minus_base,2,0.07508305647840535,0.05714285714285716,0.09302325581395354
grid_r0.7_c1.0,all,first_e,late,2,0.34584717607973425,0.34285714285714286,0.3488372093023256
grid_r0.7_c1.0,all,first_e,change,2,-0.003165599762309901,-0.03809523809523807,0.03176403857061827
grid_r0.7_c1.0,all,first_e,late_minus_base,2,-0.06345514950166115,-0.06976744186046513,-0.05714285714285716
grid_r0.7_c1.0,all,first_both,late,2,0.0,0.0,0.0
grid_r0.7_c1.0,all,first_both,change,2,0.0,0.0,0.0
grid_r0.7_c1.0,all,first_both,late_minus_base,2,-0.011627906976744186,-0.023255813953488372,0.0
grid_r0.7_c1.0,all,domestic_only,late,2,0.4415282392026578,0.37142857142857144,0.5116279069767442
grid_r0.7_c1.0,all,domestic_only,change,2,-0.028564676012208606,-0.08095238095238094,0.02382302892796373
grid_r0.7_c1.0,all,domestic_only,late_minus_base,2,0.07242524916943524,0.02857142857142858,0.1162790697674419
grid_r0.7_c1.0,all,customer_only,late,2,0.16445182724252488,0.14285714285714285,0.18604651162790695
grid_r0.7_c1.0,all,customer_only,change,2,0.01985252410663642,2.7755575615628914e-17,0.03970504821327281
grid_r0.7_c1.0,all,customer_only,late_minus_base,2,-0.037541528239202634,-0.046511627906976744,-0.028571428571428525
grid_r0.7_c1.0,all,both_use,late,2,0.3681063122923588,0.2790697674418604,0.45714285714285713
grid_r0.7_c1.0,all,both_use,change,2,-0.0050063474056668,-0.06239364719228596,0.05238095238095236
grid_r0.7_c1.0,all,both_use,late_minus_base,2,-0.03488372093023259,-0.06976744186046518,0.0
grid_r0.7_c1.0,all,no_submission,late,2,0.025913621262458456,0.023255813953488372,0.02857142857142854
grid_r0.7_c1.0,all,no_submission,change,2,0.013718499311238962,-0.0011344299489506153,0.02857142857142854
grid_r0.7_c1.0,all,no_submission,late_minus_base,2,0.0,0.0,0.0
grid_r0.7_c1.0,all,d_to_e,late,2,0.18671096345514948,0.11627906976744186,0.2571428571428571
grid_r0.7_c1.0,all,d_to_e,change,2,0.01801177646327961,-0.054452637549631325,0.09047619047619054
grid_r0.7_c1.0,all,d_to_e,late_minus_base,2,0.0026578073089701046,-0.023255813953488344,0.028571428571428553
grid_r0.7_c1.0,all,e_to_d,late,2,0.18139534883720929,0.16279069767441856,0.2
grid_r0.7_c1.0,all,e_to_d,change,2,-0.023018123868946347,-0.03809523809523807,-0.007941009642654623
grid_r0.7_c1.0,all,e_to_d,late_minus_base,2,-0.02591362126245847,-0.028571428571428553,-0.023255813953488386
grid_r0.7_c1.0,all,resolved,late,2,0.39235880398671097,0.34285714285714286,0.4418604651162791
grid_r0.7_c1.0,all,resolved,change,2,-0.029534343516192635,-0.06190476190476191,0.002836074872376637
grid_r0.7_c1.0,all,resolved,late_minus_base,2,-0.07774086378737541,-0.08571428571428569,-0.06976744186046513
grid_r0.7_c1.0,both_reachable,domestic_use,late,2,0.7595238095238095,0.7333333333333333,0.7857142857142857
grid_r0.7_c1.0,both_reachable,domestic_use,change,2,-0.03418248418248426,-0.03589743589743599,-0.032467532467532534
grid_r0.7_c1.0,both_reachable,domestic_use,late_minus_base,2,0.028042328042328035,0.011111111111111072,0.044973544973545
grid_r0.7_c1.0,both_reachable,customer_use,late,2,0.7083333333333333,0.6666666666666666,0.75
grid_r0.7_c1.0,both_reachable,customer_use,change,2,-0.02476689976689983,-0.10256410256410264,0.05303030303030298
grid_r0.7_c1.0,both_reachable,customer_use,late_minus_base,2,-0.04629629629629628,-0.06481481481481477,-0.02777777777777779
grid_r0.7_c1.0,both_reachable,customer_minus_domestic,late,2,-0.05119047619047619,-0.06666666666666664,-0.03571428571428575
grid_r0.7_c1.0,both_reachable,customer_minus_domestic,change,2,0.00941558441558444,-0.06666666666666664,0.08549783549783552
grid_r0.7_c1.0,both_reachable,customer_minus_domestic,late_minus_base,2,-0.07433862433862433,-0.1097883597883598,-0.03888888888888886
grid_r0.7_c1.0,both_reachable,first_d,late,2,0.5178571428571428,0.5,0.5357142857142857
grid_r0.7_c1.0,both_reachable,first_d,change,2,0.01028138528138528,0.0,0.02056277056277056
grid_r0.7_c1.0,both_reachable,first_d,late_minus_base,2,0.059523809523809534,0.02777777777777779,0.09126984126984128
grid_r0.7_c1.0,both_reachable,first_e,late,2,0.4642857142857143,0.42857142857142855,0.5
grid_r0.7_c1.0,both_reachable,first_e,change,2,-0.028138528138528157,-0.056277056277056314,0.0
grid_r0.7_c1.0,both_reachable,first_e,late_minus_base,2,-0.04497354497354497,-0.08994708994708994,0.0
grid_r0.7_c1.0,both_reachable,first_both,late,2,0.0,0.0,0.0
grid_r0.7_c1.0,both_reachable,first_both,change,2,0.0,0.0,0.0
grid_r0.7_c1.0,both_reachable,first_both,late_minus_base,2,-0.013888888888888883,-0.027777777777777766,0.0
grid_r0.7_c1.0,both_reachable,domestic_only,late,2,0.2738095238095238,0.21428571428571425,0.3333333333333333
grid_r0.7_c1.0,both_reachable,domestic_only,change,2,0.006909756909756912,-0.08874458874458879,0.10256410256410262
grid_r0.7_c1.0,both_reachable,domestic_only,late_minus_base,2,0.046957671957671934,0.027777777777777735,0.06613756613756613
grid_r0.7_c1.0,both_reachable,customer_only,late,2,0.2226190476190476,0.17857142857142858,0.26666666666666666
grid_r0.7_c1.0,both_reachable,customer_only,change,2,0.016325341325341386,-0.0032467532467531923,0.035897435897435964
grid_r0.7_c1.0,both_reachable,customer_only,late_minus_base,2,-0.027380952380952353,-0.04365079365079358,-0.011111111111111127
grid_r0.7_c1.0,both_reachable,both_use,late,2,0.4857142857142857,0.4,0.5714285714285714
grid_r0.7_c1.0,both_reachable,both_use,change,2,-0.04109224109224108,-0.1384615384615384,0.05627705627705626
grid_r0.7_c1.0,both_reachable,both_use,late_minus_base,2,-0.018915343915343857,-0.021164021164021163,-0.016666666666666552
grid_r0.7_c1.0,both_reachable,no_submission,late,2,0.01785714285714285,0.0,0.0357142857142857
grid_r0.7_c1.0,both_reachable,no_submission,change,2,0.01785714285714285,0.0,0.0357142857142857
grid_r0.7_c1.0,both_reachable,no_submission,late_minus_base,2,-0.0006613756613756613,-0.0013227513227513227,0.0
grid_r0.7_c1.0,both_reachable,d_to_e,late,2,0.24404761904761899,0.16666666666666663,0.32142857142857134
grid_r0.7_c1.0,both_reachable,d_to_e,change,2,0.0033716283716283407,-0.10256410256410253,0.10930735930735921
grid_r0.7_c1.0,both_reachable,d_to_e,late_minus_base,2,0.01256613756613753,0.0,0.02513227513227506
grid_r0.7_c1.0,both_reachable,e_to_d,late,2,0.2416666666666666,0.23333333333333328,0.24999999999999994
grid_r0.7_c1.0,both_reachable,e_to_d,change,2,-0.04446386946386949,-0.053030303030303094,-0.03589743589743588
grid_r0.7_c1.0,both_reachable,e_to_d,late_minus_base,2,-0.017592592592592604,-0.04629629629629628,0.011111111111111072
grid_r0.7_c1.0,both_reachable,resolved,late,2,0.41309523809523807,0.39285714285714285,0.43333333333333335
grid_r0.7_c1.0,both_reachable,resolved,change,2,-0.010564435564435565,-0.031385281385281405,0.010256410256410275
grid_r0.7_c1.0,both_reachable,resolved,late_minus_base,2,-0.06838624338624338,-0.12222222222222223,-0.014550264550264536
grid_r0.7_c1.5,all,domestic_use,late,2,0.7980066445182725,0.7674418604651163,0.8285714285714286
grid_r0.7_c1.5,all,domestic_use,change,2,-0.06900845420414331,-0.07619047619047614,-0.06182643221781048
grid_r0.7_c1.5,all,domestic_use,late_minus_base,2,0.025913621262458497,0.023255813953488413,0.02857142857142858
grid_r0.7_c1.5,all,customer_use,late,2,0.4146179401993355,0.37209302325581395,0.45714285714285713
grid_r0.7_c1.5,all,customer_use,change,2,0.1010290900251195,0.03062960862166758,0.17142857142857143
grid_r0.7_c1.5,all,customer_use,late_minus_base,2,-0.1903654485049834,-0.2093023255813954,-0.17142857142857143
grid_r0.7_c1.5,all,customer_minus_domestic,late,2,-0.3833887043189369,-0.3953488372093023,-0.37142857142857144
grid_r0.7_c1.5,all,customer_minus_domestic,change,2,0.1700375442292629,0.09245604083947817,0.24761904761904763
grid_r0.7_c1.5,all,customer_minus_domestic,late_minus_base,2,-0.21627906976744188,-0.23255813953488372,-0.20000000000000007
grid_r0.7_c1.5,all,first_d,late,2,0.6514950166112956,0.6285714285714286,0.6744186046511628
grid_r0.7_c1.5,all,first_d,change,2,-0.0831159009264511,-0.1333333333333333,-0.0328984685195689
grid_r0.7_c1.5,all,first_d,late_minus_base,2,0.09833887043189371,0.05714285714285716,0.13953488372093026
grid_r0.7_c1.5,all,first_e,late,2,0.32259136212624584,0.3023255813953488,0.34285714285714286
grid_r0.7_c1.5,all,first_e,change,2,0.0693974016152122,0.03403289846851959,0.1047619047619048
grid_r0.7_c1.5,all,first_e,late_minus_base,2,-0.08671096345514953,-0.1162790697674419,-0.05714285714285716
grid_r0.7_c1.5,all,first_both,late,2,0.0,0.0,0.0
grid_r0.7_c1.5,all,first_both,change,2,0.0,0.0,0.0
grid_r0.7_c1.5,all,first_both,late_minus_base,2,-0.011627906976744186,-0.023255813953488372,0.0
grid_r0.7_c1.5,all,domestic_only,late,2,0.5594684385382059,0.5142857142857142,0.6046511627906976
grid_r0.7_c1.5,all,domestic_only,change,2,-0.11474758933635854,-0.20000000000000007,-0.029495178672717004
grid_r0.7_c1.5,all,domestic_only,late_minus_base,2,0.19036544850498335,0.17142857142857137,0.20930232558139533
grid_r0.7_c1.5,all,customer_only,late,2,0.17607973421926904,0.1428571428571428,0.2093023255813953
grid_r0.7_c1.5,all,customer_only,change,2,0.05528995489290439,0.047619047619047616,0.06296086216676117
grid_r0.7_c1.5,all,customer_only,late_minus_base,2,-0.025913621262458483,-0.02857142857142858,-0.023255813953488386
grid_r0.7_c1.5,all,both_use,late,2,0.23853820598006642,0.1627906976744186,0.3142857142857143
grid_r0.7_c1.5,all,both_use,change,2,0.04573913513221513,-0.032331253545093586,0.12380952380952384
grid_r0.7_c1.5,all,both_use,late_minus_base,2,-0.16445182724252494,-0.186046511627907,-0.14285714285714285
grid_r0.7_c1.5,all,no_submission,late,2,0.025913621262458456,0.023255813953488372,0.02857142857142854
grid_r0.7_c1.5,all,no_submission,change,2,0.013718499311238962,-0.0011344299489506153,0.02857142857142854
grid_r0.7_c1.5,all,no_submission,late_minus_base,2,0.0,0.0,0.0
grid_r0.7_c1.5,all,d_to_e,late,2,0.0920265780730897,0.0697674418604651,0.11428571428571428
grid_r0.7_c1.5,all,d_to_e,change,2,0.031631688409907405,-0.0034032898468519257,0.06666666666666674
grid_r0.7_c1.5,all,d_to_e,late_minus_base,2,-0.0920265780730897,-0.11428571428571428,-0.0697674418604651
grid_r0.7_c1.5,all,e_to_d,late,2,0.14651162790697672,0.09302325581395347,0.19999999999999996
grid_r0.7_c1.5,all,e_to_d,change,2,0.014107446722307765,-0.028927963698241604,0.057142857142857134
grid_r0.7_c1.5,all,e_to_d,late_minus_base,2,-0.06079734219269104,-0.09302325581395347,-0.02857142857142861
grid_r0.7_c1.5,all,resolved,late,2,0.4352159468438538,0.42857142857142855,0.4418604651162791
grid_r0.7_c1.5,all,resolved,change,2,0.060941846959997825,0.002836074872376637,0.11904761904761901
grid_r0.7_c1.5,all,resolved,late_minus_base,2,-0.034883720930232565,-0.06976744186046513,0.0
grid_r0.7_c1.5,both_reachable,domestic_use,late,2,0.7428571428571429,0.7,0.7857142857142857
grid_r0.7_c1.5,both_reachable,domestic_use,change,2,-0.0811521811521812,-0.09307359307359309,-0.06923076923076932
grid_r0.7_c1.5,both_reachable,domestic_use,late_minus_base,2,0.011375661375661372,-0.022222222222222254,0.044973544973545
grid_r0.7_c1.5,both_reachable,customer_use,late,2,0.5523809523809524,0.5333333333333333,0.5714285714285714
grid_r0.7_c1.5,both_reachable,customer_use,change,2,0.10133200133200132,-0.00512820512820511,0.20779220779220775
grid_r0.7_c1.5,both_reachable,customer_use,late_minus_base,2,-0.20224867724867723,-0.24338624338624337,-0.1611111111111111
grid_r0.7_c1.5,both_reachable,customer_minus_domestic,late,2,-0.19047619047619047,-0.21428571428571433,-0.1666666666666666
grid_r0.7_c1.5,both_reachable,customer_minus_domestic,change,2,0.18248418248418247,0.0641025641025641,0.30086580086580084
grid_r0.7_c1.5,both_reachable,customer_minus_domestic,late_minus_base,2,-0.2136243386243386,-0.28835978835978837,-0.13888888888888884
grid_r0.7_c1.5,both_reachable,first_d,late,2,0.5511904761904762,0.5357142857142857,0.5666666666666667
grid_r0.7_c1.5,both_reachable,first_d,change,2,-0.08575591075591077,-0.16125541125541132,-0.01025641025641022
grid_r0.7_c1.5,both_reachable,first_d,late_minus_base,2,0.09285714285714286,0.09126984126984128,0.09444444444444444
grid_r0.7_c1.5,both_reachable,first_e,late,2,0.4309523809523809,0.4285714285714285,0.43333333333333335
grid_r0.7_c1.5,both_reachable,first_e,change,2,0.06789876789876786,0.010256410256410275,0.12554112554112545
grid_r0.7_c1.5,both_reachable,first_e,late_minus_base,2,-0.07830687830687832,-0.08994708994709,-0.06666666666666665
grid_r0.7_c1.5,both_reachable,first_both,late,2,0.0,0.0,0.0
grid_r0.7_c1.5,both_reachable,first_both,change,2,0.0,0.0,0.0
grid_r0.7_c1.5,both_reachable,first_both,late_minus_base,2,-0.013888888888888883,-0.027777777777777766,0.0
grid_r0.7_c1.5,both_reachable,domestic_only,late,2,0.42976190476190473,0.3928571428571428,0.4666666666666667
grid_r0.7_c1.5,both_reachable,domestic_only,change,2,-0.11918914418914422,-0.24350649350649356,0.00512820512820511
grid_r0.7_c1.5,both_reachable,domestic_only,late_minus_base,2,0.20291005291005287,0.1611111111111111,0.24470899470899468
grid_r0.7_c1.5,both_reachable,customer_only,late,2,0.23928571428571427,0.17857142857142852,0.3
grid_r0.7_c1.5,both_reachable,customer_only,change,2,0.06329503829503831,0.05735930735930733,0.06923076923076929
grid_r0.7_c1.5,both_reachable,customer_only,late_minus_base,2,-0.010714285714285718,-0.043650793650793634,0.0222222222222222
grid_r0.7_c1.5,both_reachable,both_use,late,2,0.31309523809523804,0.23333333333333328,0.3928571428571428
grid_r0.7_c1.5,both_reachable,both_use,change,2,0.03803696303696304,-0.07435897435897432,0.1504329004329004
grid_r0.7_c1.5,both_reachable,both_use,late_minus_base,2,-0.19153439153439153,-0.19973544973544977,-0.1833333333333333
grid_r0.7_c1.5,both_reachable,no_submission,late,2,0.01785714285714285,0.0,0.0357142857142857
grid_r0.7_c1.5,both_reachable,no_submission,change,2,0.01785714285714285,0.0,0.0357142857142857
grid_r0.7_c1.5,both_reachable,no_submission,late_minus_base,2,-0.0006613756613756613,-0.0013227513227513227,0.0
grid_r0.7_c1.5,both_reachable,d_to_e,late,2,0.12142857142857139,0.09999999999999999,0.1428571428571428
grid_r0.7_c1.5,both_reachable,d_to_e,change,2,0.033433233433233456,-0.015384615384615344,0.08225108225108226
grid_r0.7_c1.5,both_reachable,d_to_e,late_minus_base,2,-0.11005291005291007,-0.1534391534391535,-0.06666666666666664
grid_r0.7_c1.5,both_reachable,e_to_d,late,2,0.19166666666666662,0.1333333333333333,0.24999999999999994
grid_r0.7_c1.5,both_reachable,e_to_d,change,2,0.004603729603729609,-0.05897435897435896,0.06818181818181818
grid_r0.7_c1.5,both_reachable,e_to_d,late_minus_base,2,-0.06759259259259259,-0.0888888888888889,-0.04629629629629628
grid_r0.7_c1.5,both_reachable,resolved,late,2,0.48333333333333334,0.4666666666666667,0.5
grid_r0.7_c1.5,both_reachable,resolved,change,2,0.12027972027972028,0.0435897435897436,0.19696969696969696
grid_r0.7_c1.5,both_reachable,resolved,late_minus_base,2,0.0018518518518518545,-0.0888888888888889,0.09259259259259262
grid_r1.0_c0.5,all,domestic_use,late,2,0.7604651162790698,0.7209302325581395,0.8
grid_r1.0_c0.5,all,domestic_use,change,2,-0.022345568970639884,-0.03516732841747028,-0.00952380952380949
grid_r1.0_c0.5,all,domestic_use,late_minus_base,2,-0.011627906976744207,-0.023255813953488413,0.0
grid_r1.0_c0.5,all,customer_use,late,2,0.8704318936877076,0.8571428571428571,0.8837209302325582
grid_r1.0_c0.5,all,customer_use,change,2,-0.020683088890689594,-0.07142857142857151,0.03006239364719232
grid_r1.0_c0.5,all,customer_use,late_minus_base,2,0.2654485049833887,0.22857142857142854,0.3023255813953488
grid_r1.0_c0.5,all,customer_minus_domestic,late,2,0.1099667774086378,0.05714285714285708,0.16279069767441853
grid_r1.0_c0.5,all,customer_minus_domestic,change,2,0.0016624800799502695,-0.06190476190476192,0.06522972206466246
grid_r1.0_c0.5,all,customer_minus_domestic,late_minus_base,2,0.2770764119601328,0.22857142857142845,0.3255813953488371
grid_r1.0_c0.5,all,first_d,late,2,0.3029900332225913,0.2571428571428571,0.3488372093023256
grid_r1.0_c0.5,all,first_d,change,2,0.014372147043729577,-0.0761904761904762,0.10493477027793535
grid_r1.0_c0.5,all,first_d,late_minus_base,2,-0.25016611295681057,-0.3142857142857143,-0.18604651162790692
grid_r1.0_c0.5,all,first_e,late,2,0.6245847176079734,0.5348837209302325,0.7142857142857143
grid_r1.0_c0.5,all,first_e,change,2,-0.03888798854765957,-0.1968235961429382,0.11904761904761907
grid_r1.0_c0.5,all,first_e,late_minus_base,2,0.21528239202657803,0.11627906976744179,0.3142857142857143
grid_r1.0_c0.5,all,first_both,late,2,0.07242524916943521,0.028571428571428567,0.11627906976744184
grid_r1.0_c0.5,all,first_both,change,2,0.02451584150393002,-0.042857142857142816,0.09188882586500285
grid_r1.0_c0.5,all,first_both,late_minus_base,2,0.06079734219269102,0.028571428571428567,0.09302325581395347
grid_r1.0_c0.5,all,domestic_only,late,2,0.12956810631229232,0.11627906976744182,0.14285714285714285
grid_r1.0_c0.5,all,domestic_only,change,2,0.020683088890689566,-0.030062393647192293,0.07142857142857142
grid_r1.0_c0.5,all,domestic_only,late_minus_base,2,-0.23953488372093026,-0.2790697674418605,-0.2
grid_r1.0_c0.5,all,customer_only,late,2,0.23953488372093024,0.2,0.27906976744186046
grid_r1.0_c0.5,all,customer_only,change,2,0.022345568970639898,0.009523809523809573,0.03516732841747022
grid_r1.0_c0.5,all,customer_only,late_minus_base,2,0.037541528239202704,0.028571428571428636,0.04651162790697677
grid_r1.0_c0.5,all,both_use,late,2,0.6308970099667774,0.6046511627906976,0.6571428571428571
grid_r1.0_c0.5,all,both_use,change,2,-0.04302865786132948,-0.080952380952381,-0.005104934770277958
grid_r1.0_c0.5,all,both_use,late_minus_base,2,0.22790697674418603,0.2,0.25581395348837205
grid_r1.0_c0.5,all,no_submission,late,2,0.0,0.0,0.0
grid_r1.0_c0.5,all,no_submission,change,2,0.0,0.0,0.0
grid_r1.0_c0.5,all,no_submission,late_minus_base,2,-0.025913621262458456,-0.02857142857142854,-0.023255813953488372
grid_r1.0_c0.5,all,d_to_e,late,2,0.17342192691029898,0.11428571428571425,0.2325581395348837
grid_r1.0_c0.5,all,d_to_e,change,2,-0.0063109418469600165,-0.14761904761904765,0.13499716392512762
grid_r1.0_c0.5,all,d_to_e,late_minus_base,2,-0.010631229235880411,-0.11428571428571431,0.09302325581395349
