scenario,contrast,metric,n,mean,low,high
none_r0.6_f0,shock_difference_in_changes,first_customer,20,0.0,0.0,0.0
none_r0.6_f0,shock_difference_in_changes,d_to_e,20,0.0,0.0,0.0
none_r0.6_f0,shock_difference_in_changes,resolved,20,0.0,0.0,0.0
none_r0.6_f0,shock_difference_in_changes,unresolved,20,0.0,0.0,0.0
none_r0.6_f0,shock_difference_in_changes,potential,20,0.0,0.0,0.0
none_r0.6_f0,shock_difference_in_changes,blocked,20,0.0,0.0,0.0
none_r0.6_f0,shock_difference_in_changes,prevented,20,0.0,0.0,0.0
none_r0.6_f0,shock_difference_in_changes,mean_prevention,20,0.0,0.0,0.0
none_r0.6_f0,shock_difference_in_changes,knowledge_share,20,0.0,0.0,0.0
none_r0.6_f1,late_minus_before,cases,20,-3.95,-8.2,0.3
none_r0.6_f1,late_minus_early_after,cases,20,-0.2,-3.8012499999999996,4.0
none_r0.6_f1,late_minus_before,customer_users,20,-1.7,-4.05,0.6512499999999932
none_r0.6_f1,late_minus_early_after,customer_users,20,-0.4,-2.8,2.15
none_r0.6_f1,late_minus_before,customer_employees,20,-1.55,-3.9,0.85
none_r0.6_f1,late_minus_early_after,customer_employees,20,-0.4,-2.9012499999999997,2.15
none_r0.6_f1,late_minus_before,domestic_use,20,-0.006701335833313726,-0.05383564499047033,0.03885791375902884
none_r0.6_f1,late_minus_early_after,domestic_use,20,-0.007396637982651328,-0.07682015732458003,0.06132544038427997
none_r0.6_f1,late_minus_before,customer_use,20,0.00015573326264782666,-0.042178433788122735,0.04157009457589906
none_r0.6_f1,late_minus_early_after,customer_use,20,-0.01171317353092859,-0.061732165681262496,0.03901341680785696
none_r0.6_f1,late_minus_before,both_use,20,-0.001724790213215212,-0.042030392340464705,0.03991452927097705
none_r0.6_f1,late_minus_early_after,both_use,20,-0.010703124125758553,-0.059068898389196614,0.037604907348854216
none_r0.6_f1,late_minus_before,first_customer,20,0.011727471795711134,-0.028325550158073604,0.05250354236694947
none_r0.6_f1,late_minus_early_after,first_customer,20,-0.007678931347617837,-0.054711395606119845,0.036264867853413374
none_r0.6_f1,late_minus_before,d_to_e,20,-0.010897145682497325,-0.04824815288263006,0.02543835248775838
none_r0.6_f1,late_minus_early_after,d_to_e,20,-0.010080015779487568,-0.04962008245969723,0.02659927980814483
none_r0.6_f1,late_minus_before,resolved,20,0.010085772800575234,-0.042086657810405596,0.06655853579942748
none_r0.6_f1,late_minus_early_after,resolved,20,-0.02035645251491404,-0.0756788766893517,0.03617562495060461
none_r0.6_f1,late_minus_before,unresolved,20,-0.010085772800575227,-0.06655853579942747,0.04208665781040557
none_r0.6_f1,late_minus_early_after,unresolved,20,0.020356452514914063,-0.03617562495060462,0.07567887668935169
none_r0.6_f1,late_minus_before,potential,20,-0.75,-4.4,3.05
none_r0.6_f1,late_minus_early_after,potential,20,-1.6,-6.7,3.6
none_r0.6_f1,late_minus_before,blocked,20,3.3,0.6,5.95
none_r0.6_f1,late_minus_early_after,blocked,20,-0.95,-3.75,1.6
none_r0.6_f1,late_minus_before,prevented,20,-0.1,-3.85,3.7012499999999933
none_r0.6_f1,late_minus_early_after,prevented,20,-0.45,-4.75,3.85
none_r0.6_f1,late_minus_before,mean_prevention,20,0.031709391616218344,-0.02407708367901086,0.08744619530770609
none_r0.6_f1,late_minus_early_after,mean_prevention,20,0.026583037749046308,-0.03802872363673366,0.09132481826813302
none_r0.6_f1,late_minus_before,knowledge_share,20,0.0,0.0,0.0
none_r0.6_f1,late_minus_early_after,knowledge_share,20,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,cases,20,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,customer_users,20,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,customer_employees,20,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,domestic_use,20,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,customer_use,20,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,both_use,20,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,first_customer,20,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,d_to_e,20,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,resolved,20,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,unresolved,20,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,potential,20,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,blocked,20,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,prevented,20,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,mean_prevention,20,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,knowledge_share,20,0.0,0.0,0.0
objective_r0.0_f0,late_minus_before,cases,20,-8.15,-11.25125,-5.0
objective_r0.0_f0,late_minus_early_after,cases,20,-1.35,-4.851249999999999,2.2
objective_r0.0_f0,late_minus_before,customer_users,20,0.25,-0.5,0.95
objective_r0.0_f0,late_minus_early_after,customer_users,20,0.2,-0.55,0.95
objective_r0.0_f0,late_minus_before,customer_employees,20,0.3,-0.3,0.9
objective_r0.0_f0,late_minus_early_after,customer_employees,20,0.4,-0.3,1.1012499999999932
objective_r0.0_f0,late_minus_before,domestic_use,20,0.0049720497169113646,-0.016619468982802286,0.03014390060099844
objective_r0.0_f0,late_minus_early_after,domestic_use,20,0.010578303141548473,-0.015648873617810043,0.036577106432689147
objective_r0.0_f0,late_minus_before,customer_use,20,0.015489636673404274,0.0010058910577267488,0.028562282275338673
objective_r0.0_f0,late_minus_early_after,customer_use,20,0.004870080568496074,-0.012896563754199758,0.02281235024486641
objective_r0.0_f0,late_minus_before,both_use,20,0.003492527399913181,-0.010043018020060407,0.01749155944434368
objective_r0.0_f0,late_minus_early_after,both_use,20,-0.00142832598614384,-0.01562024196066382,0.013846302553905072
objective_r0.0_f0,late_minus_before,first_customer,20,0.008105794584047416,-0.003691336965698289,0.019208863623552914
objective_r0.0_f0,late_minus_early_after,first_customer,20,0.008218126038573435,-0.006514658688184383,0.02119315214133632
objective_r0.0_f0,late_minus_before,d_to_e,20,0.007383842089356864,-0.0015348084637035499,0.01757790808070592
objective_r0.0_f0,late_minus_early_after,d_to_e,20,-0.00209804547007735,-0.011166607345516286,0.008372013048568898
objective_r0.0_f0,late_minus_before,resolved,20,0.01983409208639652,-0.024251594740736012,0.06430444473851193
objective_r0.0_f0,late_minus_early_after,resolved,20,0.011394609160895835,-0.02571134995025112,0.04933814664101647
objective_r0.0_f0,late_minus_before,unresolved,20,-0.01983409208639651,-0.06430444473851199,0.024251594740736
objective_r0.0_f0,late_minus_early_after,unresolved,20,-0.011394609160895847,-0.04933814664101647,0.025711349950251077
objective_r0.0_f0,late_minus_before,potential,20,-0.75,-4.4,3.05
objective_r0.0_f0,late_minus_early_after,potential,20,-1.6,-6.7,3.6
objective_r0.0_f0,late_minus_before,blocked,20,7.4,4.7,9.9
objective_r0.0_f0,late_minus_early_after,blocked,20,-0.25,-3.9,3.2
objective_r0.0_f0,late_minus_before,prevented,20,0.0,0.0,0.0
objective_r0.0_f0,late_minus_early_after,prevented,20,0.0,0.0,0.0
objective_r0.0_f0,late_minus_before,mean_prevention,20,0.0,0.0,0.0
objective_r0.0_f0,late_minus_early_after,mean_prevention,20,0.0,0.0,0.0
objective_r0.0_f0,late_minus_before,knowledge_share,20,0.0,0.0,0.0
objective_r0.0_f0,late_minus_early_after,knowledge_share,20,0.0,0.0,0.0
objective_r0.0_f0,shock_difference_in_changes,cases,20,0.25,0.0,0.55
objective_r0.0_f0,shock_difference_in_changes,customer_users,20,0.25,0.0,0.55
objective_r0.0_f0,shock_difference_in_changes,customer_employees,20,0.15,-0.05,0.45
objective_r0.0_f0,shock_difference_in_changes,domestic_use,20,-0.004571662670459548,-0.011089012424736007,0.0010883803868027336
objective_r0.0_f0,shock_difference_in_changes,customer_use,20,0.005463917222049025,-0.00015169133192388253,0.012212184441919195
objective_r0.0_f0,shock_difference_in_changes,both_use,20,-6.88760713908252e-05,-0.0066837217896491856,0.007962810991106682
objective_r0.0_f0,shock_difference_in_changes,first_customer,20,0.0020961598337783703,-0.0021975068323621893,0.006532200430200254
objective_r0.0_f0,shock_difference_in_changes,d_to_e,20,0.00336775738827066,-2.7029011040636658e-05,0.007362592709568743
objective_r0.0_f0,shock_difference_in_changes,resolved,20,0.007536455168565282,0.001052525482376693,0.01494838841770465
objective_r0.0_f0,shock_difference_in_changes,unresolved,20,-0.007536455168565293,-0.014948388417704666,-0.0010525254823766986
objective_r0.0_f0,shock_difference_in_changes,potential,20,0.0,0.0,0.0
objective_r0.0_f0,shock_difference_in_changes,blocked,20,-0.25,-0.55,0.0
objective_r0.0_f0,shock_difference_in_changes,prevented,20,0.0,0.0,0.0
objective_r0.0_f0,shock_difference_in_changes,mean_prevention,20,0.0,0.0,0.0
objective_r0.0_f0,shock_difference_in_changes,knowledge_share,20,0.0,0.0,0.0
objective_r0.0_f1,late_minus_before,cases,20,-8.65,-11.7,-5.65
objective_r0.0_f1,late_minus_early_after,cases,20,-1.4,-5.45,2.7
objective_r0.0_f1,late_minus_before,customer_users,20,0.05,-0.75,0.75
objective_r0.0_f1,late_minus_early_after,customer_users,20,-0.05,-0.95,0.75
objective_r0.0_f1,late_minus_before,customer_employees,20,0.2,-0.4,0.85
objective_r0.0_f1,late_minus_early_after,customer_employees,20,0.15,-0.7012499999999999,0.95
objective_r0.0_f1,late_minus_before,domestic_use,20,0.003898842884441994,-0.015817672736164256,0.0263956798510133
objective_r0.0_f1,late_minus_early_after,domestic_use,20,0.020115293116623724,-0.007120352729095644,0.046512935206380925
objective_r0.0_f1,late_minus_before,customer_use,20,0.010968901402024661,-0.005970249296161169,0.026096806442975736
objective_r0.0_f1,late_minus_early_after,customer_use,20,-0.001590013158013839,-0.022598892470680275,0.017906582621247426
objective_r0.0_f1,late_minus_before,both_use,20,-0.0003325546772829337,-0.013463115267227583,0.01216734303067694
objective_r0.0_f1,late_minus_early_after,both_use,20,-0.0024745627267721637,-0.016517502204988887,0.013014085897168952
objective_r0.0_f1,late_minus_before,first_customer,20,0.004480400529997127,-0.010597789409169157,0.01864449171391771
objective_r0.0_f1,late_minus_early_after,first_customer,20,-0.00027609140981812855,-0.017356856849196012,0.01480052582193883
objective_r0.0_f1,late_minus_before,d_to_e,20,0.006488500872027539,-0.0022128246857923027,0.016017639396453648
objective_r0.0_f1,late_minus_early_after,d_to_e,20,7.496714069319086e-05,-0.010730288080085911,0.01119246788620184
objective_r0.0_f1,late_minus_before,resolved,20,0.010534859806773706,-0.03422457243496931,0.05702450880160678
objective_r0.0_f1,late_minus_early_after,resolved,20,0.0053284443618998615,-0.03777308313577058,0.049176784652940043
objective_r0.0_f1,late_minus_before,unresolved,20,-0.010534859806773711,-0.057024508801606796,0.03422457243496923
objective_r0.0_f1,late_minus_early_after,unresolved,20,-0.00532844436189987,-0.04917678465294006,0.03777308313577051
objective_r0.0_f1,late_minus_before,potential,20,-0.75,-4.4,3.05
objective_r0.0_f1,late_minus_early_after,potential,20,-1.6,-6.7,3.6
objective_r0.0_f1,late_minus_before,blocked,20,5.65,2.65,8.45
objective_r0.0_f1,late_minus_early_after,blocked,20,-0.85,-4.40125,2.35
objective_r0.0_f1,late_minus_before,prevented,20,2.25,0.55,4.101249999999993
objective_r0.0_f1,late_minus_early_after,prevented,20,0.65,-0.7,2.151249999999993
objective_r0.0_f1,late_minus_before,mean_prevention,20,0.06847157831342736,0.03364893691756668,0.10484013741429275
objective_r0.0_f1,late_minus_early_after,mean_prevention,20,0.029888546724405163,-0.0004204288510611241,0.060620558435313276
objective_r0.0_f1,late_minus_before,knowledge_share,20,0.0,0.0,0.0
objective_r0.0_f1,late_minus_early_after,knowledge_share,20,0.0,0.0,0.0
objective_r0.0_f1,shock_difference_in_changes,cases,20,-0.85,-1.35,-0.35
objective_r0.0_f1,shock_difference_in_changes,customer_users,20,-0.1,-0.4,0.15
objective_r0.0_f1,shock_difference_in_changes,customer_employees,20,-0.1,-0.4,0.15
objective_r0.0_f1,shock_difference_in_changes,domestic_use,20,-0.009107865671027598,-0.015335969809501769,-0.0035843622047553787
objective_r0.0_f1,shock_difference_in_changes,customer_use,20,-0.0002907503555063487,-0.007028348327294798,0.006188034501935822
objective_r0.0_f1,shock_difference_in_changes,both_use,20,-0.004501504945008813,-0.01336619858392075,0.003534146377699459
objective_r0.0_f1,shock_difference_in_changes,first_customer,20,6.075172786062077e-05,-0.003977166365891204,0.0044578076154623445
objective_r0.0_f1,shock_difference_in_changes,d_to_e,20,-0.00035150208336695956,-0.004600015189099461,0.00372004742321306
objective_r0.0_f1,shock_difference_in_changes,resolved,20,0.002461376120667315,-0.004006092571162826,0.00928960158601859
objective_r0.0_f1,shock_difference_in_changes,unresolved,20,-0.002461376120667341,-0.009289601586018617,0.0040060925711627995
objective_r0.0_f1,shock_difference_in_changes,potential,20,0.0,0.0,0.0
objective_r0.0_f1,shock_difference_in_changes,blocked,20,-0.4,-0.85,0.0
objective_r0.0_f1,shock_difference_in_changes,prevented,20,1.25,0.7,1.8
objective_r0.0_f1,shock_difference_in_changes,mean_prevention,20,0.04068292227023681,0.02415261315063559,0.058735712219188385
objective_r0.0_f1,shock_difference_in_changes,knowledge_share,20,0.0,0.0,0.0
objective_r0.6_f0,late_minus_before,cases,20,-6.6,-9.65,-3.5487500000000067
objective_r0.6_f0,late_minus_early_after,cases,20,-0.25,-3.5512499999999996,3.301249999999993
objective_r0.6_f0,late_minus_before,customer_users,20,-0.35,-2.9,2.3
objective_r0.6_f0,late_minus_early_after,customer_users,20,0.25,-3.1,3.801249999999993
objective_r0.6_f0,late_minus_before,customer_employees,20,-0.2,-2.85,2.551249999999993
objective_r0.6_f0,late_minus_early_after,customer_employees,20,0.75,-2.0,4.0012499999999935
objective_r0.6_f0,late_minus_before,domestic_use,20,-0.04089727717409335,-0.0663149246888995,-0.015726249523971093
objective_r0.6_f0,late_minus_early_after,domestic_use,20,-0.00041658968526612773,-0.05027598909068255,0.047432078034507996
objective_r0.6_f0,late_minus_before,customer_use,20,0.06285786324857216,0.022293249863617817,0.10361773083129378
objective_r0.6_f0,late_minus_early_after,customer_use,20,0.005585673577820102,-0.05294763200751644,0.06703788568195186
objective_r0.6_f0,late_minus_before,both_use,20,0.00814254803298807,-0.026551076233397992,0.04165991083778207
objective_r0.6_f0,late_minus_early_after,both_use,20,-0.006943075483597384,-0.03366990786645811,0.01964632469480794
objective_r0.6_f0,late_minus_before,first_customer,20,0.07281997734485854,0.04109894075481371,0.10495392511306445
objective_r0.6_f0,late_minus_early_after,first_customer,20,0.03281670102706543,-0.01662357923111901,0.08551268401337175
objective_r0.6_f0,late_minus_before,d_to_e,20,-0.012704309891056873,-0.04508113718761822,0.01772481550097236
objective_r0.6_f0,late_minus_early_after,d_to_e,20,-0.027484527227328793,-0.05801917699130447,0.004446527080895126
objective_r0.6_f0,late_minus_before,resolved,20,0.07891648750071507,0.04327492918611137,0.11678601349740678
objective_r0.6_f0,late_minus_early_after,resolved,20,0.01669970612772718,-0.030086623039080003,0.06260485017819271
objective_r0.6_f0,late_minus_before,unresolved,20,-0.07891648750071505,-0.11678601349740672,-0.0432749291861114
objective_r0.6_f0,late_minus_early_after,unresolved,20,-0.01669970612772716,-0.06260485017819271,0.030086623039080024
objective_r0.6_f0,late_minus_before,potential,20,-0.75,-4.4,3.05
objective_r0.6_f0,late_minus_early_after,potential,20,-1.6,-6.7,3.6
objective_r0.6_f0,late_minus_before,blocked,20,5.85,3.1,8.451249999999993
objective_r0.6_f0,late_minus_early_after,blocked,20,-1.35,-4.8,1.701249999999993
objective_r0.6_f0,late_minus_before,prevented,20,0.0,0.0,0.0
objective_r0.6_f0,late_minus_early_after,prevented,20,0.0,0.0,0.0
objective_r0.6_f0,late_minus_before,mean_prevention,20,0.0,0.0,0.0
objective_r0.6_f0,late_minus_early_after,mean_prevention,20,0.0,0.0,0.0
objective_r0.6_f0,late_minus_before,knowledge_share,20,0.0,0.0,0.0
objective_r0.6_f0,late_minus_early_after,knowledge_share,20,0.0,0.0,0.0
objective_r0.6_f0,shock_difference_in_changes,cases,20,1.25,0.2,2.4
objective_r0.6_f0,shock_difference_in_changes,customer_users,20,3.2,2.05,4.45
objective_r0.6_f0,shock_difference_in_changes,customer_employees,20,2.35,1.2,3.55
objective_r0.6_f0,shock_difference_in_changes,domestic_use,20,-0.049560528077188415,-0.07866969316567264,-0.01757904169672943
objective_r0.6_f0,shock_difference_in_changes,customer_use,20,0.056433245549693554,0.03291285780433965,0.08155476970261961
objective_r0.6_f0,shock_difference_in_changes,both_use,20,-0.0024675643071710774,-0.03183162870931219,0.026114549620558026
objective_r0.6_f0,shock_difference_in_changes,first_customer,20,0.06586170070675021,0.042079406245472135,0.08958353158519809
objective_r0.6_f0,shock_difference_in_changes,d_to_e,20,-0.011383013752244766,-0.033458869045291,0.012361833988799737
objective_r0.6_f0,shock_difference_in_changes,resolved,20,0.09411735959568922,0.04653598638691318,0.13551473866314825
objective_r0.6_f0,shock_difference_in_changes,unresolved,20,-0.09411735959568923,-0.13551473866314825,-0.046535986386913225
objective_r0.6_f0,shock_difference_in_changes,potential,20,0.0,0.0,0.0
objective_r0.6_f0,shock_difference_in_changes,blocked,20,-1.25,-2.4,-0.2
objective_r0.6_f0,shock_difference_in_changes,prevented,20,0.0,0.0,0.0
objective_r0.6_f0,shock_difference_in_changes,mean_prevention,20,0.0,0.0,0.0
objective_r0.6_f0,shock_difference_in_changes,knowledge_share,20,0.0,0.0,0.0
objective_r0.6_f0_h96,late_minus_before,cases,20,-18.6,-21.25,-15.95
objective_r0.6_f0_h96,late_minus_early_after,cases,20,1.05,-2.35,4.6
objective_r0.6_f0_h96,late_minus_before,customer_users,20,-7.1,-9.25,-4.85
objective_r0.6_f0_h96,late_minus_early_after,customer_users,20,0.9,-2.15,4.15
objective_r0.6_f0_h96,late_minus_before,customer_employees,20,-6.45,-8.65,-4.3
objective_r0.6_f0_h96,late_minus_early_after,customer_employees,20,1.4,-1.15,4.35
objective_r0.6_f0_h96,late_minus_before,domestic_use,20,-0.02235917949896789,-0.06435573672182363,0.02184756031563242
objective_r0.6_f0_h96,late_minus_early_after,domestic_use,20,0.00634924294835143,-0.039858980056387064,0.055547135926984785
objective_r0.6_f0_h96,late_minus_before,customer_use,20,0.06278397960801316,0.017874775747183564,0.1083253834421904
objective_r0.6_f0_h96,late_minus_early_after,customer_use,20,0.0055549779099824306,-0.05897471266550019,0.06890022582900385
objective_r0.6_f0_h96,late_minus_before,both_use,20,0.028267079071223507,-0.01067645483572989,0.06723964000898927
objective_r0.6_f0_h96,late_minus_early_after,both_use,20,0.010226360760485675,-0.03237215872863305,0.05236539857205281
objective_r0.6_f0_h96,late_minus_before,first_customer,20,0.06740769562688265,0.03196579098516248,0.10282103684888315
objective_r0.6_f0_h96,late_minus_early_after,first_customer,20,0.02398109981004079,-0.0283637610664878,0.07621844726328979
objective_r0.6_f0_h96,late_minus_before,d_to_e,20,-0.009175435823156346,-0.030590056403769925,0.013430414402282858
objective_r0.6_f0_h96,late_minus_early_after,d_to_e,20,-0.021225259675820125,-0.06757814534265506,0.02632071780976211
objective_r0.6_f0_h96,late_minus_before,resolved,20,0.04019560946749005,-0.006545701952113959,0.09090872001636478
objective_r0.6_f0_h96,late_minus_early_after,resolved,20,-0.019021039286970708,-0.07714133937369111,0.04249950038633314
objective_r0.6_f0_h96,late_minus_before,unresolved,20,-0.04019560946749001,-0.09090872001636477,0.006545701952113975
objective_r0.6_f0_h96,late_minus_early_after,unresolved,20,0.019021039286970708,-0.04249950038633314,0.07714133937369104
objective_r0.6_f0_h96,late_minus_before,potential,20,-0.75,-4.4,3.05
objective_r0.6_f0_h96,late_minus_early_after,potential,20,-1.6,-6.7,3.6
objective_r0.6_f0_h96,late_minus_before,blocked,20,17.85,14.6,21.1
objective_r0.6_f0_h96,late_minus_early_after,blocked,20,-2.65,-6.851249999999999,1.15
objective_r0.6_f0_h96,late_minus_before,prevented,20,0.0,0.0,0.0
objective_r0.6_f0_h96,late_minus_early_after,prevented,20,0.0,0.0,0.0
objective_r0.6_f0_h96,late_minus_before,mean_prevention,20,0.0,0.0,0.0
objective_r0.6_f0_h96,late_minus_early_after,mean_prevention,20,0.0,0.0,0.0
objective_r0.6_f0_h96,late_minus_before,knowledge_share,20,0.0,0.0,0.0
objective_r0.6_f0_h96,late_minus_early_after,knowledge_share,20,0.0,0.0,0.0
objective_r0.6_f1,late_minus_before,cases,20,-7.2,-10.25125,-4.0
objective_r0.6_f1,late_minus_early_after,cases,20,0.45,-3.15,4.4
objective_r0.6_f1,late_minus_before,customer_users,20,-3.05,-4.7,-1.498750000000007
objective_r0.6_f1,late_minus_early_after,customer_users,20,0.0,-1.95,1.85
objective_r0.6_f1,late_minus_before,customer_employees,20,-3.0,-4.601249999999999,-1.5
objective_r0.6_f1,late_minus_early_after,customer_employees,20,0.0,-2.05,2.0
objective_r0.6_f1,late_minus_before,domestic_use,20,-0.021065379081823675,-0.06766460357445533,0.019976143913805026
objective_r0.6_f1,late_minus_early_after,domestic_use,20,0.007676389582831139,-0.047013724802846324,0.05996384666667198
objective_r0.6_f1,late_minus_before,customer_use,20,0.004328732787827669,-0.032052755990808306,0.040708995339227776
objective_r0.6_f1,late_minus_early_after,customer_use,20,-0.015546804648707935,-0.056672953985841164,0.025529732573550977
objective_r0.6_f1,late_minus_before,both_use,20,-0.018987260664258664,-0.06644418420948868,0.02751963157812498
objective_r0.6_f1,late_minus_early_after,both_use,20,-0.004855598525024004,-0.050122827232616456,0.03885441331046168
objective_r0.6_f1,late_minus_before,first_customer,20,0.017600796525325004,-0.0138592006583833,0.047490551634855646
objective_r0.6_f1,late_minus_early_after,first_customer,20,-0.014627738495242034,-0.06079843784057625,0.02615800366062123
objective_r0.6_f1,late_minus_before,d_to_e,20,-0.00865025966892217,-0.05422186347254115,0.03639261867532701
objective_r0.6_f1,late_minus_early_after,d_to_e,20,0.001082395273398755,-0.03177299105376924,0.03664389594884654
objective_r0.6_f1,late_minus_before,resolved,20,0.06527897386398385,0.009630650348006475,0.1209778196806542
objective_r0.6_f1,late_minus_early_after,resolved,20,-0.01046473206291775,-0.06529284553375922,0.04681028564135227
objective_r0.6_f1,late_minus_before,unresolved,20,-0.06527897386398385,-0.12097781968065427,-0.009630650348006422
objective_r0.6_f1,late_minus_early_after,unresolved,20,0.010464732062917767,-0.04681028564135229,0.06529284553375922
objective_r0.6_f1,late_minus_before,potential,20,-0.75,-4.4,3.05
objective_r0.6_f1,late_minus_early_after,potential,20,-1.6,-6.7,3.6
objective_r0.6_f1,late_minus_before,blocked,20,0.3,-2.0,2.75
objective_r0.6_f1,late_minus_early_after,blocked,20,-2.75,-5.75,0.1
objective_r0.6_f1,late_minus_before,prevented,20,6.15,3.04875,9.25
objective_r0.6_f1,late_minus_early_after,prevented,20,0.7,-3.3012499999999996,4.75
objective_r0.6_f1,late_minus_before,mean_prevention,20,0.14468210869298917,0.09049067988300191,0.1924305397617866
objective_r0.6_f1,late_minus_early_after,mean_prevention,20,0.029704367780132863,-0.01136326798167359,0.07191691029175382
objective_r0.6_f1,late_minus_before,knowledge_share,20,0.0,0.0,0.0
objective_r0.6_f1,late_minus_early_after,knowledge_share,20,0.0,0.0,0.0
objective_r0.6_f1,shock_difference_in_changes,cases,20,-3.25,-5.05,-1.3987500000000068
objective_r0.6_f1,shock_difference_in_changes,customer_users,20,-1.35,-2.85,0.05
objective_r0.6_f1,shock_difference_in_changes,customer_employees,20,-1.45,-3.05,0.0
objective_r0.6_f1,shock_difference_in_changes,domestic_use,20,-0.01436404324850995,-0.04876123262796917,0.024729316015356138
objective_r0.6_f1,shock_difference_in_changes,customer_use,20,0.0041729995251798425,-0.030821186879729384,0.041868722511471335
objective_r0.6_f1,shock_difference_in_changes,both_use,20,-0.01726247045104345,-0.04924318060319557,0.014474949928199431
objective_r0.6_f1,shock_difference_in_changes,first_customer,20,0.005873324729613871,-0.024948248693418076,0.03703119719690707
objective_r0.6_f1,shock_difference_in_changes,d_to_e,20,0.0022468860135751597,-0.026393125731624327,0.030291954868121553
objective_r0.6_f1,shock_difference_in_changes,resolved,20,0.055193201063408616,0.013603124574521012,0.09498794079041509
objective_r0.6_f1,shock_difference_in_changes,unresolved,20,-0.05519320106340862,-0.09498794079041512,-0.01360312457452109
objective_r0.6_f1,shock_difference_in_changes,potential,20,0.0,0.0,0.0
objective_r0.6_f1,shock_difference_in_changes,blocked,20,-3.0,-4.1,-1.9
objective_r0.6_f1,shock_difference_in_changes,prevented,20,6.25,4.0,8.5
objective_r0.6_f1,shock_difference_in_changes,mean_prevention,20,0.11297271707677081,0.07134763213945033,0.15925117308592582
objective_r0.6_f1,shock_difference_in_changes,knowledge_share,20,0.0,0.0,0.0
objective_r0.6_f1_h96,late_minus_before,cases,20,-12.1,-15.301250000000001,-9.15
objective_r0.6_f1_h96,late_minus_early_after,cases,20,2.95,-1.05,6.8
objective_r0.6_f1_h96,late_minus_before,customer_users,20,-4.1,-5.85,-2.45
objective_r0.6_f1_h96,late_minus_early_after,customer_users,20,1.65,-0.45124999999999993,3.7
objective_r0.6_f1_h96,late_minus_before,customer_employees,20,-4.0,-5.75,-2.4
objective_r0.6_f1_h96,late_minus_early_after,customer_employees,20,1.65,-0.4,3.6
objective_r0.6_f1_h96,late_minus_before,domestic_use,20,-0.022601213985792807,-0.06073433704721318,0.018596855334763532
objective_r0.6_f1_h96,late_minus_early_after,domestic_use,20,-0.003796805224183003,-0.05624506390355375,0.04839989563309518
objective_r0.6_f1_h96,late_minus_before,customer_use,20,0.04534033314114618,-0.003708158547493426,0.09277508771512001
objective_r0.6_f1_h96,late_minus_early_after,customer_use,20,-0.0011853049161800245,-0.06280498628184233,0.061835967082530696
objective_r0.6_f1_h96,late_minus_before,both_use,20,0.009816096043055621,-0.028106539251874355,0.049072041597128406
objective_r0.6_f1_h96,late_minus_early_after,both_use,20,0.0056392209135682405,-0.0384835835404313,0.04835537133487216
objective_r0.6_f1_h96,late_minus_before,first_customer,20,0.05580923045723314,0.0025078917481436546,0.10517789578308222
objective_r0.6_f1_h96,late_minus_early_after,first_customer,20,0.010300004310217045,-0.03958518074440552,0.0568370387955134
objective_r0.6_f1_h96,late_minus_before,d_to_e,20,-0.011400141975963748,-0.048934458410223494,0.027275530370770063
objective_r0.6_f1_h96,late_minus_early_after,d_to_e,20,-0.011882692867118738,-0.038517196429535154,0.01526519619667066
objective_r0.6_f1_h96,late_minus_before,resolved,20,0.09058104890041457,0.030842302469880775,0.15008221628128143
objective_r0.6_f1_h96,late_minus_early_after,resolved,20,-0.009320433506495704,-0.06489093074626974,0.05523465452124266
objective_r0.6_f1_h96,late_minus_before,unresolved,20,-0.0905810489004146,-0.15008221628128143,-0.030842302469880834
objective_r0.6_f1_h96,late_minus_early_after,unresolved,20,0.009320433506495692,-0.05523465452124269,0.06489093074626966
objective_r0.6_f1_h96,late_minus_before,potential,20,-0.75,-4.4,3.05
objective_r0.6_f1_h96,late_minus_early_after,potential,20,-1.6,-6.7,3.6
objective_r0.6_f1_h96,late_minus_before,blocked,20,10.2,6.9,13.4
objective_r0.6_f1_h96,late_minus_early_after,blocked,20,-5.55,-10.05,-1.65
objective_r0.6_f1_h96,late_minus_before,prevented,20,1.15,-1.75,4.4
objective_r0.6_f1_h96,late_minus_early_after,prevented,20,1.0,-1.75,3.95
objective_r0.6_f1_h96,late_minus_before,mean_prevention,20,0.11482439364071591,0.07015454588134414,0.15927537310538148
objective_r0.6_f1_h96,late_minus_early_after,mean_prevention,20,0.016458418080894394,-0.03302667778541488,0.06317359504419459
