scenario,seed,period,rho,feedback,cases,employees,domestic_users,customer_users,customer_employees,domestic_employees,domestic_use,customer_use,both_use,first_customer,d_to_e,resolved,unresolved,potential,blocked,prevented,mean_prevention,knowledge_share
none_r0.0_f1,4,late_after,0.0,True,53,48,42,5,5,37,0.7924528301886793,0.09433962264150944,0.07547169811320754,0.05660377358490566,0.03773584905660377,0.39622641509433965,0.6037735849056604,75,19,3,0.07737018299813862,0.2166666666666667
none_r0.6_f0,4,before,0.6,False,52,50,45,16,16,43,0.8653846153846154,0.3076923076923077,0.21153846153846154,0.17307692307692307,0.1346153846153846,0.36538461538461536,0.6346153846153846,67,15,0,0.0,1.0
none_r0.6_f0,4,early_after,0.6,False,39,37,32,19,18,31,0.8205128205128205,0.48717948717948717,0.358974358974359,0.3333333333333333,0.1282051282051282,0.358974358974359,0.6410256410256411,61,22,0,0.0,1.0
none_r0.6_f0,4,late_after,0.6,False,57,51,51,17,17,46,0.8947368421052632,0.2982456140350877,0.22807017543859648,0.08771929824561403,0.21052631578947367,0.40350877192982454,0.5964912280701754,75,18,0,0.0,1.0
none_r0.6_f1,4,before,0.6,True,36,35,32,11,11,31,0.8888888888888888,0.3055555555555556,0.25,0.1388888888888889,0.16666666666666666,0.25,0.75,67,13,18,0.34557031275174965,1.0
none_r0.6_f1,4,early_after,0.6,True,27,27,21,10,10,21,0.7777777777777778,0.37037037037037035,0.2222222222222222,0.2962962962962963,0.07407407407407407,0.37037037037037035,0.6296296296296297,61,18,16,0.3211911313260469,1.0
none_r0.6_f1,4,late_after,0.6,True,52,48,48,16,16,44,0.9230769230769231,0.3076923076923077,0.25,0.15384615384615385,0.15384615384615385,0.5,0.5,75,17,6,0.20516434779159068,1.0
objective_r0.0_f0,4,before,0.0,False,49,47,42,2,2,40,0.8571428571428571,0.04081632653061224,0.04081632653061224,0.0,0.04081632653061224,0.2857142857142857,0.7142857142857143,67,18,0,0.0,0.2166666666666667
objective_r0.0_f0,4,early_after,0.0,False,39,36,31,3,2,29,0.7948717948717948,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.3076923076923077,0.6923076923076923,61,22,0,0.0,0.2166666666666667
objective_r0.0_f0,4,late_after,0.0,False,54,49,42,4,4,37,0.7777777777777778,0.07407407407407407,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.4074074074074074,0.5925925925925926,75,21,0,0.0,0.2166666666666667
objective_r0.0_f1,4,before,0.0,True,49,47,42,2,2,40,0.8571428571428571,0.04081632653061224,0.04081632653061224,0.0,0.04081632653061224,0.2857142857142857,0.7142857142857143,67,18,0,0.09526695219883131,0.2166666666666667
objective_r0.0_f1,4,early_after,0.0,True,35,33,27,3,2,26,0.7714285714285715,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.3142857142857143,0.6857142857142857,61,22,4,0.05523841547034721,0.2166666666666667
objective_r0.0_f1,4,late_after,0.0,True,52,47,41,5,5,36,0.7884615384615384,0.09615384615384616,0.07692307692307693,0.057692307692307696,0.038461538461538464,0.40384615384615385,0.5961538461538461,75,19,4,0.10018856651154841,0.2166666666666667
objective_r0.6_f0,4,before,0.6,False,52,50,45,16,16,43,0.8653846153846154,0.3076923076923077,0.21153846153846154,0.17307692307692307,0.1346153846153846,0.36538461538461536,0.6346153846153846,67,15,0,0.0,1.0
objective_r0.6_f0,4,early_after,0.6,False,39,37,28,20,19,27,0.717948717948718,0.5128205128205128,0.28205128205128205,0.358974358974359,0.1282051282051282,0.46153846153846156,0.5384615384615384,61,22,0,0.0,1.0
objective_r0.6_f0,4,late_after,0.6,False,55,51,51,20,20,47,0.9272727272727272,0.36363636363636365,0.3090909090909091,0.18181818181818182,0.18181818181818182,0.4909090909090909,0.509090909090909,75,20,0,0.0,1.0
objective_r0.6_f1,4,before,0.6,True,36,35,32,11,11,31,0.8888888888888888,0.3055555555555556,0.25,0.1388888888888889,0.16666666666666666,0.25,0.75,67,13,18,0.34557031275174965,1.0
objective_r0.6_f1,4,early_after,0.6,True,25,25,20,10,10,20,0.8,0.4,0.24,0.32,0.08,0.36,0.64,61,18,18,0.3749136935681393,1.0
objective_r0.6_f1,4,late_after,0.6,True,47,44,44,14,14,41,0.9361702127659575,0.2978723404255319,0.2553191489361702,0.14893617021276595,0.14893617021276595,0.44680851063829785,0.5531914893617021,75,16,12,0.2500635459453781,1.0
information_r0.0_f0,4,before,0.0,False,49,47,42,2,2,40,0.8571428571428571,0.04081632653061224,0.04081632653061224,0.0,0.04081632653061224,0.2857142857142857,0.7142857142857143,67,18,0,0.0,0.2166666666666667
information_r0.0_f0,4,early_after,0.0,False,39,36,32,4,3,30,0.8205128205128205,0.10256410256410256,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.3076923076923077,0.6923076923076923,61,22,0,0.0,0.3083333333333334
information_r0.0_f0,4,late_after,0.0,False,54,49,42,4,4,37,0.7777777777777778,0.07407407407407407,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.4074074074074074,0.5925925925925926,75,21,0,0.0,0.3083333333333334
information_r0.0_f1,4,before,0.0,True,49,47,42,2,2,40,0.8571428571428571,0.04081632653061224,0.04081632653061224,0.0,0.04081632653061224,0.2857142857142857,0.7142857142857143,67,18,0,0.09526695219883131,0.2166666666666667
information_r0.0_f1,4,early_after,0.0,True,35,33,28,4,3,27,0.8,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.3142857142857143,0.6857142857142857,61,22,4,0.057360882551879135,0.3083333333333334
information_r0.0_f1,4,late_after,0.0,True,53,48,42,5,5,37,0.7924528301886793,0.09433962264150944,0.07547169811320754,0.05660377358490566,0.03773584905660377,0.39622641509433965,0.6037735849056604,75,19,3,0.08743616074193285,0.3083333333333334
information_r0.6_f0,4,before,0.6,False,52,50,45,16,16,43,0.8653846153846154,0.3076923076923077,0.21153846153846154,0.17307692307692307,0.1346153846153846,0.36538461538461536,0.6346153846153846,67,15,0,0.0,1.0
information_r0.6_f0,4,early_after,0.6,False,39,37,32,19,18,31,0.8205128205128205,0.48717948717948717,0.358974358974359,0.3333333333333333,0.1282051282051282,0.358974358974359,0.6410256410256411,61,22,0,0.0,1.0
information_r0.6_f0,4,late_after,0.6,False,57,51,51,17,17,46,0.8947368421052632,0.2982456140350877,0.22807017543859648,0.08771929824561403,0.21052631578947367,0.40350877192982454,0.5964912280701754,75,18,0,0.0,1.0
information_r0.6_f1,4,before,0.6,True,36,35,32,11,11,31,0.8888888888888888,0.3055555555555556,0.25,0.1388888888888889,0.16666666666666666,0.25,0.75,67,13,18,0.34557031275174965,1.0
information_r0.6_f1,4,early_after,0.6,True,27,27,21,10,10,21,0.7777777777777778,0.37037037037037035,0.2222222222222222,0.2962962962962963,0.07407407407407407,0.37037037037037035,0.6296296296296297,61,18,16,0.3211911313260469,1.0
information_r0.6_f1,4,late_after,0.6,True,52,48,48,16,16,44,0.9230769230769231,0.3076923076923077,0.25,0.15384615384615385,0.15384615384615385,0.5,0.5,75,17,6,0.20516434779159068,1.0
objective_r0.6_f0_h96,4,before,0.6,False,52,50,45,16,16,43,0.8653846153846154,0.3076923076923077,0.21153846153846154,0.17307692307692307,0.1346153846153846,0.36538461538461536,0.6346153846153846,67,15,0,0.0,1.0
objective_r0.6_f0_h96,4,early_after,0.6,False,28,26,22,17,16,21,0.7857142857142857,0.6071428571428571,0.42857142857142855,0.32142857142857145,0.25,0.5,0.5,61,33,0,0.0,1.0
objective_r0.6_f0_h96,4,late_after,0.6,False,31,30,25,12,12,24,0.8064516129032258,0.3870967741935484,0.2903225806451613,0.25806451612903225,0.12903225806451613,0.41935483870967744,0.5806451612903226,75,44,0,0.0,1.0
objective_r0.6_f1_h96,4,before,0.6,True,36,35,32,11,11,31,0.8888888888888888,0.3055555555555556,0.25,0.1388888888888889,0.16666666666666666,0.25,0.75,67,13,18,0.34557031275174965,1.0
objective_r0.6_f1_h96,4,early_after,0.6,True,19,19,16,8,8,16,0.8421052631578947,0.42105263157894735,0.2631578947368421,0.3157894736842105,0.10526315789473684,0.47368421052631576,0.5263157894736842,61,27,15,0.3732834713459171,1.0
objective_r0.6_f1_h96,4,late_after,0.6,True,34,34,30,12,12,30,0.8823529411764706,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.38235294117647056,0.6176470588235294,75,32,9,0.23146317461203872,1.0
none_r0.0_f0,5,before,0.0,False,59,56,48,4,4,45,0.8135593220338984,0.06779661016949153,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.2711864406779661,0.7288135593220338,72,13,0,0.0,0.125
none_r0.0_f0,5,early_after,0.0,False,50,47,37,2,2,34,0.74,0.04,0.02,0.02,0.02,0.26,0.74,95,45,0,0.0,0.125
none_r0.0_f0,5,late_after,0.0,False,40,38,32,2,2,30,0.8,0.05,0.025,0.05,0.0,0.275,0.725,69,29,0,0.0,0.125
none_r0.0_f1,5,before,0.0,True,53,51,45,2,2,43,0.8490566037735849,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.3018867924528302,0.6981132075471698,72,13,6,0.06073755345816802,0.125
none_r0.0_f1,5,early_after,0.0,True,50,47,36,3,3,33,0.72,0.06,0.02,0.04,0.02,0.26,0.74,95,44,1,0.054368368796647415,0.125
none_r0.0_f1,5,late_after,0.0,True,41,38,33,2,2,30,0.8048780487804879,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.0,0.2926829268292683,0.7073170731707317,69,28,0,0.001958788299041029,0.125
none_r0.6_f0,5,before,0.6,False,59,56,44,34,32,43,0.7457627118644068,0.576271186440678,0.3728813559322034,0.3559322033898305,0.22033898305084745,0.3728813559322034,0.6271186440677966,72,13,0,0.0,1.0
none_r0.6_f0,5,early_after,0.6,False,53,49,42,28,27,39,0.7924528301886793,0.5283018867924528,0.37735849056603776,0.3584905660377358,0.16981132075471697,0.37735849056603776,0.6226415094339622,95,42,0,0.0,1.0
none_r0.6_f0,5,late_after,0.6,False,43,40,32,22,21,30,0.7441860465116279,0.5116279069767442,0.32558139534883723,0.3488372093023256,0.16279069767441862,0.27906976744186046,0.7209302325581395,69,26,0,0.0,1.0
none_r0.6_f1,5,before,0.6,True,44,43,35,21,20,35,0.7954545454545454,0.4772727272727273,0.29545454545454547,0.3409090909090909,0.13636363636363635,0.4090909090909091,0.5909090909090909,72,11,17,0.24716268069768077,1.0
none_r0.6_f1,5,early_after,0.6,True,33,30,24,17,15,24,0.7272727272727273,0.5151515151515151,0.3333333333333333,0.36363636363636365,0.15151515151515152,0.5757575757575758,0.42424242424242425,95,27,35,0.5953513427071623,1.0
none_r0.6_f1,5,late_after,0.6,True,33,33,26,16,16,26,0.7878787878787878,0.48484848484848486,0.30303030303030304,0.24242424242424243,0.24242424242424243,0.36363636363636365,0.6363636363636364,69,19,17,0.41339683546448425,1.0
objective_r0.0_f0,5,before,0.0,False,59,56,48,4,4,45,0.8135593220338984,0.06779661016949153,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.2711864406779661,0.7288135593220338,72,13,0,0.0,0.125
objective_r0.0_f0,5,early_after,0.0,False,50,47,37,2,2,34,0.74,0.04,0.02,0.02,0.02,0.26,0.74,95,45,0,0.0,0.125
objective_r0.0_f0,5,late_after,0.0,False,40,38,32,2,2,30,0.8,0.05,0.025,0.05,0.0,0.275,0.725,69,29,0,0.0,0.125
objective_r0.0_f1,5,before,0.0,True,53,51,45,2,2,43,0.8490566037735849,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.3018867924528302,0.6981132075471698,72,13,6,0.06073755345816802,0.125
objective_r0.0_f1,5,early_after,0.0,True,50,47,36,3,3,33,0.72,0.06,0.02,0.04,0.02,0.26,0.74,95,44,1,0.054368368796647415,0.125
objective_r0.0_f1,5,late_after,0.0,True,41,38,33,2,2,30,0.8048780487804879,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.0,0.2926829268292683,0.7073170731707317,69,28,0,0.04749453501859175,0.125
objective_r0.6_f0,5,before,0.6,False,59,56,44,34,32,43,0.7457627118644068,0.576271186440678,0.3728813559322034,0.3559322033898305,0.22033898305084745,0.3728813559322034,0.6271186440677966,72,13,0,0.0,1.0
objective_r0.6_f0,5,early_after,0.6,False,54,49,39,32,29,37,0.7222222222222222,0.5925925925925926,0.37037037037037035,0.4444444444444444,0.12962962962962962,0.46296296296296297,0.5370370370370371,95,41,0,0.0,1.0
objective_r0.6_f0,5,late_after,0.6,False,42,40,31,27,26,29,0.7380952380952381,0.6428571428571429,0.40476190476190477,0.35714285714285715,0.2857142857142857,0.47619047619047616,0.5238095238095238,69,27,0,0.0,1.0
objective_r0.6_f1,5,before,0.6,True,44,43,35,21,20,35,0.7954545454545454,0.4772727272727273,0.29545454545454547,0.3409090909090909,0.13636363636363635,0.4090909090909091,0.5909090909090909,72,11,17,0.24716268069768077,1.0
objective_r0.6_f1,5,early_after,0.6,True,32,28,23,16,13,23,0.71875,0.5,0.3125,0.375,0.125,0.59375,0.40625,95,23,40,0.6184287227629067,1.0
objective_r0.6_f1,5,late_after,0.6,True,33,32,25,19,18,24,0.7575757575757576,0.5757575757575758,0.36363636363636365,0.24242424242424243,0.3333333333333333,0.45454545454545453,0.5454545454545454,69,16,20,0.5198180888256497,1.0
information_r0.0_f0,5,before,0.0,False,59,56,48,8,8,45,0.8135593220338984,0.13559322033898305,0.0847457627118644,0.05084745762711865,0.0847457627118644,0.2711864406779661,0.7288135593220338,72,13,0,0.0,0.125
information_r0.0_f0,5,early_after,0.0,False,52,49,38,8,8,35,0.7307692307692307,0.15384615384615385,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.28846153846153844,0.7115384615384616,95,43,0,0.0,0.35833333333333317
information_r0.0_f0,5,late_after,0.0,False,38,37,30,7,7,29,0.7894736842105263,0.18421052631578946,0.13157894736842105,0.10526315789473684,0.07894736842105263,0.21052631578947367,0.7894736842105263,69,31,0,0.0,0.35833333333333317
information_r0.0_f1,5,before,0.0,True,53,51,45,6,6,43,0.8490566037735849,0.11320754716981132,0.07547169811320754,0.03773584905660377,0.07547169811320754,0.3018867924528302,0.6981132075471698,72,13,6,0.06073755345816802,0.125
information_r0.0_f1,5,early_after,0.0,True,39,37,27,6,5,26,0.6923076923076923,0.15384615384615385,0.05128205128205128,0.1282051282051282,0.02564102564102564,0.3076923076923077,0.6923076923076923,95,33,23,0.3240451455775453,0.35833333333333317
information_r0.0_f1,5,late_after,0.0,True,36,36,29,7,7,29,0.8055555555555556,0.19444444444444445,0.1388888888888889,0.1111111111111111,0.08333333333333333,0.2222222222222222,0.7777777777777778,69,29,4,0.1682596268245289,0.35833333333333317
information_r0.6_f0,5,before,0.6,False,59,56,44,34,32,43,0.7457627118644068,0.576271186440678,0.3728813559322034,0.3559322033898305,0.22033898305084745,0.3728813559322034,0.6271186440677966,72,13,0,0.0,1.0
information_r0.6_f0,5,early_after,0.6,False,53,49,42,28,27,39,0.7924528301886793,0.5283018867924528,0.37735849056603776,0.3584905660377358,0.16981132075471697,0.37735849056603776,0.6226415094339622,95,42,0,0.0,1.0
information_r0.6_f0,5,late_after,0.6,False,43,40,32,22,21,30,0.7441860465116279,0.5116279069767442,0.32558139534883723,0.3488372093023256,0.16279069767441862,0.27906976744186046,0.7209302325581395,69,26,0,0.0,1.0
information_r0.6_f1,5,before,0.6,True,44,43,35,21,20,35,0.7954545454545454,0.4772727272727273,0.29545454545454547,0.3409090909090909,0.13636363636363635,0.4090909090909091,0.5909090909090909,72,11,17,0.24716268069768077,1.0
information_r0.6_f1,5,early_after,0.6,True,33,30,24,17,15,24,0.7272727272727273,0.5151515151515151,0.3333333333333333,0.36363636363636365,0.15151515151515152,0.5757575757575758,0.42424242424242425,95,27,35,0.5953513427071623,1.0
information_r0.6_f1,5,late_after,0.6,True,33,33,26,16,16,26,0.7878787878787878,0.48484848484848486,0.30303030303030304,0.24242424242424243,0.24242424242424243,0.36363636363636365,0.6363636363636364,69,19,17,0.41339683546448425,1.0
objective_r0.6_f0_h96,5,before,0.6,False,59,56,44,34,32,43,0.7457627118644068,0.576271186440678,0.3728813559322034,0.3559322033898305,0.22033898305084745,0.3728813559322034,0.6271186440677966,72,13,0,0.0,1.0
objective_r0.6_f0_h96,5,early_after,0.6,False,40,36,30,25,22,28,0.75,0.625,0.4,0.475,0.125,0.425,0.575,95,55,0,0.0,1.0
objective_r0.6_f0_h96,5,late_after,0.6,False,30,28,18,22,21,16,0.6,0.7333333333333333,0.36666666666666664,0.5,0.23333333333333334,0.6,0.4,69,39,0,0.0,1.0
objective_r0.6_f1_h96,5,before,0.6,True,44,43,35,21,20,35,0.7954545454545454,0.4772727272727273,0.29545454545454547,0.3409090909090909,0.13636363636363635,0.4090909090909091,0.5909090909090909,72,11,17,0.24716268069768077,1.0
objective_r0.6_f1_h96,5,early_after,0.6,True,27,23,20,18,15,20,0.7407407407407407,0.6666666666666666,0.4444444444444444,0.37037037037037035,0.25925925925925924,0.5925925925925926,0.4074074074074074,95,37,31,0.5981467655519481,1.0
objective_r0.6_f1_h96,5,late_after,0.6,True,31,30,22,17,17,21,0.7096774193548387,0.5483870967741935,0.3548387096774194,0.2903225806451613,0.25806451612903225,0.4838709677419355,0.5161290322580645,69,20,18,0.4651645793880316,1.0
none_r0.0_f0,6,before,0.0,False,46,42,35,2,2,31,0.7608695652173914,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.3695652173913043,0.6304347826086957,61,15,0,0.0,0.15000000000000002
none_r0.0_f0,6,early_after,0.0,False,47,42,36,3,2,32,0.7659574468085106,0.06382978723404255,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.3191489361702128,0.6808510638297872,74,27,0,0.0,0.15000000000000002
none_r0.0_f0,6,late_after,0.0,False,36,32,29,1,1,25,0.8055555555555556,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,0.3888888888888889,0.6111111111111112,68,32,0,0.0,0.15000000000000002
none_r0.0_f1,6,before,0.0,True,41,40,30,2,2,29,0.7317073170731707,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.34146341463414637,0.6585365853658537,61,14,6,0.14686003422192684,0.15000000000000002
none_r0.0_f1,6,early_after,0.0,True,48,43,37,3,2,33,0.7708333333333334,0.0625,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.3125,0.6875,74,26,0,0.009307222467229818,0.15000000000000002
none_r0.0_f1,6,late_after,0.0,True,36,32,29,1,1,25,0.8055555555555556,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,0.3888888888888889,0.6111111111111112,68,32,0,0.06858522604214663,0.15000000000000002
none_r0.6_f0,6,before,0.6,False,49,43,45,20,17,41,0.9183673469387755,0.40816326530612246,0.3469387755102041,0.2857142857142857,0.10204081632653061,0.5510204081632653,0.4489795918367347,61,12,0,0.0,1.0
none_r0.6_f0,6,early_after,0.6,False,44,41,31,25,23,30,0.7045454545454546,0.5681818181818182,0.3409090909090909,0.38636363636363635,0.1590909090909091,0.4090909090909091,0.5909090909090909,74,30,0,0.0,1.0
none_r0.6_f0,6,late_after,0.6,False,35,32,27,14,14,24,0.7714285714285715,0.4,0.22857142857142856,0.2857142857142857,0.11428571428571428,0.45714285714285713,0.5428571428571428,68,33,0,0.0,1.0
none_r0.6_f1,6,before,0.6,True,29,26,24,12,11,22,0.8275862068965517,0.41379310344827586,0.27586206896551724,0.27586206896551724,0.13793103448275862,0.3103448275862069,0.6896551724137931,61,11,21,0.5471130099228716,1.0
none_r0.6_f1,6,early_after,0.6,True,33,33,28,15,15,28,0.8484848484848485,0.45454545454545453,0.30303030303030304,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.6363636363636364,74,23,18,0.32438609531930085,1.0
none_r0.6_f1,6,late_after,0.6,True,22,20,18,10,9,16,0.8181818181818182,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.6363636363636364,68,26,20,0.4901650650776742,1.0
objective_r0.0_f0,6,before,0.0,False,46,42,35,2,2,31,0.7608695652173914,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.3695652173913043,0.6304347826086957,61,15,0,0.0,0.15000000000000002
objective_r0.0_f0,6,early_after,0.0,False,47,42,36,3,2,32,0.7659574468085106,0.06382978723404255,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.3191489361702128,0.6808510638297872,74,27,0,0.0,0.15000000000000002
objective_r0.0_f0,6,late_after,0.0,False,36,32,29,1,1,25,0.8055555555555556,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,0.3888888888888889,0.6111111111111112,68,32,0,0.0,0.15000000000000002
objective_r0.0_f1,6,before,0.0,True,41,40,30,2,2,29,0.7317073170731707,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.34146341463414637,0.6585365853658537,61,14,6,0.14686003422192684,0.15000000000000002
objective_r0.0_f1,6,early_after,0.0,True,48,43,37,3,2,33,0.7708333333333334,0.0625,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.3125,0.6875,74,26,0,0.009307222467229818,0.15000000000000002
objective_r0.0_f1,6,late_after,0.0,True,33,30,26,1,1,23,0.7878787878787878,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.36363636363636365,0.6363636363636364,68,32,3,0.09475895728678309,0.15000000000000002
objective_r0.6_f0,6,before,0.6,False,49,43,45,20,17,41,0.9183673469387755,0.40816326530612246,0.3469387755102041,0.2857142857142857,0.10204081632653061,0.5510204081632653,0.4489795918367347,61,12,0,0.0,1.0
objective_r0.6_f0,6,early_after,0.6,False,45,41,30,26,23,29,0.6666666666666666,0.5777777777777777,0.28888888888888886,0.37777777777777777,0.17777777777777778,0.4888888888888889,0.5111111111111111,74,29,0,0.0,1.0
objective_r0.6_f0,6,late_after,0.6,False,40,35,31,16,16,27,0.775,0.4,0.225,0.275,0.125,0.575,0.425,68,28,0,0.0,1.0
objective_r0.6_f1,6,before,0.6,True,29,26,24,12,11,22,0.8275862068965517,0.41379310344827586,0.27586206896551724,0.27586206896551724,0.13793103448275862,0.3103448275862069,0.6896551724137931,61,11,21,0.5471130099228716,1.0
objective_r0.6_f1,6,early_after,0.6,True,31,31,26,13,13,26,0.8387096774193549,0.41935483870967744,0.2903225806451613,0.22580645161290322,0.16129032258064516,0.2903225806451613,0.7096774193548387,74,23,20,0.39488258940812737,1.0
objective_r0.6_f1,6,late_after,0.6,True,24,22,19,9,8,17,0.7916666666666666,0.375,0.25,0.25,0.125,0.5,0.5,68,25,19,0.40693746864717484,1.0
information_r0.0_f0,6,before,0.0,False,46,42,35,3,3,31,0.7608695652173914,0.06521739130434782,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.391304347826087,0.6086956521739131,61,15,0,0.0,0.15000000000000002
information_r0.0_f0,6,early_after,0.0,False,49,43,36,8,7,31,0.7346938775510204,0.16326530612244897,0.08163265306122448,0.10204081632653061,0.061224489795918366,0.3877551020408163,0.6122448979591837,74,25,0,0.0,0.3249999999999999
information_r0.0_f0,6,late_after,0.0,False,37,33,30,3,3,26,0.8108108108108109,0.08108108108108109,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.3783783783783784,0.6216216216216216,68,31,0,0.0,0.3249999999999999
information_r0.0_f1,6,before,0.0,True,41,40,30,3,3,29,0.7317073170731707,0.07317073170731707,0.07317073170731707,0.024390243902439025,0.04878048780487805,0.36585365853658536,0.6341463414634146,61,14,6,0.14686003422192684,0.15000000000000002
information_r0.0_f1,6,early_after,0.0,True,40,39,28,7,6,28,0.7,0.175,0.075,0.125,0.05,0.325,0.675,74,22,12,0.22287672056879232,0.3249999999999999
information_r0.0_f1,6,late_after,0.0,True,32,29,26,2,2,23,0.8125,0.0625,0.0625,0.03125,0.03125,0.375,0.625,68,27,9,0.2547983379669423,0.3249999999999999
information_r0.6_f0,6,before,0.6,False,49,43,45,20,17,41,0.9183673469387755,0.40816326530612246,0.3469387755102041,0.2857142857142857,0.10204081632653061,0.5510204081632653,0.4489795918367347,61,12,0,0.0,1.0
information_r0.6_f0,6,early_after,0.6,False,44,41,31,25,23,30,0.7045454545454546,0.5681818181818182,0.3409090909090909,0.38636363636363635,0.1590909090909091,0.4090909090909091,0.5909090909090909,74,30,0,0.0,1.0
information_r0.6_f0,6,late_after,0.6,False,35,32,27,14,14,24,0.7714285714285715,0.4,0.22857142857142856,0.2857142857142857,0.11428571428571428,0.45714285714285713,0.5428571428571428,68,33,0,0.0,1.0
information_r0.6_f1,6,before,0.6,True,29,26,24,12,11,22,0.8275862068965517,0.41379310344827586,0.27586206896551724,0.27586206896551724,0.13793103448275862,0.3103448275862069,0.6896551724137931,61,11,21,0.5471130099228716,1.0
information_r0.6_f1,6,early_after,0.6,True,33,33,28,15,15,28,0.8484848484848485,0.45454545454545453,0.30303030303030304,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.6363636363636364,74,23,18,0.32438609531930085,1.0
information_r0.6_f1,6,late_after,0.6,True,22,20,18,10,9,16,0.8181818181818182,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.6363636363636364,68,26,20,0.4901650650776742,1.0
objective_r0.6_f0_h96,6,before,0.6,False,49,43,45,20,17,41,0.9183673469387755,0.40816326530612246,0.3469387755102041,0.2857142857142857,0.10204081632653061,0.5510204081632653,0.4489795918367347,61,12,0,0.0,1.0
objective_r0.6_f0_h96,6,early_after,0.6,False,35,32,22,19,17,21,0.6285714285714286,0.5428571428571428,0.22857142857142856,0.4,0.11428571428571428,0.45714285714285713,0.5428571428571428,74,39,0,0.0,1.0
objective_r0.6_f0_h96,6,late_after,0.6,False,31,28,24,12,12,21,0.7741935483870968,0.3870967741935484,0.1935483870967742,0.3548387096774194,0.03225806451612903,0.4838709677419355,0.5161290322580645,68,37,0,0.0,1.0
objective_r0.6_f1_h96,6,before,0.6,True,29,26,24,12,11,22,0.8275862068965517,0.41379310344827586,0.27586206896551724,0.27586206896551724,0.13793103448275862,0.3103448275862069,0.6896551724137931,61,11,21,0.5471130099228716,1.0
objective_r0.6_f1_h96,6,early_after,0.6,True,23,23,20,10,10,20,0.8695652173913043,0.43478260869565216,0.30434782608695654,0.2608695652173913,0.13043478260869565,0.391304347826087,0.6086956521739131,74,34,17,0.39488258940812737,1.0
objective_r0.6_f1_h96,6,late_after,0.6,True,16,15,12,3,3,11,0.75,0.1875,0.125,0.125,0.0625,0.4375,0.5625,68,28,24,0.6244000035836892,1.0
none_r0.0_f0,7,before,0.0,False,55,50,42,0,0,37,0.7636363636363637,0.0,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,79,24,0,0.0,0.14166666666666666
none_r0.0_f0,7,early_after,0.0,False,43,41,33,2,2,31,0.7674418604651163,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.20930232558139536,0.7906976744186046,72,29,0,0.0,0.14166666666666666
none_r0.0_f0,7,late_after,0.0,False,31,30,24,1,1,23,0.7741935483870968,0.03225806451612903,0.0,0.03225806451612903,0.0,0.2903225806451613,0.7096774193548387,66,35,0,0.0,0.14166666666666666
none_r0.0_f1,7,before,0.0,True,52,48,40,0,0,36,0.7692307692307693,0.0,0.0,0.0,0.0,0.28846153846153844,0.7115384615384616,79,24,3,0.0423104269292147,0.14166666666666666
none_r0.0_f1,7,early_after,0.0,True,42,40,32,2,2,30,0.7619047619047619,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.19047619047619047,0.8095238095238095,72,29,1,0.029827905584950402,0.14166666666666666
none_r0.0_f1,7,late_after,0.0,True,31,30,24,1,1,23,0.7741935483870968,0.03225806451612903,0.0,0.03225806451612903,0.0,0.2903225806451613,0.7096774193548387,66,35,0,0.00020794629526443544,0.14166666666666666
