scenario,period,metric,n,mean,low,high
none_r0.6_f1,early_after,unresolved,20,0.5873474662490642,0.5525689820299196,0.6212750362571235
none_r0.6_f1,early_after,potential,20,71.1,67.4,75.3
none_r0.6_f1,early_after,blocked,20,19.85,17.598750000000003,22.25124999999999
none_r0.6_f1,early_after,prevented,20,17.9,15.55,20.5
none_r0.6_f1,early_after,mean_prevention,20,0.408566001677364,0.3638411999635466,0.45343367774418175
none_r0.6_f1,early_after,knowledge_share,20,1.0,1.0,1.0
none_r0.6_f1,late_after,cases,20,33.15,30.25,36.15124999999999
none_r0.6_f1,late_after,customer_users,20,15.05,13.15,17.05
none_r0.6_f1,late_after,customer_employees,20,14.75,12.8,16.75
none_r0.6_f1,late_after,domestic_use,20,0.8072900766193548,0.7663679920693647,0.8486707249168792
none_r0.6_f1,late_after,customer_use,20,0.4582773429019871,0.4084728971025224,0.5095001133585747
none_r0.6_f1,late_after,both_use,20,0.3255330677836108,0.29008400260038747,0.3610376799305059
none_r0.6_f1,late_after,first_customer,20,0.30206506967289826,0.2558290790510335,0.34940084192128484
none_r0.6_f1,late_after,d_to_e,20,0.14699885830737597,0.12436283027604304,0.17017273926161663
none_r0.6_f1,late_after,resolved,20,0.3922960812360218,0.3529999205866671,0.4380276092528319
none_r0.6_f1,late_after,unresolved,20,0.6077039187639781,0.561972390747168,0.6470000794133326
none_r0.6_f1,late_after,potential,20,69.5,67.0,72.25125
none_r0.6_f1,late_after,blocked,20,18.9,16.75,21.1
none_r0.6_f1,late_after,prevented,20,17.45,13.95,21.15
none_r0.6_f1,late_after,mean_prevention,20,0.43514903942641026,0.37175520007922075,0.4978105645626362
none_r0.6_f1,late_after,knowledge_share,20,1.0,1.0,1.0
objective_r0.0_f0,before,cases,20,50.4,48.15,52.65
objective_r0.0_f0,before,customer_users,20,3.1,2.35,3.9
objective_r0.0_f0,before,customer_employees,20,2.9,2.2487500000000002,3.55
objective_r0.0_f0,before,domestic_use,20,0.7875576085369342,0.7638821709372335,0.8092859467906297
objective_r0.0_f0,before,customer_use,20,0.062037642449386234,0.04681604862983322,0.07830057674734914
objective_r0.0_f0,before,both_use,20,0.0378175511486,0.02674318637943496,0.04961847319318675
objective_r0.0_f0,before,first_customer,20,0.04533876392894215,0.03162934207252329,0.05942273038806884
objective_r0.0_f0,before,d_to_e,20,0.016698878520444067,0.00992404408630079,0.023729418441316125
objective_r0.0_f0,before,resolved,20,0.3040934590324321,0.2722113451479705,0.3349462410874377
objective_r0.0_f0,before,unresolved,20,0.6959065409675679,0.6650537589125624,0.7277886548520295
objective_r0.0_f0,before,potential,20,70.25,66.65,73.95
objective_r0.0_f0,before,blocked,20,19.85,17.65,22.2
objective_r0.0_f0,before,prevented,20,0.0,0.0,0.0
objective_r0.0_f0,before,mean_prevention,20,0.0,0.0,0.0
objective_r0.0_f0,before,knowledge_share,20,0.14916666666666664,0.13374999999999998,0.16499999999999998
objective_r0.0_f0,early_after,cases,20,43.6,41.55,45.6
objective_r0.0_f0,early_after,customer_users,20,3.15,2.45,3.85
objective_r0.0_f0,early_after,customer_employees,20,2.8,2.15,3.45
objective_r0.0_f0,early_after,domestic_use,20,0.7819513551122971,0.7571015337773759,0.8030451081843354
objective_r0.0_f0,early_after,customer_use,20,0.07265719855429442,0.05563599703159146,0.08942557002896334
objective_r0.0_f0,early_after,both_use,20,0.04273840453465701,0.031213736579375012,0.0540855965232849
objective_r0.0_f0,early_after,first_customer,20,0.045226432474416114,0.03258711252032033,0.058396833340177895
objective_r0.0_f0,early_after,d_to_e,20,0.026180766079878286,0.016960209281592666,0.03575327949109668
objective_r0.0_f0,early_after,resolved,20,0.3125329419579328,0.2874591009371276,0.3395289309499048
objective_r0.0_f0,early_after,unresolved,20,0.6874670580420672,0.660471069050095,0.7125408990628723
objective_r0.0_f0,early_after,potential,20,71.1,67.4,75.3
objective_r0.0_f0,early_after,blocked,20,27.5,25.05,30.4
objective_r0.0_f0,early_after,prevented,20,0.0,0.0,0.0
objective_r0.0_f0,early_after,mean_prevention,20,0.0,0.0,0.0
objective_r0.0_f0,early_after,knowledge_share,20,0.14916666666666664,0.13374999999999998,0.16499999999999998
objective_r0.0_f0,late_after,cases,20,42.25,39.9,44.6
objective_r0.0_f0,late_after,customer_users,20,3.35,2.65,4.1
objective_r0.0_f0,late_after,customer_employees,20,3.2,2.55,3.85
objective_r0.0_f0,late_after,domestic_use,20,0.7925296582538455,0.7742064095484933,0.8134637007424897
objective_r0.0_f0,late_after,customer_use,20,0.07752727912279049,0.06346384344068991,0.09254429908137454
objective_r0.0_f0,late_after,both_use,20,0.04131007854851317,0.027499010033893722,0.057769404195098996
objective_r0.0_f0,late_after,first_customer,20,0.05344455851298956,0.042566011439544194,0.06428451140345579
objective_r0.0_f0,late_after,d_to_e,20,0.024082720609800937,0.014935731594312997,0.034857943471488094
objective_r0.0_f0,late_after,resolved,20,0.32392755111882865,0.2964626530042291,0.3514136629928438
objective_r0.0_f0,late_after,unresolved,20,0.6760724488811715,0.6485863370071563,0.7035373469957709
objective_r0.0_f0,late_after,potential,20,69.5,67.0,72.25125
objective_r0.0_f0,late_after,blocked,20,27.25,24.75,29.75
objective_r0.0_f0,late_after,prevented,20,0.0,0.0,0.0
objective_r0.0_f0,late_after,mean_prevention,20,0.0,0.0,0.0
objective_r0.0_f0,late_after,knowledge_share,20,0.14916666666666664,0.13374999999999998,0.16499999999999998
objective_r0.0_f1,before,cases,20,48.2,46.0,50.35
objective_r0.0_f1,before,customer_users,20,2.8,2.05,3.65
objective_r0.0_f1,before,customer_employees,20,2.65,2.0,3.301249999999993
objective_r0.0_f1,before,domestic_use,20,0.7915198763662052,0.7646132958770716,0.8157051924967035
objective_r0.0_f1,before,customer_use,20,0.058972677947757714,0.0429248065986778,0.07687752605200315
objective_r0.0_f1,before,both_use,20,0.037654348723592065,0.02587147318744258,0.05042238430561375
objective_r0.0_f1,before,first_customer,20,0.04232218152039559,0.027902797545535395,0.05747307978755699
objective_r0.0_f1,before,d_to_e,20,0.01665049642736211,0.009962019950638367,0.023681897198680153
objective_r0.0_f1,before,resolved,20,0.3044455050034153,0.2706453486605202,0.3363282280863658
objective_r0.0_f1,before,unresolved,20,0.6955544949965848,0.663671771913634,0.7293546513394796
objective_r0.0_f1,before,potential,20,70.25,66.65,73.95
objective_r0.0_f1,before,blocked,20,19.7,17.4,22.05
objective_r0.0_f1,before,prevented,20,2.35,1.5,3.3
objective_r0.0_f1,before,mean_prevention,20,0.06003041049037515,0.042082728546587435,0.07822551202118462
objective_r0.0_f1,before,knowledge_share,20,0.14916666666666664,0.13374999999999998,0.16499999999999998
objective_r0.0_f1,early_after,cases,20,40.95,38.65,43.2
objective_r0.0_f1,early_after,customer_users,20,2.9,2.2,3.6
objective_r0.0_f1,early_after,customer_employees,20,2.7,2.05,3.4
objective_r0.0_f1,early_after,domestic_use,20,0.7753034261340235,0.7496064195489591,0.796279806230093
objective_r0.0_f1,early_after,customer_use,20,0.07153159250779621,0.05401061725758061,0.09017342051951598
objective_r0.0_f1,early_after,both_use,20,0.0397963567730813,0.029144859869778446,0.05158668643816354
objective_r0.0_f1,early_after,first_customer,20,0.047078673460210836,0.03369063709452954,0.06124187729148804
objective_r0.0_f1,early_after,d_to_e,20,0.023064030158696458,0.014382747460872447,0.03271477117422512
objective_r0.0_f1,early_after,resolved,20,0.3096519204482891,0.2846327895095045,0.3345062114882158
objective_r0.0_f1,early_after,unresolved,20,0.690348079551711,0.6654937885117842,0.7153672104904956
objective_r0.0_f1,early_after,potential,20,71.1,67.4,75.3
objective_r0.0_f1,early_after,blocked,20,26.2,23.7,29.05
objective_r0.0_f1,early_after,prevented,20,3.95,2.85,5.05
objective_r0.0_f1,early_after,mean_prevention,20,0.09861344207939735,0.07452149885799757,0.1223325783036762
objective_r0.0_f1,early_after,knowledge_share,20,0.14916666666666664,0.13374999999999998,0.16499999999999998
objective_r0.0_f1,late_after,cases,20,39.55,36.948750000000004,42.15
objective_r0.0_f1,late_after,customer_users,20,2.85,2.25,3.45
objective_r0.0_f1,late_after,customer_employees,20,2.85,2.25,3.45
objective_r0.0_f1,late_after,domestic_use,20,0.7954187192506471,0.77418240521407,0.8171215189245082
objective_r0.0_f1,late_after,customer_use,20,0.06994157934978237,0.05759467025307209,0.08198455477251697
objective_r0.0_f1,late_after,both_use,20,0.03732179404630913,0.025590454244099076,0.05028224308837204
objective_r0.0_f1,late_after,first_customer,20,0.046802582050392706,0.036899632107981355,0.0568655293718965
objective_r0.0_f1,late_after,d_to_e,20,0.02313899729938965,0.014313361366893968,0.032892820847851306
objective_r0.0_f1,late_after,resolved,20,0.314980364810189,0.2853925294193578,0.34512022605124926
objective_r0.0_f1,late_after,unresolved,20,0.685019635189811,0.6548797739487509,0.7146074705806421
objective_r0.0_f1,late_after,potential,20,69.5,67.0,72.25125
objective_r0.0_f1,late_after,blocked,20,25.35,22.9,27.8
objective_r0.0_f1,late_after,prevented,20,4.6,3.2,6.15
objective_r0.0_f1,late_after,mean_prevention,20,0.12850198880380254,0.09701140759477991,0.16036663738608817
objective_r0.0_f1,late_after,knowledge_share,20,0.14916666666666664,0.13374999999999998,0.16499999999999998
objective_r0.6_f0,before,cases,20,52.45,50.15,54.80124999999999
objective_r0.6_f0,before,customer_users,20,26.25,23.45,28.601249999999993
objective_r0.6_f0,before,customer_employees,20,24.6,21.9,26.95
objective_r0.6_f0,before,domestic_use,20,0.8162780329164929,0.7934903033647521,0.8402555323784573
objective_r0.6_f0,before,customer_use,20,0.49838949566203594,0.4512324590764501,0.5402444871933589
objective_r0.6_f0,before,both_use,20,0.3527265333068489,0.31632815163981326,0.38688280507206596
objective_r0.6_f0,before,first_customer,20,0.3133650087866269,0.2766107426070251,0.3457804258371199
objective_r0.6_f0,before,d_to_e,20,0.17477497153893348,0.14933686449967665,0.19992564240106728
objective_r0.6_f0,before,resolved,20,0.4258090465523396,0.394062810055543,0.45473756407070026
objective_r0.6_f0,before,unresolved,20,0.5741909534476604,0.5452624359292995,0.6059371899444568
objective_r0.6_f0,before,potential,20,70.25,66.65,73.95
objective_r0.6_f0,before,blocked,20,17.8,15.5,20.1
objective_r0.6_f0,before,prevented,20,0.0,0.0,0.0
objective_r0.6_f0,before,mean_prevention,20,0.0,0.0,0.0
objective_r0.6_f0,before,knowledge_share,20,1.0,1.0,1.0
objective_r0.6_f0,early_after,cases,20,46.1,43.55,48.65
objective_r0.6_f0,early_after,customer_users,20,25.65,22.35,29.1
objective_r0.6_f0,early_after,customer_employees,20,23.65,20.9,26.5
objective_r0.6_f0,early_after,domestic_use,20,0.7757973454276658,0.7400778966040523,0.810789993238928
objective_r0.6_f0,early_after,customer_use,20,0.5556616853327879,0.49025625967392944,0.6188303501800472
objective_r0.6_f0,early_after,both_use,20,0.3678121568234343,0.32570968416518326,0.4098235564006778
objective_r0.6_f0,early_after,first_customer,20,0.35336828510442,0.30046315764427267,0.4066598320192411
objective_r0.6_f0,early_after,d_to_e,20,0.18955518887520537,0.16357805991885577,0.2171071307755086
objective_r0.6_f0,early_after,resolved,20,0.48802582792532745,0.45563104242447366,0.5231708138172079
objective_r0.6_f0,early_after,unresolved,20,0.5119741720746724,0.4768291861827922,0.5443689575755263
objective_r0.6_f0,early_after,potential,20,71.1,67.4,75.3
objective_r0.6_f0,early_after,blocked,20,25.0,22.6,27.65124999999999
objective_r0.6_f0,early_after,prevented,20,0.0,0.0,0.0
objective_r0.6_f0,early_after,mean_prevention,20,0.0,0.0,0.0
objective_r0.6_f0,early_after,knowledge_share,20,1.0,1.0,1.0
objective_r0.6_f0,late_after,cases,20,45.85,43.7,48.05
objective_r0.6_f0,late_after,customer_users,20,25.9,22.75,29.0
objective_r0.6_f0,late_after,customer_employees,20,24.4,21.4,27.3
objective_r0.6_f0,late_after,domestic_use,20,0.7753807557423997,0.7491645022458775,0.8038208096048465
objective_r0.6_f0,late_after,customer_use,20,0.5612473589106081,0.5072613183847984,0.6141621411415739
objective_r0.6_f0,late_after,both_use,20,0.36086908133983686,0.321643024332157,0.40082413845024256
objective_r0.6_f0,late_after,first_customer,20,0.3861849861314854,0.34437792384879995,0.42983333876359453
objective_r0.6_f0,late_after,d_to_e,20,0.1620706616478766,0.1369296194800686,0.1868045625616476
objective_r0.6_f0,late_after,resolved,20,0.5047255340530546,0.4779406705742601,0.5313545360371343
objective_r0.6_f0,late_after,unresolved,20,0.49527446594694535,0.4686454639628655,0.5220593294257398
objective_r0.6_f0,late_after,potential,20,69.5,67.0,72.25125
objective_r0.6_f0,late_after,blocked,20,23.65,21.348750000000003,25.9
objective_r0.6_f0,late_after,prevented,20,0.0,0.0,0.0
objective_r0.6_f0,late_after,mean_prevention,20,0.0,0.0,0.0
objective_r0.6_f0,late_after,knowledge_share,20,1.0,1.0,1.0
objective_r0.6_f0_h96,before,cases,20,52.45,50.15,54.80124999999999
objective_r0.6_f0_h96,before,customer_users,20,26.3,23.49875,28.7
objective_r0.6_f0_h96,before,customer_employees,20,24.65,21.99875,27.05
objective_r0.6_f0_h96,before,domestic_use,20,0.8144598510983112,0.7903351701320634,0.8388046391165646
objective_r0.6_f0_h96,before,customer_use,20,0.499282352804893,0.45209303384524974,0.5407697168859948
objective_r0.6_f0_h96,before,both_use,20,0.3527102995406151,0.3157899793969894,0.3868862827111846
objective_r0.6_f0_h96,before,first_customer,20,0.3133650087866269,0.2766107426070251,0.3457804258371199
objective_r0.6_f0_h96,before,d_to_e,20,0.17566782868179062,0.15034090447569007,0.20029581991419435
objective_r0.6_f0_h96,before,resolved,20,0.4267019036951967,0.39485631679847044,0.45571819305251987
objective_r0.6_f0_h96,before,unresolved,20,0.5732980963048033,0.5442818069474801,0.6051436832015293
objective_r0.6_f0_h96,before,potential,20,70.25,66.65,73.95
objective_r0.6_f0_h96,before,blocked,20,17.8,15.5,20.1
objective_r0.6_f0_h96,before,prevented,20,0.0,0.0,0.0
objective_r0.6_f0_h96,before,mean_prevention,20,0.0,0.0,0.0
objective_r0.6_f0_h96,before,knowledge_share,20,1.0,1.0,1.0
objective_r0.6_f0_h96,early_after,cases,20,32.8,30.4,35.1
objective_r0.6_f0_h96,early_after,customer_users,20,18.3,15.9,20.7
objective_r0.6_f0_h96,early_after,customer_employees,20,16.8,14.8,18.85
objective_r0.6_f0_h96,early_after,domestic_use,20,0.7857514286509919,0.7515001254659393,0.8197956549087634
objective_r0.6_f0_h96,early_after,customer_use,20,0.5565113545029237,0.4977203847243474,0.6150358300548789
objective_r0.6_f0_h96,early_after,both_use,20,0.3707510178513529,0.33113140051559264,0.41230502098167565
objective_r0.6_f0_h96,early_after,first_customer,20,0.3567916046034687,0.2975764082542998,0.41547253108018534
objective_r0.6_f0_h96,early_after,d_to_e,20,0.18771765253445438,0.15592687542034037,0.2203678763070448
objective_r0.6_f0_h96,early_after,resolved,20,0.4859185524496574,0.44356906848827826,0.5285554626743854
objective_r0.6_f0_h96,early_after,unresolved,20,0.5140814475503425,0.47144453732561464,0.5564309315117217
objective_r0.6_f0_h96,early_after,potential,20,71.1,67.4,75.3
objective_r0.6_f0_h96,early_after,blocked,20,38.3,35.0,41.75
objective_r0.6_f0_h96,early_after,prevented,20,0.0,0.0,0.0
objective_r0.6_f0_h96,early_after,mean_prevention,20,0.0,0.0,0.0
objective_r0.6_f0_h96,early_after,knowledge_share,20,1.0,1.0,1.0
objective_r0.6_f0_h96,late_after,cases,20,33.85,31.95,35.9
objective_r0.6_f0_h96,late_after,customer_users,20,19.2,16.65,21.75124999999999
objective_r0.6_f0_h96,late_after,customer_employees,20,18.2,15.95,20.65
objective_r0.6_f0_h96,late_after,domestic_use,20,0.7921006715993434,0.7553825222857363,0.8292231524000042
objective_r0.6_f0_h96,late_after,customer_use,20,0.5620663324129062,0.5016792117041101,0.6212375259455659
objective_r0.6_f0_h96,late_after,both_use,20,0.38097737861183856,0.3432857233061911,0.4173167968200875
objective_r0.6_f0_h96,late_after,first_customer,20,0.3807727044135095,0.336028122262756,0.4234534906412246
objective_r0.6_f0_h96,late_after,d_to_e,20,0.16649239285863426,0.13988323793482071,0.19195101023421507
objective_r0.6_f0_h96,late_after,resolved,20,0.46689751316268674,0.4359478409981242,0.4984295999828535
objective_r0.6_f0_h96,late_after,unresolved,20,0.5331024868373133,0.5015704000171464,0.5640521590018758
objective_r0.6_f0_h96,late_after,potential,20,69.5,67.0,72.25125
objective_r0.6_f0_h96,late_after,blocked,20,35.65,33.05,38.05124999999999
objective_r0.6_f0_h96,late_after,prevented,20,0.0,0.0,0.0
objective_r0.6_f0_h96,late_after,mean_prevention,20,0.0,0.0,0.0
objective_r0.6_f0_h96,late_after,knowledge_share,20,1.0,1.0,1.0
objective_r0.6_f1,before,cases,20,37.1,34.5,39.8
objective_r0.6_f1,before,customer_users,20,16.75,15.05,18.35
objective_r0.6_f1,before,customer_employees,20,16.3,14.55,17.95
objective_r0.6_f1,before,domestic_use,20,0.8139914124526687,0.7823312025965644,0.8461350830891942
objective_r0.6_f1,before,customer_use,20,0.45812160963933934,0.4106205667021698,0.5049326116806536
objective_r0.6_f1,before,both_use,20,0.327257857996826,0.28880723187987384,0.3687933760768554
objective_r0.6_f1,before,first_customer,20,0.2903375978771871,0.25196053331637136,0.32775534794022904
objective_r0.6_f1,before,d_to_e,20,0.1578960039898733,0.13391444356959634,0.1819037718445404
objective_r0.6_f1,before,resolved,20,0.38221030843544657,0.3525999937745623,0.4113676064394866
objective_r0.6_f1,before,unresolved,20,0.6177896915645534,0.5886323935605133,0.6474000062254375
objective_r0.6_f1,before,potential,20,70.25,66.65,73.95
objective_r0.6_f1,before,blocked,20,15.6,13.4,18.0
objective_r0.6_f1,before,prevented,20,17.55,14.5,20.551249999999992
objective_r0.6_f1,before,mean_prevention,20,0.4034396478101919,0.3461928826036267,0.4600328266268596
objective_r0.6_f1,before,knowledge_share,20,1.0,1.0,1.0
objective_r0.6_f1,early_after,cases,20,29.45,27.3,31.6
objective_r0.6_f1,early_after,customer_users,20,13.7,12.1,15.35
objective_r0.6_f1,early_after,customer_employees,20,13.3,11.75,14.95
objective_r0.6_f1,early_after,domestic_use,20,0.7852496437880137,0.7448713594550515,0.8222572170516073
objective_r0.6_f1,early_after,customer_use,20,0.4779971470758748,0.41291739273986355,0.5404814154217749
objective_r0.6_f1,early_after,both_use,20,0.3131261958575914,0.26217427010346744,0.36475712317505904
objective_r0.6_f1,early_after,first_customer,20,0.32256613289775415,0.2691406894728837,0.3737663292861957
objective_r0.6_f1,early_after,d_to_e,20,0.14816334904755232,0.1238480738881409,0.17265257235202464
objective_r0.6_f1,early_after,resolved,20,0.4579540143623483,0.42070081905931633,0.4930343101869205
objective_r0.6_f1,early_after,unresolved,20,0.5420459856376518,0.5069656898130794,0.5792991809406837
objective_r0.6_f1,early_after,potential,20,71.1,67.4,75.3
objective_r0.6_f1,early_after,blocked,20,18.65,16.5,21.00124999999999
objective_r0.6_f1,early_after,prevented,20,23.0,20.7,25.5
objective_r0.6_f1,early_after,mean_prevention,20,0.5184173887230482,0.4690774439956902,0.5681663694825192
objective_r0.6_f1,early_after,knowledge_share,20,1.0,1.0,1.0
objective_r0.6_f1,late_after,cases,20,29.9,27.8,32.4
objective_r0.6_f1,late_after,customer_users,20,13.7,12.1,15.4
objective_r0.6_f1,late_after,customer_employees,20,13.3,11.75,14.951249999999993
objective_r0.6_f1,late_after,domestic_use,20,0.792926033370845,0.7526066103135108,0.8334587854452479
objective_r0.6_f1,late_after,customer_use,20,0.4624503424271669,0.41019687075341443,0.5140221092331411
objective_r0.6_f1,late_after,both_use,20,0.30827059733256734,0.2685089236392127,0.3494912141924828
objective_r0.6_f1,late_after,first_customer,20,0.30793839440251214,0.26272595711711977,0.35634683605797185
objective_r0.6_f1,late_after,d_to_e,20,0.1492457443209511,0.11435443384809744,0.18472310105933112
objective_r0.6_f1,late_after,resolved,20,0.4474892822994304,0.40540444794403085,0.49611991709901443
objective_r0.6_f1,late_after,unresolved,20,0.5525107177005696,0.5038800829009856,0.594595552055969
objective_r0.6_f1,late_after,potential,20,69.5,67.0,72.25125
objective_r0.6_f1,late_after,blocked,20,15.9,13.85,18.1
objective_r0.6_f1,late_after,prevented,20,23.7,20.2,27.40124999999999
objective_r0.6_f1,late_after,mean_prevention,20,0.5481217565031812,0.49080121641051916,0.6040573739412046
objective_r0.6_f1,late_after,knowledge_share,20,1.0,1.0,1.0
objective_r0.6_f1_h96,before,cases,20,37.1,34.5,39.8
objective_r0.6_f1_h96,before,customer_users,20,16.75,15.05,18.35
objective_r0.6_f1_h96,before,customer_employees,20,16.3,14.55,17.95
objective_r0.6_f1_h96,before,domestic_use,20,0.8139914124526687,0.7823312025965644,0.8461350830891942
objective_r0.6_f1_h96,before,customer_use,20,0.45812160963933934,0.4106205667021698,0.5049326116806536
objective_r0.6_f1_h96,before,both_use,20,0.327257857996826,0.28880723187987384,0.3687933760768554
objective_r0.6_f1_h96,before,first_customer,20,0.2903375978771871,0.25196053331637136,0.32775534794022904
objective_r0.6_f1_h96,before,d_to_e,20,0.1578960039898733,0.13391444356959634,0.1819037718445404
objective_r0.6_f1_h96,before,resolved,20,0.38221030843544657,0.3525999937745623,0.4113676064394866
objective_r0.6_f1_h96,before,unresolved,20,0.6177896915645534,0.5886323935605133,0.6474000062254375
objective_r0.6_f1_h96,before,potential,20,70.25,66.65,73.95
objective_r0.6_f1_h96,before,blocked,20,15.6,13.4,18.0
objective_r0.6_f1_h96,before,prevented,20,17.55,14.5,20.551249999999992
objective_r0.6_f1_h96,before,mean_prevention,20,0.4034396478101919,0.3461928826036267,0.4600328266268596
objective_r0.6_f1_h96,before,knowledge_share,20,1.0,1.0,1.0
objective_r0.6_f1_h96,early_after,cases,20,22.05,20.25,24.05
objective_r0.6_f1_h96,early_after,customer_users,20,11.0,9.35,12.65
objective_r0.6_f1_h96,early_after,customer_employees,20,10.65,9.2,12.15
objective_r0.6_f1_h96,early_after,domestic_use,20,0.7951870036910587,0.7524837698545024,0.8375152157323822
objective_r0.6_f1_h96,early_after,customer_use,20,0.5046472476966655,0.43367342006128434,0.5722895104918917
objective_r0.6_f1_h96,early_after,both_use,20,0.3314347331263134,0.28083257357238706,0.38309011054407893
objective_r0.6_f1_h96,early_after,first_customer,20,0.3358468240242032,0.2729751607133388,0.3982684893741723
objective_r0.6_f1_h96,early_after,d_to_e,20,0.15837855488102826,0.13139745665168498,0.18719043831488513
objective_r0.6_f1_h96,early_after,resolved,20,0.48211179084235684,0.4348853503447758,0.5270403031259655
objective_r0.6_f1_h96,early_after,unresolved,20,0.5178882091576431,0.4729596968740343,0.5651146496552242
objective_r0.6_f1_h96,early_after,potential,20,71.1,67.4,75.3
objective_r0.6_f1_h96,early_after,blocked,20,31.35,28.348750000000003,34.3
objective_r0.6_f1_h96,early_after,prevented,20,17.7,15.848749999999999,19.75
objective_r0.6_f1_h96,early_after,mean_prevention,20,0.5018056233700134,0.45494229025065785,0.551535259672983
objective_r0.6_f1_h96,early_after,knowledge_share,20,1.0,1.0,1.0
objective_r0.6_f1_h96,late_after,cases,20,25.0,22.4,27.5
objective_r0.6_f1_h96,late_after,customer_users,20,12.65,10.6,14.65
objective_r0.6_f1_h96,late_after,customer_employees,20,12.3,10.3,14.25
objective_r0.6_f1_h96,late_after,domestic_use,20,0.7913901984668757,0.7579918641442208,0.8273791315200066
objective_r0.6_f1_h96,late_after,customer_use,20,0.5034619427804855,0.4336692048761813,0.5685262502679673
objective_r0.6_f1_h96,late_after,both_use,20,0.33707395403988166,0.2892312702320265,0.3799887999692524
objective_r0.6_f1_h96,late_after,first_customer,20,0.34614682833442023,0.28668246016170873,0.404724467303238
objective_r0.6_f1_h96,late_after,d_to_e,20,0.14649586201390954,0.12202749503446476,0.17182286142378153
objective_r0.6_f1_h96,late_after,resolved,20,0.4727913573358612,0.4251970741911013,0.5215599324207003
objective_r0.6_f1_h96,late_after,unresolved,20,0.5272086426641388,0.4784400675792995,0.5748029258088987
objective_r0.6_f1_h96,late_after,potential,20,69.5,67.0,72.25125
objective_r0.6_f1_h96,late_after,blocked,20,25.8,23.24875,28.00124999999999
objective_r0.6_f1_h96,late_after,prevented,20,18.7,16.25,21.3
objective_r0.6_f1_h96,late_after,mean_prevention,20,0.5182640414509079,0.4694876812012975,0.5615848730621149
objective_r0.6_f1_h96,late_after,knowledge_share,20,1.0,1.0,1.0
