time,case_id,employee,selected,material_known,social_d,social_e,p_d,p_e,cost_d,cost_e,utilities
0,60:0,60,e,False,0.0,0.0,0.5845134400782842,0.698804981681771,0.21802528225456477,0.22323942159545873,wait:0.000000;d:0.308227;e:0.405912;d+e:0.363046
0,61:0,61,d,False,0.0,0.0,0.404664180613867,0.4119737750495799,0.2012198617440855,0.3431351479999387,wait:0.000000;d:0.163109;e:0.027775;d+e:0.035751
0,62:0,62,d+e,False,0.0,0.0,0.7237425411252646,0.6926399549714504,0.18924605477548054,0.1589368749570172,wait:0.000000;d:0.462357;e:0.464664;d+e:0.500681
0,68:0,68,d,False,0.0,0.0,0.4856375652076465,0.40155048481304406,0.26128882804747644,0.28765577552162636,wait:0.000000;d:0.175943;e:0.073870;d+e:0.071742
0,69:0,69,d,False,0.0,0.0,0.6022842267235775,0.3748336538495697,0.12522009883263424,0.2509880233786041,wait:0.000000;d:0.417031;e:0.086484;d+e:0.300520
0,70:0,70,d,False,0.0,0.0,0.7250418326056267,0.5640301220920094,0.2066890976646894,0.2580273057930491,wait:0.000000;d:0.446084;e:0.249783;d+e:0.344382
0,71:0,71,d,False,0.0,0.0,0.6224433221045399,0.5065692430226688,0.1538948840429757,0.22998735625467048,wait:0.000000;d:0.406506;e:0.226089;d+e:0.357010
0,73:0,73,d,False,0.0,0.0,0.4042068249810523,0.37644672862551515,0.10135193454551357,0.21381812730705063,wait:0.000000;d:0.262565;e:0.125106;d+e:0.244331
0,75:0,75,d+e,False,0.0,0.0,0.4230941969831738,0.45642380781725905,0.14526836109731428,0.21203597939779312,wait:0.000000;d:0.235654;e:0.198894;d+e:0.258015
0,76:0,76,d,False,0.0,0.0,0.46070918255416454,0.42729443975229475,0.2483673802320229,0.36773318693554713,wait:0.000000;d:0.166420;e:0.016970;d+e:0.003820
0,77:0,77,d,False,0.0,0.0,0.7057895980559208,0.5181029403656465,0.1774995824071297,0.3403705026808585,wait:0.000000;d:0.457940;e:0.126090;d+e:0.267623
0,78:0,78,d,False,0.0,0.0,0.6649527470465616,0.2185075129597997,0.19539182057908258,0.3732642554777805,wait:0.000000;d:0.403281
0,79:0,79,d,False,0.0,0.0,0.6554007144387883,0.3228088664330707,0.11701546148724276,0.22854336518025284,wait:0.000000;d:0.473058;e:0.062089;d+e:0.343653
0,82:0,82,d,False,0.0,0.0,0.7286328395366879,0.3111847170918206,0.15698912011979346,0.1520510595522537,wait:0.000000;d:0.499017;e:0.128116;d+e:0.423342
0,83:0,83,d,False,0.0,0.0,0.6992496307348407,0.3330186514899553,0.26025238770990045,0.20168454668107402,wait:0.000000;d:0.369299;e:0.098140;d+e:0.258684
0,85:0,85,d,False,0.0,0.0,0.7153815322741998,0.6277735874094857,0.16364315346228214,0.22556310027741625,wait:0.000000;d:0.480432;e:0.339637;d+e:0.436038
0,88:0,88,d,False,0.0,0.0,0.7163316377708322,0.5619916196157325,0.09809896900767885,0.2526309343782891,wait:0.000000;d:0.546832;e:0.253344;d+e:0.453857
0,89:0,89,d,False,0.0,0.0,0.6654086354683044,0.2707522135567206,0.17411602439694465,0.28314038201118613,wait:0.000000;d:0.424968
0,90:0,90,d,False,0.0,0.0,0.5496088598221989,0.5312592069993103,0.13492759998526915,0.34468040679375855,wait:0.000000;d:0.359899;e:0.133625;d+e:0.236846
0,91:0,91,e,False,0.0,0.0,0.4008685735824923,0.4623057549374332,0.22139914132820376,0.16502895016143204,wait:0.000000;d:0.139513;e:0.251196;d+e:0.220488
0,92:0,92,d,False,0.0,0.0,0.583685941122872,0.4694270737713487,0.18240288524889472,0.21479688753022783,wait:0.000000;d:0.343104;e:0.207840;d+e:0.308845
0,99:0,99,d,False,0.0,0.0,0.595919754635573,0.24491724855039204,0.2567075269935262,0.36362387727822276,wait:0.000000;d:0.279814
0,100:0,100,d,False,0.0,0.0,0.7169641560585482,0.5402891360104566,0.23232263065211484,0.18559087631515395,wait:0.000000;d:0.413178
0,101:0,101,d,False,0.0,0.0,0.6310976055605849,0.4341474511233801,0.24047447859475,0.2558610523356464,wait:0.000000;d:0.327718;e:0.135013;d+e:0.220639
0,102:0,102,d,False,0.0,0.0,0.701367219239883,0.20882340567338398,0.18771390352718884,0.3406883754000892,wait:0.000000;d:0.443744
0,103:0,103,d,False,0.0,0.0,0.48453188448400963,0.3118773063265925,0.24040021754476024,0.2514446862260086,wait:0.000000;d:0.195836;e:0.029346;d+e:0.082691
0,104:0,104,d,False,0.0,0.0,0.4805291116972771,0.3159727658690894,0.24182705034992438,0.26225319894977905,wait:0.000000;d:0.190805;e:0.022225;d+e:0.069956
0,106:0,106,d,False,0.0,0.0,0.6038869960114561,0.40396253417028705,0.16466671110779404,0.16123358388235126,wait:0.000000;d:0.379028
0,107:0,107,d,False,0.0,0.0,0.5601272085917144,0.38686734558148655,0.11188658600935725,0.20311708869163475,wait:0.000000;d:0.392410
0,108:0,108,d,False,0.0,0.0,0.712589369414454,0.5278389885465862,0.13671870609908326,0.3181198326494777,wait:0.000000;d:0.504843;e:0.157107;d+e:0.337062
0,111:0,111,d+e,False,0.0,0.0,0.6296869035044703,0.4666069298917843,0.11558516615917062,0.1539376686338176,wait:0.000000;d:0.451337;e:0.266160;d+e:0.459335
0,112:0,112,d,False,0.0,0.0,0.7348930726439826,0.6461381634390577,0.10878586675424282,0.1906376254280636,wait:0.000000;d:0.552856
0,113:0,113,e,False,0.0,0.0,0.36884265054638277,0.5348512880084506,0.20774743918817895,0.15152591661893103,wait:0.000000;d:0.124331;e:0.330014;d+e:0.274436
0,117:0,117,d,False,0.0,0.0,0.5762276374207189,0.3899608600208011,0.26177083556612213,0.28997807026483413,wait:0.000000;d:0.257021;e:0.061113;d+e:0.115991
0,118:0,118,d,False,0.0,0.0,0.7419538127860572,0.30981478682644836,0.22127615320016214,0.1744441787687567,wait:0.000000;d:0.446723;e:0.104490;d+e:0.344885
3,0:0,0,no_addition,False,0.5,0.125,0.6849269699863758,0.5718186550998077,0.13353371571978315,0.2689827021001089,wait:0.661369;e:0.546721
3,1:0,1,no_addition,False,0.5,0.25,0.369650571145668,0.4442033780125183,0.10484313433650226,0.16976830654591998,wait:0.632763
3,3:0,3,no_addition,False,0.0,0.16666666666666666,0.6216450067394355,0.45000433595911826,0.11447867665375151,0.3649953055267901,wait:0.600264;e:0.377222
3,5:0,5,no_addition,False,0.42857142857142855,0.14285714285714285,0.46352023428589695,0.2533268475780157,0.14717929211907024,0.2935000403612489,wait:0.447578
3,6:0,6,no_addition,False,0.5,0.0,0.5656081333859838,0.6296630268680814,0.20656606870499752,0.2675680860468209,wait:0.608006;d:0.581055
3,7:0,7,no_addition,False,0.9,0.2,0.6195015022100783,0.5782926605303993,0.16723023722802344,0.20167608966771364,wait:0.822563
3,8:0,8,no_addition,False,0.4444444444444444,0.0,0.42224487806266675,0.30087684618893723,0.08877525925343525,0.3270836536953683,wait:0.407722;e:0.221079
3,10:0,10,no_addition,False,0.2,0.4,0.5288431740927177,0.6592945002124544,0.21128865854501644,0.27354295630407155,wait:0.636618;d:0.578347
3,11:0,11,no_addition,True,0.3333333333333333,0.16666666666666666,0.657146533296191,0.5422355586349243,0.10503948801069708,0.14951652033469656,wait:0.634544
3,12:0,12,no_addition,True,0.3333333333333333,0.16666666666666666,0.7437817987812785,0.6734650431762444,0.22198180170945184,0.3009432734295452,wait:0.718200;e:0.568122
3,15:0,15,no_addition,False,0.8571428571428571,0.2857142857142857,0.5815402376273212,0.3069852861702659,0.09953744196815423,0.3477759012907366,wait:0.561538;e:0.314947
3,16:0,16,no_addition,False,0.2222222222222222,0.1111111111111111,0.6713353420972463,0.29731010526990487,0.1916640978599081,0.1886412751430195,wait:0.648245
3,17:0,17,no_addition,False,0.25,0.0,0.5319935126913222,0.581685672269076,0.24120692483494938,0.30760713930070754,wait:0.513696;e:0.440769
3,19:0,19,no_addition,False,0.6666666666666666,0.3333333333333333,0.7251883343647291,0.39294170293720576,0.11694300524657834,0.21432470041145293,wait:0.700246;e:0.571967
3,20:0,20,no_addition,False,0.16666666666666666,0.16666666666666666,0.6195092762977208,0.4194825053122554,0.13748771833624548,0.3313690644133946,wait:0.598202;e:0.398580
3,21:0,21,no_addition,False,0.42857142857142855,0.14285714285714285,0.5103334540765462,0.37973614041483306,0.22786279850839286,0.15809720724253287,wait:0.678766
3,22:0,22,no_addition,False,0.8333333333333334,0.0,0.5249099051021684,0.42564057089046453,0.08935979473883567,0.38624423250672224,wait:0.506856;e:0.289592
3,24:0,24,no_addition,False,0.7142857142857143,0.0,0.6684423983588719,0.47538500790303767,0.2249118514420491,0.36884069536487507,wait:0.645452;e:0.408358
3,27:0,27,no_addition,False,0.6,0.0,0.6925893067107659,0.710568780748708,0.13885544736205196,0.3684614046068823,wait:0.668768;e:0.492210
3,30:0,30,no_addition,False,0.6666666666666666,0.16666666666666666,0.6113152525564188,0.4735765040408436,0.09159790058598928,0.28696420740491035,wait:0.590289;e:0.458014
3,31:0,31,no_addition,False,0.9,0.1,0.639231730984955,0.5380352926026235,0.13019173166294207,0.19046667229923792,wait:0.617246;e:0.592188
3,35:0,35,no_addition,False,0.6666666666666666,0.16666666666666666,0.5686148129675394,0.38905035612887995,0.09844766474731273,0.16606751870033873,wait:0.549058;e:0.520942
3,37:0,37,no_addition,False,0.8571428571428571,0.14285714285714285,0.6566398133866089,0.6129974511126928,0.1980309230115764,0.19162572583057183,wait:0.634055
3,39:0,39,no_addition,False,0.6363636363636364,0.09090909090909091,0.4294577007052264,0.40123949032886885,0.09843178923534268,0.3085275609938313,wait:0.414687;e:0.297601
3,42:0,42,d,False,0.42857142857142855,0.0,0.3646625997759556,0.5105886369637994,0.18694618953244327,0.16482639385390188,wait:0.000000;d:0.121368
3,45:0,45,no_addition,False,0.7142857142857143,0.14285714285714285,0.6827854347063236,0.45394720501878394,0.20911747682237064,0.16137025529824328,wait:0.659301;e:0.617175
3,46:0,46,d,False,0.6666666666666666,0.2222222222222222,0.4624714799644148,0.7309985354481863,0.16053842177091118,0.14875663086009464,wait:0.000000;d:0.235836
3,49:0,49,no_addition,False,0.5714285714285714,0.0,0.5412220236875722,0.6798721126082481,0.1833623277295567,0.3550969080079869,wait:0.522607;e:0.439725
3,50:0,50,no_addition,False,0.375,0.0,0.3887471694008642,0.2959172141010521,0.19314209956749742,0.2124178474471884,wait:0.375376;e:0.309372
3,52:0,52,no_addition,False,0.625,0.0,0.6875190938505968,0.4955726152694713,0.2167041705359643,0.2339709438701195,wait:0.663872;e:0.559873
3,54:0,54,d,False,0.2857142857142857,0.14285714285714285,0.36049733782908744,0.4941374144931259,0.24074615087626766,0.3314705851550098,wait:0.000000;d:0.063818
3,57:0,57,no_addition,False,0.5714285714285714,0.0,0.41748125850063994,0.4750127356804588,0.09840469015395173,0.17145316688890727,wait:0.403122
3,58:0,58,no_addition,False,0.5,0.5,0.6198457129212576,0.4353534693538916,0.22377545367808513,0.18479528547532514,wait:0.598526;e:0.551092
3,59:0,59,no_addition,False,0.6666666666666666,0.0,0.7002922637422113,0.5788467127456309,0.20374852758003498,0.40267072128357945,wait:0.676206;e:0.422280
3,60:0,60,d,False,0.0,0.5,0.5845134400782842,0.698804981681771,0.21802528225456477,0.20091547943591287,wait:0.000000;d:0.288227
3,61:0,61,no_addition,False,0.4,0.0,0.404664180613867,0.4119737750495799,0.18512227280455865,0.3431351479999387,wait:0.390746;e:0.253589
3,62:0,62,no_addition,False,0.25,0.0,0.7237425411252646,0.6926399549714504,0.1797837520367065,0.1589368749570172,wait:0.698850
3,68:0,68,no_addition,False,0.7142857142857143,0.14285714285714285,0.4856375652076465,0.40155048481304406,0.22396185261212265,0.2794370390781513,wait:0.468934;e:0.361491
3,69:0,69,no_addition,False,0.75,0.0,0.6022842267235775,0.3748336538495697,0.1064370840077391,0.2509880233786041,wait:0.581569;e:0.451790
3,70:0,70,no_addition,False,0.42857142857142855,0.0,0.7250418326056267,0.5640301220920094,0.1889728892934303,0.2580273057930491,wait:0.700104;e:0.574367
3,71:0,71,no_addition,False,0.2,0.4,0.6224433221045399,0.5065692430226688,0.14773908868125665,0.21158836775429682,wait:0.601035;e:0.551405
3,73:0,73,no_addition,False,0.8,0.2,0.4042068249810523,0.37644672862551515,0.0851356250182314,0.2052654022147686,wait:0.390304;e:0.371680
3,75:0,75,no_addition,False,0.6153846153846154,0.23076923076923078,0.4230941969831738,0.45642380781725905,0.12738917819302945,0.20224970342558726,wait:0.669213
3,76:0,76,no_addition,False,0.8,0.0,0.46070918255416454,0.42729443975229475,0.20862859939489922,0.36773318693554713,wait:0.444863;e:0.270693
3,77:0,77,no_addition,False,1.0,0.25,0.7057895980559208,0.5181029403656465,0.14199966592570376,0.32335197754681555,wait:0.681514;e:0.486723
3,78:0,78,no_addition,False,1.0,0.0,0.6649527470465616,0.2185075129597997,0.15631345646326608,0.3732642554777805,wait:0.642082
3,79:0,79,no_addition,False,0.5714285714285714,0.0,0.6554007144387883,0.3228088664330707,0.10364226588870072,0.22854336518025284,wait:0.632858;e:0.491018
3,82:0,82,no_addition,False,0.75,0.125,0.7286328395366879,0.3111847170918206,0.13344075210182443,0.14824978306344735,wait:0.703572;e:0.618371
3,83:0,83,no_addition,False,0.625,0.25,0.6992496307348407,0.3330186514899553,0.22772083924616288,0.19160031934702032,wait:0.675199;e:0.560982
3,85:0,85,no_addition,False,0.75,0.25,0.7153815322741998,0.6277735874094857,0.13909668044293982,0.2142849452635454,wait:0.690776;e:0.631265
3,88:0,88,no_addition,False,0.75,0.0,0.7163316377708322,0.5619916196157325,0.08338412365652702,0.2526309343782891,wait:0.691694;e:0.575058
3,89:0,89,no_addition,False,0.5,0.0,0.6654086354683044,0.2707522135567206,0.15670442195725018,0.28314038201118613,wait:0.642522
3,90:0,90,no_addition,False,0.36363636363636365,0.0,0.5496088598221989,0.5312592069993103,0.12511468362270411,0.34468040679375855,wait:0.530705;e:0.390491
3,91:0,91,no_addition,False,0.5,0.125,0.4008685735824923,0.4623057549374332,0.1992592271953834,0.16090322640739624,wait:0.446405;d:0.426945
3,92:0,92,no_addition,False,0.8,0.2,0.583685941122872,0.4694270737713487,0.15321842360907156,0.2062050120290187,wait:0.563610;e:0.521840
3,99:0,99,no_addition,False,0.5,0.0,0.595919754635573,0.24491724855039204,0.2310367742941736,0.36362387727822276,wait:0.575423
3,100:0,100,no_addition,False,0.5714285714285714,0.0,0.7169641560585482,0.5402891360104566,0.2057714728633017,0.18559087631515395,wait:0.692304
3,101:0,101,no_addition,False,0.5555555555555556,0.0,0.6310976055605849,0.4341474511233801,0.2137550920842222,0.2558610523356464,wait:0.609391;e:0.486209
3,102:0,102,no_addition,False,0.8,0.0,0.701367219239883,0.20882340567338398,0.1576796789628386,0.3406883754000892,wait:0.677244
3,103:0,103,no_addition,False,0.8571428571428571,0.14285714285714285,0.48453188448400963,0.3118773063265925,0.19918875167994418,0.2442605523338369,wait:0.467867;e:0.353024
3,104:0,104,no_addition,False,0.4,0.4,0.4805291116972771,0.3159727658690894,0.22248088632193042,0.2412729430337967,wait:0.464002;e:0.355208
3,106:0,106,no_addition,False,0.4,0.0,0.6038869960114561,0.40396253417028705,0.1514933742191705,0.16123358388235126,wait:0.583117
3,107:0,107,no_addition,False,0.5,0.1,0.5601272085917144,0.38686734558148655,0.10069792740842153,0.19905474691780206,wait:0.540862
3,108:0,108,no_addition,False,0.5,0.16666666666666666,0.712589369414454,0.5278389885465862,0.12304683548917494,0.3075158382278284,wait:0.688080;e:0.508797
3,111:0,111,no_addition,False,0.6666666666666666,0.16666666666666666,0.6296869035044703,0.4666069298917843,0.10017381067128121,0.14880641301269035,wait:0.784635
3,112:0,112,no_addition,False,0.3333333333333333,0.0,0.7348930726439826,0.6461381634390577,0.1015334756372933,0.1906376254280636,wait:0.709617
3,113:0,113,no_addition,False,0.25,0.25,0.36884265054638277,0.5348512880084506,0.19736006722877,0.14394962078798448,wait:0.516455;d:0.459670
3,117:0,117,no_addition,False,0.6,0.0,0.5762276374207189,0.3899608600208011,0.23035833529818747,0.28997807026483413,wait:0.556409;e:0.402172
3,118:0,118,no_addition,False,0.625,0.25,0.7419538127860572,0.30981478682644836,0.19361663405014187,0.16572196983031887,wait:0.716435;e:0.609809
4,3:0,3,e,False,0.0,0.0,0.6216450067394355,0.45000433595911826,0.11447867665375151,0.3775813505449553,wait:0.000000;e:0.007569
4,8:0,8,no_addition,False,0.0,0.0,0.42224487806266675,0.30087684618893723,0.09743626015620943,0.3270836536953683,wait:0.361617;e:0.187463
4,11:0,11,no_addition,True,0.16666666666666666,0.0,0.657146533296191,0.5422355586349243,0.1087908982967934,0.15467226241520335,wait:0.562790
4,15:0,15,no_addition,False,0.0,0.0,0.5815402376273212,0.3069852861702659,0.12013139547880683,0.36885322864169034,wait:0.000000;e:-0.112467
4,19:0,19,e,False,0.0,0.0,0.7251883343647291,0.39294170293720576,0.134934236822975,0.22963360758369958,wait:0.000000;e:0.104141
4,20:0,20,no_addition,False,0.0,0.0,0.6195092762977208,0.4194825053122554,0.1422286741409436,0.34279558387592546,wait:0.530557;e:0.345056
4,22:0,22,no_addition,False,0.0,0.0,0.5249099051021684,0.42564057089046453,0.1072317536866028,0.38624423250672224,wait:0.449541;e:0.254241
4,24:0,24,no_addition,False,0.0,0.0,0.6684423983588719,0.47538500790303767,0.26239716001572394,0.36884069536487507,wait:0.572464;e:0.366609
4,27:0,27,no_addition,False,0.0,0.0,0.6925893067107659,0.710568780748708,0.15779028109324086,0.3684614046068823,wait:0.593144;e:0.464966
4,30:0,30,no_addition,False,0.0,0.0,0.6113152525564188,0.4735765040408436,0.10568988529152609,0.2968595249016314,wait:0.523540;e:0.409830
4,31:0,31,e,True,0.0,0.0,0.639231730984955,0.7180352926026234,0.15877040446700252,0.19435374724412033,wait:0.547448;e:0.625653
4,35:0,35,e,True,0.16666666666666666,0.0,0.5686148129675394,0.56905035612888,0.10980701067969496,0.17179398486241937,wait:0.486970;e:0.558017
4,37:0,37,no_addition,True,0.0,0.0,0.6566398133866089,0.7929974511126927,0.23900283811741982,0.19726177659029454,wait:0.562356
4,39:0,39,no_addition,True,0.0,0.0,0.4294577007052264,0.5812394903288689,0.11278642516549683,0.3142410343455689,wait:0.367794;e:0.364389
4,42:0,42,no_addition,False,0.0,0.0,0.3646625997759556,0.5105886369637994,0.20447239480110982,0.16482639385390188,wait:0.340009
4,45:0,45,no_addition,False,0.0,0.0,0.6827854347063236,0.45394720501878394,0.2439703896260991,0.1661164392776034,wait:0.584748;e:0.568345
4,46:0,46,no_addition,False,0.0,0.0,0.4624714799644148,0.7309985354481863,0.18523664050489752,0.15567554392335484,wait:0.431206
4,49:0,49,no_addition,False,0.0,0.0,0.5412220236875722,0.6798721126082481,0.20702198292046725,0.3550969080079869,wait:0.463511;e:0.416802
4,50:0,50,no_addition,False,0.0,0.0,0.3887471694008642,0.2959172141010521,0.2088022698026999,0.2124178474471884,wait:0.332929;e:0.278233
4,52:0,52,no_addition,False,0.0,0.0,0.6875190938505968,0.4955726152694713,0.2476619091839592,0.2339709438701195,wait:0.588802;e:0.518298
4,54:0,54,no_addition,False,0.0,0.0,0.36049733782908744,0.4941374144931259,0.25533682668695057,0.3412197200125101,wait:0.336125
4,57:0,57,no_addition,False,0.0,0.0,0.41748125850063994,0.4750127356804588,0.11110206952865519,0.17145316688890727,wait:0.357537
4,58:0,58,no_addition,False,0.0,0.0,0.6198457129212576,0.4353534693538916,0.24863939297565013,0.20532809497258347,wait:0.530845;e:0.489407
4,59:0,59,no_addition,False,0.0,0.0,0.7002922637422113,0.5788467127456309,0.23509445490004036,0.40267072128357945,wait:0.599741;e:0.385665
4,60:0,60,no_addition,False,0.0,0.0,0.5845134400782842,0.698804981681771,0.21802528225456477,0.22323942159545873,wait:0.544997
4,61:0,61,no_addition,False,0.0,0.0,0.404664180613867,0.4119737750495799,0.2012198617440855,0.3431351479999387,wait:0.346561;e:0.225793
4,62:0,62,no_addition,False,0.0,0.0,0.7237425411252646,0.6926399549714504,0.18924605477548054,0.1589368749570172,wait:0.619824
4,68:0,68,no_addition,False,0.0,0.0,0.4856375652076465,0.40155048481304406,0.26128882804747644,0.28765577552162636,wait:0.415907;e:0.319416
4,69:0,69,no_addition,False,0.0,0.0,0.6022842267235775,0.3748336538495697,0.12522009883263424,0.2509880233786041,wait:0.515805;e:0.408219
4,70:0,70,no_addition,False,0.0,0.0,0.7250418326056267,0.5640301220920094,0.2066890976646894,0.2580273057930491,wait:0.620937;e:0.535402
4,71:0,71,no_addition,False,0.2,0.0,0.6224433221045399,0.5065692430226688,0.14773908868125665,0.22998735625467048,wait:0.533070;e:0.496038
4,73:0,73,no_addition,False,0.0,0.0,0.4042068249810523,0.37644672862551515,0.10135193454551357,0.21381812730705063,wait:0.346169;e:0.333950
4,75:0,75,no_addition,False,0.07692307692307693,0.0,0.4230941969831738,0.45642380781725905,0.14303346323427868,0.21203597939779312,wait:0.362344
4,76:0,76,no_addition,False,0.0,0.0,0.46070918255416454,0.42729443975229475,0.2483673802320229,0.36773318693554713,wait:0.394558;e:0.239741
4,77:0,77,no_addition,False,0.0,0.0,0.7057895980559208,0.5181029403656465,0.1774995824071297,0.3403705026808585,wait:0.604449;e:0.428587
4,78:0,78,no_addition,False,0.0,0.0,0.6649527470465616,0.2185075129597997,0.19539182057908258,0.3732642554777805,wait:0.569476
4,79:0,79,no_addition,False,0.0,0.0,0.6554007144387883,0.3228088664330707,0.11701546148724276,0.22854336518025284,wait:0.561295;e:0.440254
4,82:0,82,no_addition,False,0.0,0.0,0.7286328395366879,0.3111847170918206,0.15698912011979346,0.1520510595522537,wait:0.624012;e:0.557301
4,83:0,83,no_addition,False,0.125,0.0,0.6992496307348407,0.3330186514899553,0.25374607801715293,0.20168454668107402,wait:0.598848;e:0.497439
4,85:0,85,no_addition,False,0.0,0.0,0.7153815322741998,0.6277735874094857,0.16364315346228214,0.22556310027741625,wait:0.612664;e:0.586023
