scenario,seed,time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,unique_submitted_cases,unique_domestic_cases,unique_customer_cases,multi_cases,customer_share_all_cases,customer_share_submitted,domestic_share_submitted,first_domestic_share,first_customer_share,first_both_share,no_submission_share,domestic_then_customer_share,mean_escalation_time,external_path_trigger_rate,external_user_case_resolution_rate,customer_intervention_rate,material_at_customer_review_share,external_user_mean_merit,external_user_mean_dependence,unresolved_fraction,submitted_unresolved_fraction,external_user_unresolved_fraction,mean_processing_time,median_processing_time,unresolved_case_rounds,pending_case_rounds
domestic_0.55_help_on,7,44,0,0,0,0,0,0,42,0,0,42,0,0,0,42,84,84,0,0,84,83,43,42,0.5119047619047619,0.5119047619047619,0.9880952380952381,0.8214285714285714,0.03571428571428571,0.14285714285714285,0.0,0.4057971014492754,6.035714285714286,0.3023255813953488,0.5348837209302325,0.5405405405405406,0.2972972972972973,0.6042742069298079,0.5665083230805893,0.5,0.5,0.46511627906976744,6.523809523809524,6.5,2164,535
domestic_0.55_help_on,8,44,0,0,0,0,0,0,37,0,0,37,0,0,0,34,71,71,0,0,71,71,32,32,0.4507042253521127,0.4507042253521127,1.0,0.8873239436619719,0.014084507042253521,0.09859154929577464,0.0,0.38095238095238093,5.708333333333333,0.1875,0.46875,0.5925925925925926,0.48148148148148145,0.5664471503581744,0.5765031461794503,0.5211267605633803,0.5211267605633803,0.53125,6.794117647058823,7.0,1896,455
domestic_0.55_help_on,9,44,0,0,0,0,0,0,24,0,0,24,0,0,0,40,64,64,0,0,64,64,30,30,0.46875,0.46875,1.0,0.890625,0.046875,0.0625,0.0,0.40350877192982454,5.478260869565218,0.26666666666666666,0.5666666666666667,0.76,0.6,0.5398884924421762,0.2888068622442664,0.375,0.375,0.43333333333333335,5.45,5.0,1298,370
domestic_0.55_help_on,10,44,0,0,0,0,0,0,34,0,0,34,0,0,0,43,77,77,0,0,77,77,24,24,0.3116883116883117,0.3116883116883117,1.0,0.8831168831168831,0.025974025974025976,0.09090909090909091,0.0,0.22058823529411764,7.0,0.20833333333333334,0.5416666666666666,0.5714285714285714,0.42857142857142855,0.6367145924236094,0.3438806851801454,0.44155844155844154,0.44155844155844154,0.4583333333333333,6.162790697674419,6.0,1795,480
domestic_0.55_help_on,11,44,0,0,0,0,0,0,33,0,0,33,0,0,0,42,75,75,0,0,75,73,32,30,0.4266666666666667,0.4266666666666667,0.9733333333333334,0.7866666666666666,0.10666666666666667,0.10666666666666667,0.0,0.2711864406779661,5.5,0.34375,0.625,0.5357142857142857,0.2857142857142857,0.6651577046524275,0.7100995818270397,0.44,0.44,0.375,5.857142857142857,6.0,1731,427
domestic_0.55_help_on,12,44,0,0,0,0,0,0,36,0,0,36,0,0,0,41,77,77,0,0,77,76,47,46,0.6103896103896104,0.6103896103896104,0.987012987012987,0.8311688311688312,0.07792207792207792,0.09090909090909091,0.0,0.53125,6.117647058823529,0.23404255319148937,0.46808510638297873,0.625,0.35,0.5983938889496127,0.5381672672462816,0.4675324675324675,0.4675324675324675,0.5319148936170213,6.804878048780488,6.0,1899,520
domestic_0.55_help_on,13,44,0,0,0,0,0,0,39,0,0,39,0,0,0,49,88,88,0,0,88,83,55,50,0.625,0.625,0.9431818181818182,0.8068181818181818,0.14772727272727273,0.045454545454545456,0.0,0.5352112676056338,6.026315789473684,0.2,0.5272727272727272,0.6136363636363636,0.38636363636363635,0.5940312732393662,0.59654934323851,0.4431818181818182,0.4431818181818182,0.4727272727272727,6.020408163265306,6.0,2050,586
domestic_0.55_help_on,14,44,0,0,0,0,0,0,35,0,0,35,0,0,0,34,69,69,0,0,69,68,35,34,0.5072463768115942,0.5072463768115942,0.9855072463768116,0.855072463768116,0.08695652173913043,0.057971014492753624,0.0,0.423728813559322,5.84,0.08571428571428572,0.45714285714285713,0.38461538461538464,0.2692307692307692,0.5916719258674809,0.5101160875162811,0.5072463768115942,0.5072463768115942,0.5428571428571428,5.411764705882353,5.0,1759,402
domestic_0.55_help_on,15,44,0,0,0,0,0,0,26,0,0,26,0,0,0,52,78,78,0,0,78,75,43,40,0.5512820512820513,0.5512820512820513,0.9615384615384616,0.8076923076923077,0.08974358974358974,0.10256410256410256,0.0,0.4444444444444444,5.857142857142857,0.37209302325581395,0.627906976744186,0.5789473684210527,0.42105263157894735,0.613293374337294,0.5716229238368992,0.3333333333333333,0.3333333333333333,0.37209302325581395,6.038461538461538,6.0,1484,489
domestic_0.55_help_on,16,44,0,0,0,0,0,0,34,0,0,34,0,0,0,47,81,81,0,0,81,81,33,33,0.4074074074074074,0.4074074074074074,1.0,0.9259259259259259,0.07407407407407407,0.0,0.0,0.36,5.444444444444445,0.2727272727272727,0.5454545454545454,0.6896551724137931,0.5517241379310345,0.6206794450840447,0.41099673446155877,0.41975308641975306,0.41975308641975306,0.45454545454545453,6.659574468085107,7.0,1843,550
domestic_0.55_help_on,17,44,0,0,0,0,0,0,43,0,0,43,0,0,0,42,85,85,0,0,85,83,34,32,0.4,0.4,0.9764705882352941,0.8235294117647058,0.12941176470588237,0.047058823529411764,0.0,0.2714285714285714,6.2631578947368425,0.29411764705882354,0.5294117647058824,0.625,0.34375,0.5785878665990999,0.5295131403611164,0.5058823529411764,0.5058823529411764,0.47058823529411764,6.404761904761905,6.0,2204,542
domestic_0.55_help_on,18,44,0,0,0,0,0,0,35,0,0,35,0,0,0,36,71,71,0,0,71,70,45,44,0.6338028169014085,0.6338028169014085,0.9859154929577465,0.8450704225352113,0.08450704225352113,0.07042253521126761,0.0,0.5666666666666667,6.117647058823529,0.26666666666666666,0.4444444444444444,0.5641025641025641,0.4358974358974359,0.555110601107791,0.4232736527538746,0.49295774647887325,0.49295774647887325,0.5555555555555556,6.138888888888889,6.0,1796,452
domestic_0.55_help_on,19,44,0,0,0,0,0,0,32,0,0,32,0,0,0,43,75,75,0,0,75,72,47,44,0.6266666666666667,0.6266666666666667,0.96,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.5692307692307692,6.324324324324325,0.19148936170212766,0.40425531914893614,0.5454545454545454,0.45454545454545453,0.6260936509289269,0.348452789667311,0.4266666666666667,0.4266666666666667,0.5957446808510638,5.953488372093023,6.0,1696,489
domestic_0.75_help_off,0,44,0,0,0,0,0,0,22,0,0,22,0,0,0,47,69,69,0,0,69,69,35,35,0.5072463768115942,0.5072463768115942,1.0,0.927536231884058,0.014492753623188406,0.057971014492753624,0.0,0.46875,6.133333333333334,0.11428571428571428,0.5428571428571428,0.34782608695652173,0.13043478260869565,0.5367255569709994,0.514715362436306,0.3188405797101449,0.3188405797101449,0.45714285714285713,5.446808510638298,5.0,1246,419
domestic_0.75_help_off,1,44,0,0,0,0,0,0,28,0,0,28,0,0,0,53,81,81,0,0,81,81,39,39,0.48148148148148145,0.48148148148148145,1.0,0.9629629629629629,0.0,0.037037037037037035,0.0,0.46153846153846156,6.222222222222222,0.15384615384615385,0.5384615384615384,0.4,0.36666666666666664,0.5273428556126488,0.48771949020379196,0.345679012345679,0.345679012345679,0.46153846153846156,6.471698113207547,7.0,1603,533
domestic_0.75_help_off,2,44,0,0,0,0,0,0,22,0,0,22,0,0,0,53,75,75,0,0,75,75,34,34,0.4533333333333333,0.4533333333333333,1.0,0.8533333333333334,0.04,0.10666666666666667,0.0,0.359375,6.260869565217392,0.17647058823529413,0.5882352941176471,0.46153846153846156,0.46153846153846156,0.5935631636403598,0.591799834631229,0.29333333333333333,0.29333333333333333,0.4117647058823529,6.0754716981132075,6.0,1312,455
domestic_0.75_help_off,3,44,0,0,0,0,0,0,31,0,0,31,0,0,0,53,84,84,0,0,84,84,38,38,0.4523809523809524,0.4523809523809524,1.0,0.9166666666666666,0.023809523809523808,0.05952380952380952,0.0,0.4025974025974026,6.064516129032258,0.21052631578947367,0.5263157894736842,0.5151515151515151,0.3333333333333333,0.5657429241244651,0.5407554778603396,0.36904761904761907,0.36904761904761907,0.47368421052631576,6.3584905660377355,6.0,1732,549
domestic_0.75_help_off,4,44,0,0,0,0,0,0,32,0,0,32,0,0,0,50,82,82,0,0,82,81,33,32,0.4024390243902439,0.4024390243902439,0.9878048780487805,0.9390243902439024,0.012195121951219513,0.04878048780487805,0.0,0.36363636363636365,6.214285714285714,0.24242424242424243,0.5757575757575758,0.625,0.375,0.6081804762014249,0.6978694435285839,0.3902439024390244,0.3902439024390244,0.42424242424242425,6.2,6.0,1750,527
domestic_0.75_help_off,5,44,0,0,0,0,0,0,30,0,0,30,0,0,0,55,85,85,0,0,85,85,42,42,0.49411764705882355,0.49411764705882355,1.0,0.9176470588235294,0.03529411764705882,0.047058823529411764,0.0,0.44871794871794873,6.285714285714286,0.16666666666666666,0.5714285714285714,0.3548387096774194,0.3870967741935484,0.56242881421198,0.5004004008606346,0.35294117647058826,0.35294117647058826,0.42857142857142855,6.418181818181818,7.0,1703,568
domestic_0.75_help_off,6,44,0,0,0,0,0,0,28,0,0,28,0,0,0,58,86,86,0,0,86,86,42,42,0.4883720930232558,0.4883720930232558,1.0,0.9186046511627907,0.03488372093023256,0.046511627906976744,0.0,0.4430379746835443,6.628571428571429,0.21428571428571427,0.5,0.5675675675675675,0.5405405405405406,0.5918311617618853,0.5526284418072714,0.32558139534883723,0.32558139534883723,0.5,6.586206896551724,6.0,1642,589
domestic_0.75_help_off,7,44,0,0,0,0,0,0,32,0,0,32,0,0,0,52,84,84,0,0,84,83,33,32,0.39285714285714285,0.39285714285714285,0.9880952380952381,0.9523809523809523,0.011904761904761904,0.03571428571428571,0.0,0.3625,5.896551724137931,0.12121212121212122,0.5151515151515151,0.36,0.44,0.6109260554201988,0.5651235648276783,0.38095238095238093,0.38095238095238093,0.48484848484848486,5.961538461538462,6.0,1750,537
domestic_0.75_help_off,8,44,0,0,0,0,0,0,24,0,0,24,0,0,0,47,71,71,0,0,71,71,22,22,0.30985915492957744,0.30985915492957744,1.0,0.9577464788732394,0.0,0.04225352112676056,0.0,0.27941176470588236,5.7368421052631575,0.18181818181818182,0.6818181818181818,0.42857142857142855,0.5,0.5742194897939092,0.5930714936037341,0.3380281690140845,0.3380281690140845,0.3181818181818182,5.851063829787234,6.0,1355,418
domestic_0.75_help_off,9,44,0,0,0,0,0,0,17,0,0,17,0,0,0,47,64,64,0,0,64,64,21,21,0.328125,0.328125,1.0,0.921875,0.015625,0.0625,0.0,0.2711864406779661,5.5,0.23809523809523808,0.6666666666666666,0.5625,0.625,0.5250348335059277,0.3101807196568115,0.265625,0.265625,0.3333333333333333,5.446808510638298,5.0,1021,354
domestic_0.75_help_off,10,44,0,0,0,0,0,0,19,0,0,19,0,0,0,58,77,77,0,0,77,77,15,15,0.19480519480519481,0.19480519480519481,1.0,0.935064935064935,0.012987012987012988,0.05194805194805195,0.0,0.1388888888888889,6.7,0.06666666666666667,0.5333333333333333,0.3076923076923077,0.46153846153846156,0.6361529229982864,0.35555537468469584,0.24675324675324675,0.24675324675324675,0.4666666666666667,5.948275862068965,6.0,1200,459
domestic_0.75_help_off,11,44,0,0,0,0,0,0,30,0,0,30,0,0,0,45,75,75,0,0,75,74,32,31,0.4266666666666667,0.4266666666666667,0.9866666666666667,0.9333333333333333,0.02666666666666667,0.04,0.0,0.38571428571428573,5.851851851851852,0.28125,0.625,0.4230769230769231,0.38461538461538464,0.6517721066908915,0.7161676106609733,0.4,0.4,0.375,6.155555555555556,6.0,1627,454
domestic_0.75_help_off,12,44,0,0,0,0,0,0,27,0,0,27,0,0,0,50,77,77,0,0,77,76,38,37,0.4935064935064935,0.4935064935064935,0.987012987012987,0.961038961038961,0.012987012987012988,0.025974025974025976,0.0,0.47297297297297297,6.314285714285714,0.2894736842105263,0.5263157894736842,0.6060606060606061,0.5454545454545454,0.6159870537820524,0.5616954379832666,0.35064935064935066,0.35064935064935066,0.47368421052631576,6.66,6.5,1548,520
domestic_0.75_help_off,13,44,0,0,0,0,0,0,34,0,0,34,0,0,0,54,88,88,0,0,88,83,49,44,0.5568181818181818,0.5568181818181818,0.9431818181818182,0.8977272727272727,0.07954545454545454,0.022727272727272728,0.0,0.5063291139240507,6.275,0.22448979591836735,0.5306122448979592,0.48717948717948717,0.38461538461538464,0.5838024351263009,0.6106369615321894,0.38636363636363635,0.38636363636363635,0.46938775510204084,6.055555555555555,6.0,1857,576
domestic_0.75_help_off,14,44,0,0,0,0,0,0,22,0,0,22,0,0,0,47,69,69,0,0,69,69,25,25,0.36231884057971014,0.36231884057971014,1.0,0.927536231884058,0.014492753623188406,0.057971014492753624,0.0,0.3125,6.65,0.08,0.44,0.29411764705882354,0.47058823529411764,0.5963828426402797,0.5201671264199382,0.3188405797101449,0.3188405797101449,0.56,5.382978723404255,5.0,1243,399
domestic_0.75_help_off,15,44,0,0,0,0,0,0,22,0,0,22,0,0,0,56,78,78,0,0,78,77,33,32,0.4230769230769231,0.4230769230769231,0.9871794871794872,0.8974358974358975,0.02564102564102564,0.07692307692307693,0.0,0.35714285714285715,6.28,0.18181818181818182,0.5454545454545454,0.5,0.4166666666666667,0.5980411209564592,0.5882264457343871,0.28205128205128205,0.28205128205128205,0.45454545454545453,5.75,6.0,1312,476
domestic_0.75_help_off,16,44,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,81,80,25,24,0.30864197530864196,0.30864197530864196,0.9876543209876543,0.9506172839506173,0.037037037037037035,0.012345679012345678,0.0,0.2727272727272727,6.285714285714286,0.16,0.44,0.47619047619047616,0.5714285714285714,0.5908602905343024,0.4347827145658805,0.3950617283950617,0.3950617283950617,0.56,6.040816326530612,6.0,1736,522
domestic_0.75_help_off,17,44,0,0,0,0,0,0,26,0,0,26,0,0,0,59,85,85,0,0,85,84,27,26,0.3176470588235294,0.3176470588235294,0.9882352941176471,0.9411764705882353,0.03529411764705882,0.023529411764705882,0.0,0.275,6.318181818181818,0.2222222222222222,0.5555555555555556,0.5217391304347826,0.43478260869565216,0.5602006334583285,0.5377943046726388,0.3058823529411765,0.3058823529411765,0.4444444444444444,6.423728813559322,6.0,1549,548
domestic_0.75_help_off,18,44,0,0,0,0,0,0,27,0,0,27,0,0,0,44,71,71,0,0,71,71,35,35,0.49295774647887325,0.49295774647887325,1.0,0.971830985915493,0.0,0.028169014084507043,0.0,0.4782608695652174,6.515151515151516,0.05714285714285714,0.4,0.52,0.56,0.5557982654647121,0.42495107815563776,0.38028169014084506,0.38028169014084506,0.6,5.363636363636363,5.0,1451,444
domestic_0.75_help_off,19,44,0,0,0,0,0,0,31,0,0,31,0,0,0,44,75,75,0,0,75,75,35,35,0.4666666666666667,0.4666666666666667,1.0,0.9466666666666667,0.0,0.05333333333333334,0.0,0.43661971830985913,6.580645161290323,0.08571428571428572,0.3142857142857143,0.3,0.43333333333333335,0.6164261100124547,0.361063351546873,0.41333333333333333,0.41333333333333333,0.6857142857142857,5.613636363636363,6.0,1642,486
domestic_0.75_help_on,0,44,0,0,0,0,0,0,21,0,0,21,0,0,0,48,69,69,0,0,69,69,35,35,0.5072463768115942,0.5072463768115942,1.0,0.927536231884058,0.014492753623188406,0.057971014492753624,0.0,0.46875,6.133333333333334,0.14285714285714285,0.5714285714285714,0.391304347826087,0.13043478260869565,0.5367255569709994,0.514715362436306,0.30434782608695654,0.30434782608695654,0.42857142857142855,5.520833333333333,5.0,1210,420
domestic_0.75_help_on,1,44,0,0,0,0,0,0,26,0,0,26,0,0,0,55,81,81,0,0,81,81,39,39,0.48148148148148145,0.48148148148148145,1.0,0.9629629629629629,0.0,0.037037037037037035,0.0,0.46153846153846156,6.222222222222222,0.20512820512820512,0.5897435897435898,0.5,0.36666666666666664,0.5273428556126488,0.48771949020379196,0.32098765432098764,0.32098765432098764,0.41025641025641024,6.545454545454546,7.0,1530,538
domestic_0.75_help_on,2,44,0,0,0,0,0,0,20,0,0,20,0,0,0,55,75,75,0,0,75,75,34,34,0.4533333333333333,0.4533333333333333,1.0,0.8533333333333334,0.04,0.10666666666666667,0.0,0.359375,6.260869565217392,0.23529411764705882,0.6470588235294118,0.5769230769230769,0.46153846153846156,0.5935631636403598,0.591799834631229,0.26666666666666666,0.26666666666666666,0.35294117647058826,6.2,6.0,1241,459
domestic_0.75_help_on,3,44,0,0,0,0,0,0,29,0,0,29,0,0,0,55,84,84,0,0,84,84,37,37,0.44047619047619047,0.44047619047619047,1.0,0.9166666666666666,0.023809523809523808,0.05952380952380952,0.0,0.38961038961038963,5.933333333333334,0.24324324324324326,0.5675675675675675,0.5625,0.34375,0.5653300677406911,0.5339033927950916,0.34523809523809523,0.34523809523809523,0.43243243243243246,6.4,7.0,1657,550
domestic_0.75_help_on,4,44,0,0,0,0,0,0,32,0,0,32,0,0,0,50,82,82,0,0,82,81,33,32,0.4024390243902439,0.4024390243902439,0.9878048780487805,0.9390243902439024,0.012195121951219513,0.04878048780487805,0.0,0.36363636363636365,6.214285714285714,0.24242424242424243,0.5757575757575758,0.625,0.375,0.6081804762014249,0.6978694435285839,0.3902439024390244,0.3902439024390244,0.42424242424242425,6.2,6.0,1750,527
domestic_0.75_help_on,5,44,0,0,0,0,0,0,29,0,0,29,0,0,0,56,85,85,0,0,85,85,42,42,0.49411764705882355,0.49411764705882355,1.0,0.9176470588235294,0.03529411764705882,0.047058823529411764,0.0,0.44871794871794873,6.285714285714286,0.19047619047619047,0.5952380952380952,0.45161290322580644,0.3870967741935484,0.56242881421198,0.5004004008606346,0.3411764705882353,0.3411764705882353,0.40476190476190477,6.446428571428571,7.0,1666,572
domestic_0.75_help_on,6,44,0,0,0,0,0,0,24,0,0,24,0,0,0,62,86,86,0,0,86,86,42,42,0.4883720930232558,0.4883720930232558,1.0,0.9186046511627907,0.03488372093023256,0.046511627906976744,0.0,0.4430379746835443,6.628571428571429,0.2857142857142857,0.5952380952380952,0.6756756756756757,0.5405405405405406,0.5918311617618853,0.5526284418072714,0.27906976744186046,0.27906976744186046,0.40476190476190477,6.82258064516129,7.0,1503,595
domestic_0.75_help_on,7,44,0,0,0,0,0,0,28,0,0,28,0,0,0,56,84,84,0,0,84,83,33,32,0.39285714285714285,0.39285714285714285,0.9880952380952381,0.9523809523809523,0.011904761904761904,0.03571428571428571,0.0,0.3625,5.896551724137931,0.24242424242424243,0.6363636363636364,0.64,0.44,0.6109260554201988,0.5651235648276783,0.3333333333333333,0.3333333333333333,0.36363636363636365,6.232142857142857,6.0,1609,543
domestic_0.75_help_on,8,44,0,0,0,0,0,0,24,0,0,24,0,0,0,47,71,71,0,0,71,71,22,22,0.30985915492957744,0.30985915492957744,1.0,0.9577464788732394,0.0,0.04225352112676056,0.0,0.27941176470588236,5.7368421052631575,0.22727272727272727,0.6818181818181818,0.6,0.5333333333333333,0.5742194897939092,0.5930714936037341,0.3380281690140845,0.3380281690140845,0.3181818181818182,5.9787234042553195,6.0,1361,427
domestic_0.75_help_on,9,44,0,0,0,0,0,0,17,0,0,17,0,0,0,47,64,64,0,0,64,64,21,21,0.328125,0.328125,1.0,0.921875,0.015625,0.0625,0.0,0.2711864406779661,5.5,0.23809523809523808,0.6666666666666666,0.625,0.625,0.5250348335059277,0.3101807196568115,0.265625,0.265625,0.3333333333333333,5.446808510638298,5.0,1021,355
domestic_0.75_help_on,10,44,0,0,0,0,0,0,18,0,0,18,0,0,0,59,77,77,0,0,77,77,15,15,0.19480519480519481,0.19480519480519481,1.0,0.935064935064935,0.012987012987012988,0.05194805194805195,0.0,0.1388888888888889,6.7,0.13333333333333333,0.6,0.46153846153846156,0.46153846153846156,0.6361529229982864,0.35555537468469584,0.23376623376623376,0.23376623376623376,0.4,6.067796610169491,6.0,1168,461
domestic_0.75_help_on,11,44,0,0,0,0,0,0,28,0,0,28,0,0,0,47,75,75,0,0,75,74,32,31,0.4266666666666667,0.4266666666666667,0.9866666666666667,0.9333333333333333,0.02666666666666667,0.04,0.0,0.38571428571428573,5.851851851851852,0.34375,0.6875,0.5,0.38461538461538464,0.6517721066908915,0.7161676106609733,0.37333333333333335,0.37333333333333335,0.3125,6.191489361702128,6.0,1551,456
domestic_0.75_help_on,12,44,0,0,0,0,0,0,26,0,0,26,0,0,0,51,77,77,0,0,77,76,38,37,0.4935064935064935,0.4935064935064935,0.987012987012987,0.961038961038961,0.012987012987012988,0.025974025974025976,0.0,0.47297297297297297,6.3428571428571425,0.34210526315789475,0.5789473684210527,0.7272727272727273,0.5454545454545454,0.6159870537820524,0.5616954379832666,0.33766233766233766,0.33766233766233766,0.42105263157894735,6.764705882352941,7.0,1515,526
domestic_0.75_help_on,13,44,0,0,0,0,0,0,30,0,0,30,0,0,0,58,88,88,0,0,88,83,49,44,0.5568181818181818,0.5568181818181818,0.9431818181818182,0.8977272727272727,0.07954545454545454,0.022727272727272728,0.0,0.5063291139240507,6.275,0.30612244897959184,0.5918367346938775,0.65,0.4,0.5838024351263009,0.6106369615321894,0.3409090909090909,0.3409090909090909,0.40816326530612246,6.344827586206897,6.0,1718,592
domestic_0.75_help_on,14,44,0,0,0,0,0,0,21,0,0,21,0,0,0,48,69,69,0,0,69,69,25,25,0.36231884057971014,0.36231884057971014,1.0,0.927536231884058,0.014492753623188406,0.057971014492753624,0.0,0.3125,6.65,0.12,0.48,0.47058823529411764,0.47058823529411764,0.5963828426402797,0.5201671264199382,0.30434782608695654,0.30434782608695654,0.52,5.479166666666667,5.0,1208,402
domestic_0.75_help_on,15,44,0,0,0,0,0,0,20,0,0,20,0,0,0,58,78,78,0,0,78,77,34,33,0.4358974358974359,0.4358974358974359,0.9871794871794872,0.8974358974358975,0.02564102564102564,0.07692307692307693,0.0,0.37142857142857144,6.384615384615385,0.23529411764705882,0.6176470588235294,0.64,0.44,0.6023141570676991,0.5960816520651541,0.2564102564102564,0.2564102564102564,0.38235294117647056,5.844827586206897,6.0,1239,482
domestic_0.75_help_on,16,44,0,0,0,0,0,0,29,0,0,29,0,0,0,52,81,81,0,0,81,80,25,24,0.30864197530864196,0.30864197530864196,0.9876543209876543,0.9506172839506173,0.037037037037037035,0.012345679012345678,0.0,0.2727272727272727,6.285714285714286,0.32,0.6,0.7142857142857143,0.5238095238095238,0.5908602905343024,0.4347827145658805,0.35802469135802467,0.35802469135802467,0.4,6.269230769230769,6.0,1631,529
domestic_0.75_help_on,17,44,0,0,0,0,0,0,25,0,0,25,0,0,0,60,85,85,0,0,85,84,27,26,0.3176470588235294,0.3176470588235294,0.9882352941176471,0.9411764705882353,0.03529411764705882,0.023529411764705882,0.0,0.275,6.318181818181818,0.25925925925925924,0.5925925925925926,0.7391304347826086,0.43478260869565216,0.5602006334583285,0.5377943046726388,0.29411764705882354,0.29411764705882354,0.4074074074074074,6.483333333333333,6.5,1514,553
domestic_0.75_help_on,18,44,0,0,0,0,0,0,26,0,0,26,0,0,0,45,71,71,0,0,71,71,35,35,0.49295774647887325,0.49295774647887325,1.0,0.971830985915493,0.0,0.028169014084507043,0.0,0.4782608695652174,6.515151515151516,0.08571428571428572,0.42857142857142855,0.68,0.56,0.5557982654647121,0.42495107815563776,0.36619718309859156,0.36619718309859156,0.5714285714285714,5.4,5.0,1413,448
domestic_0.75_help_on,19,44,0,0,0,0,0,0,28,0,0,28,0,0,0,47,75,75,0,0,75,75,35,35,0.4666666666666667,0.4666666666666667,1.0,0.9466666666666667,0.0,0.05333333333333334,0.0,0.43661971830985913,6.580645161290323,0.17142857142857143,0.4,0.5333333333333333,0.43333333333333335,0.6164261100124547,0.361063351546873,0.37333333333333335,0.37333333333333335,0.6,5.957446808510638,6.0,1540,493
domestic_0.95_help_off,0,44,0,0,0,0,0,0,12,0,0,12,0,0,0,57,69,69,0,0,69,69,24,24,0.34782608695652173,0.34782608695652173,1.0,0.9565217391304348,0.0,0.043478260869565216,0.0,0.3181818181818182,6.333333333333333,0.08333333333333333,0.5416666666666666,0.35294117647058826,0.17647058823529413,0.5047923222600087,0.5183129199630546,0.17391304347826086,0.17391304347826086,0.4583333333333333,5.578947368421052,6.0,858,409
domestic_0.95_help_off,1,44,0,0,0,0,0,0,20,0,0,20,0,0,0,61,81,81,0,0,81,81,27,27,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,6.814814814814815,0.037037037037037035,0.5555555555555556,0.2777777777777778,0.5555555555555556,0.5202989581114896,0.44242625165186666,0.24691358024691357,0.24691358024691357,0.4444444444444444,6.049180327868853,6.0,1269,518
domestic_0.95_help_off,2,44,0,0,0,0,0,0,9,0,0,9,0,0,0,66,75,75,0,0,75,75,23,23,0.30666666666666664,0.30666666666666664,1.0,0.9466666666666667,0.013333333333333334,0.04,0.0,0.2676056338028169,6.157894736842105,0.2608695652173913,0.782608695652174,0.5,0.42857142857142855,0.5457146042161481,0.6336021344664317,0.12,0.12,0.21739130434782608,6.0,6.0,801,448
domestic_0.95_help_off,3,44,0,0,0,0,0,0,26,0,0,26,0,0,0,58,84,84,0,0,84,84,30,30,0.35714285714285715,0.35714285714285715,1.0,0.9642857142857143,0.0,0.03571428571428571,0.0,0.3333333333333333,6.407407407407407,0.13333333333333333,0.5,0.5,0.4,0.5432963652651669,0.5413655174960142,0.30952380952380953,0.30952380952380953,0.5,6.310344827586207,6.5,1536,552
domestic_0.95_help_off,4,44,0,0,0,0,0,0,18,0,0,18,0,0,0,64,82,82,0,0,82,81,23,22,0.2804878048780488,0.2804878048780488,0.9878048780487805,0.9878048780487805,0.012195121951219513,0.0,0.0,0.2716049382716049,6.318181818181818,0.17391304347826086,0.782608695652174,0.5,0.1,0.6103338269956381,0.7472792104870569,0.21951219512195122,0.21951219512195122,0.21739130434782608,6.265625,6.0,1211,511
domestic_0.95_help_off,5,44,0,0,0,0,0,0,25,0,0,25,0,0,0,60,85,85,0,0,85,85,30,30,0.35294117647058826,0.35294117647058826,1.0,0.9882352941176471,0.0,0.011764705882352941,0.0,0.34523809523809523,6.689655172413793,0.06666666666666667,0.4666666666666667,0.34782608695652173,0.4782608695652174,0.5650415895035112,0.5173571757081986,0.29411764705882354,0.29411764705882354,0.5333333333333333,6.1,6.0,1491,560
domestic_0.95_help_off,6,44,0,0,0,0,0,0,13,0,0,13,0,0,0,73,86,86,0,0,86,86,29,29,0.3372093023255814,0.3372093023255814,1.0,0.9534883720930233,0.0,0.046511627906976744,0.0,0.3048780487804878,7.08,0.1724137931034483,0.6551724137931034,0.5294117647058824,0.35294117647058826,0.6158496877023493,0.579990128693537,0.1511627906976744,0.1511627906976744,0.3448275862068966,6.315068493150685,6.0,1046,551
domestic_0.95_help_off,7,44,0,0,0,0,0,0,20,0,0,20,0,0,0,64,84,84,0,0,84,84,20,20,0.23809523809523808,0.23809523809523808,1.0,0.9880952380952381,0.0,0.011904761904761904,0.0,0.2289156626506024,6.526315789473684,0.05,0.55,0.15384615384615385,0.46153846153846156,0.5864638019452574,0.571986742537749,0.23809523809523808,0.23809523809523808,0.45,6.09375,6.0,1290,527
domestic_0.95_help_off,8,44,0,0,0,0,0,0,13,0,0,13,0,0,0,58,71,71,0,0,71,71,14,14,0.19718309859154928,0.19718309859154928,1.0,1.0,0.0,0.0,0.0,0.19718309859154928,6.0,0.2857142857142857,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.599393516356729,0.5397483000573451,0.18309859154929578,0.18309859154929578,0.21428571428571427,5.655172413793103,6.0,913,409
domestic_0.95_help_off,9,44,0,0,0,0,0,0,11,0,0,11,0,0,0,53,64,64,0,0,64,64,10,10,0.15625,0.15625,1.0,1.0,0.0,0.0,0.0,0.15625,5.3,0.1,0.6,0.6666666666666666,1.0,0.47020600229195086,0.3355140347004556,0.171875,0.171875,0.4,5.30188679245283,5.0,776,348
