block,seed,single,path_single,path_both,count,total,share
neither,0,customer_only,d_only,d_to_e,0,14,0.0
neither,0,customer_only,d_only,e_to_d,0,14,0.0
neither,0,customer_only,e_only,none,0,14,0.0
neither,0,customer_only,e_only,d_only,8,14,0.5714285714285714
neither,0,customer_only,e_only,e_only,2,14,0.14285714285714285
neither,0,customer_only,e_only,simultaneous,1,14,0.07142857142857142
neither,0,customer_only,e_only,d_to_e,0,14,0.0
neither,0,customer_only,e_only,e_to_d,0,14,0.0
neither,0,customer_only,simultaneous,none,0,14,0.0
neither,0,customer_only,simultaneous,d_only,0,14,0.0
neither,0,customer_only,simultaneous,e_only,0,14,0.0
neither,0,customer_only,simultaneous,simultaneous,0,14,0.0
neither,0,customer_only,simultaneous,d_to_e,0,14,0.0
neither,0,customer_only,simultaneous,e_to_d,0,14,0.0
neither,0,customer_only,d_to_e,none,0,14,0.0
neither,0,customer_only,d_to_e,d_only,0,14,0.0
neither,0,customer_only,d_to_e,e_only,0,14,0.0
neither,0,customer_only,d_to_e,simultaneous,0,14,0.0
neither,0,customer_only,d_to_e,d_to_e,0,14,0.0
neither,0,customer_only,d_to_e,e_to_d,0,14,0.0
neither,0,customer_only,e_to_d,none,0,14,0.0
neither,0,customer_only,e_to_d,d_only,0,14,0.0
neither,0,customer_only,e_to_d,e_only,0,14,0.0
neither,0,customer_only,e_to_d,simultaneous,0,14,0.0
neither,0,customer_only,e_to_d,d_to_e,0,14,0.0
neither,0,customer_only,e_to_d,e_to_d,0,14,0.0
neither,1,domestic_only,none,none,0,16,0.0
neither,1,domestic_only,none,d_only,0,16,0.0
neither,1,domestic_only,none,e_only,0,16,0.0
neither,1,domestic_only,none,simultaneous,0,16,0.0
neither,1,domestic_only,none,d_to_e,0,16,0.0
neither,1,domestic_only,none,e_to_d,0,16,0.0
neither,1,domestic_only,d_only,none,0,16,0.0
neither,1,domestic_only,d_only,d_only,15,16,0.9375
neither,1,domestic_only,d_only,e_only,0,16,0.0
neither,1,domestic_only,d_only,simultaneous,1,16,0.0625
neither,1,domestic_only,d_only,d_to_e,0,16,0.0
neither,1,domestic_only,d_only,e_to_d,0,16,0.0
neither,1,domestic_only,e_only,none,0,16,0.0
neither,1,domestic_only,e_only,d_only,0,16,0.0
neither,1,domestic_only,e_only,e_only,0,16,0.0
neither,1,domestic_only,e_only,simultaneous,0,16,0.0
neither,1,domestic_only,e_only,d_to_e,0,16,0.0
neither,1,domestic_only,e_only,e_to_d,0,16,0.0
neither,1,domestic_only,simultaneous,none,0,16,0.0
neither,1,domestic_only,simultaneous,d_only,0,16,0.0
neither,1,domestic_only,simultaneous,e_only,0,16,0.0
neither,1,domestic_only,simultaneous,simultaneous,0,16,0.0
neither,1,domestic_only,simultaneous,d_to_e,0,16,0.0
neither,1,domestic_only,simultaneous,e_to_d,0,16,0.0
neither,1,domestic_only,d_to_e,none,0,16,0.0
neither,1,domestic_only,d_to_e,d_only,0,16,0.0
neither,1,domestic_only,d_to_e,e_only,0,16,0.0
neither,1,domestic_only,d_to_e,simultaneous,0,16,0.0
neither,1,domestic_only,d_to_e,d_to_e,0,16,0.0
neither,1,domestic_only,d_to_e,e_to_d,0,16,0.0
neither,1,domestic_only,e_to_d,none,0,16,0.0
neither,1,domestic_only,e_to_d,d_only,0,16,0.0
neither,1,domestic_only,e_to_d,e_only,0,16,0.0
neither,1,domestic_only,e_to_d,simultaneous,0,16,0.0
neither,1,domestic_only,e_to_d,d_to_e,0,16,0.0
neither,1,domestic_only,e_to_d,e_to_d,0,16,0.0
neither,1,customer_only,none,none,0,16,0.0
neither,1,customer_only,none,d_only,10,16,0.625
neither,1,customer_only,none,e_only,0,16,0.0
neither,1,customer_only,none,simultaneous,0,16,0.0
neither,1,customer_only,none,d_to_e,0,16,0.0
neither,1,customer_only,none,e_to_d,0,16,0.0
neither,1,customer_only,d_only,none,0,16,0.0
neither,1,customer_only,d_only,d_only,0,16,0.0
neither,1,customer_only,d_only,e_only,0,16,0.0
neither,1,customer_only,d_only,simultaneous,0,16,0.0
neither,1,customer_only,d_only,d_to_e,0,16,0.0
neither,1,customer_only,d_only,e_to_d,0,16,0.0
neither,1,customer_only,e_only,none,0,16,0.0
neither,1,customer_only,e_only,d_only,5,16,0.3125
neither,1,customer_only,e_only,e_only,0,16,0.0
neither,1,customer_only,e_only,simultaneous,1,16,0.0625
neither,1,customer_only,e_only,d_to_e,0,16,0.0
neither,1,customer_only,e_only,e_to_d,0,16,0.0
neither,1,customer_only,simultaneous,none,0,16,0.0
neither,1,customer_only,simultaneous,d_only,0,16,0.0
neither,1,customer_only,simultaneous,e_only,0,16,0.0
neither,1,customer_only,simultaneous,simultaneous,0,16,0.0
neither,1,customer_only,simultaneous,d_to_e,0,16,0.0
neither,1,customer_only,simultaneous,e_to_d,0,16,0.0
neither,1,customer_only,d_to_e,none,0,16,0.0
neither,1,customer_only,d_to_e,d_only,0,16,0.0
neither,1,customer_only,d_to_e,e_only,0,16,0.0
neither,1,customer_only,d_to_e,simultaneous,0,16,0.0
neither,1,customer_only,d_to_e,d_to_e,0,16,0.0
neither,1,customer_only,d_to_e,e_to_d,0,16,0.0
neither,1,customer_only,e_to_d,none,0,16,0.0
neither,1,customer_only,e_to_d,d_only,0,16,0.0
neither,1,customer_only,e_to_d,e_only,0,16,0.0
neither,1,customer_only,e_to_d,simultaneous,0,16,0.0
neither,1,customer_only,e_to_d,d_to_e,0,16,0.0
neither,1,customer_only,e_to_d,e_to_d,0,16,0.0
network_ws,0,domestic_only,none,none,0,14,0.0
network_ws,0,domestic_only,none,d_only,0,14,0.0
network_ws,0,domestic_only,none,e_only,0,14,0.0
network_ws,0,domestic_only,none,simultaneous,0,14,0.0
network_ws,0,domestic_only,none,d_to_e,0,14,0.0
network_ws,0,domestic_only,none,e_to_d,0,14,0.0
network_ws,0,domestic_only,d_only,none,0,14,0.0
network_ws,0,domestic_only,d_only,d_only,3,14,0.21428571428571427
network_ws,0,domestic_only,d_only,e_only,1,14,0.07142857142857142
network_ws,0,domestic_only,d_only,simultaneous,1,14,0.07142857142857142
network_ws,0,domestic_only,d_only,d_to_e,8,14,0.5714285714285714
network_ws,0,domestic_only,d_only,e_to_d,1,14,0.07142857142857142
network_ws,0,domestic_only,e_only,none,0,14,0.0
network_ws,0,domestic_only,e_only,d_only,0,14,0.0
network_ws,0,domestic_only,e_only,e_only,0,14,0.0
network_ws,0,domestic_only,e_only,simultaneous,0,14,0.0
network_ws,0,domestic_only,e_only,d_to_e,0,14,0.0
network_ws,0,domestic_only,e_only,e_to_d,0,14,0.0
network_ws,0,domestic_only,simultaneous,none,0,14,0.0
network_ws,0,domestic_only,simultaneous,d_only,0,14,0.0
network_ws,0,domestic_only,simultaneous,e_only,0,14,0.0
network_ws,0,domestic_only,simultaneous,simultaneous,0,14,0.0
network_ws,0,domestic_only,simultaneous,d_to_e,0,14,0.0
network_ws,0,domestic_only,simultaneous,e_to_d,0,14,0.0
network_ws,0,domestic_only,d_to_e,none,0,14,0.0
network_ws,0,domestic_only,d_to_e,d_only,0,14,0.0
network_ws,0,domestic_only,d_to_e,e_only,0,14,0.0
network_ws,0,domestic_only,d_to_e,simultaneous,0,14,0.0
network_ws,0,domestic_only,d_to_e,d_to_e,0,14,0.0
network_ws,0,domestic_only,d_to_e,e_to_d,0,14,0.0
network_ws,0,domestic_only,e_to_d,none,0,14,0.0
network_ws,0,domestic_only,e_to_d,d_only,0,14,0.0
network_ws,0,domestic_only,e_to_d,e_only,0,14,0.0
network_ws,0,domestic_only,e_to_d,simultaneous,0,14,0.0
network_ws,0,domestic_only,e_to_d,d_to_e,0,14,0.0
network_ws,0,domestic_only,e_to_d,e_to_d,0,14,0.0
network_ws,0,customer_only,none,none,0,14,0.0
network_ws,0,customer_only,none,d_only,3,14,0.21428571428571427
network_ws,0,customer_only,none,e_only,0,14,0.0
network_ws,0,customer_only,none,simultaneous,0,14,0.0
network_ws,0,customer_only,none,d_to_e,0,14,0.0
network_ws,0,customer_only,none,e_to_d,0,14,0.0
network_ws,0,customer_only,d_only,none,0,14,0.0
network_ws,0,customer_only,d_only,d_only,0,14,0.0
network_ws,0,customer_only,d_only,e_only,0,14,0.0
network_ws,0,customer_only,d_only,simultaneous,0,14,0.0
network_ws,0,customer_only,d_only,d_to_e,0,14,0.0
network_ws,0,customer_only,d_only,e_to_d,0,14,0.0
network_ws,0,customer_only,e_only,none,0,14,0.0
network_ws,0,customer_only,e_only,d_only,0,14,0.0
network_ws,0,customer_only,e_only,e_only,1,14,0.07142857142857142
network_ws,0,customer_only,e_only,simultaneous,1,14,0.07142857142857142
network_ws,0,customer_only,e_only,d_to_e,8,14,0.5714285714285714
network_ws,0,customer_only,e_only,e_to_d,1,14,0.07142857142857142
network_ws,0,customer_only,simultaneous,none,0,14,0.0
network_ws,0,customer_only,simultaneous,d_only,0,14,0.0
network_ws,0,customer_only,simultaneous,e_only,0,14,0.0
network_ws,0,customer_only,simultaneous,simultaneous,0,14,0.0
network_ws,0,customer_only,simultaneous,d_to_e,0,14,0.0
network_ws,0,customer_only,simultaneous,e_to_d,0,14,0.0
network_ws,0,customer_only,d_to_e,none,0,14,0.0
network_ws,0,customer_only,d_to_e,d_only,0,14,0.0
network_ws,0,customer_only,d_to_e,e_only,0,14,0.0
network_ws,0,customer_only,d_to_e,simultaneous,0,14,0.0
network_ws,0,customer_only,d_to_e,d_to_e,0,14,0.0
network_ws,0,customer_only,d_to_e,e_to_d,0,14,0.0
network_ws,0,customer_only,e_to_d,none,0,14,0.0
network_ws,0,customer_only,e_to_d,d_only,0,14,0.0
network_ws,0,customer_only,e_to_d,e_only,0,14,0.0
network_ws,0,customer_only,e_to_d,simultaneous,0,14,0.0
network_ws,0,customer_only,e_to_d,d_to_e,0,14,0.0
network_ws,0,customer_only,e_to_d,e_to_d,0,14,0.0
network_ws,1,domestic_only,none,none,0,16,0.0
network_ws,1,domestic_only,none,d_only,0,16,0.0
network_ws,1,domestic_only,none,e_only,0,16,0.0
network_ws,1,domestic_only,none,simultaneous,0,16,0.0
network_ws,1,domestic_only,none,d_to_e,0,16,0.0
network_ws,1,domestic_only,none,e_to_d,0,16,0.0
network_ws,1,domestic_only,d_only,none,0,16,0.0
network_ws,1,domestic_only,d_only,d_only,12,16,0.75
network_ws,1,domestic_only,d_only,e_only,0,16,0.0
network_ws,1,domestic_only,d_only,simultaneous,1,16,0.0625
network_ws,1,domestic_only,d_only,d_to_e,3,16,0.1875
network_ws,1,domestic_only,d_only,e_to_d,0,16,0.0
network_ws,1,domestic_only,e_only,none,0,16,0.0
network_ws,1,domestic_only,e_only,d_only,0,16,0.0
network_ws,1,domestic_only,e_only,e_only,0,16,0.0
network_ws,1,domestic_only,e_only,simultaneous,0,16,0.0
network_ws,1,domestic_only,e_only,d_to_e,0,16,0.0
network_ws,1,domestic_only,e_only,e_to_d,0,16,0.0
network_ws,1,domestic_only,simultaneous,none,0,16,0.0
network_ws,1,domestic_only,simultaneous,d_only,0,16,0.0
network_ws,1,domestic_only,simultaneous,e_only,0,16,0.0
network_ws,1,domestic_only,simultaneous,simultaneous,0,16,0.0
network_ws,1,domestic_only,simultaneous,d_to_e,0,16,0.0
network_ws,1,domestic_only,simultaneous,e_to_d,0,16,0.0
network_ws,1,domestic_only,d_to_e,none,0,16,0.0
network_ws,1,domestic_only,d_to_e,d_only,0,16,0.0
network_ws,1,domestic_only,d_to_e,e_only,0,16,0.0
network_ws,1,domestic_only,d_to_e,simultaneous,0,16,0.0
network_ws,1,domestic_only,d_to_e,d_to_e,0,16,0.0
network_ws,1,domestic_only,d_to_e,e_to_d,0,16,0.0
network_ws,1,domestic_only,e_to_d,none,0,16,0.0
network_ws,1,domestic_only,e_to_d,d_only,0,16,0.0
network_ws,1,domestic_only,e_to_d,e_only,0,16,0.0
network_ws,1,domestic_only,e_to_d,simultaneous,0,16,0.0
network_ws,1,domestic_only,e_to_d,d_to_e,0,16,0.0
network_ws,1,domestic_only,e_to_d,e_to_d,0,16,0.0
network_ws,1,customer_only,none,none,0,16,0.0
network_ws,1,customer_only,none,d_only,8,16,0.5
network_ws,1,customer_only,none,e_only,0,16,0.0
network_ws,1,customer_only,none,simultaneous,0,16,0.0
network_ws,1,customer_only,none,d_to_e,0,16,0.0
network_ws,1,customer_only,none,e_to_d,0,16,0.0
network_ws,1,customer_only,d_only,none,0,16,0.0
network_ws,1,customer_only,d_only,d_only,0,16,0.0
network_ws,1,customer_only,d_only,e_only,0,16,0.0
network_ws,1,customer_only,d_only,simultaneous,0,16,0.0
network_ws,1,customer_only,d_only,d_to_e,0,16,0.0
network_ws,1,customer_only,d_only,e_to_d,0,16,0.0
network_ws,1,customer_only,e_only,none,0,16,0.0
network_ws,1,customer_only,e_only,d_only,4,16,0.25
network_ws,1,customer_only,e_only,e_only,0,16,0.0
network_ws,1,customer_only,e_only,simultaneous,1,16,0.0625
network_ws,1,customer_only,e_only,d_to_e,3,16,0.1875
network_ws,1,customer_only,e_only,e_to_d,0,16,0.0
network_ws,1,customer_only,simultaneous,none,0,16,0.0
network_ws,1,customer_only,simultaneous,d_only,0,16,0.0
network_ws,1,customer_only,simultaneous,e_only,0,16,0.0
network_ws,1,customer_only,simultaneous,simultaneous,0,16,0.0
network_ws,1,customer_only,simultaneous,d_to_e,0,16,0.0
network_ws,1,customer_only,simultaneous,e_to_d,0,16,0.0
network_ws,1,customer_only,d_to_e,none,0,16,0.0
network_ws,1,customer_only,d_to_e,d_only,0,16,0.0
network_ws,1,customer_only,d_to_e,e_only,0,16,0.0
network_ws,1,customer_only,d_to_e,simultaneous,0,16,0.0
network_ws,1,customer_only,d_to_e,d_to_e,0,16,0.0
network_ws,1,customer_only,d_to_e,e_to_d,0,16,0.0
network_ws,1,customer_only,e_to_d,none,0,16,0.0
network_ws,1,customer_only,e_to_d,d_only,0,16,0.0
network_ws,1,customer_only,e_to_d,e_only,0,16,0.0
network_ws,1,customer_only,e_to_d,simultaneous,0,16,0.0
network_ws,1,customer_only,e_to_d,d_to_e,0,16,0.0
network_ws,1,customer_only,e_to_d,e_to_d,0,16,0.0
network_ba,0,domestic_only,none,none,0,14,0.0
network_ba,0,domestic_only,none,d_only,0,14,0.0
network_ba,0,domestic_only,none,e_only,0,14,0.0
network_ba,0,domestic_only,none,simultaneous,0,14,0.0
network_ba,0,domestic_only,none,d_to_e,0,14,0.0
network_ba,0,domestic_only,none,e_to_d,0,14,0.0
network_ba,0,domestic_only,d_only,none,0,14,0.0
network_ba,0,domestic_only,d_only,d_only,3,14,0.21428571428571427
network_ba,0,domestic_only,d_only,e_only,1,14,0.07142857142857142
network_ba,0,domestic_only,d_only,simultaneous,1,14,0.07142857142857142
network_ba,0,domestic_only,d_only,d_to_e,8,14,0.5714285714285714
network_ba,0,domestic_only,d_only,e_to_d,1,14,0.07142857142857142
network_ba,0,domestic_only,e_only,none,0,14,0.0
network_ba,0,domestic_only,e_only,d_only,0,14,0.0
network_ba,0,domestic_only,e_only,e_only,0,14,0.0
network_ba,0,domestic_only,e_only,simultaneous,0,14,0.0
network_ba,0,domestic_only,e_only,d_to_e,0,14,0.0
network_ba,0,domestic_only,e_only,e_to_d,0,14,0.0
network_ba,0,domestic_only,simultaneous,none,0,14,0.0
network_ba,0,domestic_only,simultaneous,d_only,0,14,0.0
network_ba,0,domestic_only,simultaneous,e_only,0,14,0.0
network_ba,0,domestic_only,simultaneous,simultaneous,0,14,0.0
network_ba,0,domestic_only,simultaneous,d_to_e,0,14,0.0
network_ba,0,domestic_only,simultaneous,e_to_d,0,14,0.0
network_ba,0,domestic_only,d_to_e,none,0,14,0.0
network_ba,0,domestic_only,d_to_e,d_only,0,14,0.0
network_ba,0,domestic_only,d_to_e,e_only,0,14,0.0
network_ba,0,domestic_only,d_to_e,simultaneous,0,14,0.0
network_ba,0,domestic_only,d_to_e,d_to_e,0,14,0.0
network_ba,0,domestic_only,d_to_e,e_to_d,0,14,0.0
network_ba,0,domestic_only,e_to_d,none,0,14,0.0
network_ba,0,domestic_only,e_to_d,d_only,0,14,0.0
network_ba,0,domestic_only,e_to_d,e_only,0,14,0.0
network_ba,0,domestic_only,e_to_d,simultaneous,0,14,0.0
network_ba,0,domestic_only,e_to_d,d_to_e,0,14,0.0
network_ba,0,domestic_only,e_to_d,e_to_d,0,14,0.0
network_ba,0,customer_only,none,none,0,14,0.0
network_ba,0,customer_only,none,d_only,3,14,0.21428571428571427
network_ba,0,customer_only,none,e_only,0,14,0.0
network_ba,0,customer_only,none,simultaneous,0,14,0.0
network_ba,0,customer_only,none,d_to_e,0,14,0.0
network_ba,0,customer_only,none,e_to_d,0,14,0.0
network_ba,0,customer_only,d_only,none,0,14,0.0
network_ba,0,customer_only,d_only,d_only,0,14,0.0
network_ba,0,customer_only,d_only,e_only,0,14,0.0
network_ba,0,customer_only,d_only,simultaneous,0,14,0.0
network_ba,0,customer_only,d_only,d_to_e,0,14,0.0
network_ba,0,customer_only,d_only,e_to_d,0,14,0.0
network_ba,0,customer_only,e_only,none,0,14,0.0
network_ba,0,customer_only,e_only,d_only,0,14,0.0
network_ba,0,customer_only,e_only,e_only,1,14,0.07142857142857142
network_ba,0,customer_only,e_only,simultaneous,1,14,0.07142857142857142
network_ba,0,customer_only,e_only,d_to_e,8,14,0.5714285714285714
network_ba,0,customer_only,e_only,e_to_d,1,14,0.07142857142857142
network_ba,0,customer_only,simultaneous,none,0,14,0.0
network_ba,0,customer_only,simultaneous,d_only,0,14,0.0
network_ba,0,customer_only,simultaneous,e_only,0,14,0.0
network_ba,0,customer_only,simultaneous,simultaneous,0,14,0.0
network_ba,0,customer_only,simultaneous,d_to_e,0,14,0.0
network_ba,0,customer_only,simultaneous,e_to_d,0,14,0.0
network_ba,0,customer_only,d_to_e,none,0,14,0.0
network_ba,0,customer_only,d_to_e,d_only,0,14,0.0
network_ba,0,customer_only,d_to_e,e_only,0,14,0.0
network_ba,0,customer_only,d_to_e,simultaneous,0,14,0.0
network_ba,0,customer_only,d_to_e,d_to_e,0,14,0.0
network_ba,0,customer_only,d_to_e,e_to_d,0,14,0.0
network_ba,0,customer_only,e_to_d,none,0,14,0.0
network_ba,0,customer_only,e_to_d,d_only,0,14,0.0
network_ba,0,customer_only,e_to_d,e_only,0,14,0.0
network_ba,0,customer_only,e_to_d,simultaneous,0,14,0.0
network_ba,0,customer_only,e_to_d,d_to_e,0,14,0.0
network_ba,0,customer_only,e_to_d,e_to_d,0,14,0.0
network_ba,1,domestic_only,none,none,0,16,0.0
network_ba,1,domestic_only,none,d_only,0,16,0.0
network_ba,1,domestic_only,none,e_only,0,16,0.0
network_ba,1,domestic_only,none,simultaneous,0,16,0.0
network_ba,1,domestic_only,none,d_to_e,0,16,0.0
network_ba,1,domestic_only,none,e_to_d,0,16,0.0
network_ba,1,domestic_only,d_only,none,0,16,0.0
network_ba,1,domestic_only,d_only,d_only,12,16,0.75
network_ba,1,domestic_only,d_only,e_only,0,16,0.0
network_ba,1,domestic_only,d_only,simultaneous,1,16,0.0625
network_ba,1,domestic_only,d_only,d_to_e,3,16,0.1875
network_ba,1,domestic_only,d_only,e_to_d,0,16,0.0
network_ba,1,domestic_only,e_only,none,0,16,0.0
network_ba,1,domestic_only,e_only,d_only,0,16,0.0
network_ba,1,domestic_only,e_only,e_only,0,16,0.0
network_ba,1,domestic_only,e_only,simultaneous,0,16,0.0
network_ba,1,domestic_only,e_only,d_to_e,0,16,0.0
network_ba,1,domestic_only,e_only,e_to_d,0,16,0.0
network_ba,1,domestic_only,simultaneous,none,0,16,0.0
network_ba,1,domestic_only,simultaneous,d_only,0,16,0.0
network_ba,1,domestic_only,simultaneous,e_only,0,16,0.0
network_ba,1,domestic_only,simultaneous,simultaneous,0,16,0.0
network_ba,1,domestic_only,simultaneous,d_to_e,0,16,0.0
network_ba,1,domestic_only,simultaneous,e_to_d,0,16,0.0
network_ba,1,domestic_only,d_to_e,none,0,16,0.0
network_ba,1,domestic_only,d_to_e,d_only,0,16,0.0
network_ba,1,domestic_only,d_to_e,e_only,0,16,0.0
network_ba,1,domestic_only,d_to_e,simultaneous,0,16,0.0
network_ba,1,domestic_only,d_to_e,d_to_e,0,16,0.0
network_ba,1,domestic_only,d_to_e,e_to_d,0,16,0.0
network_ba,1,domestic_only,e_to_d,none,0,16,0.0
network_ba,1,domestic_only,e_to_d,d_only,0,16,0.0
network_ba,1,domestic_only,e_to_d,e_only,0,16,0.0
network_ba,1,domestic_only,e_to_d,simultaneous,0,16,0.0
network_ba,1,domestic_only,e_to_d,d_to_e,0,16,0.0
network_ba,1,domestic_only,e_to_d,e_to_d,0,16,0.0
network_ba,1,customer_only,none,none,0,16,0.0
network_ba,1,customer_only,none,d_only,10,16,0.625
network_ba,1,customer_only,none,e_only,0,16,0.0
network_ba,1,customer_only,none,simultaneous,0,16,0.0
network_ba,1,customer_only,none,d_to_e,0,16,0.0
network_ba,1,customer_only,none,e_to_d,0,16,0.0
network_ba,1,customer_only,d_only,none,0,16,0.0
network_ba,1,customer_only,d_only,d_only,0,16,0.0
network_ba,1,customer_only,d_only,e_only,0,16,0.0
network_ba,1,customer_only,d_only,simultaneous,0,16,0.0
network_ba,1,customer_only,d_only,d_to_e,0,16,0.0
network_ba,1,customer_only,d_only,e_to_d,0,16,0.0
network_ba,1,customer_only,e_only,none,0,16,0.0
network_ba,1,customer_only,e_only,d_only,2,16,0.125
network_ba,1,customer_only,e_only,e_only,0,16,0.0
network_ba,1,customer_only,e_only,simultaneous,1,16,0.0625
network_ba,1,customer_only,e_only,d_to_e,3,16,0.1875
network_ba,1,customer_only,e_only,e_to_d,0,16,0.0
network_ba,1,customer_only,simultaneous,none,0,16,0.0
network_ba,1,customer_only,simultaneous,d_only,0,16,0.0
network_ba,1,customer_only,simultaneous,e_only,0,16,0.0
network_ba,1,customer_only,simultaneous,simultaneous,0,16,0.0
network_ba,1,customer_only,simultaneous,d_to_e,0,16,0.0
network_ba,1,customer_only,simultaneous,e_to_d,0,16,0.0
network_ba,1,customer_only,d_to_e,none,0,16,0.0
network_ba,1,customer_only,d_to_e,d_only,0,16,0.0
network_ba,1,customer_only,d_to_e,e_only,0,16,0.0
network_ba,1,customer_only,d_to_e,simultaneous,0,16,0.0
network_ba,1,customer_only,d_to_e,d_to_e,0,16,0.0
network_ba,1,customer_only,d_to_e,e_to_d,0,16,0.0
network_ba,1,customer_only,e_to_d,none,0,16,0.0
network_ba,1,customer_only,e_to_d,d_only,0,16,0.0
network_ba,1,customer_only,e_to_d,e_only,0,16,0.0
network_ba,1,customer_only,e_to_d,simultaneous,0,16,0.0
network_ba,1,customer_only,e_to_d,d_to_e,0,16,0.0
network_ba,1,customer_only,e_to_d,e_to_d,0,16,0.0
population_double,0,domestic_only,none,none,0,30,0.0
population_double,0,domestic_only,none,d_only,0,30,0.0
population_double,0,domestic_only,none,e_only,0,30,0.0
population_double,0,domestic_only,none,simultaneous,0,30,0.0
population_double,0,domestic_only,none,d_to_e,0,30,0.0
population_double,0,domestic_only,none,e_to_d,0,30,0.0
population_double,0,domestic_only,d_only,none,0,30,0.0
population_double,0,domestic_only,d_only,d_only,17,30,0.5666666666666667
population_double,0,domestic_only,d_only,e_only,0,30,0.0
population_double,0,domestic_only,d_only,simultaneous,1,30,0.03333333333333333
population_double,0,domestic_only,d_only,d_to_e,10,30,0.3333333333333333
population_double,0,domestic_only,d_only,e_to_d,2,30,0.06666666666666667
population_double,0,domestic_only,e_only,none,0,30,0.0
population_double,0,domestic_only,e_only,d_only,0,30,0.0
population_double,0,domestic_only,e_only,e_only,0,30,0.0
population_double,0,domestic_only,e_only,simultaneous,0,30,0.0
population_double,0,domestic_only,e_only,d_to_e,0,30,0.0
population_double,0,domestic_only,e_only,e_to_d,0,30,0.0
population_double,0,domestic_only,simultaneous,none,0,30,0.0
population_double,0,domestic_only,simultaneous,d_only,0,30,0.0
population_double,0,domestic_only,simultaneous,e_only,0,30,0.0
population_double,0,domestic_only,simultaneous,simultaneous,0,30,0.0
population_double,0,domestic_only,simultaneous,d_to_e,0,30,0.0
population_double,0,domestic_only,simultaneous,e_to_d,0,30,0.0
population_double,0,domestic_only,d_to_e,none,0,30,0.0
population_double,0,domestic_only,d_to_e,d_only,0,30,0.0
population_double,0,domestic_only,d_to_e,e_only,0,30,0.0
population_double,0,domestic_only,d_to_e,simultaneous,0,30,0.0
population_double,0,domestic_only,d_to_e,d_to_e,0,30,0.0
population_double,0,domestic_only,d_to_e,e_to_d,0,30,0.0
population_double,0,domestic_only,e_to_d,none,0,30,0.0
population_double,0,domestic_only,e_to_d,d_only,0,30,0.0
population_double,0,domestic_only,e_to_d,e_only,0,30,0.0
population_double,0,domestic_only,e_to_d,simultaneous,0,30,0.0
population_double,0,domestic_only,e_to_d,d_to_e,0,30,0.0
population_double,0,domestic_only,e_to_d,e_to_d,0,30,0.0
population_double,0,customer_only,none,none,0,30,0.0
population_double,0,customer_only,none,d_only,10,30,0.3333333333333333
population_double,0,customer_only,none,e_only,0,30,0.0
population_double,0,customer_only,none,simultaneous,0,30,0.0
population_double,0,customer_only,none,d_to_e,0,30,0.0
population_double,0,customer_only,none,e_to_d,0,30,0.0
population_double,0,customer_only,d_only,none,0,30,0.0
population_double,0,customer_only,d_only,d_only,0,30,0.0
population_double,0,customer_only,d_only,e_only,0,30,0.0
population_double,0,customer_only,d_only,simultaneous,0,30,0.0
population_double,0,customer_only,d_only,d_to_e,0,30,0.0
population_double,0,customer_only,d_only,e_to_d,0,30,0.0
population_double,0,customer_only,e_only,none,0,30,0.0
population_double,0,customer_only,e_only,d_only,7,30,0.23333333333333334
population_double,0,customer_only,e_only,e_only,0,30,0.0
population_double,0,customer_only,e_only,simultaneous,1,30,0.03333333333333333
population_double,0,customer_only,e_only,d_to_e,10,30,0.3333333333333333
population_double,0,customer_only,e_only,e_to_d,2,30,0.06666666666666667
population_double,0,customer_only,simultaneous,none,0,30,0.0
population_double,0,customer_only,simultaneous,d_only,0,30,0.0
population_double,0,customer_only,simultaneous,e_only,0,30,0.0
population_double,0,customer_only,simultaneous,simultaneous,0,30,0.0
population_double,0,customer_only,simultaneous,d_to_e,0,30,0.0
population_double,0,customer_only,simultaneous,e_to_d,0,30,0.0
population_double,0,customer_only,d_to_e,none,0,30,0.0
population_double,0,customer_only,d_to_e,d_only,0,30,0.0
population_double,0,customer_only,d_to_e,e_only,0,30,0.0
population_double,0,customer_only,d_to_e,simultaneous,0,30,0.0
population_double,0,customer_only,d_to_e,d_to_e,0,30,0.0
population_double,0,customer_only,d_to_e,e_to_d,0,30,0.0
population_double,0,customer_only,e_to_d,none,0,30,0.0
population_double,0,customer_only,e_to_d,d_only,0,30,0.0
population_double,0,customer_only,e_to_d,e_only,0,30,0.0
population_double,0,customer_only,e_to_d,simultaneous,0,30,0.0
population_double,0,customer_only,e_to_d,d_to_e,0,30,0.0
population_double,0,customer_only,e_to_d,e_to_d,0,30,0.0
population_double,1,domestic_only,none,none,0,29,0.0
population_double,1,domestic_only,none,d_only,0,29,0.0
population_double,1,domestic_only,none,e_only,0,29,0.0
population_double,1,domestic_only,none,simultaneous,0,29,0.0
population_double,1,domestic_only,none,d_to_e,0,29,0.0
population_double,1,domestic_only,none,e_to_d,0,29,0.0
population_double,1,domestic_only,d_only,none,0,29,0.0
population_double,1,domestic_only,d_only,d_only,20,29,0.6896551724137931
population_double,1,domestic_only,d_only,e_only,1,29,0.034482758620689655
population_double,1,domestic_only,d_only,simultaneous,3,29,0.10344827586206896
population_double,1,domestic_only,d_only,d_to_e,4,29,0.13793103448275862
population_double,1,domestic_only,d_only,e_to_d,1,29,0.034482758620689655
population_double,1,domestic_only,e_only,none,0,29,0.0
