case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,block,arm,seed
33:0,33,0,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.5635118206105574,True,0.4885520594250266,,3.0,,,3.0,3.0,3.0,population_double,customer_only,0
37:0,37,2,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.5374287005786647,False,0.6,,,,,,,14.0,population_double,customer_only,0
38:0,38,1,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.6306445934151723,True,0.41144794057497336,,3.0,,,3.0,3.0,3.0,population_double,customer_only,0
39:0,39,0,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6141140355821928,True,0.4885520594250266,,2.0,,,,14.0,14.0,population_double,customer_only,0
40:0,40,2,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.8329900442190166,True,0.6,,3.0,,,,14.0,14.0,population_double,customer_only,0
41:0,41,1,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.9310005759364364,True,0.41144794057497336,,2.0,,,,14.0,14.0,population_double,customer_only,0
42:0,42,0,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.4836676360940865,True,0.4885520594250266,,3.0,,,3.0,3.0,3.0,population_double,customer_only,0
43:0,43,0,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.8108574797557868,False,0.4885520594250266,,,,,,,14.0,population_double,customer_only,0
44:0,44,2,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.5907743229705318,False,0.6,,,,,,,14.0,population_double,customer_only,0
45:0,45,2,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5674613033732081,True,0.6,,2.0,,,,14.0,14.0,population_double,customer_only,0
47:0,47,0,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.5690413446507734,True,0.4885520594250266,,3.0,,,3.0,3.0,3.0,population_double,customer_only,0
0:0,0,2,0,0.0,3.0,0.0,5.0,2.0,,,6.0,,successful,closed_unresolved,6.0,d,1.0,e,resolved,0.665988864234929,True,0.6,6.0,2.0,remedy_supported,6.0,6.0,6.0,6.0,population_double,both,0
2:0,2,1,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8492560120076826,True,0.41144794057497336,2.0,6.0,no_remedy,,,14.0,14.0,population_double,both,0
3:0,3,2,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.955078252832936,True,0.6,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,both,0
7:0,7,2,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.8757358475046713,True,0.6,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,both,0
9:0,9,0,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.9925577591956551,True,0.4885520594250266,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,both,0
10:0,10,2,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6422657965773109,True,0.6,2.0,6.0,no_remedy,,,14.0,14.0,population_double,both,0
12:0,12,0,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.7094404814624136,True,0.4885520594250266,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,both,0
13:0,13,0,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.540874909277101,False,0.4885520594250266,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,both,0
17:0,17,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6074949838107765,True,0.6,2.0,,no_remedy,,,14.0,14.0,population_double,both,0
18:0,18,0,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.30416448146973796,True,0.4885520594250266,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,both,0
21:0,21,1,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3941711975468544,True,0.41144794057497336,2.0,6.0,no_remedy,,,14.0,14.0,population_double,both,0
22:0,22,2,0,0.0,3.0,0.0,5.0,2.0,,,6.0,,successful,closed_unresolved,6.0,d,1.0,e,resolved,0.6530101676775626,True,0.6,6.0,2.0,remedy_supported,6.0,6.0,6.0,6.0,population_double,both,0
23:0,23,0,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.48490269970195315,True,0.4885520594250266,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,both,0
25:0,25,1,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8995377606212054,True,0.41144794057497336,2.0,,no_remedy,,,14.0,14.0,population_double,both,0
28:0,28,1,0,0.0,0.0,3.0,2.0,5.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8349313472713806,True,0.41144794057497336,2.0,5.0,no_remedy,,,14.0,14.0,population_double,both,0
29:0,29,0,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.27762340301146404,True,0.4885520594250266,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,both,0
30:0,30,1,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,successful,6.0,e,1.0,d,resolved,0.9818463887229072,True,0.41144794057497336,2.0,6.0,no_remedy,,6.0,6.0,6.0,population_double,both,0
31:0,31,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6458451102642546,True,0.4885520594250266,2.0,,no_remedy,,,14.0,14.0,population_double,both,0
32:0,32,1,0,0.0,0.0,0.0,2.0,2.0,,2.0,,3.0,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.6564218404986881,True,0.41144794057497336,2.0,3.0,no_remedy,,,14.0,14.0,population_double,both,0
33:0,33,0,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,successful,6.0,e,1.0,d,resolved,0.5635118206105574,True,0.4885520594250266,2.0,6.0,no_remedy,,6.0,6.0,6.0,population_double,both,0
37:0,37,2,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.5374287005786647,False,0.6,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,both,0
38:0,38,1,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,successful,6.0,e,1.0,d,resolved,0.6306445934151723,True,0.41144794057497336,2.0,6.0,no_remedy,,6.0,6.0,6.0,population_double,both,0
39:0,39,0,0,0.0,0.0,3.0,2.0,5.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6141140355821928,True,0.4885520594250266,2.0,5.0,no_remedy,,,14.0,14.0,population_double,both,0
40:0,40,2,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.8329900442190166,True,0.6,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,both,0
41:0,41,1,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,successful,6.0,e,1.0,d,resolved,0.9310005759364364,True,0.41144794057497336,2.0,6.0,no_remedy,,6.0,6.0,6.0,population_double,both,0
42:0,42,0,0,0.0,0.0,4.0,2.0,6.0,,6.0,3.0,7.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4836676360940865,True,0.4885520594250266,3.0,7.0,remedy_supported,3.0,,14.0,14.0,population_double,both,0
43:0,43,0,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8108574797557868,False,0.4885520594250266,3.0,,no_remedy,,,14.0,14.0,population_double,both,0
44:0,44,2,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.5907743229705318,False,0.6,4.0,,remedy_supported,4.0,4.0,4.0,4.0,population_double,both,0
45:0,45,2,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.5674613033732081,True,0.6,4.0,,remedy_supported,4.0,4.0,4.0,4.0,population_double,both,0
47:0,47,0,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.5690413446507734,True,0.4885520594250266,4.0,,remedy_supported,4.0,4.0,4.0,4.0,population_double,both,0
1:0,1,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7941110240145215,False,0.5592913482120503,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
2:0,2,1,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.20752547239461228,True,0.4,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
4:0,4,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.901276034233667,True,0.5407086517879497,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
5:0,5,1,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.8795457951341141,False,0.4,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,domestic_only,1
8:0,8,1,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3500694762939256,True,0.4,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
10:0,10,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8586991699146969,True,0.5407086517879497,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
11:0,11,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7860602921491526,True,0.5407086517879497,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
13:0,13,1,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8738860530784827,False,0.4,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
15:0,15,1,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9561274214616755,True,0.4,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
17:0,17,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.27760940894538266,True,0.5407086517879497,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
18:0,18,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.42868700129602333,False,0.5592913482120503,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
19:0,19,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.35474386005530195,True,0.5407086517879497,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
20:0,20,1,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.9124658237556544,True,0.4,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,domestic_only,1
21:0,21,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.31474845822594055,False,0.5592913482120503,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
24:0,24,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8586093752369421,True,0.5407086517879497,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
26:0,26,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7782446741519451,False,0.5592913482120503,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
27:0,27,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7479379720967021,True,0.5407086517879497,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
29:0,29,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7352987311862043,False,0.5592913482120503,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
31:0,31,1,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.4266169478668107,True,0.4,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,domestic_only,1
32:0,32,0,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.9606715224295375,False,0.5592913482120503,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,domestic_only,1
34:0,34,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6525391026345186,False,0.5592913482120503,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
35:0,35,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4073429972264977,False,0.5592913482120503,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
36:0,36,1,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.38687597908651306,True,0.4,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,domestic_only,1
38:0,38,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6988486270242846,True,0.5407086517879497,2.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
39:0,39,2,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4255858768250785,True,0.5407086517879497,3.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
42:0,42,1,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.5320361034101566,True,0.4,4.0,,remedy_supported,4.0,4.0,4.0,4.0,population_double,domestic_only,1
43:0,43,2,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.37472226885724136,False,0.5407086517879497,3.0,,no_remedy,,,14.0,14.0,population_double,domestic_only,1
44:0,44,1,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.7619127595199582,True,0.4,4.0,,remedy_supported,4.0,4.0,4.0,4.0,population_double,domestic_only,1
45:0,45,2,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.574342477498699,True,0.5407086517879497,4.0,,remedy_supported,4.0,4.0,4.0,4.0,population_double,domestic_only,1
1:0,1,0,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.7941110240145215,False,0.5592913482120503,,,,,,,14.0,population_double,customer_only,1
2:0,2,1,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.20752547239461228,True,0.4,,,,,,,14.0,population_double,customer_only,1
4:0,4,2,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.901276034233667,True,0.5407086517879497,,2.0,,,,14.0,14.0,population_double,customer_only,1
5:0,5,1,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.8795457951341141,False,0.4,,,,,,,14.0,population_double,customer_only,1
8:0,8,1,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.3500694762939256,True,0.4,,3.0,,,3.0,3.0,3.0,population_double,customer_only,1
10:0,10,2,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.8586991699146969,True,0.5407086517879497,,3.0,,,,14.0,14.0,population_double,customer_only,1
11:0,11,2,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.7860602921491526,True,0.5407086517879497,,3.0,,,,14.0,14.0,population_double,customer_only,1
13:0,13,1,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.8738860530784827,False,0.4,,,,,,,14.0,population_double,customer_only,1
15:0,15,1,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.9561274214616755,True,0.4,,3.0,,,3.0,3.0,3.0,population_double,customer_only,1
17:0,17,2,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.27760940894538266,True,0.5407086517879497,,3.0,,,3.0,3.0,3.0,population_double,customer_only,1
18:0,18,0,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.42868700129602333,False,0.5592913482120503,,,,,,,14.0,population_double,customer_only,1
19:0,19,2,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.35474386005530195,True,0.5407086517879497,,2.0,,,,14.0,14.0,population_double,customer_only,1
20:0,20,1,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.9124658237556544,True,0.4,,3.0,,,,14.0,14.0,population_double,customer_only,1
21:0,21,0,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.31474845822594055,False,0.5592913482120503,,,,,,,14.0,population_double,customer_only,1
24:0,24,2,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.8586093752369421,True,0.5407086517879497,,,,,,,14.0,population_double,customer_only,1
26:0,26,0,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.7782446741519451,False,0.5592913482120503,,,,,,,14.0,population_double,customer_only,1
27:0,27,2,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.7479379720967021,True,0.5407086517879497,,,,,,,14.0,population_double,customer_only,1
29:0,29,0,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.7352987311862043,False,0.5592913482120503,,,,,,,14.0,population_double,customer_only,1
31:0,31,1,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4266169478668107,True,0.4,,2.0,,,,14.0,14.0,population_double,customer_only,1
32:0,32,0,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.9606715224295375,False,0.5592913482120503,,,,,,,14.0,population_double,customer_only,1
34:0,34,0,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.6525391026345186,False,0.5592913482120503,,,,,,,14.0,population_double,customer_only,1
35:0,35,0,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.4073429972264977,False,0.5592913482120503,,,,,,,14.0,population_double,customer_only,1
36:0,36,1,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.38687597908651306,True,0.4,,3.0,,,3.0,3.0,3.0,population_double,customer_only,1
38:0,38,2,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6988486270242846,True,0.5407086517879497,,2.0,,,,14.0,14.0,population_double,customer_only,1
39:0,39,2,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4255858768250785,True,0.5407086517879497,,2.0,,,,14.0,14.0,population_double,customer_only,1
42:0,42,1,0,1.0,,1.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5320361034101566,True,0.4,,3.0,,,,13.0,14.0,population_double,customer_only,1
43:0,43,2,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.37472226885724136,False,0.5407086517879497,,,,,,,14.0,population_double,customer_only,1
44:0,44,1,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.7619127595199582,True,0.4,,3.0,,,3.0,3.0,3.0,population_double,customer_only,1
45:0,45,2,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.574342477498699,True,0.5407086517879497,,3.0,,,,14.0,14.0,population_double,customer_only,1
1:0,1,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7941110240145215,False,0.5592913482120503,2.0,,no_remedy,,,14.0,14.0,population_double,both,1
2:0,2,1,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.20752547239461228,True,0.4,2.0,,no_remedy,,,14.0,14.0,population_double,both,1
4:0,4,2,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.901276034233667,True,0.5407086517879497,2.0,6.0,no_remedy,,,14.0,14.0,population_double,both,1
5:0,5,1,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.8795457951341141,False,0.4,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,both,1
8:0,8,1,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3500694762939256,True,0.4,2.0,6.0,no_remedy,,,14.0,14.0,population_double,both,1
10:0,10,2,0,0.0,0.0,0.0,2.0,2.0,,2.0,,3.0,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.8586991699146969,True,0.5407086517879497,2.0,3.0,no_remedy,,,14.0,14.0,population_double,both,1
11:0,11,2,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,successful,6.0,e,1.0,d,resolved,0.7860602921491526,True,0.5407086517879497,2.0,6.0,no_remedy,,6.0,6.0,6.0,population_double,both,1
13:0,13,1,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8738860530784827,False,0.4,2.0,,no_remedy,,,14.0,14.0,population_double,both,1
15:0,15,1,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.9561274214616755,True,0.4,2.0,6.0,no_remedy,,,14.0,14.0,population_double,both,1
17:0,17,2,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.27760940894538266,True,0.5407086517879497,,3.0,,,3.0,3.0,3.0,population_double,both,1
18:0,18,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.42868700129602333,False,0.5592913482120503,2.0,,no_remedy,,,14.0,14.0,population_double,both,1
19:0,19,2,0,0.0,0.0,0.0,2.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.35474386005530195,True,0.5407086517879497,2.0,2.0,no_remedy,,,14.0,14.0,population_double,both,1
20:0,20,1,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.9124658237556544,True,0.4,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,both,1
21:0,21,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.31474845822594055,False,0.5592913482120503,2.0,,no_remedy,,,14.0,14.0,population_double,both,1
24:0,24,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8586093752369421,True,0.5407086517879497,2.0,,no_remedy,,,14.0,14.0,population_double,both,1
26:0,26,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7782446741519451,False,0.5592913482120503,2.0,,no_remedy,,,14.0,14.0,population_double,both,1
27:0,27,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7479379720967021,True,0.5407086517879497,2.0,,no_remedy,,,14.0,14.0,population_double,both,1
29:0,29,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7352987311862043,False,0.5592913482120503,2.0,,no_remedy,,,14.0,14.0,population_double,both,1
31:0,31,1,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.4266169478668107,True,0.4,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,both,1
32:0,32,0,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.9606715224295375,False,0.5592913482120503,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,both,1
34:0,34,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6525391026345186,False,0.5592913482120503,2.0,,no_remedy,,,14.0,14.0,population_double,both,1
35:0,35,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4073429972264977,False,0.5592913482120503,2.0,,no_remedy,,,14.0,14.0,population_double,both,1
36:0,36,1,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.38687597908651306,True,0.4,3.0,,remedy_supported,3.0,3.0,3.0,3.0,population_double,both,1
38:0,38,2,0,0.0,3.0,0.0,5.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.6988486270242846,True,0.5407086517879497,5.0,2.0,no_remedy,,,14.0,14.0,population_double,both,1
39:0,39,2,0,0.0,0.0,0.0,2.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.4255858768250785,True,0.5407086517879497,2.0,2.0,no_remedy,,,14.0,14.0,population_double,both,1
42:0,42,1,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5320361034101566,True,0.4,2.0,,no_remedy,,,14.0,14.0,population_double,both,1
43:0,43,2,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.37472226885724136,False,0.5407086517879497,3.0,,no_remedy,,,14.0,14.0,population_double,both,1
44:0,44,1,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.7619127595199582,True,0.4,4.0,,remedy_supported,4.0,4.0,4.0,4.0,population_double,both,1
45:0,45,2,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.574342477498699,True,0.5407086517879497,4.0,,remedy_supported,4.0,4.0,4.0,4.0,population_double,both,1
2:0,2,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8773272286998643,True,0.6,2.0,,no_remedy,,,29.0,29.0,horizon_double,domestic_only,0
3:0,3,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6643069543957052,True,0.6,2.0,,no_remedy,,,29.0,29.0,horizon_double,domestic_only,0
4:0,4,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3990985278901817,True,0.4885520594250266,2.0,,no_remedy,,,29.0,29.0,horizon_double,domestic_only,0
5:0,5,2,0,0.0,0.0,,2.0,,,,3.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5606217804303324,False,0.6,3.0,,remedy_supported,3.0,,29.0,29.0,horizon_double,domestic_only,0
