block,arm,seed,time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,unique_submitted_cases,unique_domestic_cases,unique_customer_cases,multi_cases,customer_share_all_cases,customer_share_submitted,domestic_share_submitted,first_domestic_share,first_customer_share,first_both_share,no_submission_share,domestic_then_customer_share,mean_escalation_time,external_path_trigger_rate,external_user_case_resolution_rate,customer_intervention_rate,material_at_customer_review_share,external_user_mean_merit,external_user_mean_dependence,unresolved_fraction,submitted_unresolved_fraction,external_user_unresolved_fraction,mean_processing_time,median_processing_time,unresolved_case_rounds,pending_case_rounds,domestic_use,customer_use,first_d_all,first_e_all,first_both_all,never_submitted,d_to_e_count,e_to_d_count,d_to_e_all,e_to_d_all,d_to_e_conditional,e_to_d_conditional,both_use,resolved_share
population_double,both,1,14,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,9,29,29,0,0,29,28,9,8,0.3103448275862069,0.3103448275862069,0.9655172413793104,0.8275862068965517,0.06896551724137931,0.10344827586206896,0.0,0.16666666666666666,3.0,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.0,0.6232244629892406,0.5094400625017387,0.6896551724137931,0.6896551724137931,0.7777777777777778,3.5555555555555554,3.0,332,84,0.9655172413793104,0.3103448275862069,0.8275862068965517,0.06896551724137931,0.10344827586206896,0.0,4,1,0.13793103448275862,0.034482758620689655,0.16666666666666666,0.5,0.27586206896551724,0.3103448275862069
horizon_double,domestic_only,0,29,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,3,14,14,0,0,14,14,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.7857142857142857,0.7857142857142857,,3.6666666666666665,4.0,341,34,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.21428571428571427
horizon_double,customer_only,0,29,0,0,0,0,0,0,12,0,3,9,0,0,0,0,0,0,0,2,11,14,0,0,11,0,11,0,0.7857142857142857,1.0,0.0,0.0,1.0,0.0,0.21428571428571427,,,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.0,0.5701196798075189,0.49791855625909576,0.8571428571428571,0.8181818181818182,0.8181818181818182,3.0,3.0,366,26,0.0,0.7857142857142857,0.0,0.7857142857142857,0.0,0.21428571428571427,0,0,0.0,0.0,,0.0,0.0,0.14285714285714285
horizon_double,both,0,29,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,4,14,14,0,0,14,13,11,10,0.7857142857142857,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.0,0.7272727272727273,3.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.0,0.5701196798075189,0.49791855625909576,0.7142857142857143,0.7142857142857143,0.7272727272727273,4.5,4.5,318,52,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.0,8,1,0.5714285714285714,0.07142857142857142,0.7272727272727273,0.5,0.7142857142857143,0.2857142857142857
horizon_double,domestic_only,1,29,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,5,16,16,0,0,16,16,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.6875,0.6875,,3.6,4.0,348,44,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.3125
horizon_double,customer_only,1,29,0,0,0,0,0,0,15,0,9,6,0,0,0,0,0,0,0,1,7,16,0,0,7,0,7,0,0.4375,1.0,0.0,0.0,1.0,0.0,0.5625,,,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.44727840253709467,0.44020247193941414,0.9375,0.8571428571428571,0.8571428571428571,3.0,3.0,453,16,0.0,0.4375,0.0,0.4375,0.0,0.5625,0,0,0.0,0.0,,0.0,0.0,0.0625
horizon_double,both,1,29,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,5,16,16,0,0,16,16,4,4,0.25,0.25,1.0,0.9375,0.0,0.0625,0.0,0.2,3.6666666666666665,0.0,0.5,0.3333333333333333,0.0,0.48599029814790534,0.4351771629469874,0.6875,0.6875,0.5,3.6,4.0,348,48,1.0,0.25,0.9375,0.0,0.0625,0.0,3,0,0.1875,0.0,0.2,,0.25,0.3125
costs_up20,domestic_only,0,14,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,3,14,14,0,0,14,14,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.7857142857142857,0.7857142857142857,,3.6666666666666665,4.0,176,34,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.21428571428571427
costs_up20,customer_only,0,14,0,0,0,0,0,0,12,0,4,8,0,0,0,0,0,0,0,2,10,14,0,0,10,0,10,0,0.7142857142857143,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,,,0.2,0.2,0.4,0.0,0.6039211412530856,0.48771041188500536,0.8571428571428571,0.8,0.8,3.0,3.0,186,24,0.0,0.7142857142857143,0.0,0.7142857142857143,0.0,0.2857142857142857,0,0,0.0,0.0,,0.0,0.0,0.14285714285714285
costs_up20,both,0,14,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,3,14,14,0,0,14,13,10,9,0.7142857142857143,0.7142857142857143,0.9285714285714286,0.8571428571428571,0.14285714285714285,0.0,0.0,0.6666666666666666,3.0,0.1,0.2,0.3,0.0,0.6039211412530856,0.48771041188500536,0.7857142857142857,0.7857142857142857,0.8,4.0,3.0,177,52,0.9285714285714286,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.0,0.0,8,1,0.5714285714285714,0.07142857142857142,0.6666666666666666,0.5,0.6428571428571429,0.21428571428571427
costs_up20,domestic_only,1,14,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,5,16,16,0,0,16,16,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.6875,0.6875,,3.6,4.0,183,44,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.3125
costs_up20,customer_only,1,14,0,0,0,0,0,0,15,0,10,5,0,0,0,0,0,0,0,1,6,16,0,0,6,0,6,0,0.375,1.0,0.0,0.0,1.0,0.0,0.625,,,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.48238517383140883,0.4234514419646582,0.9375,0.8333333333333334,0.8333333333333334,3.0,3.0,228,14,0.0,0.375,0.0,0.375,0.0,0.625,0,0,0.0,0.0,,0.0,0.0,0.0625
costs_up20,both,1,14,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,5,16,16,0,0,16,16,2,2,0.125,0.125,1.0,1.0,0.0,0.0,0.0,0.125,4.0,0.0,0.0,0.0,0.0,0.31244544886560943,0.4,0.6875,0.6875,1.0,3.6,4.0,183,48,1.0,0.125,1.0,0.0,0.0,0.0,2,0,0.125,0.0,0.125,,0.125,0.3125
priors_down10,domestic_only,0,14,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,3,14,14,0,0,14,14,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.7857142857142857,0.7857142857142857,,3.6666666666666665,4.0,176,34,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.21428571428571427
priors_down10,customer_only,0,14,0,0,0,0,0,0,12,0,4,8,0,0,0,0,0,0,0,2,10,14,0,0,10,0,10,0,0.7142857142857143,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,,,0.2,0.2,0.4,0.0,0.6039211412530856,0.48771041188500536,0.8571428571428571,0.8,0.8,3.0,3.0,186,24,0.0,0.7142857142857143,0.0,0.7142857142857143,0.0,0.2857142857142857,0,0,0.0,0.0,,0.0,0.0,0.14285714285714285
priors_down10,both,0,14,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,4,14,14,0,0,14,13,10,9,0.7142857142857143,0.7142857142857143,0.9285714285714286,0.7857142857142857,0.21428571428571427,0.0,0.0,0.6363636363636364,3.0,0.1,0.3,0.2,0.0,0.6039211412530856,0.48771041188500536,0.7142857142857143,0.7142857142857143,0.7,4.5,4.5,168,52,0.9285714285714286,0.7142857142857143,0.7857142857142857,0.21428571428571427,0.0,0.0,7,2,0.5,0.14285714285714285,0.6363636363636364,0.6666666666666666,0.6428571428571429,0.2857142857142857
priors_down10,domestic_only,1,14,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,5,16,16,0,0,16,16,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.6875,0.6875,,3.6,4.0,183,44,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.3125
priors_down10,customer_only,1,14,0,0,0,0,0,0,15,0,13,2,0,0,0,0,0,0,0,1,3,16,0,0,3,0,3,0,0.1875,1.0,0.0,0.0,1.0,0.0,0.8125,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6719181282816008,0.44690288392931654,0.9375,0.6666666666666666,0.6666666666666666,3.0,3.0,228,8,0.0,0.1875,0.0,0.1875,0.0,0.8125,0,0,0.0,0.0,,0.0,0.0,0.0625
priors_down10,both,1,14,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,5,16,16,0,0,16,16,1,1,0.0625,0.0625,1.0,0.9375,0.0,0.0625,0.0,0.0,,0.0,1.0,0.0,0.0,0.4117401828894335,0.5407086517879497,0.6875,0.6875,0.0,3.6,4.0,183,44,1.0,0.0625,0.9375,0.0,0.0625,0.0,0,0,0.0,0.0,0.0,,0.0625,0.3125
expected_wait_double,domestic_only,0,14,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,3,14,14,0,0,14,14,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.7857142857142857,0.7857142857142857,,3.6666666666666665,4.0,176,34,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.21428571428571427
expected_wait_double,customer_only,0,14,0,0,0,0,0,0,12,0,4,8,0,0,0,0,0,0,0,2,10,14,0,0,10,0,10,0,0.7142857142857143,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,,,0.2,0.2,0.4,0.0,0.6039211412530856,0.48771041188500536,0.8571428571428571,0.8,0.8,3.0,3.0,186,24,0.0,0.7142857142857143,0.0,0.7142857142857143,0.0,0.2857142857142857,0,0,0.0,0.0,,0.0,0.0,0.14285714285714285
expected_wait_double,both,0,14,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,3,14,14,0,0,14,13,10,9,0.7142857142857143,0.7142857142857143,0.9285714285714286,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.0,0.6363636363636364,3.0,0.1,0.2,0.2,0.0,0.6039211412530856,0.48771041188500536,0.7857142857142857,0.7857142857142857,0.8,4.0,3.0,177,49,0.9285714285714286,0.7142857142857143,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.0,7,1,0.5,0.07142857142857142,0.6363636363636364,0.5,0.6428571428571429,0.21428571428571427
expected_wait_double,domestic_only,1,14,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,5,16,16,0,0,16,16,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.6875,0.6875,,3.6,4.0,183,44,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.3125
expected_wait_double,customer_only,1,14,0,0,0,0,0,0,15,0,9,6,0,0,0,0,0,0,0,1,7,16,0,0,7,0,7,0,0.4375,1.0,0.0,0.0,1.0,0.0,0.5625,,,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.44727840253709467,0.44020247193941414,0.9375,0.8571428571428571,0.8571428571428571,3.0,3.0,228,16,0.0,0.4375,0.0,0.4375,0.0,0.5625,0,0,0.0,0.0,,0.0,0.0,0.0625
expected_wait_double,both,1,14,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,5,16,16,0,0,16,16,3,3,0.1875,0.1875,1.0,0.9375,0.0,0.0625,0.0,0.13333333333333333,4.0,0.0,0.3333333333333333,0.0,0.0,0.3455436935402174,0.44690288392931654,0.6875,0.6875,0.6666666666666666,3.6,4.0,183,48,1.0,0.1875,0.9375,0.0,0.0625,0.0,2,0,0.125,0.0,0.13333333333333333,,0.1875,0.3125
symmetric,domestic_only,0,14,0,0,0,0,0,0,13,0,1,12,0,0,0,0,0,0,0,1,13,14,0,0,13,13,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.07142857142857142,0.0,,,,,,,,0.9285714285714286,0.9230769230769231,,3.0,3.0,198,28,0.9285714285714286,0.0,0.9285714285714286,0.0,0.0,0.07142857142857142,0,0,0.0,0.0,0.0,,0.0,0.07142857142857142
symmetric,customer_only,0,14,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,5,14,14,0,0,14,0,14,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.0,0.5654792629192402,0.4928571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,3.0,3.0,150,33,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,0.35714285714285715
symmetric,both,0,14,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,8,14,14,0,0,14,12,13,11,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.2857142857142857,0.5,0.21428571428571427,0.0,0.75,3.3333333333333335,0.38461538461538464,0.5384615384615384,0.38461538461538464,0.0,0.560536342081146,0.49911938918654053,0.42857142857142855,0.42857142857142855,0.46153846153846156,4.125,3.0,123,53,0.8571428571428571,0.9285714285714286,0.2857142857142857,0.5,0.21428571428571427,0.0,3,5,0.21428571428571427,0.35714285714285715,0.75,0.7142857142857143,0.7857142857142857,0.5714285714285714
symmetric,domestic_only,1,14,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,3,16,16,0,0,16,16,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.8125,0.8125,,3.0,3.0,204,37,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.1875
symmetric,customer_only,1,14,0,0,0,0,0,0,12,0,1,11,0,0,0,0,0,0,0,4,15,16,0,0,15,0,15,0,0.9375,1.0,0.0,0.0,1.0,0.0,0.0625,,,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.0,0.4677747056622338,0.4906194232141367,0.75,0.7333333333333333,0.7333333333333333,3.0,3.0,192,35,0.0,0.9375,0.0,0.9375,0.0,0.0625,0,0,0.0,0.0,,0.0,0.0,0.25
symmetric,both,1,14,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,4,16,16,0,0,16,13,15,12,0.9375,0.9375,0.8125,0.375,0.4375,0.1875,0.0,0.8333333333333334,3.2,0.2,0.26666666666666666,0.26666666666666666,0.0,0.4677747056622338,0.4906194232141367,0.75,0.75,0.7333333333333333,3.75,3.0,195,57,0.8125,0.9375,0.375,0.4375,0.1875,0.0,5,4,0.3125,0.25,0.8333333333333334,0.5714285714285714,0.75,0.25
