scenario,population,metric,contrast,n,mean,low,high
followup_12,both_reachable,domestic_only,late,20,0.3207133526760618,0.2785813769979531,0.3605405946894996
followup_12,both_reachable,domestic_only,change,20,0.03565818176148974,-0.020106890344688624,0.09023452190217324
followup_12,both_reachable,domestic_only,late_minus_base,20,0.013687856808649234,-0.009871931718307065,0.0400345690589204
followup_12,both_reachable,customer_only,late,20,0.25027341484442667,0.21560858304656794,0.28268145171784065
followup_12,both_reachable,customer_only,change,20,-0.019765863756839273,-0.07201080986802665,0.030623577034193664
followup_12,both_reachable,customer_only,late_minus_base,20,0.030873899858871085,0.013930825566203186,0.04973801080167043
followup_12,both_reachable,both_use,late,20,0.3711560339275131,0.33227424333024796,0.41284291552868674
followup_12,both_reachable,both_use,change,20,-0.023613400814659534,-0.0806345204462764,0.03891845282363412
followup_12,both_reachable,both_use,late_minus_base,20,-0.08965275151581495,-0.11601476633700246,-0.062054712349846386
followup_12,both_reachable,no_submission,late,20,0.057857198551998314,0.03539472711347709,0.08566068925766496
followup_12,both_reachable,no_submission,change,20,0.007721082810009057,-0.031599723680876816,0.046451947384083044
followup_12,both_reachable,no_submission,late_minus_base,20,0.04509099484829462,0.028395018300896354,0.06324893990210659
followup_12,both_reachable,d_to_e,late,20,0.18349091368278145,0.14313548033606127,0.224061253895493
followup_12,both_reachable,d_to_e,change,20,-0.010133507676889902,-0.0596557204079856,0.04014628673866794
followup_12,both_reachable,d_to_e,late_minus_base,20,-0.039153072031164235,-0.0623562086820848,-0.020497136135360007
followup_12,both_reachable,e_to_d,late,20,0.16814446728657864,0.135963901343125,0.20307845754750034
followup_12,both_reachable,e_to_d,change,20,-0.01951484198521846,-0.058037604189626155,0.017935735037739674
followup_12,both_reachable,e_to_d,late_minus_base,20,-0.05049967948465071,-0.06689341097160066,-0.03500905080891495
followup_12,both_reachable,resolved,late,20,0.37840804040217035,0.3354905214320085,0.4222903574454624
followup_12,both_reachable,resolved,change,20,-0.020531722266624856,-0.0952660216394291,0.061617763779903974
followup_12,both_reachable,resolved,late_minus_base,20,-0.033963691091193876,-0.04890221273658253,-0.02014787443693694
followup_48,all,domestic_use,late,20,0.8320407000832952,0.8086123287842569,0.8550824893053702
followup_48,all,domestic_use,change,20,-0.026236068369886605,-0.060642165313262886,0.01185058239372746
followup_48,all,domestic_use,late_minus_base,20,0.026981440971649055,0.017269448782721436,0.037002759837062166
followup_48,all,customer_use,late,20,0.5103904465966461,0.46908852984021276,0.5491969441648391
followup_48,all,customer_use,change,20,-0.028715383083498643,-0.05664078350008266,0.002648926407289984
followup_48,all,customer_use,late_minus_base,20,0.01950024788047597,0.007184247674711386,0.03629664154197695
followup_48,all,customer_minus_domestic,late,20,-0.3216502534866492,-0.3710051869105161,-0.26917994162999503
followup_48,all,customer_minus_domestic,change,20,-0.002479314713612041,-0.05665622066553084,0.047593358585461
followup_48,all,customer_minus_domestic,late_minus_base,20,-0.007481193091173096,-0.023368854572981077,0.008053940517526786
followup_48,all,first_d,late,20,0.6425164702890973,0.6111729534457001,0.6743703692062231
