time,firm,pressure,prevention,suppression,dependence
51,2,2.0,0.7053475386956947,0.5642780309565557,0.6
51,3,2.0,0.37426980156146294,0.29941584124917037,0.40760183202748823
51,4,2.0,0.9450999271496001,0.7560799417196802,0.4162920712285151
51,5,0.0,0.011920336790684683,0.009536269432547748,0.506188904761806
52,0,1.0,0.3884521551253774,0.31076172410030195,0.47042565019858995
52,1,1.0,0.3365509865629341,0.2692407892503473,0.5994915417836008
52,2,3.0,0.7642780309565558,0.6114224247652447,0.6
52,3,2.0,0.4464565740601657,0.3571652592481326,0.40760183202748823
52,4,2.0,0.9065967702110862,0.725277416168869,0.4162920712285151
52,5,0.0,0.009536269432547748,0.0076290155460381984,0.506188904761806
53,0,1.0,0.38884685414001996,0.311077483312016,0.47042565019858995
53,1,1.0,0.3731390976070674,0.298511278085654,0.5994915417836008
53,2,3.0,0.8114224247652446,0.6491379398121957,0.6
53,3,2.0,0.5042059920591279,0.4033647936473023,0.40760183202748823
53,4,2.0,0.875794244660275,0.7006353957282201,0.4162920712285151
53,5,0.0,0.0076290155460381984,0.006103212436830559,0.506188904761806
54,0,1.0,0.389162613351734,0.31133009068138723,0.47042565019858995
54,1,3.0,0.498511278085654,0.39880902246852323,0.5994915417836008
54,2,3.0,0.8491379398121957,0.6793103518497565,0.6
54,3,2.0,0.5504055264582977,0.44032442116663817,0.40760183202748823
54,4,1.0,0.7678938099739231,0.6143150479791385,0.4162920712285151
54,5,0.0,0.006103212436830559,0.004882569949464448,0.506188904761806
55,0,1.0,0.38941522072110524,0.3115321765768842,0.47042565019858995
55,1,3.0,0.5988090224685232,0.4790472179748186,0.5994915417836008
55,2,4.0,0.8793103518497565,0.7034482814798052,0.6
55,3,2.0,0.5873651539776334,0.46989212318210677,0.40760183202748823
55,4,1.0,0.6815734622248415,0.5452587697798732,0.4162920712285151
55,5,0.0,0.004882569949464448,0.0039060559595715584,0.506188904761806
56,0,1.0,0.3896173066166022,0.3116938452932818,0.47042565019858995
56,1,3.0,0.6790472179748186,0.5432377743798549,0.5994915417836008
56,2,4.0,0.9034482814798053,0.7227586251838443,0.6
56,3,2.0,0.6169328559931021,0.4935462847944817,0.40760183202748823
56,4,1.0,0.6125171840255762,0.490013747220461,0.4162920712285151
56,5,0.0,0.0039060559595715584,0.0031248447676572467,0.506188904761806
57,0,1.0,0.3897789753329998,0.3118231802663999,0.47042565019858995
57,1,3.0,0.7432377743798548,0.5945902195038839,0.5994915417836008
57,2,4.0,0.9227586251838442,0.7382069001470755,0.6
57,3,3.0,0.6935462847944818,0.5548370278355854,0.40760183202748823
57,4,1.0,0.557272161466164,0.4458177291729312,0.4162920712285151
57,5,0.0,0.0031248447676572467,0.0024998758141257975,0.506188904761806
58,0,1.0,0.3899083103061179,0.31192664824489436,0.47042565019858995
58,1,3.0,0.7945902195038839,0.6356721756031072,0.5994915417836008
58,2,4.0,0.9382069001470754,0.7505655201176604,0.6
58,3,3.0,0.7548370278355854,0.6038696222684683,0.40760183202748823
58,4,1.0,0.5130761434186343,0.4104609147349074,0.4162920712285151
58,5,0.0,0.0024998758141257975,0.001999900651300638,0.506188904761806
59,0,0.0,0.31192664824489436,0.2495413185959155,0.47042565019858995
59,1,3.0,0.8356721756031071,0.6685377404824857,0.5994915417836008
59,2,4.0,0.9505655201176604,0.7604524160941284,0.6
59,3,3.0,0.8038696222684683,0.6430956978147746,0.40760183202748823
59,4,1.0,0.4777193289806104,0.38217546318448836,0.4162920712285151
59,5,0.0,0.001999900651300638,0.0015999205210405106,0.506188904761806
60,0,0.0,0.2495413185959155,0.1996330548767324,0.47042565019858995
60,1,3.0,0.8685377404824857,0.6948301923859885,0.5994915417836008
60,2,4.0,0.9604524160941283,0.7683619328753027,0.6
60,3,3.0,0.8430956978147746,0.6744765582518197,0.40760183202748823
60,4,1.0,0.44943387743019136,0.3595471019441531,0.4162920712285151
60,5,0.0,0.0015999205210405106,0.0012799364168324086,0.506188904761806
61,0,0.0,0.1996330548767324,0.15970644390138594,0.47042565019858995
61,1,3.0,0.8948301923859885,0.7158641539087909,0.5994915417836008
61,2,4.0,0.9683619328753028,0.7746895463002423,0.6
61,3,3.0,0.8744765582518197,0.6995812466014558,0.40760183202748823
61,4,1.0,0.4268055161898561,0.34144441295188493,0.4162920712285151
61,5,0.0,0.0012799364168324086,0.001023949133465927,0.506188904761806
62,0,0.0,0.15970644390138594,0.12776515512110875,0.47042565019858995
62,1,3.0,0.9158641539087908,0.7326913231270327,0.5994915417836008
62,2,4.0,0.9746895463002423,0.7797516370401939,0.6
62,3,3.0,0.8995812466014559,0.7196649972811647,0.40760183202748823
62,4,1.0,0.40870282719758794,0.32696226175807036,0.4162920712285151
62,5,0.0,0.001023949133465927,0.0008191593067727416,0.506188904761806
63,0,0.0,0.12776515512110875,0.10221212409688701,0.47042565019858995
63,1,3.0,0.9326913231270326,0.7461530585016262,0.5994915417836008
63,2,4.0,0.979751637040194,0.7838013096321552,0.6
63,3,3.0,0.9196649972811648,0.7357319978249319,0.40760183202748823
63,4,1.0,0.39422067600377336,0.3153765408030187,0.4162920712285151
63,5,0.0,0.0008191593067727416,0.0006553274454181934,0.506188904761806
64,0,0.0,0.10221212409688701,0.08176969927750961,0.47042565019858995
64,1,3.0,0.9461530585016262,0.756922446801301,0.5994915417836008
64,2,4.0,0.9838013096321552,0.7870410477057241,0.6
64,3,3.0,0.9357319978249319,0.7485855982599455,0.40760183202748823
64,4,1.0,0.3826349550487217,0.3061079640389774,0.4162920712285151
64,5,0.0,0.0006553274454181934,0.0005242619563345547,0.506188904761806
65,0,1.0,0.1598548293172276,0.12788386345378208,0.47042565019858995
65,1,3.0,0.9569224468013011,0.7655379574410409,0.5994915417836008
65,2,4.0,0.9870410477057241,0.7896328381645793,0.6
65,3,3.0,0.9485855982599456,0.7588684786079565,0.40760183202748823
65,4,1.0,0.3733663782846804,0.29869310262774434,0.4162920712285151
65,5,0.0,0.0005242619563345547,0.00041940956506764375,0.506188904761806
66,0,1.0,0.20596899349350006,0.16477519479480007,0.47042565019858995
66,1,3.0,0.965537957441041,0.7724303659528329,0.5994915417836008
66,2,4.0,0.9896328381645794,0.7917062705316635,0.6
66,3,3.0,0.9588684786079564,0.7670947828863652,0.40760183202748823
66,4,0.0,0.29869310262774434,0.2389544821021955,0.4162920712285151
66,5,0.0,0.00041940956506764375,0.00033552765205411504,0.506188904761806
67,0,2.0,0.3369454548742361,0.2695563638993889,0.47042565019858995
67,1,3.0,0.9724303659528328,0.7779442927622663,0.5994915417836008
67,2,4.0,0.9917062705316635,0.7933650164253309,0.6
67,3,3.0,0.9670947828863652,0.7736758263090922,0.40760183202748823
67,4,0.0,0.2389544821021955,0.1911635856817564,0.4162920712285151
67,5,0.0,0.00033552765205411504,0.00026842212164329205,0.506188904761806
68,0,2.0,0.4417266239788249,0.35338129918305994,0.47042565019858995
68,1,3.0,0.9779442927622664,0.7823554342098131,0.5994915417836008
68,2,5.0,0.9933650164253309,0.7946920131402648,0.6
68,3,3.0,0.9736758263090921,0.7789406610472738,0.40760183202748823
68,4,0.0,0.1911635856817564,0.15293086854540514,0.4162920712285151
68,5,0.0,0.00026842212164329205,0.00021473769731463366,0.506188904761806
69,0,2.0,0.525551559262496,0.4204412474099968,0.47042565019858995
69,1,3.0,0.9823554342098131,0.7858843473678505,0.5994915417836008
69,2,4.0,0.9946920131402648,0.7957536105122118,0.6
69,3,3.0,0.9789406610472737,0.783152528837819,0.40760183202748823
69,4,0.0,0.15293086854540514,0.12234469483632411,0.4162920712285151
69,5,2.0,0.18669029960203706,0.14935223968162967,0.506188904761806
70,0,2.0,0.5926115074894328,0.47408920599154625,0.47042565019858995
70,1,3.0,0.9858843473678505,0.7887074778942804,0.5994915417836008
70,2,4.0,0.9957536105122118,0.7966028884097694,0.6
70,3,2.0,0.9301932616488143,0.7441546093190515,0.40760183202748823
70,4,1.0,0.18960310908202713,0.15168248726562172,0.4162920712285151
70,5,2.0,0.33582780158635206,0.26866224126908167,0.506188904761806
