time,case_id,employee,selected,material_known,social_d,social_e,pending_d,pending_e,recent_d,recent_e,success_d,success_e,failure_d,failure_e,p_d,p_e,cost_d,cost_e,utilities
0,0:0,0,d+e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349269699863758,0.6451027268427387,0.18958490503426,0.22661546330778407,wait:0.000000;d:0.382055;e:0.354186;d+e:0.384232
0,1:0,1,e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31965057114566797,0.4844682721528188,0.1488513635641699,0.14679214475775038,wait:0.000000;d:0.138938;e:0.289387;d+e:0.282797
0,3:0,3,d,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5716450067394354,0.5732683740141027,0.1462783090575714,0.31015610937621324,wait:0.000000;d:0.368388;e:0.205971;d+e:0.288726
0,5:0,5,d,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4135202342858969,0.32661091932094677,0.20569328152057564,0.24818018118782073,wait:0.000000;d:0.166609;e:0.045876;d+e:0.083007
0,6:0,6,e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5156081333859838,0.5837842973297609,0.29327281359351504,0.21978807068131717,wait:0.000000;d:0.170942;e:0.305807;d+e:0.212760
0,7:0,7,e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5695015022100782,0.6515767322733304,0.26058912305179804,0.17256510648651094,wait:0.000000;d:0.252147;e:0.414065;d+e:0.345426
0,8:0,8,d,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3722448780626667,0.3741609179318683,0.12450188797737873,0.268675858392624,wait:0.000000;d:0.210639;e:0.068190;d+e:0.145932
0,10:0,10,e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788431740927177,0.6134157706741339,0.28122911727635297,0.2442347824143496,wait:0.000000;d:0.149885;e:0.308038;d+e:0.199831
0,11:0,11,d+e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607146533296191,0.43551963037785546,0.14380406096702578,0.1270522155553456,wait:0.000000;d:0.402825;e:0.265057;d+e:0.433544
0,12:0,12,d,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6937817987812784,0.533729937316545,0.3039036571022257,0.2557276584561406,wait:0.000000;d:0.320725;e:0.224802;d+e:0.225375
