time,employee,initial_dispute,informed,prior_d,p_d,p_e,success_d,failure_d,has_dispute,case_id,first_unsubmitted
3,8,False,False,0.3515794095525231,0.31642146859727077,0.4316094770491315,0.0,1.0,False,,False
3,9,False,False,0.26208224073486897,0.22276990462463858,0.2867321479617414,0.0,2.0,False,,False
3,10,False,False,0.3747509926299424,0.3747509926299423,0.32494758391717055,0.0,0.0,False,,False
3,11,False,False,0.4365050838387813,0.39285457545490315,0.38958936470723315,0.0,1.0,False,,False
3,12,False,False,0.49438455480871246,0.4943845548087124,0.5372162056501735,0.0,0.0,False,,False
3,13,False,False,0.36852883912597545,0.3316759552133779,0.47771754327097865,0.0,1.0,False,,False
3,14,False,False,0.5274656736356903,0.44834582259033673,0.2666736866494753,0.0,2.0,False,,False
3,15,True,False,0.6009231943614537,0.6009231943614537,0.47006056998838386,0.0,0.0,True,15:0,False
3,16,False,False,0.4382109202493441,0.3943898282244097,0.40961789544902205,0.0,1.0,False,,False
3,17,True,False,0.4937842401883934,0.44440581616955405,0.4940366936275521,0.0,1.0,True,17:0,False
3,18,False,False,0.2255495974185324,0.20299463767667913,0.415852365145589,0.0,1.0,False,,False
3,19,False,False,0.4253222967075862,0.42532229670758614,0.4820570177910964,0.0,0.0,True,19:3,True
3,20,True,False,0.5264950221095083,0.5264950221095083,0.5513744725420273,0.0,0.0,True,20:0,False
3,21,False,False,0.3518338180470433,0.2990587453399868,0.5804287398778933,0.0,2.0,False,,False
3,22,False,False,0.40538716148526593,0.40538716148526593,0.458730651686604,0.0,0.0,False,,False
3,23,False,False,0.5820953853960631,0.5820953853960631,0.45952067232538657,0.0,0.0,False,,False
4,0,False,False,0.44299443211746453,0.4429944321174645,0.5121997287470643,0.0,0.0,False,,False
4,1,False,False,0.5346280060038413,0.48116520540345714,0.6448610004041901,0.0,1.0,True,1:2,False
4,2,True,False,0.27197079496082843,0.23117517571670415,0.4730638264738173,0.0,2.0,False,,False
4,3,False,False,0.5612846419844832,0.5051561777860348,0.5959377351894852,0.0,1.0,False,,False
4,4,True,False,0.4734939162452191,0.4261445246206972,0.6219043602859714,0.0,1.0,False,,False
4,5,True,False,0.4311328982886555,0.38801960845978994,0.3945447964222001,0.0,1.0,True,5:0,False
4,6,False,False,0.46472024073120677,0.4182482166580861,0.4758179225453264,0.0,1.0,False,,False
4,7,True,False,0.4368540343874118,0.3713259292293001,0.38342409380594217,0.0,2.0,True,7:0,False
4,8,False,False,0.3515794095525231,0.31642146859727077,0.4418680554917618,0.0,1.0,False,,False
4,9,False,False,0.26208224073486897,0.22276990462463858,0.38124484592069774,0.0,2.0,False,,False
4,10,False,False,0.3747509926299424,0.3747509926299423,0.39245282552545346,0.0,0.0,False,,False
4,11,False,False,0.4365050838387813,0.39285457545490315,0.35063042823650986,0.0,1.0,False,,False
