time,firm,pressure,prevention,suppression,dependence
0,0,0.0,0.0,0.0,0.47042565019858995
0,1,0.0,0.0,0.0,0.5994915417836008
0,2,0.0,0.0,0.0,0.6
0,3,0.0,0.0,0.0,0.40760183202748823
0,4,0.0,0.0,0.0,0.4162920712285151
0,5,0.0,0.0,0.0,0.506188904761806
1,0,0.0,0.0,0.0,0.47042565019858995
1,1,0.0,0.0,0.0,0.5994915417836008
1,2,0.0,0.0,0.0,0.6
1,3,0.0,0.0,0.0,0.40760183202748823
1,4,0.0,0.0,0.0,0.4162920712285151
1,5,0.0,0.0,0.0,0.506188904761806
2,0,0.0,0.0,0.0,0.47042565019858995
2,1,0.0,0.0,0.0,0.5994915417836008
2,2,0.0,0.0,0.0,0.6
2,3,0.0,0.0,0.0,0.40760183202748823
2,4,0.0,0.0,0.0,0.4162920712285151
2,5,0.0,0.0,0.0,0.506188904761806
3,0,0.0,0.0,0.0,0.47042565019858995
3,1,0.0,0.0,0.0,0.5994915417836008
3,2,0.0,0.0,0.0,0.6
3,3,0.0,0.0,0.0,0.40760183202748823
3,4,0.0,0.0,0.0,0.4162920712285151
3,5,0.0,0.0,0.0,0.506188904761806
4,0,0.0,0.0,0.0,0.47042565019858995
4,1,0.0,0.0,0.0,0.5994915417836008
4,2,0.0,0.0,0.0,0.6
4,3,0.0,0.0,0.0,0.40760183202748823
4,4,0.0,0.0,0.0,0.4162920712285151
4,5,0.0,0.0,0.0,0.506188904761806
5,0,0.0,0.0,0.0,0.47042565019858995
5,1,0.0,0.0,0.0,0.5994915417836008
5,2,0.0,0.0,0.0,0.6
5,3,0.0,0.0,0.0,0.40760183202748823
5,4,0.0,0.0,0.0,0.4162920712285151
5,5,0.0,0.0,0.0,0.506188904761806
6,0,0.0,0.0,0.0,0.47042565019858995
6,1,0.0,0.0,0.0,0.5994915417836008
6,2,0.0,0.0,0.0,0.6
6,3,0.0,0.0,0.0,0.40760183202748823
6,4,0.0,0.0,0.0,0.4162920712285151
6,5,0.0,0.0,0.0,0.506188904761806
7,0,0.0,0.0,0.0,0.47042565019858995
7,1,0.0,0.0,0.0,0.5994915417836008
7,2,0.0,0.0,0.0,0.6
7,3,0.0,0.0,0.0,0.40760183202748823
7,4,0.0,0.0,0.0,0.4162920712285151
7,5,0.0,0.0,0.0,0.506188904761806
8,0,0.0,0.0,0.0,0.47042565019858995
8,1,0.0,0.0,0.0,0.5994915417836008
8,2,0.0,0.0,0.0,0.6
8,3,0.0,0.0,0.0,0.40760183202748823
8,4,0.0,0.0,0.0,0.4162920712285151
8,5,0.0,0.0,0.0,0.506188904761806
9,0,0.0,0.0,0.0,0.47042565019858995
9,1,0.0,0.0,0.0,0.5994915417836008
9,2,1.0,0.10400000000000001,0.08320000000000001,0.6
9,3,0.0,0.0,0.0,0.40760183202748823
9,4,0.0,0.0,0.0,0.4162920712285151
9,5,0.0,0.0,0.0,0.506188904761806
10,0,0.0,0.0,0.0,0.47042565019858995
10,1,0.0,0.0,0.0,0.5994915417836008
10,2,1.0,0.18720000000000003,0.14976000000000003,0.6
10,3,0.0,0.0,0.0,0.40760183202748823
10,4,0.0,0.0,0.0,0.4162920712285151
10,5,0.0,0.0,0.0,0.506188904761806
11,0,0.0,0.0,0.0,0.47042565019858995
11,1,0.0,0.0,0.0,0.5994915417836008
11,2,1.0,0.25376000000000004,0.20300800000000005,0.6
11,3,0.0,0.0,0.0,0.40760183202748823
11,4,0.0,0.0,0.0,0.4162920712285151
11,5,0.0,0.0,0.0,0.506188904761806
12,0,0.0,0.0,0.0,0.47042565019858995
12,1,0.0,0.0,0.0,0.5994915417836008
12,2,1.0,0.30700800000000006,0.24560640000000006,0.6
12,3,0.0,0.0,0.0,0.40760183202748823
12,4,0.0,0.0,0.0,0.4162920712285151
12,5,0.0,0.0,0.0,0.506188904761806
13,0,0.0,0.0,0.0,0.47042565019858995
13,1,0.0,0.0,0.0,0.5994915417836008
13,2,1.0,0.3496064000000001,0.27968512000000006,0.6
13,3,0.0,0.0,0.0,0.40760183202748823
13,4,0.0,0.0,0.0,0.4162920712285151
13,5,0.0,0.0,0.0,0.506188904761806
14,0,0.0,0.0,0.0,0.47042565019858995
14,1,0.0,0.0,0.0,0.5994915417836008
14,2,1.0,0.3836851200000001,0.3069480960000001,0.6
14,3,0.0,0.0,0.0,0.40760183202748823
14,4,0.0,0.0,0.0,0.4162920712285151
14,5,0.0,0.0,0.0,0.506188904761806
15,0,0.0,0.0,0.0,0.47042565019858995
15,1,0.0,0.0,0.0,0.5994915417836008
15,2,1.0,0.41094809600000015,0.32875847680000014,0.6
15,3,0.0,0.0,0.0,0.40760183202748823
15,4,0.0,0.0,0.0,0.4162920712285151
15,5,0.0,0.0,0.0,0.506188904761806
16,0,0.0,0.0,0.0,0.47042565019858995
16,1,0.0,0.0,0.0,0.5994915417836008
16,2,1.0,0.4327584768000001,0.3462067814400001,0.6
16,3,0.0,0.0,0.0,0.40760183202748823
16,4,0.0,0.0,0.0,0.4162920712285151
16,5,0.0,0.0,0.0,0.506188904761806
17,0,0.0,0.0,0.0,0.47042565019858995
17,1,0.0,0.0,0.0,0.5994915417836008
17,2,1.0,0.45020678144000015,0.3601654251520001,0.6
17,3,0.0,0.0,0.0,0.40760183202748823
17,4,0.0,0.0,0.0,0.4162920712285151
17,5,0.0,0.0,0.0,0.506188904761806
18,0,0.0,0.0,0.0,0.47042565019858995
18,1,0.0,0.0,0.0,0.5994915417836008
18,2,1.0,0.4641654251520001,0.3713323401216001,0.6
18,3,0.0,0.0,0.0,0.40760183202748823
18,4,0.0,0.0,0.0,0.4162920712285151
18,5,0.0,0.0,0.0,0.506188904761806
19,0,0.0,0.0,0.0,0.47042565019858995
19,1,0.0,0.0,0.0,0.5994915417836008
19,2,1.0,0.4753323401216001,0.3802658720972801,0.6
19,3,0.0,0.0,0.0,0.40760183202748823
19,4,0.0,0.0,0.0,0.4162920712285151
19,5,0.0,0.0,0.0,0.506188904761806
20,0,0.0,0.0,0.0,0.47042565019858995
20,1,0.0,0.0,0.0,0.5994915417836008
20,2,1.0,0.4842658720972801,0.3874126976778241,0.6
20,3,0.0,0.0,0.0,0.40760183202748823
20,4,0.0,0.0,0.0,0.4162920712285151
20,5,0.0,0.0,0.0,0.506188904761806
21,0,0.0,0.0,0.0,0.47042565019858995
21,1,0.0,0.0,0.0,0.5994915417836008
21,2,1.0,0.49141269767782414,0.3931301581422593,0.6
21,3,0.0,0.0,0.0,0.40760183202748823
21,4,0.0,0.0,0.0,0.4162920712285151
21,5,0.0,0.0,0.0,0.506188904761806
22,0,0.0,0.0,0.0,0.47042565019858995
22,1,0.0,0.0,0.0,0.5994915417836008
22,2,1.0,0.49713015814225936,0.3977041265138075,0.6
22,3,0.0,0.0,0.0,0.40760183202748823
22,4,0.0,0.0,0.0,0.4162920712285151
22,5,0.0,0.0,0.0,0.506188904761806
23,0,0.0,0.0,0.0,0.47042565019858995
23,1,0.0,0.0,0.0,0.5994915417836008
23,2,1.0,0.5017041265138075,0.401363301211046,0.6
23,3,0.0,0.0,0.0,0.40760183202748823
23,4,0.0,0.0,0.0,0.4162920712285151
23,5,0.0,0.0,0.0,0.506188904761806
24,0,0.0,0.0,0.0,0.47042565019858995
24,1,0.0,0.0,0.0,0.5994915417836008
24,2,1.0,0.505363301211046,0.4042906409688368,0.6
24,3,0.0,0.0,0.0,0.40760183202748823
24,4,0.0,0.0,0.0,0.4162920712285151
24,5,0.0,0.0,0.0,0.506188904761806
25,0,0.0,0.0,0.0,0.47042565019858995
25,1,0.0,0.0,0.0,0.5994915417836008
25,2,1.0,0.5082906409688368,0.40663251277506945,0.6
25,3,0.0,0.0,0.0,0.40760183202748823
25,4,0.0,0.0,0.0,0.4162920712285151
25,5,0.0,0.0,0.0,0.506188904761806
26,0,0.0,0.0,0.0,0.47042565019858995
26,1,0.0,0.0,0.0,0.5994915417836008
26,2,1.0,0.5106325127750695,0.4085060102200556,0.6
26,3,0.0,0.0,0.0,0.40760183202748823
26,4,0.0,0.0,0.0,0.4162920712285151
26,5,0.0,0.0,0.0,0.506188904761806
27,0,0.0,0.0,0.0,0.47042565019858995
27,1,0.0,0.0,0.0,0.5994915417836008
27,2,1.0,0.5125060102200556,0.4100048081760445,0.6
27,3,0.0,0.0,0.0,0.40760183202748823
27,4,0.0,0.0,0.0,0.4162920712285151
27,5,0.0,0.0,0.0,0.506188904761806
28,0,0.0,0.0,0.0,0.47042565019858995
28,1,0.0,0.0,0.0,0.5994915417836008
28,2,1.0,0.5140048081760445,0.41120384654083564,0.6
28,3,0.0,0.0,0.0,0.40760183202748823
28,4,0.0,0.0,0.0,0.4162920712285151
28,5,0.0,0.0,0.0,0.506188904761806
29,0,0.0,0.0,0.0,0.47042565019858995
29,1,0.0,0.0,0.0,0.5994915417836008
29,2,1.0,0.5152038465408356,0.41216307723266854,0.6
29,3,0.0,0.0,0.0,0.40760183202748823
29,4,0.0,0.0,0.0,0.4162920712285151
29,5,0.0,0.0,0.0,0.506188904761806
30,0,0.0,0.0,0.0,0.47042565019858995
30,1,0.0,0.0,0.0,0.5994915417836008
30,2,1.0,0.5161630772326685,0.41293046178613485,0.6
30,3,0.0,0.0,0.0,0.40760183202748823
30,4,0.0,0.0,0.0,0.4162920712285151
30,5,0.0,0.0,0.0,0.506188904761806
31,0,0.0,0.0,0.0,0.47042565019858995
31,1,0.0,0.0,0.0,0.5994915417836008
31,2,1.0,0.5169304617861349,0.41354436942890793,0.6
31,3,0.0,0.0,0.0,0.40760183202748823
31,4,0.0,0.0,0.0,0.4162920712285151
31,5,0.0,0.0,0.0,0.506188904761806
32,0,0.0,0.0,0.0,0.47042565019858995
32,1,0.0,0.0,0.0,0.5994915417836008
32,2,1.0,0.5175443694289079,0.41403549554312635,0.6
32,3,0.0,0.0,0.0,0.40760183202748823
32,4,0.0,0.0,0.0,0.4162920712285151
32,5,0.0,0.0,0.0,0.506188904761806
33,0,0.0,0.0,0.0,0.47042565019858995
33,1,0.0,0.0,0.0,0.5994915417836008
33,2,0.0,0.41403549554312635,0.3312283964345011,0.6
33,3,0.0,0.0,0.0,0.40760183202748823
33,4,0.0,0.0,0.0,0.4162920712285151
33,5,0.0,0.0,0.0,0.506188904761806
34,0,0.0,0.0,0.0,0.47042565019858995
34,1,0.0,0.0,0.0,0.5994915417836008
34,2,0.0,0.3312283964345011,0.26498271714760085,0.6
34,3,0.0,0.0,0.0,0.40760183202748823
34,4,0.0,0.0,0.0,0.4162920712285151
34,5,0.0,0.0,0.0,0.506188904761806
35,0,0.0,0.0,0.0,0.47042565019858995
35,1,0.0,0.0,0.0,0.5994915417836008
35,2,0.0,0.26498271714760085,0.2119861737180807,0.6
35,3,0.0,0.0,0.0,0.40760183202748823
35,4,0.0,0.0,0.0,0.4162920712285151
35,5,0.0,0.0,0.0,0.506188904761806
36,0,0.0,0.0,0.0,0.47042565019858995
36,1,0.0,0.0,0.0,0.5994915417836008
36,2,0.0,0.2119861737180807,0.1695889389744646,0.6
36,3,0.0,0.0,0.0,0.40760183202748823
36,4,0.0,0.0,0.0,0.4162920712285151
36,5,0.0,0.0,0.0,0.506188904761806
37,0,0.0,0.0,0.0,0.47042565019858995
37,1,0.0,0.0,0.0,0.5994915417836008
37,2,0.0,0.1695889389744646,0.13567115117957168,0.6
37,3,0.0,0.0,0.0,0.40760183202748823
37,4,0.0,0.0,0.0,0.4162920712285151
37,5,0.0,0.0,0.0,0.506188904761806
38,0,0.0,0.0,0.0,0.47042565019858995
38,1,0.0,0.0,0.0,0.5994915417836008
38,2,0.0,0.13567115117957168,0.10853692094365736,0.6
38,3,0.0,0.0,0.0,0.40760183202748823
38,4,0.0,0.0,0.0,0.4162920712285151
38,5,0.0,0.0,0.0,0.506188904761806
39,0,0.0,0.0,0.0,0.47042565019858995
39,1,0.0,0.0,0.0,0.5994915417836008
39,2,0.0,0.10853692094365736,0.08682953675492588,0.6
39,3,0.0,0.0,0.0,0.40760183202748823
39,4,0.0,0.0,0.0,0.4162920712285151
39,5,0.0,0.0,0.0,0.506188904761806
40,0,0.0,0.0,0.0,0.47042565019858995
40,1,1.0,0.10389830835672016,0.08311864668537614,0.5994915417836008
40,2,0.0,0.08682953675492588,0.06946362940394071,0.6
40,3,0.0,0.0,0.0,0.40760183202748823
40,4,0.0,0.0,0.0,0.4162920712285151
40,5,0.0,0.0,0.0,0.506188904761806
41,0,0.0,0.0,0.0,0.47042565019858995
41,1,1.0,0.1870169550420963,0.14961356403367707,0.5994915417836008
41,2,0.0,0.06946362940394071,0.055570903523152575,0.6
41,3,0.0,0.0,0.0,0.40760183202748823
41,4,0.0,0.0,0.0,0.4162920712285151
41,5,0.0,0.0,0.0,0.506188904761806
42,0,0.0,0.0,0.0,0.47042565019858995
42,1,1.0,0.25351187239039724,0.2028094979123178,0.5994915417836008
42,2,0.0,0.055570903523152575,0.04445672281852206,0.6
42,3,0.0,0.0,0.0,0.40760183202748823
42,4,0.0,0.0,0.0,0.4162920712285151
42,5,0.0,0.0,0.0,0.506188904761806
43,0,0.0,0.0,0.0,0.47042565019858995
43,1,1.0,0.306707806269038,0.2453662450152304,0.5994915417836008
43,2,0.0,0.04445672281852206,0.03556537825481765,0.6
43,3,0.0,0.0,0.0,0.40760183202748823
43,4,0.0,0.0,0.0,0.4162920712285151
43,5,0.0,0.0,0.0,0.506188904761806
44,0,0.0,0.0,0.0,0.47042565019858995
44,1,1.0,0.34926455337195056,0.27941164269756047,0.5994915417836008
44,2,0.0,0.03556537825481765,0.028452302603854118,0.6
44,3,0.0,0.0,0.0,0.40760183202748823
44,4,0.0,0.0,0.0,0.4162920712285151
44,5,0.0,0.0,0.0,0.506188904761806
45,0,0.0,0.0,0.0,0.47042565019858995
45,1,1.0,0.3833099510542806,0.3066479608434245,0.5994915417836008
45,2,0.0,0.028452302603854118,0.022761842083083295,0.6
45,3,0.0,0.0,0.0,0.40760183202748823
45,4,0.0,0.0,0.0,0.4162920712285151
45,5,0.0,0.0,0.0,0.506188904761806
46,0,0.0,0.0,0.0,0.47042565019858995
46,1,1.0,0.41054626920014464,0.3284370153601157,0.5994915417836008
46,2,0.0,0.022761842083083295,0.018209473666466636,0.6
46,3,0.0,0.0,0.0,0.40760183202748823
46,4,0.0,0.0,0.0,0.4162920712285151
46,5,0.0,0.0,0.0,0.506188904761806
47,0,0.0,0.0,0.0,0.47042565019858995
47,1,1.0,0.43233532371683586,0.34586825897346873,0.5994915417836008
47,2,0.0,0.018209473666466636,0.014567578933173309,0.6
47,3,0.0,0.0,0.0,0.40760183202748823
47,4,0.0,0.0,0.0,0.4162920712285151
47,5,0.0,0.0,0.0,0.506188904761806
48,0,0.0,0.0,0.0,0.47042565019858995
48,1,1.0,0.4497665673301889,0.35981325386415114,0.5994915417836008
48,2,0.0,0.014567578933173309,0.011654063146538648,0.6
48,3,0.0,0.0,0.0,0.40760183202748823
48,4,0.0,0.0,0.0,0.4162920712285151
48,5,0.0,0.0,0.0,0.506188904761806
49,0,0.0,0.0,0.0,0.47042565019858995
49,1,1.0,0.4637115622208713,0.37096924977669704,0.5994915417836008
49,2,0.0,0.011654063146538648,0.00932325051723092,0.6
49,3,0.0,0.0,0.0,0.40760183202748823
49,4,0.0,0.0,0.0,0.4162920712285151
49,5,0.0,0.0,0.0,0.506188904761806
50,0,0.0,0.0,0.0,0.47042565019858995
50,1,1.0,0.4748675581334172,0.37989404650673375,0.5994915417836008
50,2,0.0,0.00932325051723092,0.007458600413784736,0.6
50,3,0.0,0.0,0.0,0.40760183202748823
50,4,0.0,0.0,0.0,0.4162920712285151
50,5,0.0,0.0,0.0,0.506188904761806
51,0,0.0,0.0,0.0,0.47042565019858995
51,1,1.0,0.4837923548634539,0.38703388389076315,0.5994915417836008
51,2,0.0,0.007458600413784736,0.005966880331027789,0.6
51,3,0.0,0.0,0.0,0.40760183202748823
51,4,0.0,0.0,0.0,0.4162920712285151
51,5,0.0,0.0,0.0,0.506188904761806
52,0,0.0,0.0,0.0,0.47042565019858995
52,1,1.0,0.4909321922474833,0.39274575379798665,0.5994915417836008
52,2,0.0,0.005966880331027789,0.0047735042648222314,0.6
52,3,0.0,0.0,0.0,0.40760183202748823
52,4,0.0,0.0,0.0,0.4162920712285151
52,5,0.0,0.0,0.0,0.506188904761806
53,0,0.0,0.0,0.0,0.47042565019858995
53,1,1.0,0.4966440621547068,0.3973152497237655,0.5994915417836008
53,2,0.0,0.0047735042648222314,0.0038188034118577852,0.6
53,3,1.0,0.06552036640549765,0.05241629312439812,0.40760183202748823
53,4,0.0,0.0,0.0,0.4162920712285151
53,5,0.0,0.0,0.0,0.506188904761806
54,0,0.0,0.0,0.0,0.47042565019858995
54,1,1.0,0.5012135580804856,0.4009708464643885,0.5994915417836008
54,2,0.0,0.0038188034118577852,0.0030550427294862284,0.6
54,3,1.0,0.11793665952989577,0.09434932762391662,0.40760183202748823
54,4,0.0,0.0,0.0,0.4162920712285151
54,5,0.0,0.0,0.0,0.506188904761806
55,0,0.0,0.0,0.0,0.47042565019858995
55,1,1.0,0.5048691548211087,0.403895323856887,0.5994915417836008
55,2,1.0,0.10705504272948624,0.085644034183589,0.6
55,3,1.0,0.15986969402941426,0.12789575522353142,0.40760183202748823
55,4,0.0,0.0,0.0,0.4162920712285151
55,5,0.0,0.0,0.0,0.506188904761806
56,0,0.0,0.0,0.0,0.47042565019858995
56,1,1.0,0.5077936322136072,0.4062349057708858,0.5994915417836008
56,2,1.0,0.189644034183589,0.1517152273468712,0.6
56,3,1.0,0.19341612162902905,0.15473289730322326,0.40760183202748823
56,4,0.0,0.0,0.0,0.4162920712285151
56,5,0.0,0.0,0.0,0.506188904761806
57,0,0.0,0.0,0.0,0.47042565019858995
57,1,1.0,0.5101332141276059,0.4081065713020848,0.5994915417836008
57,2,1.0,0.25571522734687124,0.204572181877497,0.6
57,3,1.0,0.2202532637087209,0.17620261096697673,0.40760183202748823
57,4,0.0,0.0,0.0,0.4162920712285151
57,5,0.0,0.0,0.0,0.506188904761806
58,0,0.0,0.0,0.0,0.47042565019858995
58,1,1.0,0.5120048796588049,0.40960390372704397,0.5994915417836008
58,2,1.0,0.308572181877497,0.24685774550199763,0.6
58,3,1.0,0.2417229773724744,0.1933783818979795,0.40760183202748823
58,4,0.0,0.0,0.0,0.4162920712285151
58,5,0.0,0.0,0.0,0.506188904761806
59,0,0.0,0.0,0.0,0.47042565019858995
59,1,1.0,0.5135022120837641,0.4108017696670113,0.5994915417836008
59,2,2.0,0.44685774550199764,0.3574861964015981,0.6
59,3,1.0,0.25889874830347714,0.20711899864278172,0.40760183202748823
59,4,0.0,0.0,0.0,0.4162920712285151
59,5,0.0,0.0,0.0,0.506188904761806
60,0,0.0,0.0,0.0,0.47042565019858995
60,1,1.0,0.5147000780237315,0.4117600624189852,0.5994915417836008
60,2,2.0,0.5574861964015981,0.4459889571212785,0.6
60,3,1.0,0.27263936504827935,0.21811149203862348,0.40760183202748823
60,4,0.0,0.0,0.0,0.4162920712285151
60,5,0.0,0.0,0.0,0.506188904761806
61,0,0.0,0.0,0.0,0.47042565019858995
61,1,1.0,0.5156583707757054,0.41252669662056435,0.5994915417836008
61,2,2.0,0.6459889571212785,0.5167911656970228,0.6
61,3,1.0,0.28363185844412114,0.22690548675529693,0.40760183202748823
61,4,0.0,0.0,0.0,0.4162920712285151
61,5,0.0,0.0,0.0,0.506188904761806
62,0,0.0,0.0,0.0,0.47042565019858995
62,1,1.0,0.5164250049772845,0.4131400039818276,0.5994915417836008
62,2,2.0,0.7167911656970227,0.5734329325576182,0.6
62,3,1.0,0.29242585316079456,0.23394068252863565,0.40760183202748823
62,4,0.0,0.0,0.0,0.4162920712285151
62,5,0.0,0.0,0.0,0.506188904761806
