time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,cumulative_domestic_share,cumulative_customer_share,new_d_to_e,new_e_to_d,seed,pooled,active_customers,arm
7,0,0,0,0,0,0,69,15,0,54,15,12,3,3,3,0,3,15,84,84,29,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
8,0,0,0,0,0,0,67,7,0,60,7,0,7,7,2,0,2,17,84,84,15,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
9,0,0,0,0,0,0,61,0,0,61,0,0,0,0,6,0,6,23,84,84,7,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
10,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
11,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
12,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
13,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
14,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
15,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
16,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
17,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
18,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
19,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
20,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
21,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
22,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
23,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
24,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
25,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
26,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
27,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
28,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
29,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
30,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
31,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
32,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
33,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
34,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
35,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
36,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
37,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
38,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
39,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
40,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
41,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
42,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
43,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
44,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,3,domestic_only
0,84,66,66,0,66,0,84,66,18,0,0,0,0,0,0,66,0,0,66,84,0,0,0.0,0.7857142857142857,0.0,0.0,3,True,3,customer_only
1,0,6,6,0,6,0,84,72,12,0,0,0,0,0,0,72,0,0,72,84,0,66,0.0,0.8571428571428571,0.0,0.0,3,True,3,customer_only
2,0,0,0,0,0,0,84,66,12,6,0,0,0,0,0,66,0,0,72,84,0,72,0.0,0.8571428571428571,0.0,0.0,3,True,3,customer_only
3,0,0,0,0,0,0,80,50,12,18,0,0,0,0,0,50,4,4,72,84,0,72,0.0,0.8571428571428571,0.0,0.0,3,True,3,customer_only
4,0,1,1,0,1,0,79,40,11,28,0,0,0,0,0,40,1,5,73,84,0,50,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
5,0,0,0,0,0,0,77,28,11,38,0,0,0,0,0,28,2,7,73,84,0,40,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
6,0,0,0,0,0,0,74,23,11,40,0,0,0,0,0,23,3,10,73,84,0,28,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
7,0,0,0,0,0,0,70,5,11,54,0,0,0,0,0,5,4,14,73,84,0,23,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
8,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,2,16,73,84,0,5,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
9,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
10,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
11,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
12,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
13,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
14,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
15,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
16,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
17,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
18,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
19,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
20,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
21,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
22,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
23,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
24,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
25,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
26,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
27,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
28,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
29,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
30,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
31,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
32,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
33,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
34,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
35,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
36,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
37,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
38,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
39,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
40,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
41,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
42,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
43,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
44,0,0,0,0,0,0,68,0,11,57,0,0,0,0,0,0,0,16,73,84,0,0,0.0,0.8690476190476191,0.0,0.0,3,True,3,customer_only
0,84,84,84,75,19,0,84,84,0,0,75,75,0,0,0,19,0,0,84,84,0,0,0.8928571428571429,0.2261904761904762,0.0,0.0,3,True,3,both
1,0,0,0,0,0,0,84,84,0,0,75,75,0,0,0,19,0,0,84,84,75,19,0.8928571428571429,0.2261904761904762,0.0,0.0,3,True,3,both
2,0,0,0,0,0,0,84,75,0,9,68,63,5,5,0,14,0,0,84,84,75,19,0.8928571428571429,0.2261904761904762,0.0,0.0,3,True,3,both
3,0,0,0,3,7,10,74,65,0,9,57,52,5,5,5,13,10,10,84,84,75,19,0.9285714285714286,0.30952380952380953,7.0,3.0,3,True,3,both
4,0,0,0,1,6,7,67,55,0,12,43,39,4,4,3,14,7,17,84,84,58,13,0.9404761904761905,0.38095238095238093,6.0,1.0,3,True,3,both
5,0,0,0,0,9,9,62,40,0,22,28,26,2,2,4,16,5,22,84,84,44,14,0.9404761904761905,0.4880952380952381,9.0,0.0,3,True,3,both
6,0,0,0,0,9,9,59,36,0,23,20,14,6,6,2,19,3,25,84,84,29,22,0.9404761904761905,0.5952380952380952,9.0,0.0,3,True,3,both
7,0,0,0,0,2,2,56,21,0,35,8,2,6,6,3,13,3,28,84,84,20,24,0.9404761904761905,0.6190476190476191,2.0,0.0,3,True,3,both
8,0,0,0,0,1,1,48,8,0,40,1,0,1,1,6,7,8,36,84,84,8,20,0.9404761904761905,0.6309523809523809,1.0,0.0,3,True,3,both
9,0,0,0,0,0,0,43,1,0,42,0,0,0,0,1,1,5,41,84,84,1,12,0.9404761904761905,0.6309523809523809,0.0,0.0,3,True,3,both
10,0,0,0,0,1,1,43,2,0,41,0,0,0,0,0,2,0,41,84,84,0,3,0.9404761904761905,0.6428571428571429,1.0,0.0,3,True,3,both
11,0,0,0,0,2,2,43,3,0,40,0,0,0,0,0,3,0,41,84,84,0,2,0.9404761904761905,0.6666666666666666,2.0,0.0,3,True,3,both
12,0,0,0,0,1,1,43,4,0,39,0,0,0,0,0,4,0,41,84,84,0,3,0.9404761904761905,0.6785714285714286,1.0,0.0,3,True,3,both
13,0,0,0,0,0,0,42,2,0,40,0,0,0,0,0,2,1,42,84,84,0,4,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
14,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,3,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
15,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,1,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
16,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
17,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
18,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
19,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
20,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
21,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
22,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
23,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
24,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
25,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
26,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
27,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
28,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
29,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
30,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
31,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
32,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
33,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
34,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
35,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
36,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
37,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
38,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
39,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
40,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
41,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
42,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
43,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
44,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,42,84,84,0,0,0.9404761904761905,0.6785714285714286,0.0,0.0,3,True,3,both
0,84,84,84,84,0,0,84,84,0,0,84,84,0,0,0,0,0,0,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
1,0,0,0,0,0,0,84,84,0,0,84,84,0,0,0,0,0,0,84,84,84,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
2,0,0,0,0,0,0,84,76,0,8,76,72,4,4,0,0,0,0,84,84,84,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
3,0,0,0,0,0,0,80,67,0,13,67,60,7,7,4,0,4,4,84,84,84,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
4,0,0,0,0,0,0,76,50,0,26,50,48,2,2,4,0,4,8,84,84,67,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
5,0,0,0,0,0,0,75,39,0,36,39,36,3,3,1,0,1,9,84,84,50,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
6,0,0,0,0,0,0,72,29,0,43,29,24,5,5,3,0,3,12,84,84,39,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
7,0,0,0,0,0,0,69,15,0,54,15,12,3,3,3,0,3,15,84,84,29,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
8,0,0,0,0,0,0,67,7,0,60,7,0,7,7,2,0,2,17,84,84,15,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
9,0,0,0,0,0,0,61,0,0,61,0,0,0,0,6,0,6,23,84,84,7,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
10,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
11,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
12,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
13,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
14,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
15,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
16,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
17,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
18,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
19,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
20,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
21,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
22,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
23,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
24,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
25,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
26,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
27,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
28,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
29,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
30,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
31,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
32,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
33,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
34,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
35,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
36,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
37,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
38,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
39,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
40,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
41,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
42,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
43,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
44,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,23,84,84,0,0,1.0,0.0,0.0,0.0,3,True,1,domestic_only
0,84,66,66,0,66,0,84,66,18,0,0,0,0,0,0,66,0,0,66,84,0,0,0.0,0.7857142857142857,0.0,0.0,3,True,1,customer_only
1,0,6,6,0,6,0,84,72,12,0,0,0,0,0,0,72,0,0,72,84,0,66,0.0,0.8571428571428571,0.0,0.0,3,True,1,customer_only
2,0,0,0,0,0,0,84,66,12,6,0,0,0,0,0,66,0,0,72,84,0,72,0.0,0.8571428571428571,0.0,0.0,3,True,1,customer_only
3,0,0,0,0,0,0,80,50,12,18,0,0,0,0,0,50,4,4,72,84,0,72,0.0,0.8571428571428571,0.0,0.0,3,True,1,customer_only
4,0,1,1,0,1,0,79,40,11,28,0,0,0,0,0,40,1,5,73,84,0,50,0.0,0.8690476190476191,0.0,0.0,3,True,1,customer_only
5,0,0,0,0,0,0,77,28,11,38,0,0,0,0,0,28,2,7,73,84,0,40,0.0,0.8690476190476191,0.0,0.0,3,True,1,customer_only
