axis,mode,population,level,contrast,metric,mean,low,high,n
support,objective,all,,highest_minus_lowest,domestic_use,0.25282392026578077,0.16279069767441867,0.34285714285714286,2
support,objective,all,,highest_minus_lowest,customer_use,-0.1966777408637874,-0.27906976744186046,-0.11428571428571432,2
support,objective,all,,highest_minus_lowest,first_d,0.20730897009966778,0.18604651162790697,0.2285714285714286,2
support,objective,all,,highest_minus_lowest,first_e,-0.16710963455149502,-0.17142857142857137,-0.16279069767441867,2
support,objective,all,,highest_minus_lowest,first_both,-0.01162790697674415,-0.0232558139534883,0.0,2
support,objective,all,,highest_minus_lowest,neither,-0.02857142857142855,-0.0571428571428571,0.0,2
support,objective,all,,highest_minus_lowest,d_to_e,-0.01794019933554819,-0.09302325581395349,0.057142857142857106,2
support,objective,all,,highest_minus_lowest,e_to_d,0.057142857142857155,0.0,0.11428571428571431,2
support,objective,all,,highest_minus_lowest,both_use,0.027574750830564793,-0.11627906976744179,0.17142857142857137,2
support,objective,all,,highest_minus_lowest,resolved,0.42093023255813955,0.4,0.44186046511627913,2
support,objective,all,,highest_minus_lowest,unresolved,-0.42093023255813955,-0.4418604651162791,-0.4000000000000001,2
support,objective,all,,highest_minus_lowest,customer_route_success,0.058585858585858644,0.05050505050505058,0.06666666666666671,2
support,objective,all,,highest_minus_lowest,customer_only_resolution,0.058585858585858644,0.05050505050505058,0.06666666666666671,2
support,objective,all,,highest_minus_lowest,joint_resolution,0.0,0.0,0.0,2
support,objective,all,,highest_minus_lowest,customer_user_any_resolution,0.30067340067340076,0.1717171717171717,0.42962962962962975,2
support,objective,all,,highest_minus_lowest,customer_unresolved,-0.30067340067340065,-0.42962962962962964,-0.1717171717171717,2
support,objective,all,,highest_minus_lowest,material_at_review,0.0,0.0,0.0,2
support,objective,all,,highest_minus_lowest,standardized_no_material_score,-0.0018696345857037028,-0.0023380048818573973,-0.0014012642895500083,2
support,objective,all,,highest_minus_lowest,mechanical_material_increment,0.0,0.0,0.0,2
support,objective,all,,highest_minus_lowest,mean_customer_merit,-0.030122217980847465,-0.05367647862582903,-0.006567957335865904,2
support,objective,all,,highest_minus_lowest,mean_customer_dependence,0.01805976331543488,0.00014769516522233905,0.03597183146564742,2
support,objective,both_reachable,,highest_minus_lowest,domestic_use,0.31944444444444453,0.19444444444444442,0.44444444444444464,2
support,objective,both_reachable,,highest_minus_lowest,customer_use,-0.24074074074074073,-0.3333333333333333,-0.14814814814814814,2
support,objective,both_reachable,,highest_minus_lowest,first_d,0.2592592592592593,0.2222222222222222,0.29629629629629634,2
support,objective,both_reachable,,highest_minus_lowest,first_e,-0.20833333333333337,-0.22222222222222227,-0.19444444444444448,2
support,objective,both_reachable,,highest_minus_lowest,first_both,-0.01388888888888885,-0.0277777777777777,0.0,2
support,objective,both_reachable,,highest_minus_lowest,neither,-0.037037037037037,-0.074074074074074,0.0,2
support,objective,both_reachable,,highest_minus_lowest,d_to_e,-0.01851851851851851,-0.11111111111111109,0.07407407407407407,2
support,objective,both_reachable,,highest_minus_lowest,e_to_d,0.07407407407407408,0.0,0.14814814814814817,2
support,objective,both_reachable,,highest_minus_lowest,both_use,0.04166666666666671,-0.13888888888888884,0.22222222222222227,2
support,objective,both_reachable,,highest_minus_lowest,resolved,0.4027777777777778,0.33333333333333337,0.47222222222222227,2
support,objective,both_reachable,,highest_minus_lowest,unresolved,-0.4027777777777778,-0.4722222222222222,-0.3333333333333333,2
support,objective,both_reachable,,highest_minus_lowest,customer_route_success,0.058585858585858644,0.05050505050505058,0.06666666666666671,2
support,objective,both_reachable,,highest_minus_lowest,customer_only_resolution,0.058585858585858644,0.05050505050505058,0.06666666666666671,2
support,objective,both_reachable,,highest_minus_lowest,joint_resolution,0.0,0.0,0.0,2
support,objective,both_reachable,,highest_minus_lowest,customer_user_any_resolution,0.30067340067340076,0.1717171717171717,0.42962962962962975,2
support,objective,both_reachable,,highest_minus_lowest,customer_unresolved,-0.30067340067340065,-0.42962962962962964,-0.1717171717171717,2
support,objective,both_reachable,,highest_minus_lowest,material_at_review,0.0,0.0,0.0,2
support,objective,both_reachable,,highest_minus_lowest,standardized_no_material_score,-0.0018696345857037028,-0.0023380048818573973,-0.0014012642895500083,2
support,objective,both_reachable,,highest_minus_lowest,mechanical_material_increment,0.0,0.0,0.0,2
support,objective,both_reachable,,highest_minus_lowest,mean_customer_merit,-0.030122217980847465,-0.05367647862582903,-0.006567957335865904,2
support,objective,both_reachable,,highest_minus_lowest,mean_customer_dependence,0.01805976331543488,0.00014769516522233905,0.03597183146564742,2
delay,objective,all,0.0,objective_minus_disabled,domestic_use,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,customer_use,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,first_d,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,first_e,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,first_both,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,neither,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,d_to_e,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,e_to_d,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,both_use,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,resolved,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,unresolved,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,customer_route_success,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,customer_only_resolution,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,joint_resolution,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,customer_user_any_resolution,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,customer_unresolved,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,material_at_review,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,standardized_no_material_score,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,mechanical_material_increment,0.00768367883851875,0.0073708687769917,0.0079964889000458,2
delay,objective,all,0.0,objective_minus_disabled,mean_customer_merit,0.0,0.0,0.0,2
delay,objective,all,0.0,objective_minus_disabled,mean_customer_dependence,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_objective,domestic_use,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_objective,customer_use,0.011627906976744207,0.0,0.023255813953488413,2
delay,full,all,0.0,full_minus_objective,first_d,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_objective,first_e,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_objective,first_both,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_objective,neither,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_objective,d_to_e,0.011627906976744151,0.0,0.023255813953488302,2
delay,full,all,0.0,full_minus_objective,e_to_d,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_objective,both_use,0.011627906976744207,0.0,0.023255813953488413,2
delay,full,all,0.0,full_minus_objective,resolved,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_objective,unresolved,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_objective,customer_route_success,-0.0050000000000000044,-0.010000000000000009,0.0,2
delay,full,all,0.0,full_minus_objective,customer_only_resolution,-0.0050000000000000044,-0.010000000000000009,0.0,2
delay,full,all,0.0,full_minus_objective,joint_resolution,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_objective,customer_user_any_resolution,-0.006666666666666654,-0.013333333333333308,0.0,2
delay,full,all,0.0,full_minus_objective,customer_unresolved,0.00666666666666671,0.0,0.01333333333333342,2
delay,full,all,0.0,full_minus_objective,material_at_review,0.0191666666666667,0.0,0.0383333333333334,2
delay,full,all,0.0,full_minus_objective,standardized_no_material_score,0.0022224481859129674,0.0,0.004444896371825935,2
delay,full,all,0.0,full_minus_objective,mechanical_material_increment,0.0033905996374162003,0.0,0.006781199274832401,2
delay,full,all,0.0,full_minus_objective,mean_customer_merit,0.005751706539743606,0.0,0.011503413079487212,2
delay,full,all,0.0,full_minus_objective,mean_customer_dependence,0.0022290566515069665,0.0,0.004458113303013933,2
delay,full,all,0.0,full_minus_disabled,domestic_use,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_disabled,customer_use,0.011627906976744207,0.0,0.023255813953488413,2
delay,full,all,0.0,full_minus_disabled,first_d,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_disabled,first_e,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_disabled,first_both,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_disabled,neither,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_disabled,d_to_e,0.011627906976744151,0.0,0.023255813953488302,2
delay,full,all,0.0,full_minus_disabled,e_to_d,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_disabled,both_use,0.011627906976744207,0.0,0.023255813953488413,2
delay,full,all,0.0,full_minus_disabled,resolved,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_disabled,unresolved,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_disabled,customer_route_success,-0.0050000000000000044,-0.010000000000000009,0.0,2
delay,full,all,0.0,full_minus_disabled,customer_only_resolution,-0.0050000000000000044,-0.010000000000000009,0.0,2
delay,full,all,0.0,full_minus_disabled,joint_resolution,0.0,0.0,0.0,2
delay,full,all,0.0,full_minus_disabled,customer_user_any_resolution,-0.006666666666666654,-0.013333333333333308,0.0,2
delay,full,all,0.0,full_minus_disabled,customer_unresolved,0.00666666666666671,0.0,0.01333333333333342,2
delay,full,all,0.0,full_minus_disabled,material_at_review,0.0191666666666667,0.0,0.0383333333333334,2
delay,full,all,0.0,full_minus_disabled,standardized_no_material_score,0.0022224481859129674,0.0,0.004444896371825935,2
delay,full,all,0.0,full_minus_disabled,mechanical_material_increment,0.011074278475934951,0.0079964889000458,0.0141520680518241,2
delay,full,all,0.0,full_minus_disabled,mean_customer_merit,0.005751706539743606,0.0,0.011503413079487212,2
delay,full,all,0.0,full_minus_disabled,mean_customer_dependence,0.0022290566515069665,0.0,0.004458113303013933,2
delay,objective,both_reachable,0.0,objective_minus_disabled,domestic_use,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,customer_use,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,first_d,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,first_e,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,first_both,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,neither,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,d_to_e,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,e_to_d,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,both_use,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,resolved,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,unresolved,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,customer_route_success,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,customer_only_resolution,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,joint_resolution,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,customer_user_any_resolution,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,customer_unresolved,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,material_at_review,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,standardized_no_material_score,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,mechanical_material_increment,0.00768367883851875,0.0073708687769917,0.0079964889000458,2
delay,objective,both_reachable,0.0,objective_minus_disabled,mean_customer_merit,0.0,0.0,0.0,2
delay,objective,both_reachable,0.0,objective_minus_disabled,mean_customer_dependence,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_objective,domestic_use,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_objective,customer_use,0.013888888888888895,0.0,0.02777777777777779,2
delay,full,both_reachable,0.0,full_minus_objective,first_d,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_objective,first_e,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_objective,first_both,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_objective,neither,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_objective,d_to_e,0.013888888888888867,0.0,0.027777777777777735,2
delay,full,both_reachable,0.0,full_minus_objective,e_to_d,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_objective,both_use,0.013888888888888895,0.0,0.02777777777777779,2
delay,full,both_reachable,0.0,full_minus_objective,resolved,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_objective,unresolved,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_objective,customer_route_success,-0.0050000000000000044,-0.010000000000000009,0.0,2
delay,full,both_reachable,0.0,full_minus_objective,customer_only_resolution,-0.0050000000000000044,-0.010000000000000009,0.0,2
delay,full,both_reachable,0.0,full_minus_objective,joint_resolution,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_objective,customer_user_any_resolution,-0.006666666666666654,-0.013333333333333308,0.0,2
delay,full,both_reachable,0.0,full_minus_objective,customer_unresolved,0.00666666666666671,0.0,0.01333333333333342,2
delay,full,both_reachable,0.0,full_minus_objective,material_at_review,0.0191666666666667,0.0,0.0383333333333334,2
delay,full,both_reachable,0.0,full_minus_objective,standardized_no_material_score,0.0022224481859129674,0.0,0.004444896371825935,2
delay,full,both_reachable,0.0,full_minus_objective,mechanical_material_increment,0.0033905996374162003,0.0,0.006781199274832401,2
delay,full,both_reachable,0.0,full_minus_objective,mean_customer_merit,0.005751706539743606,0.0,0.011503413079487212,2
delay,full,both_reachable,0.0,full_minus_objective,mean_customer_dependence,0.0022290566515069665,0.0,0.004458113303013933,2
delay,full,both_reachable,0.0,full_minus_disabled,domestic_use,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_disabled,customer_use,0.013888888888888895,0.0,0.02777777777777779,2
delay,full,both_reachable,0.0,full_minus_disabled,first_d,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_disabled,first_e,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_disabled,first_both,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_disabled,neither,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_disabled,d_to_e,0.013888888888888867,0.0,0.027777777777777735,2
delay,full,both_reachable,0.0,full_minus_disabled,e_to_d,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_disabled,both_use,0.013888888888888895,0.0,0.02777777777777779,2
delay,full,both_reachable,0.0,full_minus_disabled,resolved,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_disabled,unresolved,0.0,0.0,0.0,2
