period,population,cases,customer_users,domestic_use,customer_use,first_d,first_e,first_both,neither,d_to_e,e_to_d,both_use,resolved,unresolved,customer_route_success,customer_only_resolution,joint_resolution,customer_user_any_resolution,customer_unresolved,material_at_review,standardized_no_material_score,mechanical_material_increment,mean_customer_merit,mean_customer_dependence,seed,scenario,axis,level,mode
late,all,43,27,0.7209302325581395,0.627906976744186,0.5116279069767442,0.4418604651162791,0.023255813953488372,0.023255813953488372,0.16279069767441862,0.18604651162790697,0.37209302325581395,0.32558139534883723,0.6744186046511628,0.3333333333333333,0.3333333333333333,0.0,0.37037037037037035,0.6296296296296297,0.0,0.24394448952731995,0.0,0.6166592985051343,0.48128311383506434,0,support_0.2_full,support,0.2,full
late,both_reachable,36,27,0.6944444444444444,0.75,0.4444444444444444,0.5277777777777778,0.027777777777777776,0.0,0.19444444444444445,0.2222222222222222,0.4444444444444444,0.3611111111111111,0.6388888888888888,0.3333333333333333,0.3333333333333333,0.0,0.37037037037037035,0.6296296296296297,0.0,0.24394448952731995,0.0,0.6166592985051343,0.48128311383506434,0,support_0.2_full,support,0.2,full
early,all,41,24,0.8536585365853658,0.5853658536585366,0.5853658536585366,0.4146341463414634,0.0,0.0,0.17073170731707318,0.2682926829268293,0.43902439024390244,0.4146341463414634,0.5853658536585366,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.24842936523083503,0.0,0.6168365300755734,0.49063570136279505,0,support_0.55_disabled,support,0.55,disabled
early,both_reachable,34,24,0.8235294117647058,0.7058823529411765,0.5,0.5,0.0,0.0,0.20588235294117646,0.3235294117647059,0.5294117647058824,0.4117647058823529,0.5882352941176471,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.24842936523083503,0.0,0.6168365300755734,0.49063570136279505,0,support_0.55_disabled,support,0.55,disabled
late,all,43,25,0.7441860465116279,0.5813953488372093,0.5348837209302325,0.4186046511627907,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.18604651162790697,0.3488372093023256,0.5116279069767442,0.4883720930232558,0.32,0.32,0.0,0.56,0.44,0.0,0.24173713873862485,0.0,0.5973657095444227,0.4875252259477114,0,support_0.55_disabled,support,0.55,disabled
late,both_reachable,36,25,0.7222222222222222,0.6944444444444444,0.4722222222222222,0.5,0.027777777777777776,0.0,0.16666666666666666,0.2222222222222222,0.4166666666666667,0.5555555555555556,0.4444444444444444,0.32,0.32,0.0,0.56,0.44,0.0,0.24173713873862485,0.0,0.5973657095444227,0.4875252259477114,0,support_0.55_disabled,support,0.55,disabled
early,all,41,24,0.8536585365853658,0.5853658536585366,0.5853658536585366,0.4146341463414634,0.0,0.0,0.17073170731707318,0.2682926829268293,0.43902439024390244,0.4146341463414634,0.5853658536585366,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.24842936523083503,0.0,0.6168365300755734,0.49063570136279505,0,support_0.55_objective,support,0.55,objective
early,both_reachable,34,24,0.8235294117647058,0.7058823529411765,0.5,0.5,0.0,0.0,0.20588235294117646,0.3235294117647059,0.5294117647058824,0.4117647058823529,0.5882352941176471,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.24842936523083503,0.0,0.6168365300755734,0.49063570136279505,0,support_0.55_objective,support,0.55,objective
late,all,43,25,0.7441860465116279,0.5813953488372093,0.5348837209302325,0.4186046511627907,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.18604651162790697,0.3488372093023256,0.5116279069767442,0.4883720930232558,0.32,0.32,0.0,0.56,0.44,0.0,0.24173713873862485,0.0,0.5973657095444227,0.4875252259477114,0,support_0.55_objective,support,0.55,objective
late,both_reachable,36,25,0.7222222222222222,0.6944444444444444,0.4722222222222222,0.5,0.027777777777777776,0.0,0.16666666666666666,0.2222222222222222,0.4166666666666667,0.5555555555555556,0.4444444444444444,0.32,0.32,0.0,0.56,0.44,0.0,0.24173713873862485,0.0,0.5973657095444227,0.4875252259477114,0,support_0.55_objective,support,0.55,objective
early,all,41,24,0.8536585365853658,0.5853658536585366,0.5853658536585366,0.4146341463414634,0.0,0.0,0.17073170731707318,0.2682926829268293,0.43902439024390244,0.4146341463414634,0.5853658536585366,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.24842936523083503,0.0,0.6168365300755734,0.49063570136279505,0,support_0.55_full,support,0.55,full
early,both_reachable,34,24,0.8235294117647058,0.7058823529411765,0.5,0.5,0.0,0.0,0.20588235294117646,0.3235294117647059,0.5294117647058824,0.4117647058823529,0.5882352941176471,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.24842936523083503,0.0,0.6168365300755734,0.49063570136279505,0,support_0.55_full,support,0.55,full
late,all,43,25,0.7441860465116279,0.5813953488372093,0.5348837209302325,0.4186046511627907,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.18604651162790697,0.3488372093023256,0.5116279069767442,0.4883720930232558,0.32,0.32,0.0,0.56,0.44,0.0,0.24173713873862485,0.0,0.5973657095444227,0.4875252259477114,0,support_0.55_full,support,0.55,full
late,both_reachable,36,25,0.7222222222222222,0.6944444444444444,0.4722222222222222,0.5,0.027777777777777776,0.0,0.16666666666666666,0.2222222222222222,0.4166666666666667,0.5555555555555556,0.4444444444444444,0.32,0.32,0.0,0.56,0.44,0.0,0.24173713873862485,0.0,0.5973657095444227,0.4875252259477114,0,support_0.55_full,support,0.55,full
early,all,41,20,0.8292682926829268,0.4878048780487805,0.5609756097560976,0.3902439024390244,0.0,0.04878048780487805,0.0975609756097561,0.2682926829268293,0.36585365853658536,0.6097560975609756,0.3902439024390244,0.15,0.15,0.0,0.45,0.55,0.0,0.25015617295258064,0.0,0.6298696756151183,0.4880280813434251,0,support_0.9_disabled,support,0.9,disabled
early,both_reachable,34,20,0.7941176470588235,0.5882352941176471,0.47058823529411764,0.47058823529411764,0.0,0.058823529411764705,0.11764705882352941,0.3235294117647059,0.4411764705882353,0.5882352941176471,0.4117647058823529,0.15,0.15,0.0,0.45,0.55,0.0,0.25015617295258064,0.0,0.6298696756151183,0.4880280813434251,0,support_0.9_disabled,support,0.9,disabled
late,all,43,15,0.8837209302325582,0.3488372093023256,0.6976744186046512,0.27906976744186046,0.0,0.023255813953488372,0.06976744186046512,0.18604651162790697,0.2558139534883721,0.7674418604651163,0.23255813953488372,0.4,0.4,0.0,0.8,0.2,0.0,0.24254322523776992,0.0,0.5629828198793053,0.5172549453007117,0,support_0.9_disabled,support,0.9,disabled
late,both_reachable,36,15,0.8888888888888888,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.08333333333333333,0.2222222222222222,0.3055555555555556,0.8333333333333334,0.16666666666666666,0.4,0.4,0.0,0.8,0.2,0.0,0.24254322523776992,0.0,0.5629828198793053,0.5172549453007117,0,support_0.9_disabled,support,0.9,disabled
early,all,41,20,0.8292682926829268,0.4878048780487805,0.5609756097560976,0.3902439024390244,0.0,0.04878048780487805,0.0975609756097561,0.2682926829268293,0.36585365853658536,0.6097560975609756,0.3902439024390244,0.15,0.15,0.0,0.45,0.55,0.0,0.25015617295258064,0.0,0.6298696756151183,0.4880280813434251,0,support_0.9_objective,support,0.9,objective
early,both_reachable,34,20,0.7941176470588235,0.5882352941176471,0.47058823529411764,0.47058823529411764,0.0,0.058823529411764705,0.11764705882352941,0.3235294117647059,0.4411764705882353,0.5882352941176471,0.4117647058823529,0.15,0.15,0.0,0.45,0.55,0.0,0.25015617295258064,0.0,0.6298696756151183,0.4880280813434251,0,support_0.9_objective,support,0.9,objective
late,all,43,15,0.8837209302325582,0.3488372093023256,0.6976744186046512,0.27906976744186046,0.0,0.023255813953488372,0.06976744186046512,0.18604651162790697,0.2558139534883721,0.7674418604651163,0.23255813953488372,0.4,0.4,0.0,0.8,0.2,0.0,0.24254322523776992,0.0,0.5629828198793053,0.5172549453007117,0,support_0.9_objective,support,0.9,objective
late,both_reachable,36,15,0.8888888888888888,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.08333333333333333,0.2222222222222222,0.3055555555555556,0.8333333333333334,0.16666666666666666,0.4,0.4,0.0,0.8,0.2,0.0,0.24254322523776992,0.0,0.5629828198793053,0.5172549453007117,0,support_0.9_objective,support,0.9,objective
early,all,41,20,0.8292682926829268,0.4878048780487805,0.5609756097560976,0.3902439024390244,0.0,0.04878048780487805,0.0975609756097561,0.2682926829268293,0.36585365853658536,0.6097560975609756,0.3902439024390244,0.15,0.15,0.0,0.45,0.55,0.0,0.25015617295258064,0.0,0.6298696756151183,0.4880280813434251,0,support_0.9_full,support,0.9,full
early,both_reachable,34,20,0.7941176470588235,0.5882352941176471,0.47058823529411764,0.47058823529411764,0.0,0.058823529411764705,0.11764705882352941,0.3235294117647059,0.4411764705882353,0.5882352941176471,0.4117647058823529,0.15,0.15,0.0,0.45,0.55,0.0,0.25015617295258064,0.0,0.6298696756151183,0.4880280813434251,0,support_0.9_full,support,0.9,full
late,all,43,18,0.8837209302325582,0.4186046511627907,0.6976744186046512,0.27906976744186046,0.0,0.023255813953488372,0.13953488372093023,0.18604651162790697,0.32558139534883723,0.7674418604651163,0.23255813953488372,0.3333333333333333,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.0,0.24645960348455637,0.0,0.6004324749704844,0.502469638542458,0,support_0.9_full,support,0.9,full
late,both_reachable,36,18,0.8888888888888888,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.2222222222222222,0.3888888888888889,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.0,0.24645960348455637,0.0,0.6004324749704844,0.502469638542458,0,support_0.9_full,support,0.9,full
early,all,41,25,0.7804878048780488,0.6097560975609756,0.5365853658536586,0.4634146341463415,0.0,0.0,0.14634146341463414,0.24390243902439024,0.3902439024390244,0.36585365853658536,0.6341463414634146,0.24,0.24,0.0,0.4,0.6,0.0,0.24587300153278865,0.0,0.605389252349291,0.4912578294987554,0,delay_0_disabled,delay,0.0,disabled
early,both_reachable,34,25,0.7352941176470589,0.7352941176470589,0.4411764705882353,0.5588235294117647,0.0,0.0,0.17647058823529413,0.29411764705882354,0.47058823529411764,0.3235294117647059,0.6764705882352942,0.24,0.24,0.0,0.4,0.6,0.0,0.24587300153278865,0.0,0.605389252349291,0.4912578294987554,0,delay_0_disabled,delay,0.0,disabled
late,all,43,24,0.7906976744186046,0.5581395348837209,0.6511627906976745,0.27906976744186046,0.023255813953488372,0.046511627906976744,0.2558139534883721,0.11627906976744186,0.3953488372093023,0.3953488372093023,0.6046511627906976,0.25,0.25,0.0,0.3333333333333333,0.6666666666666666,0.041666666666666664,0.24578274462458807,0.0,0.6129992004972431,0.48803870920825304,0,delay_0_disabled,delay,0.0,disabled
late,both_reachable,36,24,0.8055555555555556,0.6666666666666666,0.6388888888888888,0.3333333333333333,0.027777777777777776,0.0,0.3055555555555556,0.1388888888888889,0.4722222222222222,0.4166666666666667,0.5833333333333334,0.25,0.25,0.0,0.3333333333333333,0.6666666666666666,0.041666666666666664,0.24578274462458807,0.0,0.6129992004972431,0.48803870920825304,0,delay_0_disabled,delay,0.0,disabled
early,all,41,25,0.7804878048780488,0.6097560975609756,0.5365853658536586,0.4634146341463415,0.0,0.0,0.14634146341463414,0.24390243902439024,0.3902439024390244,0.36585365853658536,0.6341463414634146,0.24,0.24,0.0,0.4,0.6,0.0,0.24587300153278865,0.0,0.605389252349291,0.4912578294987554,0,delay_0_objective,delay,0.0,objective
early,both_reachable,34,25,0.7352941176470589,0.7352941176470589,0.4411764705882353,0.5588235294117647,0.0,0.0,0.17647058823529413,0.29411764705882354,0.47058823529411764,0.3235294117647059,0.6764705882352942,0.24,0.24,0.0,0.4,0.6,0.0,0.24587300153278865,0.0,0.605389252349291,0.4912578294987554,0,delay_0_objective,delay,0.0,objective
late,all,43,24,0.7906976744186046,0.5581395348837209,0.6511627906976745,0.27906976744186046,0.023255813953488372,0.046511627906976744,0.2558139534883721,0.11627906976744186,0.3953488372093023,0.3953488372093023,0.6046511627906976,0.25,0.25,0.0,0.3333333333333333,0.6666666666666666,0.041666666666666664,0.24578274462458807,0.007370868776991756,0.6129992004972431,0.48803870920825304,0,delay_0_objective,delay,0.0,objective
late,both_reachable,36,24,0.8055555555555556,0.6666666666666666,0.6388888888888888,0.3333333333333333,0.027777777777777776,0.0,0.3055555555555556,0.1388888888888889,0.4722222222222222,0.4166666666666667,0.5833333333333334,0.25,0.25,0.0,0.3333333333333333,0.6666666666666666,0.041666666666666664,0.24578274462458807,0.007370868776991756,0.6129992004972431,0.48803870920825304,0,delay_0_objective,delay,0.0,objective
early,all,41,25,0.7804878048780488,0.6097560975609756,0.5365853658536586,0.4634146341463415,0.0,0.0,0.14634146341463414,0.24390243902439024,0.3902439024390244,0.36585365853658536,0.6341463414634146,0.24,0.24,0.0,0.4,0.6,0.0,0.24587300153278865,0.0,0.605389252349291,0.4912578294987554,0,delay_0_full,delay,0.0,full
early,both_reachable,34,25,0.7352941176470589,0.7352941176470589,0.4411764705882353,0.5588235294117647,0.0,0.0,0.17647058823529413,0.29411764705882354,0.47058823529411764,0.3235294117647059,0.6764705882352942,0.24,0.24,0.0,0.4,0.6,0.0,0.24587300153278865,0.0,0.605389252349291,0.4912578294987554,0,delay_0_full,delay,0.0,full
late,all,43,25,0.7906976744186046,0.5813953488372093,0.6511627906976745,0.27906976744186046,0.023255813953488372,0.046511627906976744,0.27906976744186046,0.11627906976744186,0.4186046511627907,0.3953488372093023,0.6046511627906976,0.24,0.24,0.0,0.32,0.68,0.08,0.2502276409964139,0.014152068051824174,0.6245026135767303,0.4924968225112669,0,delay_0_full,delay,0.0,full
late,both_reachable,36,25,0.8055555555555556,0.6944444444444444,0.6388888888888888,0.3333333333333333,0.027777777777777776,0.0,0.3333333333333333,0.1388888888888889,0.5,0.4166666666666667,0.5833333333333334,0.24,0.24,0.0,0.32,0.68,0.08,0.2502276409964139,0.014152068051824174,0.6245026135767303,0.4924968225112669,0,delay_0_full,delay,0.0,full
early,all,41,24,0.8536585365853658,0.5853658536585366,0.5853658536585366,0.4146341463414634,0.0,0.0,0.17073170731707318,0.2682926829268293,0.43902439024390244,0.4146341463414634,0.5853658536585366,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.24842936523083503,0.0,0.6168365300755734,0.49063570136279505,0,delay_2_disabled,delay,2.0,disabled
early,both_reachable,34,24,0.8235294117647058,0.7058823529411765,0.5,0.5,0.0,0.0,0.20588235294117646,0.3235294117647059,0.5294117647058824,0.4117647058823529,0.5882352941176471,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.24842936523083503,0.0,0.6168365300755734,0.49063570136279505,0,delay_2_disabled,delay,2.0,disabled
late,all,43,25,0.7441860465116279,0.5813953488372093,0.5348837209302325,0.4186046511627907,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.18604651162790697,0.3488372093023256,0.5116279069767442,0.4883720930232558,0.32,0.32,0.0,0.56,0.44,0.0,0.24173713873862485,0.0,0.5973657095444227,0.4875252259477114,0,delay_2_disabled,delay,2.0,disabled
late,both_reachable,36,25,0.7222222222222222,0.6944444444444444,0.4722222222222222,0.5,0.027777777777777776,0.0,0.16666666666666666,0.2222222222222222,0.4166666666666667,0.5555555555555556,0.4444444444444444,0.32,0.32,0.0,0.56,0.44,0.0,0.24173713873862485,0.0,0.5973657095444227,0.4875252259477114,0,delay_2_disabled,delay,2.0,disabled
early,all,41,24,0.8536585365853658,0.5853658536585366,0.5853658536585366,0.4146341463414634,0.0,0.0,0.17073170731707318,0.2682926829268293,0.43902439024390244,0.4146341463414634,0.5853658536585366,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.24842936523083503,0.0,0.6168365300755734,0.49063570136279505,0,delay_2_objective,delay,2.0,objective
early,both_reachable,34,24,0.8235294117647058,0.7058823529411765,0.5,0.5,0.0,0.0,0.20588235294117646,0.3235294117647059,0.5294117647058824,0.4117647058823529,0.5882352941176471,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.24842936523083503,0.0,0.6168365300755734,0.49063570136279505,0,delay_2_objective,delay,2.0,objective
late,all,43,25,0.7441860465116279,0.5813953488372093,0.5348837209302325,0.4186046511627907,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.18604651162790697,0.3488372093023256,0.5116279069767442,0.4883720930232558,0.32,0.32,0.0,0.56,0.44,0.0,0.24173713873862485,0.0,0.5973657095444227,0.4875252259477114,0,delay_2_objective,delay,2.0,objective
late,both_reachable,36,25,0.7222222222222222,0.6944444444444444,0.4722222222222222,0.5,0.027777777777777776,0.0,0.16666666666666666,0.2222222222222222,0.4166666666666667,0.5555555555555556,0.4444444444444444,0.32,0.32,0.0,0.56,0.44,0.0,0.24173713873862485,0.0,0.5973657095444227,0.4875252259477114,0,delay_2_objective,delay,2.0,objective
early,all,41,24,0.8536585365853658,0.5853658536585366,0.5853658536585366,0.4146341463414634,0.0,0.0,0.17073170731707318,0.2682926829268293,0.43902439024390244,0.4146341463414634,0.5853658536585366,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.24842936523083503,0.0,0.6168365300755734,0.49063570136279505,0,delay_2_full,delay,2.0,full
early,both_reachable,34,24,0.8235294117647058,0.7058823529411765,0.5,0.5,0.0,0.0,0.20588235294117646,0.3235294117647059,0.5294117647058824,0.4117647058823529,0.5882352941176471,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.24842936523083503,0.0,0.6168365300755734,0.49063570136279505,0,delay_2_full,delay,2.0,full
late,all,43,25,0.7441860465116279,0.5813953488372093,0.5348837209302325,0.4186046511627907,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.18604651162790697,0.3488372093023256,0.5116279069767442,0.4883720930232558,0.32,0.32,0.0,0.56,0.44,0.0,0.24173713873862485,0.0,0.5973657095444227,0.4875252259477114,0,delay_2_full,delay,2.0,full
late,both_reachable,36,25,0.7222222222222222,0.6944444444444444,0.4722222222222222,0.5,0.027777777777777776,0.0,0.16666666666666666,0.2222222222222222,0.4166666666666667,0.5555555555555556,0.4444444444444444,0.32,0.32,0.0,0.56,0.44,0.0,0.24173713873862485,0.0,0.5973657095444227,0.4875252259477114,0,delay_2_full,delay,2.0,full
early,all,41,25,0.7560975609756098,0.6097560975609756,0.6341463414634146,0.34146341463414637,0.0,0.024390243902439025,0.2682926829268293,0.12195121951219512,0.3902439024390244,0.3170731707317073,0.6829268292682927,0.2,0.2,0.0,0.28,0.72,0.0,0.24823288450924902,0.0,0.6142777004715524,0.4912578294987554,0,delay_6_disabled,delay,6.0,disabled
early,both_reachable,34,25,0.7058823529411765,0.7352941176470589,0.5588235294117647,0.4117647058823529,0.0,0.029411764705882353,0.3235294117647059,0.14705882352941177,0.47058823529411764,0.29411764705882354,0.7058823529411765,0.2,0.2,0.0,0.28,0.72,0.0,0.24823288450924902,0.0,0.6142777004715524,0.4912578294987554,0,delay_6_disabled,delay,6.0,disabled
late,all,43,26,0.8604651162790697,0.6046511627906976,0.6511627906976745,0.32558139534883723,0.0,0.023255813953488372,0.27906976744186046,0.20930232558139536,0.4883720930232558,0.5116279069767442,0.4883720930232558,0.23076923076923078,0.23076923076923078,0.0,0.46153846153846156,0.5384615384615384,0.07692307692307693,0.24188457455488196,0.0,0.5971448973932614,0.4914973827413601,0,delay_6_disabled,delay,6.0,disabled
late,both_reachable,36,26,0.8611111111111112,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.0,0.0,0.3333333333333333,0.25,0.5833333333333334,0.5277777777777778,0.4722222222222222,0.23076923076923078,0.23076923076923078,0.0,0.46153846153846156,0.5384615384615384,0.07692307692307693,0.24188457455488196,0.0,0.5971448973932614,0.4914973827413601,0,delay_6_disabled,delay,6.0,disabled
early,all,41,25,0.7560975609756098,0.6097560975609756,0.6341463414634146,0.34146341463414637,0.0,0.024390243902439025,0.2682926829268293,0.12195121951219512,0.3902439024390244,0.3170731707317073,0.6829268292682927,0.2,0.2,0.0,0.28,0.72,0.0,0.24823288450924902,0.0,0.6142777004715524,0.4912578294987554,0,delay_6_objective,delay,6.0,objective
early,both_reachable,34,25,0.7058823529411765,0.7352941176470589,0.5588235294117647,0.4117647058823529,0.0,0.029411764705882353,0.3235294117647059,0.14705882352941177,0.47058823529411764,0.29411764705882354,0.7058823529411765,0.2,0.2,0.0,0.28,0.72,0.0,0.24823288450924902,0.0,0.6142777004715524,0.4912578294987554,0,delay_6_objective,delay,6.0,objective
late,all,43,26,0.8604651162790697,0.6046511627906976,0.6511627906976745,0.32558139534883723,0.0,0.023255813953488372,0.27906976744186046,0.20930232558139536,0.4883720930232558,0.5116279069767442,0.4883720930232558,0.23076923076923078,0.23076923076923078,0.0,0.46153846153846156,0.5384615384615384,0.07692307692307693,0.24188457455488196,0.011200590732080202,0.5971448973932614,0.4914973827413601,0,delay_6_objective,delay,6.0,objective
late,both_reachable,36,26,0.8611111111111112,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.0,0.0,0.3333333333333333,0.25,0.5833333333333334,0.5277777777777778,0.4722222222222222,0.23076923076923078,0.23076923076923078,0.0,0.46153846153846156,0.5384615384615384,0.07692307692307693,0.24188457455488196,0.011200590732080202,0.5971448973932614,0.4914973827413601,0,delay_6_objective,delay,6.0,objective
early,all,41,25,0.7560975609756098,0.6097560975609756,0.6341463414634146,0.34146341463414637,0.0,0.024390243902439025,0.2682926829268293,0.12195121951219512,0.3902439024390244,0.3170731707317073,0.6829268292682927,0.2,0.2,0.0,0.28,0.72,0.0,0.24823288450924902,0.0,0.6142777004715524,0.4912578294987554,0,delay_6_full,delay,6.0,full
early,both_reachable,34,25,0.7058823529411765,0.7352941176470589,0.5588235294117647,0.4117647058823529,0.0,0.029411764705882353,0.3235294117647059,0.14705882352941177,0.47058823529411764,0.29411764705882354,0.7058823529411765,0.2,0.2,0.0,0.28,0.72,0.0,0.24823288450924902,0.0,0.6142777004715524,0.4912578294987554,0,delay_6_full,delay,6.0,full
late,all,43,26,0.8604651162790697,0.6046511627906976,0.6511627906976745,0.32558139534883723,0.0,0.023255813953488372,0.27906976744186046,0.20930232558139536,0.4883720930232558,0.4883720930232558,0.5116279069767442,0.19230769230769232,0.19230769230769232,0.0,0.4230769230769231,0.5769230769230769,0.038461538461538464,0.24361550521459902,0.005364706047898472,0.6134812094136429,0.4840974532039558,0,delay_6_full,delay,6.0,full
late,both_reachable,36,26,0.8611111111111112,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.0,0.0,0.3333333333333333,0.25,0.5833333333333334,0.5,0.5,0.19230769230769232,0.19230769230769232,0.0,0.4230769230769231,0.5769230769230769,0.038461538461538464,0.24361550521459902,0.005364706047898472,0.6134812094136429,0.4840974532039558,0,delay_6_full,delay,6.0,full
early,all,42,26,0.7857142857142857,0.6190476190476191,0.6190476190476191,0.38095238095238093,0.0,0.0,0.23809523809523808,0.16666666666666666,0.40476190476190477,0.19047619047619047,0.8095238095238095,0.19230769230769232,0.19230769230769232,0.0,0.2692307692307692,0.7307692307692307,0.0,0.2517305004189263,0.0,0.6020790820887842,0.5106890089608649,1,support_0.2_disabled,support,0.2,disabled
