case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,scenario,seed
100:0,100,1,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.3437810370402954,False,0.5994915417836008,7.0,,remedy_supported,7.0,7.0,7.0,7.0,domestic_only,0
101:0,101,1,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.6530162742182607,True,0.5994915417836008,7.0,,remedy_supported,7.0,7.0,7.0,7.0,domestic_only,0
102:0,102,3,0,0.0,0.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.22262950080139038,False,0.40760183202748823,6.0,,no_remedy,,,44.0,44.0,domestic_only,0
103:0,103,5,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.7324613089902952,True,0.506188904761806,7.0,,remedy_supported,7.0,7.0,7.0,7.0,domestic_only,0
104:0,104,5,0,0.0,0.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5808246765612821,True,0.506188904761806,7.0,,no_remedy,,,44.0,44.0,domestic_only,0
106:0,106,5,0,0.0,0.0,,7.0,,,,8.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9872708237055297,False,0.506188904761806,8.0,,remedy_supported,8.0,,44.0,44.0,domestic_only,0
107:0,107,0,0,0.0,0.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9241244578930374,False,0.47042565019858995,7.0,,no_remedy,,,44.0,44.0,domestic_only,0
108:0,108,4,0,0.0,0.0,,7.0,,,,8.0,,successful,unused,8.0,d,1.0,d,resolved,0.28682579742600656,True,0.4162920712285151,8.0,,remedy_supported,8.0,8.0,8.0,8.0,domestic_only,0
111:0,111,0,0,0.0,0.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5766195370648515,True,0.47042565019858995,7.0,,no_remedy,,,44.0,44.0,domestic_only,0
112:0,112,2,0,0.0,0.0,,7.0,,,,8.0,,successful,unused,8.0,d,1.0,d,resolved,0.9471728508869972,False,0.6,8.0,,remedy_supported,8.0,8.0,8.0,8.0,domestic_only,0
113:0,113,4,0,0.0,0.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7321578856744935,True,0.4162920712285151,7.0,,no_remedy,,,44.0,44.0,domestic_only,0
117:0,117,2,0,0.0,0.0,,7.0,,,,8.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4520993418102399,True,0.6,8.0,,remedy_supported,8.0,,44.0,44.0,domestic_only,0
118:0,118,0,0,0.0,0.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3424592674749437,True,0.47042565019858995,7.0,,no_remedy,,,44.0,44.0,domestic_only,0
0:0,0,0,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.992760059691461,True,0.47042565019858995,,2.0,,,,44.0,44.0,customer_only,0
1:0,1,5,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.42403633705529986,True,0.506188904761806,,3.0,,,3.0,3.0,3.0,customer_only,0
3:0,3,4,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.21223919630908938,True,0.4162920712285151,,3.0,,,3.0,3.0,3.0,customer_only,0
5:0,5,0,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.4851427568135255,False,0.47042565019858995,,,,,,,44.0,customer_only,0
6:0,6,1,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.9052472326700784,True,0.5994915417836008,,3.0,,,3.0,3.0,3.0,customer_only,0
7:0,7,0,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.43136060466874526,True,0.47042565019858995,,3.0,,,3.0,3.0,3.0,customer_only,0
8:0,8,0,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.3960478194003253,True,0.47042565019858995,,,,,,,44.0,customer_only,0
10:0,10,1,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.6438525166688605,True,0.5994915417836008,,3.0,,,3.0,3.0,3.0,customer_only,0
11:0,11,0,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.3068491472644639,False,0.47042565019858995,,,,,,,44.0,customer_only,0
12:0,12,5,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5273082560727348,True,0.506188904761806,,2.0,,,,44.0,44.0,customer_only,0
15:0,15,3,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.9636525868444654,True,0.40760183202748823,,,,,,,44.0,customer_only,0
16:0,16,3,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.4722846063408406,False,0.40760183202748823,,,,,,,44.0,customer_only,0
17:0,17,5,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.47358953296039524,True,0.506188904761806,,2.0,,,,44.0,44.0,customer_only,0
19:0,19,4,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.7665179959059183,True,0.4162920712285151,,3.0,,,,44.0,44.0,customer_only,0
20:0,20,4,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.3300545909333682,True,0.4162920712285151,,2.0,,,,44.0,44.0,customer_only,0
21:0,21,4,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.8922244628158189,True,0.4162920712285151,,3.0,,,3.0,3.0,3.0,customer_only,0
22:0,22,3,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.8932192284287896,True,0.40760183202748823,,3.0,,,3.0,3.0,3.0,customer_only,0
24:0,24,3,0,0.0,,0.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.40228009063611153,True,0.40760183202748823,,3.0,,,,44.0,44.0,customer_only,0
27:0,27,2,0,0.0,,0.0,,3.0,,3.0,,4.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.23505082056970572,True,0.6,,4.0,,,,44.0,44.0,customer_only,0
30:0,30,0,0,0.0,,0.0,,3.0,,3.0,,4.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.812423584071269,True,0.47042565019858995,,4.0,,,,44.0,44.0,customer_only,0
31:0,31,3,0,0.0,,0.0,,3.0,,3.0,,4.0,unused,successful,4.0,e,1.0,e,resolved,0.9469976583411543,True,0.40760183202748823,,4.0,,,4.0,4.0,4.0,customer_only,0
